t,amk_temp_igbt_right,amk_error_info_right,amk_temp_inverter_right,amk_temp_motor_right
1751195656.813500,38.800000,0.000000,30.000000,64.200000
1751195656.823500,38.900000,0.000000,30.000000,64.200000
1751195656.833500,38.900000,0.000000,30.000000,64.200000
1751195656.843500,39.100000,0.000000,30.000000,64.200000
1751195656.853500,39.100000,0.000000,30.000000,64.100000
1751195656.863500,39.100000,0.000000,30.000000,64.100000
1751195656.873500,39.300000,0.000000,30.000000,64.100000
1751195656.883500,39.200000,0.000000,30.000000,64.100000
1751195656.893500,39.500000,0.000000,30.000000,64.100000
1751195656.903450,39.400000,0.000000,30.000000,64.100000
1751195656.913500,39.200000,0.000000,30.000000,64.100000
1751195656.923500,39.500000,0.000000,30.000000,64.100000
1751195656.933500,39.500000,0.000000,30.000000,64.100000
1751195656.943500,39.300000,0.000000,30.000000,64.200000
1751195656.953500,39.200000,0.000000,30.000000,64.200000
1751195656.963500,39.200000,0.000000,30.000000,64.100000
1751195656.973500,39.500000,0.000000,30.000000,64.100000
1751195656.983500,39.400000,0.000000,30.000000,64.100000
1751195656.993500,39.300000,0.000000,30.000000,64.200000
1751195657.003500,39.600000,0.000000,30.000000,64.200000
1751195657.013500,39.300000,0.000000,30.000000,64.200000
1751195657.023450,39.500000,0.000000,30.000000,64.200000
1751195657.033500,39.500000,0.000000,30.000000,64.200000
1751195657.043500,39.800000,0.000000,30.000000,64.200000
1751195657.053500,40.000000,0.000000,30.000000,64.200000
1751195657.063500,40.400000,0.000000,30.000000,64.200000
1751195657.073500,40.200000,0.000000,30.000000,64.200000
1751195657.083500,39.900000,0.000000,30.000000,64.200000
1751195657.093500,40.300000,0.000000,30.000000,64.200000
1751195657.103500,39.900000,0.000000,30.000000,64.200000
1751195657.113500,40.000000,0.000000,30.000000,64.200000
1751195657.123450,39.800000,0.000000,30.000000,64.200000
1751195657.133500,40.000000,0.000000,30.000000,64.200000
1751195657.143500,39.900000,0.000000,30.000000,64.200000
1751195657.153450,39.700000,0.000000,30.000000,64.200000
1751195657.163500,39.900000,0.000000,30.000000,64.200000
1751195657.173500,39.800000,0.000000,30.000000,64.200000
1751195657.183450,39.800000,0.000000,30.000000,64.200000
1751195657.193500,39.400000,0.000000,30.000000,64.200000
1751195657.203500,39.700000,0.000000,30.000000,64.200000
1751195657.213450,39.900000,0.000000,30.000000,64.200000
1751195657.223500,39.600000,0.000000,30.000000,64.200000
1751195657.233500,39.400000,0.000000,30.000000,64.200000
1751195657.243450,39.600000,0.000000,30.000000,64.200000
1751195657.253500,39.700000,0.000000,30.000000,64.200000
1751195657.263500,39.700000,0.000000,30.000000,64.200000
1751195657.273450,39.800000,0.000000,30.000000,64.200000
1751195657.283500,40.000000,0.000000,30.000000,64.200000
1751195657.293500,39.900000,0.000000,30.000000,64.200000
1751195657.303500,40.000000,0.000000,30.000000,64.200000
1751195657.313500,39.900000,0.000000,30.000000,64.200000
1751195657.323500,40.000000,0.000000,30.000000,64.200000
1751195657.333450,39.900000,0.000000,30.000000,64.200000
1751195657.343500,39.800000,0.000000,30.000000,64.200000
1751195657.353500,39.800000,0.000000,30.000000,64.200000
1751195657.363450,39.500000,0.000000,30.000000,64.200000
1751195657.373450,39.800000,0.000000,30.000000,64.200000
1751195657.383500,40.000000,0.000000,30.000000,64.200000
1751195657.393500,40.100000,0.000000,30.000000,64.200000
1751195657.403450,39.800000,0.000000,30.000000,64.200000
1751195657.413500,39.700000,0.000000,30.000000,64.200000
1751195657.423450,39.800000,0.000000,30.000000,64.200000
1751195657.433450,40.000000,0.000000,30.000000,64.200000
1751195657.443500,39.900000,0.000000,30.000000,64.200000
1751195657.453450,39.600000,0.000000,30.000000,64.200000
1751195657.463450,40.000000,0.000000,30.000000,64.200000
1751195657.473500,39.900000,0.000000,30.000000,64.200000
1751195657.483500,40.000000,0.000000,30.000000,64.200000
1751195657.493450,39.900000,0.000000,30.000000,64.200000
1751195657.503500,39.900000,0.000000,30.000000,64.200000
1751195657.513450,39.900000,0.000000,30.000000,64.200000
1751195657.523450,40.000000,0.000000,30.000000,64.200000
1751195657.533500,39.900000,0.000000,30.000000,64.200000
1751195657.543500,39.900000,0.000000,30.000000,64.200000
1751195657.553450,40.000000,0.000000,30.000000,64.200000
1751195657.563500,40.100000,0.000000,30.000000,64.200000
1751195657.573500,40.000000,0.000000,30.000000,64.200000
1751195657.583450,40.200000,0.000000,30.000000,64.200000
1751195657.593500,39.800000,0.000000,30.000000,64.200000
1751195657.603500,40.100000,0.000000,30.000000,64.200000
1751195657.613500,40.400000,0.000000,30.000000,64.200000
1751195657.623450,40.300000,0.000000,30.000000,64.200000
1751195657.633500,40.000000,0.000000,30.000000,64.200000
1751195657.643450,40.000000,0.000000,30.000000,64.200000
1751195657.653450,40.200000,0.000000,30.000000,64.200000
1751195657.663500,40.300000,0.000000,30.000000,64.200000
1751195657.673450,40.000000,0.000000,30.000000,64.200000
1751195657.683450,40.000000,0.000000,30.000000,64.200000
1751195657.693500,40.200000,0.000000,30.000000,64.200000
1751195657.703500,40.400000,0.000000,30.000000,64.200000
1751195657.713450,40.400000,0.000000,30.000000,64.200000
1751195657.723500,40.800000,0.000000,30.000000,64.200000
1751195657.733450,41.100000,0.000000,30.000000,64.200000
1751195657.743450,41.500000,0.000000,30.000000,64.200000
1751195657.753500,41.800000,0.000000,30.000000,64.200000
1751195657.763450,42.000000,0.000000,30.000000,64.200000
1751195657.773450,41.800000,0.000000,30.000000,64.200000
1751195657.783500,40.900000,0.000000,30.000000,64.200000
1751195657.793500,40.400000,0.000000,30.000000,64.200000
1751195657.803450,40.100000,0.000000,30.000000,64.200000
1751195657.813500,40.600000,0.000000,30.000000,64.200000
1751195657.823450,41.000000,0.000000,30.000000,64.300000
1751195657.833450,40.700000,0.000000,30.000000,64.200000
1751195657.843500,40.100000,0.000000,30.000000,64.300000
1751195657.853450,40.600000,0.000000,30.000000,64.300000
1751195657.863450,40.800000,0.000000,30.000000,64.300000
1751195657.873450,40.000000,0.000000,30.000000,64.300000
1751195657.883450,40.500000,0.000000,30.000000,64.300000
1751195657.893450,40.300000,0.000000,30.000000,64.300000
1751195657.903450,40.200000,0.000000,30.000000,64.300000
1751195657.913500,40.700000,0.000000,30.000000,64.300000
1751195657.923450,39.900000,0.000000,30.000000,64.300000
1751195657.933450,40.600000,0.000000,30.000000,64.300000
1751195657.943500,40.000000,0.000000,30.000000,64.200000
1751195657.953450,40.700000,0.000000,30.000000,64.200000
1751195657.963450,39.900000,0.000000,30.000000,64.200000
1751195657.973450,40.400000,0.000000,30.000000,64.300000
1751195657.983450,40.300000,0.000000,30.000000,64.300000
1751195657.993450,40.200000,0.000000,30.000000,64.200000
1751195658.003500,40.500000,0.000000,30.000000,64.200000
1751195658.013450,40.200000,0.000000,30.000000,64.200000
1751195658.023450,40.200000,0.000000,30.000000,64.200000
1751195658.033500,40.400000,0.000000,30.000000,64.200000
1751195658.043450,40.400000,0.000000,30.000000,64.200000
1751195658.053450,40.000000,0.000000,30.000000,64.200000
1751195658.063500,40.200000,0.000000,30.000000,64.200000
1751195658.073450,40.500000,0.000000,30.000000,64.200000
1751195658.083450,40.400000,0.000000,30.000000,64.200000
1751195658.093500,40.200000,0.000000,30.000000,64.200000
1751195658.103450,40.000000,0.000000,30.000000,64.200000
1751195658.113450,40.000000,0.000000,30.000000,64.200000
1751195658.123450,40.200000,0.000000,30.000000,64.200000
1751195658.133450,40.200000,0.000000,30.000000,64.200000
1751195658.143450,40.300000,0.000000,30.000000,64.200000
1751195658.153450,40.200000,0.000000,30.000000,64.200000
1751195658.163450,40.300000,0.000000,30.000000,64.200000
1751195658.173450,40.200000,0.000000,30.000000,64.200000
1751195658.183450,40.400000,0.000000,30.100000,64.200000
1751195658.193450,40.400000,0.000000,30.100000,64.200000
1751195658.203450,40.400000,0.000000,30.100000,64.200000
1751195658.213450,40.200000,0.000000,30.100000,64.200000
1751195658.223450,40.200000,0.000000,30.100000,64.200000
1751195658.233450,40.600000,0.000000,30.100000,64.200000
1751195658.243450,40.500000,0.000000,30.100000,64.200000
1751195658.253450,40.400000,0.000000,30.100000,64.200000
1751195658.263450,40.400000,0.000000,30.100000,64.200000
1751195658.273450,40.600000,0.000000,30.100000,64.200000
1751195658.283450,40.400000,0.000000,30.100000,64.200000
1751195658.293450,40.100000,0.000000,30.100000,64.200000
1751195658.303450,40.500000,0.000000,30.100000,64.200000
1751195658.313450,40.600000,0.000000,30.100000,64.200000
1751195658.323450,40.200000,0.000000,30.100000,64.200000
1751195658.333450,40.600000,0.000000,30.100000,64.200000
1751195658.343450,40.400000,0.000000,30.100000,64.200000
1751195658.353450,40.400000,0.000000,30.100000,64.200000
1751195658.363450,40.400000,0.000000,30.100000,64.200000
1751195658.373450,40.300000,0.000000,30.100000,64.200000
1751195658.383450,40.600000,0.000000,30.100000,64.200000
1751195658.393450,40.500000,0.000000,30.100000,64.200000
1751195658.403450,40.700000,0.000000,30.100000,64.200000
1751195658.413450,40.800000,0.000000,30.100000,64.200000
1751195658.423450,40.400000,0.000000,30.100000,64.200000
1751195658.433450,40.800000,0.000000,30.100000,64.200000
1751195658.443450,41.100000,0.000000,30.100000,64.200000
1751195658.453450,40.800000,0.000000,30.100000,64.200000
1751195658.463450,40.900000,0.000000,30.100000,64.200000
1751195658.473450,41.100000,0.000000,30.100000,64.200000
1751195658.483450,41.100000,0.000000,30.100000,64.200000
1751195658.493450,40.800000,0.000000,30.100000,64.200000
1751195658.503450,41.000000,0.000000,30.100000,64.200000
1751195658.513450,41.100000,0.000000,30.100000,64.200000
1751195658.523450,41.300000,0.000000,30.100000,64.200000
1751195658.533450,41.400000,0.000000,30.100000,64.200000
1751195658.543450,41.400000,0.000000,30.100000,64.200000
1751195658.553450,41.400000,0.000000,30.100000,64.200000
1751195658.563450,41.400000,0.000000,30.100000,64.200000
1751195658.573450,41.400000,0.000000,30.100000,64.200000
1751195658.583450,41.400000,0.000000,30.100000,64.200000
1751195658.593450,41.400000,0.000000,30.100000,64.200000
1751195658.603450,41.200000,0.000000,30.100000,64.200000
1751195658.613450,41.200000,0.000000,30.100000,64.200000
1751195658.623450,41.200000,0.000000,30.100000,64.200000
1751195658.633450,40.900000,0.000000,30.100000,64.200000
1751195658.643450,41.100000,0.000000,30.100000,64.200000
1751195658.653450,41.300000,0.000000,30.100000,64.200000
1751195658.663450,41.100000,0.000000,30.100000,64.200000
1751195658.673450,41.100000,0.000000,30.100000,64.200000
1751195658.683450,41.000000,0.000000,30.100000,64.200000
1751195658.693450,41.500000,0.000000,30.100000,64.200000
1751195658.703450,41.200000,0.000000,30.100000,64.200000
1751195658.713450,41.000000,0.000000,30.100000,64.200000
1751195658.723450,41.100000,0.000000,30.100000,64.200000
1751195658.733450,41.000000,0.000000,30.100000,64.200000
1751195658.743450,41.300000,0.000000,30.100000,64.200000
1751195658.753450,40.900000,0.000000,30.100000,64.200000
1751195658.763450,41.300000,0.000000,30.100000,64.200000
1751195658.773450,41.000000,0.000000,30.100000,64.200000
1751195658.783450,41.500000,0.000000,30.100000,64.200000
1751195658.793450,41.000000,0.000000,30.100000,64.200000
1751195658.803450,41.300000,0.000000,30.100000,64.200000
1751195658.813450,41.200000,0.000000,30.100000,64.200000
1751195658.823450,41.200000,0.000000,30.100000,64.200000
1751195658.833450,41.300000,0.000000,30.100000,64.200000
1751195658.843450,41.300000,0.000000,30.100000,64.200000
1751195658.853450,41.000000,0.000000,30.100000,64.200000
1751195658.863450,41.200000,0.000000,30.100000,64.200000
1751195658.873450,41.500000,0.000000,30.100000,64.200000
1751195658.883450,41.000000,0.000000,30.100000,64.200000
1751195658.893450,41.200000,0.000000,30.100000,64.200000
1751195658.903450,41.300000,0.000000,30.100000,64.200000
1751195658.913450,41.400000,0.000000,30.100000,64.200000
1751195658.923450,41.400000,0.000000,30.100000,64.200000
1751195658.933450,41.100000,0.000000,30.100000,64.200000
1751195658.943450,41.300000,0.000000,30.100000,64.200000
1751195658.953450,41.200000,0.000000,30.100000,64.200000
1751195658.963450,41.200000,0.000000,30.100000,64.200000
1751195658.973450,41.000000,0.000000,30.100000,64.200000
1751195658.983450,41.000000,0.000000,30.100000,64.200000
1751195658.993450,41.000000,0.000000,30.100000,64.200000
1751195659.003450,41.000000,0.000000,30.100000,64.200000
1751195659.013450,41.000000,0.000000,30.100000,64.300000
1751195659.023450,41.500000,0.000000,30.100000,64.200000
1751195659.033450,41.400000,0.000000,30.100000,64.300000
1751195659.043450,41.300000,0.000000,30.100000,64.300000
1751195659.053450,41.200000,0.000000,30.100000,64.300000
1751195659.063450,41.100000,0.000000,30.100000,64.300000
1751195659.073450,41.500000,0.000000,30.100000,64.300000
1751195659.083450,41.400000,0.000000,30.100000,64.300000
1751195659.093450,41.400000,0.000000,30.100000,64.300000
1751195659.103400,41.100000,0.000000,30.100000,64.300000
1751195659.113450,41.300000,0.000000,30.100000,64.300000
1751195659.123450,41.500000,0.000000,30.100000,64.300000
1751195659.133400,41.000000,0.000000,30.100000,64.300000
1751195659.143450,41.500000,0.000000,30.100000,64.300000
1751195659.153450,41.400000,0.000000,30.100000,64.300000
1751195659.163450,41.400000,0.000000,30.100000,64.300000
1751195659.173450,41.400000,0.000000,30.100000,64.300000
1751195659.183450,41.100000,0.000000,30.100000,64.300000
1751195659.193400,41.700000,0.000000,30.100000,64.300000
1751195659.203450,41.200000,0.000000,30.100000,64.300000
1751195659.213450,41.600000,0.000000,30.100000,64.300000
1751195659.223450,41.300000,0.000000,30.100000,64.300000
1751195659.233450,41.500000,0.000000,30.100000,64.300000
1751195659.243450,41.800000,0.000000,30.100000,64.300000
1751195659.253450,41.500000,0.000000,30.100000,64.300000
1751195659.263450,41.600000,0.000000,30.100000,64.300000
1751195659.273450,41.700000,0.000000,30.100000,64.300000
1751195659.283450,41.500000,0.000000,30.100000,64.300000
1751195659.293450,41.500000,0.000000,30.100000,64.300000
1751195659.303450,41.600000,0.000000,30.100000,64.400000
1751195659.313400,41.900000,0.000000,30.100000,64.400000
1751195659.323450,41.700000,0.000000,30.100000,64.400000
1751195659.333450,41.500000,0.000000,30.100000,64.400000
1751195659.343450,41.400000,0.000000,30.100000,64.400000
1751195659.353400,41.700000,0.000000,30.100000,64.400000
1751195659.363450,41.700000,0.000000,30.100000,64.400000
1751195659.373450,41.600000,0.000000,30.100000,64.400000
1751195659.383400,41.700000,0.000000,30.100000,64.400000
1751195659.393450,41.800000,0.000000,30.100000,64.400000
1751195659.403450,41.700000,0.000000,30.100000,64.400000
1751195659.413400,41.700000,0.000000,30.100000,64.400000
1751195659.423450,41.600000,0.000000,30.100000,64.400000
1751195659.433400,41.700000,0.000000,30.100000,64.400000
1751195659.443400,41.600000,0.000000,30.100000,64.400000
1751195659.453450,41.400000,0.000000,30.100000,64.400000
1751195659.463400,41.400000,0.000000,30.100000,64.400000
1751195659.473400,41.700000,0.000000,30.100000,64.400000
1751195659.483450,41.900000,0.000000,30.100000,64.400000
1751195659.493450,41.700000,0.000000,30.100000,64.400000
1751195659.503400,41.400000,0.000000,30.100000,64.400000
1751195659.513450,41.800000,0.000000,30.100000,64.400000
1751195659.523450,41.700000,0.000000,30.100000,64.400000
1751195659.533400,41.600000,0.000000,30.100000,64.400000
1751195659.543450,41.800000,0.000000,30.100000,64.400000
1751195659.553450,41.900000,0.000000,30.100000,64.400000
1751195659.563400,41.600000,0.000000,30.100000,64.400000
1751195659.573450,41.800000,0.000000,30.100000,64.400000
1751195659.583450,41.700000,0.000000,30.100000,64.500000
1751195659.593400,41.900000,0.000000,30.100000,64.500000
1751195659.603400,41.700000,0.000000,30.100000,64.500000
1751195659.613450,41.800000,0.000000,30.100000,64.500000
1751195659.623400,41.700000,0.000000,30.100000,64.500000
1751195659.633400,42.000000,0.000000,30.100000,64.500000
1751195659.643450,41.400000,0.000000,30.100000,64.500000
1751195659.653400,41.700000,0.000000,30.100000,64.500000
1751195659.663400,42.000000,0.000000,30.100000,64.500000
1751195659.673450,41.700000,0.000000,30.100000,64.500000
1751195659.683400,41.800000,0.000000,30.100000,64.500000
1751195659.693400,41.700000,0.000000,30.100000,64.500000
1751195659.703450,41.900000,0.000000,30.100000,64.500000
1751195659.713400,41.500000,0.000000,30.100000,64.500000
1751195659.723400,41.700000,0.000000,30.100000,64.500000
1751195659.733450,42.100000,0.000000,30.100000,64.500000
1751195659.743400,42.000000,0.000000,30.100000,64.600000
1751195659.753400,42.000000,0.000000,30.100000,64.600000
1751195659.763450,41.800000,0.000000,30.100000,64.600000
1751195659.773400,41.900000,0.000000,30.100000,64.600000
1751195659.783400,41.900000,0.000000,30.100000,64.600000
1751195659.793450,42.000000,0.000000,30.100000,64.600000
1751195659.803400,42.100000,0.000000,30.100000,64.600000
1751195659.813400,42.100000,0.000000,30.100000,64.600000
1751195659.823450,42.100000,0.000000,30.100000,64.600000
1751195659.833400,41.500000,0.000000,30.100000,64.600000
1751195659.843400,41.500000,0.000000,30.100000,64.600000
1751195659.853400,42.000000,0.000000,30.100000,64.600000
1751195659.863400,42.100000,0.000000,30.100000,64.600000
1751195659.873400,41.900000,0.000000,30.100000,64.600000
1751195659.883400,41.400000,0.000000,30.100000,64.600000
1751195659.893450,41.800000,0.000000,30.100000,64.600000
1751195659.903400,41.400000,0.000000,30.100000,64.600000
1751195659.913400,41.700000,0.000000,30.100000,64.600000
1751195659.923400,41.700000,0.000000,30.100000,64.600000
1751195659.933400,41.900000,0.000000,30.100000,64.600000
1751195659.943400,41.700000,0.000000,30.100000,64.600000
1751195659.953450,41.300000,0.000000,30.100000,64.600000
1751195659.963400,42.000000,0.000000,30.100000,64.600000
1751195659.973400,41.300000,0.000000,30.100000,64.800000
1751195659.983450,41.800000,0.000000,30.100000,64.800000
1751195659.993400,41.400000,0.000000,30.100000,64.800000
1751195660.003400,41.900000,0.000000,30.100000,64.800000
1751195660.013450,41.400000,0.000000,30.100000,64.800000
1751195660.023400,41.700000,0.000000,30.100000,64.800000
1751195660.033400,41.500000,0.000000,30.100000,64.800000
1751195660.043450,41.700000,0.000000,30.100000,64.800000
1751195660.053400,41.900000,0.000000,30.100000,64.800000
1751195660.063400,41.500000,0.000000,30.100000,64.800000
1751195660.073450,41.700000,0.000000,30.100000,64.800000
1751195660.083400,41.800000,0.000000,30.100000,64.800000
1751195660.093400,41.400000,0.000000,30.100000,64.800000
1751195660.103400,41.500000,0.000000,30.100000,64.800000
1751195660.113400,41.700000,0.000000,30.100000,64.800000
1751195660.123400,42.000000,0.000000,30.100000,64.800000
1751195660.133400,41.900000,0.000000,30.100000,64.800000
1751195660.143400,41.700000,0.000000,30.100000,64.800000
1751195660.153400,41.600000,0.000000,30.100000,64.800000
1751195660.163400,41.400000,0.000000,30.100000,64.800000
1751195660.173400,41.400000,0.000000,30.100000,64.800000
1751195660.183400,41.700000,0.000000,30.100000,64.800000
1751195660.193400,41.700000,0.000000,30.100000,64.800000
1751195660.203400,41.700000,0.000000,30.100000,64.800000
1751195660.213400,41.600000,0.000000,30.100000,64.800000
1751195660.223400,41.600000,0.000000,30.100000,64.800000
1751195660.233400,41.400000,0.000000,30.100000,64.800000
1751195660.243400,42.000000,0.000000,30.100000,64.800000
1751195660.253400,41.800000,0.000000,30.100000,64.800000
1751195660.263400,41.600000,0.000000,30.100000,64.800000
1751195660.273400,41.300000,0.000000,30.100000,64.800000
1751195660.283400,41.700000,0.000000,30.100000,64.800000
1751195660.293400,41.600000,0.000000,30.100000,64.800000
1751195660.303400,41.700000,0.000000,30.200000,64.800000
1751195660.313400,41.700000,0.000000,30.200000,64.800000
1751195660.323400,42.000000,0.000000,30.200000,64.800000
1751195660.333400,41.800000,0.000000,30.200000,64.800000
1751195660.343400,41.600000,0.000000,30.200000,64.800000
1751195660.353400,41.800000,0.000000,30.200000,64.800000
1751195660.363400,41.700000,0.000000,30.200000,64.800000
1751195660.373400,41.500000,0.000000,30.200000,64.800000
1751195660.383400,41.900000,0.000000,30.200000,64.800000
1751195660.393400,41.600000,0.000000,30.200000,64.800000
1751195660.403400,41.500000,0.000000,30.200000,64.800000
1751195660.413400,41.500000,0.000000,30.200000,64.800000
1751195660.423400,41.600000,0.000000,30.200000,64.800000
1751195660.433400,41.900000,0.000000,30.200000,64.800000
1751195660.443400,42.000000,0.000000,30.200000,64.800000
1751195660.453400,41.600000,0.000000,30.200000,64.800000
1751195660.463400,41.900000,0.000000,30.200000,64.800000
1751195660.473400,42.000000,0.000000,30.200000,64.800000
1751195660.483400,41.600000,0.000000,30.200000,64.800000
1751195660.493400,42.000000,0.000000,30.200000,64.800000
1751195660.503400,41.800000,0.000000,30.200000,64.800000
1751195660.513400,41.900000,0.000000,30.200000,64.800000
1751195660.523400,41.900000,0.000000,30.200000,64.800000
1751195660.533400,41.800000,0.000000,30.200000,64.800000
1751195660.543400,41.800000,0.000000,30.200000,64.800000
1751195660.553400,42.200000,0.000000,30.200000,64.800000
1751195660.563400,41.800000,0.000000,30.200000,64.800000
1751195660.573400,41.800000,0.000000,30.200000,64.800000
1751195660.583400,42.000000,0.000000,30.200000,64.800000
1751195660.593400,42.000000,0.000000,30.200000,64.800000
1751195660.603400,42.200000,0.000000,30.200000,64.800000
1751195660.613400,42.100000,0.000000,30.200000,64.800000
1751195660.623400,42.300000,0.000000,30.200000,64.800000
1751195660.633400,42.200000,0.000000,30.200000,64.800000
1751195660.643400,42.300000,0.000000,30.200000,64.800000
1751195660.653400,42.200000,0.000000,30.200000,64.800000
1751195660.663400,42.300000,0.000000,30.200000,64.800000
1751195660.673400,42.100000,0.000000,30.200000,64.800000
1751195660.683400,42.300000,0.000000,30.200000,64.800000
1751195660.693400,41.900000,0.000000,30.200000,64.800000
1751195660.703400,42.000000,0.000000,30.200000,64.800000
1751195660.713400,42.400000,0.000000,30.200000,64.800000
1751195660.723400,42.200000,0.000000,30.200000,64.800000
1751195660.733400,41.800000,0.000000,30.200000,64.800000
1751195660.743400,41.900000,0.000000,30.200000,64.800000
1751195660.753400,42.100000,0.000000,30.200000,64.800000
1751195660.763400,41.900000,0.000000,30.200000,64.600000
1751195660.773400,42.100000,0.000000,30.200000,64.600000
1751195660.783400,41.900000,0.000000,30.200000,64.600000
1751195660.793400,41.700000,0.000000,30.200000,64.600000
1751195660.803400,42.100000,0.000000,30.200000,64.600000
1751195660.813400,41.900000,0.000000,30.200000,64.600000
1751195660.823400,41.900000,0.000000,30.200000,64.600000
1751195660.833400,41.800000,0.000000,30.200000,64.600000
1751195660.843400,41.800000,0.000000,30.200000,64.600000
1751195660.853400,41.500000,0.000000,30.200000,64.600000
1751195660.863400,41.400000,0.000000,30.200000,64.600000
1751195660.873400,41.800000,0.000000,30.200000,64.600000
1751195660.883400,42.000000,0.000000,30.200000,64.600000
1751195660.893400,42.100000,0.000000,30.200000,64.600000
1751195660.903400,41.800000,0.000000,30.200000,64.600000
1751195660.913400,41.800000,0.000000,30.200000,64.600000
1751195660.923400,41.900000,0.000000,30.200000,64.600000
1751195660.933400,41.900000,0.000000,30.200000,64.600000
1751195660.943400,41.800000,0.000000,30.200000,64.600000
1751195660.953400,41.700000,0.000000,30.200000,64.600000
1751195660.963400,41.600000,0.000000,30.200000,64.600000
1751195660.973400,41.600000,0.000000,30.200000,64.600000
1751195660.983400,41.600000,0.000000,30.200000,64.600000
1751195660.993400,41.900000,0.000000,30.200000,64.600000
1751195661.003400,41.700000,0.000000,30.200000,64.600000
1751195661.013400,41.700000,0.000000,30.200000,64.600000
1751195661.023400,41.400000,0.000000,30.200000,64.600000
1751195661.033400,41.700000,0.000000,30.200000,64.500000
1751195661.043400,41.800000,0.000000,30.200000,64.500000
1751195661.053400,41.900000,0.000000,30.200000,64.500000
1751195661.063400,41.800000,0.000000,30.200000,64.500000
1751195661.073400,41.700000,0.000000,30.200000,64.500000
1751195661.083350,41.700000,0.000000,30.200000,64.500000
1751195661.093400,41.500000,0.000000,30.200000,64.500000
1751195661.103400,41.500000,0.000000,30.200000,64.500000
1751195661.113400,41.600000,0.000000,30.200000,64.500000
1751195661.123400,41.700000,0.000000,30.200000,64.500000
1751195661.133400,41.800000,0.000000,30.200000,64.500000
1751195661.143350,41.800000,0.000000,30.200000,64.500000
1751195661.153400,41.800000,0.000000,30.200000,64.500000
1751195661.163400,41.500000,0.000000,30.200000,64.500000
1751195661.173350,42.200000,0.000000,30.200000,64.500000
1751195661.183400,42.100000,0.000000,30.200000,64.500000
1751195661.193400,42.400000,0.000000,30.200000,64.500000
1751195661.203350,42.200000,0.000000,30.200000,64.500000
1751195661.213400,42.800000,0.000000,30.200000,64.500000
1751195661.223400,42.500000,0.000000,30.200000,64.500000
1751195661.233400,42.900000,0.000000,30.200000,64.500000
1751195661.243400,43.000000,0.000000,30.200000,64.500000
1751195661.253400,43.100000,0.000000,30.200000,64.500000
1751195661.263400,43.400000,0.000000,30.200000,64.500000
1751195661.273400,43.300000,0.000000,30.200000,64.500000
1751195661.283400,43.300000,0.000000,30.200000,64.500000
1751195661.293400,43.300000,0.000000,30.200000,64.500000
1751195661.303400,43.300000,0.000000,30.200000,64.500000
1751195661.313400,43.400000,0.000000,30.200000,64.500000
1751195661.323400,43.400000,0.000000,30.200000,64.500000
1751195661.333350,43.400000,0.000000,30.200000,64.500000
1751195661.343400,43.700000,0.000000,30.200000,64.500000
1751195661.353400,43.600000,0.000000,30.200000,64.500000
1751195661.363350,43.800000,0.000000,30.200000,64.500000
1751195661.373400,43.700000,0.000000,30.200000,64.500000
1751195661.383400,43.800000,0.000000,30.200000,64.500000
1751195661.393350,43.500000,0.000000,30.200000,64.500000
1751195661.403400,43.600000,0.000000,30.200000,64.500000
1751195661.413400,43.500000,0.000000,30.200000,64.500000
1751195661.423350,43.400000,0.000000,30.200000,64.500000
1751195661.433400,44.000000,0.000000,30.200000,64.500000
1751195661.443400,43.700000,0.000000,30.200000,64.500000
1751195661.453350,43.600000,0.000000,30.200000,64.500000
1751195661.463400,44.300000,0.000000,30.200000,64.500000
1751195661.473400,43.700000,0.000000,30.200000,64.600000
1751195661.483350,43.800000,0.000000,30.200000,64.600000
1751195661.493400,43.800000,0.000000,30.200000,64.600000
1751195661.503400,43.800000,0.000000,30.200000,64.600000
1751195661.513350,43.900000,0.000000,30.200000,64.500000
1751195661.523400,43.600000,0.000000,30.200000,64.600000
1751195661.533400,44.500000,0.000000,30.200000,64.600000
1751195661.543350,44.300000,0.000000,30.200000,64.600000
1751195661.553400,44.500000,0.000000,30.200000,64.600000
1751195661.563400,44.200000,0.000000,30.200000,64.600000
1751195661.573350,43.900000,0.000000,30.200000,64.600000
1751195661.583350,44.600000,0.000000,30.200000,64.600000
1751195661.593400,44.300000,0.000000,30.200000,64.500000
1751195661.603350,44.800000,0.000000,30.200000,64.500000
1751195661.613350,45.200000,0.000000,30.200000,64.600000
1751195661.623400,45.300000,0.000000,30.200000,64.600000
1751195661.633400,46.400000,0.000000,30.200000,64.600000
1751195661.643350,45.700000,0.000000,30.200000,64.600000
1751195661.653400,45.700000,0.000000,30.200000,64.600000
1751195661.663350,45.500000,0.000000,30.200000,64.500000
1751195661.673350,46.400000,0.000000,30.200000,64.600000
1751195661.683400,47.600000,0.000000,30.200000,64.600000
1751195661.693400,49.400000,0.000000,30.200000,64.600000
1751195661.703350,50.800000,0.000000,30.200000,64.600000
1751195661.713400,51.100000,0.000000,30.200000,64.600000
1751195661.723350,49.800000,0.000000,30.200000,64.600000
1751195661.733350,49.900000,0.000000,30.200000,64.600000
1751195661.743400,49.300000,0.000000,30.200000,64.600000
1751195661.753350,48.800000,0.000000,30.200000,64.600000
1751195661.763350,48.700000,0.000000,30.200000,64.600000
1751195661.773400,50.200000,0.000000,30.200000,64.600000
1751195661.783400,51.800000,0.000000,30.200000,64.600000
