t,amk_torque_limit_neg_left,amk_torque_limit_pos_left,amk_torque_target_left,amk_control_left
1751195745.045450,0.000000,214.200000,4.100000,1795.000000
1751195745.055450,0.000000,214.200000,4.100000,1795.000000
1751195745.065450,0.000000,214.200000,4.100000,1795.000000
1751195745.075500,0.000000,214.200000,4.100000,1795.000000
1751195745.085450,0.000000,214.200000,4.100000,1795.000000
1751195745.095450,0.000000,214.200000,4.100000,1795.000000
1751195745.105450,0.000000,214.200000,4.100000,1795.000000
1751195745.115450,0.000000,214.200000,4.100000,1795.000000
1751195745.125500,0.000000,214.200000,4.100000,1795.000000
1751195745.135450,0.000000,214.200000,4.100000,1795.000000
1751195745.145450,0.000000,214.200000,4.100000,1795.000000
1751195745.155450,0.000000,214.200000,4.100000,1795.000000
1751195745.165450,0.000000,214.200000,4.800000,1795.000000
1751195745.175450,0.000000,214.200000,4.800000,1795.000000
1751195745.185500,0.000000,214.200000,4.800000,1795.000000
1751195745.195450,0.000000,214.200000,4.800000,1795.000000
1751195745.205450,0.000000,214.200000,4.800000,1795.000000
1751195745.215450,0.000000,214.200000,4.800000,1795.000000
1751195745.225500,0.000000,214.200000,4.800000,1795.000000
1751195745.235500,0.000000,214.200000,4.800000,1795.000000
1751195745.245450,0.000000,214.200000,4.800000,1795.000000
1751195745.255450,0.000000,214.200000,4.800000,1795.000000
1751195745.265450,0.000000,214.200000,4.100000,1795.000000
1751195745.275500,0.000000,214.200000,4.100000,1795.000000
1751195745.285450,0.000000,214.200000,4.100000,1795.000000
1751195745.295450,0.000000,214.200000,4.100000,1795.000000
1751195745.305500,0.000000,214.200000,4.100000,1795.000000
1751195745.315500,0.000000,214.200000,4.100000,1795.000000
1751195745.325450,0.000000,214.200000,4.100000,1795.000000
1751195745.335450,0.000000,214.200000,4.100000,1795.000000
1751195745.345500,0.000000,214.200000,4.100000,1795.000000
1751195745.355500,0.000000,214.200000,4.100000,1795.000000
1751195745.365500,0.000000,214.200000,4.100000,1795.000000
1751195745.375750,0.000000,214.200000,4.100000,1795.000000
1751195745.385450,0.000000,214.200000,4.100000,1795.000000
1751195745.395500,0.000000,214.200000,4.100000,1795.000000
1751195745.405700,0.000000,214.200000,4.100000,1795.000000
1751195745.415450,0.000000,214.200000,4.800000,1795.000000
1751195745.425500,0.000000,214.200000,4.800000,1795.000000
1751195745.435450,0.000000,214.200000,4.800000,1795.000000
1751195745.445450,0.000000,214.200000,4.800000,1795.000000
1751195745.455450,0.000000,214.200000,4.800000,1795.000000
1751195745.465450,0.000000,214.200000,4.800000,1795.000000
1751195745.475500,0.000000,214.200000,4.800000,1795.000000
1751195745.485450,0.000000,214.200000,4.800000,1795.000000
1751195745.495450,0.000000,214.200000,4.800000,1795.000000
