t,ams_voltage_max_8,ams_voltage_max_7,ams_voltage_max_6,ams_voltage_max_5,ams_voltage_max_4,ams_voltage_max_3,ams_voltage_max_2,ams_voltage_max_1
1751195808.427300,3.920000,3.930000,3.950000,4.030000,3.940000,3.950000,3.940000,3.940000
1751195808.446100,3.920000,3.920000,3.940000,4.020000,3.930000,3.950000,3.940000,3.940000
1751195808.457400,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195808.468700,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195808.487500,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195808.498750,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195808.510050,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195808.521350,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195808.540050,3.900000,3.910000,3.930000,4.000000,3.920000,3.940000,3.920000,3.930000
1751195808.551350,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195808.562600,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195808.573950,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195808.592750,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.603950,3.900000,3.900000,3.920000,3.990000,3.910000,3.930000,3.910000,3.920000
1751195808.615100,3.900000,3.900000,3.920000,3.990000,3.910000,3.930000,3.910000,3.920000
1751195808.626450,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.645200,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.656500,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.667800,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.679100,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.697700,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.709000,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.720300,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.739000,3.900000,3.900000,3.920000,3.990000,3.910000,3.930000,3.910000,3.920000
1751195808.750250,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.761550,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.772850,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.791550,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.802850,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.814050,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.825200,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.843850,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.855050,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.866350,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.877600,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.896300,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.907600,3.900000,3.910000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.918900,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.937550,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.948800,3.900000,3.900000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.960100,3.900000,3.910000,3.920000,4.000000,3.910000,3.930000,3.920000,3.920000
1751195808.971400,3.900000,3.900000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195808.990100,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.001350,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.012650,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.024000,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.042750,3.900000,3.910000,3.920000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.053950,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.065100,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.076400,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.095200,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.106500,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.117750,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.129050,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.147700,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.159000,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.170300,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.188950,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.200250,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.211550,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.222850,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.241550,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.252850,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.264050,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.275200,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.293900,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.305100,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.316400,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.327650,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.346350,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.357650,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.368950,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.387600,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.398900,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.410200,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.421500,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.440150,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.451500,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.462750,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.473950,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.492750,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.503950,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.515100,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.526450,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.545200,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.556450,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.567800,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.579050,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.597700,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.609000,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.620250,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.639000,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.650250,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.661550,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.672850,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.920000
1751195809.691550,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.930000
1751195809.702850,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.930000
1751195809.714050,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.930000
1751195809.725200,3.900000,3.910000,3.930000,4.000000,3.920000,3.940000,3.920000,3.930000
1751195809.743950,3.900000,3.910000,3.930000,4.000000,3.920000,3.940000,3.920000,3.930000
1751195809.755050,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.930000
1751195809.766400,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.930000
1751195809.777700,3.900000,3.910000,3.930000,4.000000,3.920000,3.930000,3.920000,3.930000
1751195809.796350,3.900000,3.910000,3.930000,4.000000,3.920000,3.940000,3.920000,3.930000
1751195809.807650,3.900000,3.910000,3.930000,4.000000,3.920000,3.940000,3.920000,3.930000
1751195809.818950,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.837600,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.848900,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.860200,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.871500,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.890200,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.901500,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.912800,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.924000,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.942800,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.953950,3.900000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.965100,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.976400,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195809.995200,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.006550,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.017800,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.029100,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.047800,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.059050,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.070350,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.089050,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.100350,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.111650,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.122900,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.141600,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.152900,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.164300,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.175600,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.194400,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.205700,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.217000,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.228250,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.247050,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.258350,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.269600,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.288350,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.299600,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.310900,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.322200,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.340900,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.352200,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.363500,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.374800,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.393550,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.404850,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.416150,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.920000,3.930000
1751195810.427450,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.446150,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.457400,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.468700,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.487500,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.498800,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.510050,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.521350,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.540050,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.551350,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.562600,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.573950,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.592700,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.603950,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.615100,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.626400,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.645150,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.656450,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.667750,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.679050,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.697700,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.709000,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.720300,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.739000,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.750300,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.761600,3.910000,3.910000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.772900,3.910000,3.920000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.791600,3.910000,3.920000,3.930000,4.010000,3.920000,3.940000,3.930000,3.930000
1751195810.802900,3.910000,3.920000,3.930000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.814300,3.910000,3.920000,3.930000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.825600,3.910000,3.920000,3.930000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.844400,3.910000,3.920000,3.930000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.855700,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.866950,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.878250,3.910000,3.920000,3.930000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.897100,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.908400,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.919700,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.938400,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.949700,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.960950,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.972250,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195810.990950,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.002250,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.013500,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.024850,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.054900,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.066200,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.077500,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.096200,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.107500,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.118750,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.137500,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.148750,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.160050,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.171350,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.190050,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.201350,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.212650,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.223850,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.242700,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.253850,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.265050,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.276350,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.295150,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.306450,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.317700,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.329000,3.910000,3.920000,3.940000,4.010000,3.930000,3.940000,3.930000,3.930000
1751195811.347700,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.359000,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.370250,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.389000,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.400300,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.411600,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.422900,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.441600,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.452900,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.464250,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.475550,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.494350,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.505650,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.516950,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.528250,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.547100,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.558400,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.569650,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.588400,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.599650,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.610950,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.622300,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.641000,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.652300,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.663550,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.674850,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.705000,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.716300,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.727550,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.746300,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.757600,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.768900,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.787600,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.798900,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.930000
1751195811.810200,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.930000
1751195811.821450,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.840200,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.940000
1751195811.851500,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.862800,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.940000
1751195811.874000,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.930000
1751195811.892800,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195811.904000,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195811.915200,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195811.926500,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.940000
1751195811.945150,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.940000
1751195811.956450,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195811.967750,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195811.979050,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.940000
1751195811.997750,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.940000
1751195812.009050,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.020350,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.039150,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.050450,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.061750,3.910000,3.920000,3.940000,4.020000,3.930000,3.940000,3.930000,3.940000
1751195812.073050,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.091750,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.103100,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.114400,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.125650,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.144550,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.155800,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.167100,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.178450,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.197300,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.208550,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.219900,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.238650,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.249950,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.261250,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
1751195812.272500,3.910000,3.920000,3.940000,4.020000,3.930000,3.950000,3.930000,3.940000
