t,sensor_imu_gps_status,sensor_imu_gps_longitude,sensor_imu_gps_latitude
1751195817.010950,0.000000,0.000000,0.000000
1751195817.060950,0.000000,0.000000,0.000000
1751195817.111100,0.000000,0.000000,0.000000
1751195817.160900,0.000000,0.000000,0.000000
1751195817.210900,0.000000,0.000000,0.000000
1751195817.261100,0.000000,0.000000,0.000000
1751195817.310900,0.000000,0.000000,0.000000
1751195817.361000,0.000000,0.000000,0.000000
1751195817.411050,0.000000,0.000000,0.000000
1751195817.461000,0.000000,0.000000,0.000000
1751195817.510950,0.000000,0.000000,0.000000
1751195817.561050,0.000000,0.000000,0.000000
1751195817.610950,0.000000,0.000000,0.000000
1751195817.660900,0.000000,0.000000,0.000000
1751195817.760900,0.000000,0.000000,0.000000
1751195817.811100,0.000000,0.000000,0.000000
1751195817.910900,0.000000,0.000000,0.000000
1751195817.961050,0.000000,0.000000,0.000000
1751195818.010950,0.000000,0.000000,0.000000
1751195818.060950,0.000000,0.000000,0.000000
1751195818.110950,0.000000,0.000000,0.000000
1751195818.160950,0.000000,0.000000,0.000000
1751195818.211100,0.000000,0.000000,0.000000
1751195818.260950,0.000000,0.000000,0.000000
1751195818.310950,0.000000,0.000000,0.000000
1751195818.361100,0.000000,0.000000,0.000000
1751195818.410950,0.000000,0.000000,0.000000
1751195818.461000,0.000000,0.000000,0.000000
1751195818.511000,0.000000,0.000000,0.000000
1751195818.560950,0.000000,0.000000,0.000000
1751195818.610950,0.000000,0.000000,0.000000
1751195818.660950,0.000000,0.000000,0.000000
1751195818.710950,0.000000,0.000000,0.000000
1751195818.760950,0.000000,0.000000,0.000000
1751195818.810950,0.000000,0.000000,0.000000
1751195818.860950,0.000000,0.000000,0.000000
1751195818.911100,0.000000,0.000000,0.000000
1751195818.960950,0.000000,0.000000,0.000000
1751195819.011000,0.000000,0.000000,0.000000
1751195819.111000,0.000000,0.000000,0.000000
1751195819.160950,0.000000,0.000000,0.000000
1751195819.211100,0.000000,0.000000,0.000000
1751195819.260950,0.000000,0.000000,0.000000
1751195819.310950,0.000000,0.000000,0.000000
1751195819.360950,0.000000,0.000000,0.000000
1751195819.410950,0.000000,0.000000,0.000000
1751195819.460950,0.000000,0.000000,0.000000
1751195819.511100,0.000000,0.000000,0.000000
1751195819.560950,0.000000,0.000000,0.000000
1751195819.610950,0.000000,0.000000,0.000000
1751195819.710950,0.000000,0.000000,0.000000
1751195819.760950,0.000000,0.000000,0.000000
1751195819.810950,0.000000,0.000000,0.000000
1751195819.860950,0.000000,0.000000,0.000000
1751195819.911100,0.000000,0.000000,0.000000
1751195819.960950,0.000000,0.000000,0.000000
1751195820.010950,0.000000,0.000000,0.000000
1751195820.060950,0.000000,0.000000,0.000000
1751195820.161000,0.000000,0.000000,0.000000
1751195820.210950,0.000000,0.000000,0.000000
1751195820.260950,0.000000,0.000000,0.000000
1751195820.361000,0.000000,0.000000,0.000000
1751195820.411150,0.000000,0.000000,0.000000
1751195820.460950,0.000000,0.000000,0.000000
1751195820.511000,0.000000,0.000000,0.000000
1751195820.560950,0.000000,0.000000,0.000000
1751195820.611000,0.000000,0.000000,0.000000
1751195820.661000,0.000000,0.000000,0.000000
1751195820.710950,0.000000,0.000000,0.000000
1751195820.761000,0.000000,0.000000,0.000000
1751195820.811050,0.000000,0.000000,0.000000
1751195820.861000,0.000000,0.000000,0.000000
1751195820.911000,0.000000,0.000000,0.000000
1751195820.960950,0.000000,0.000000,0.000000
1751195821.011000,0.000000,0.000000,0.000000
1751195821.060950,0.000000,0.000000,0.000000
1751195821.111000,0.000000,0.000000,0.000000
1751195821.161050,0.000000,0.000000,0.000000
1751195821.211000,0.000000,0.000000,0.000000
1751195821.310950,0.000000,0.000000,0.000000
1751195821.361000,0.000000,0.000000,0.000000
1751195821.411000,0.000000,0.000000,0.000000
1751195821.461150,0.000000,0.000000,0.000000
1751195821.511000,0.000000,0.000000,0.000000
1751195821.561150,0.000000,0.000000,0.000000
1751195821.661000,0.000000,0.000000,0.000000
1751195821.711200,0.000000,0.000000,0.000000
1751195821.761000,0.000000,0.000000,0.000000
1751195821.811000,0.000000,0.000000,0.000000
1751195821.861000,0.000000,0.000000,0.000000
1751195821.911000,0.000000,0.000000,0.000000
1751195821.961000,0.000000,0.000000,0.000000
1751195822.011000,0.000000,0.000000,0.000000
1751195822.061000,0.000000,0.000000,0.000000
1751195822.111000,0.000000,0.000000,0.000000
1751195822.161000,0.000000,0.000000,0.000000
1751195822.211000,0.000000,0.000000,0.000000
1751195822.261150,0.000000,0.000000,0.000000
1751195822.311000,0.000000,0.000000,0.000000
1751195822.361000,0.000000,0.000000,0.000000
1751195822.411000,0.000000,0.000000,0.000000
1751195822.461150,0.000000,0.000000,0.000000
1751195822.511000,0.000000,0.000000,0.000000
1751195822.561100,0.000000,0.000000,0.000000
1751195822.611000,0.000000,0.000000,0.000000
1751195822.661050,0.000000,0.000000,0.000000
1751195822.711100,0.000000,0.000000,0.000000
1751195822.761150,0.000000,0.000000,0.000000
1751195822.811000,0.000000,0.000000,0.000000
1751195822.911000,0.000000,0.000000,0.000000
1751195822.961200,0.000000,0.000000,0.000000
1751195823.011000,0.000000,0.000000,0.000000
1751195823.061200,0.000000,0.000000,0.000000
1751195823.111000,0.000000,0.000000,0.000000
1751195823.161000,0.000000,0.000000,0.000000
1751195823.211050,0.000000,0.000000,0.000000
1751195823.261000,0.000000,0.000000,0.000000
1751195823.311050,0.000000,0.000000,0.000000
1751195823.361000,0.000000,0.000000,0.000000
1751195823.411050,0.000000,0.000000,0.000000
1751195823.461050,0.000000,0.000000,0.000000
1751195823.511000,0.000000,0.000000,0.000000
1751195823.561050,0.000000,0.000000,0.000000
1751195823.611000,0.000000,0.000000,0.000000
1751195823.661050,0.000000,0.000000,0.000000
1751195823.711050,0.000000,0.000000,0.000000
1751195823.761050,0.000000,0.000000,0.000000
1751195823.811050,0.000000,0.000000,0.000000
1751195823.861150,0.000000,0.000000,0.000000
1751195823.911050,0.000000,0.000000,0.000000
1751195823.961050,0.000000,0.000000,0.000000
1751195824.011050,0.000000,0.000000,0.000000
1751195824.061050,0.000000,0.000000,0.000000
1751195824.111000,0.000000,0.000000,0.000000
1751195824.161150,0.000000,0.000000,0.000000
1751195824.211050,0.000000,0.000000,0.000000
1751195824.261150,0.000000,0.000000,0.000000
1751195824.311050,0.000000,0.000000,0.000000
1751195824.361050,0.000000,0.000000,0.000000
1751195824.411050,0.000000,0.000000,0.000000
1751195824.461050,0.000000,0.000000,0.000000
1751195824.561050,0.000000,0.000000,0.000000
1751195824.611200,0.000000,0.000000,0.000000
1751195824.661200,0.000000,0.000000,0.000000
1751195824.711050,0.000000,0.000000,0.000000
1751195824.761050,0.000000,0.000000,0.000000
1751195824.811050,0.000000,0.000000,0.000000
1751195824.861050,0.000000,0.000000,0.000000
1751195824.911050,0.000000,0.000000,0.000000
1751195824.961200,0.000000,0.000000,0.000000
1751195825.011250,0.000000,0.000000,0.000000
1751195825.061200,0.000000,0.000000,0.000000
1751195825.111050,0.000000,0.000000,0.000000
1751195825.161050,0.000000,0.000000,0.000000
1751195825.211050,0.000000,0.000000,0.000000
1751195825.261150,0.000000,0.000000,0.000000
1751195825.311050,0.000000,0.000000,0.000000
1751195825.361050,0.000000,0.000000,0.000000
1751195825.411050,0.000000,0.000000,0.000000
1751195825.461050,0.000000,0.000000,0.000000
1751195825.511050,0.000000,0.000000,0.000000
1751195825.561050,0.000000,0.000000,0.000000
1751195825.611050,0.000000,0.000000,0.000000
1751195825.661200,0.000000,0.000000,0.000000
1751195825.711250,0.000000,0.000000,0.000000
1751195825.761100,0.000000,0.000000,0.000000
1751195825.811050,0.000000,0.000000,0.000000
1751195825.861100,0.000000,0.000000,0.000000
1751195825.911050,0.000000,0.000000,0.000000
1751195825.961050,0.000000,0.000000,0.000000
1751195826.011100,0.000000,0.000000,0.000000
1751195826.061200,0.000000,0.000000,0.000000
1751195826.111050,0.000000,0.000000,0.000000
1751195826.161050,0.000000,0.000000,0.000000
1751195826.211050,0.000000,0.000000,0.000000
1751195826.261100,0.000000,0.000000,0.000000
1751195826.311150,0.000000,0.000000,0.000000
1751195826.361100,0.000000,0.000000,0.000000
1751195826.411050,0.000000,0.000000,0.000000
1751195826.461250,0.000000,0.000000,0.000000
1751195826.511150,0.000000,0.000000,0.000000
1751195826.611250,0.000000,0.000000,0.000000
1751195826.661050,0.000000,0.000000,0.000000
1751195826.711100,0.000000,0.000000,0.000000
1751195826.811050,0.000000,0.000000,0.000000
1751195826.861300,0.000000,0.000000,0.000000
1751195826.961100,0.000000,0.000000,0.000000
1751195827.011250,0.000000,0.000000,0.000000
1751195827.061100,0.000000,0.000000,0.000000
1751195827.111200,0.000000,0.000000,0.000000
1751195827.161100,0.000000,0.000000,0.000000
1751195827.211100,0.000000,0.000000,0.000000
1751195827.261100,0.000000,0.000000,0.000000
1751195827.311100,0.000000,0.000000,0.000000
1751195827.361100,0.000000,0.000000,0.000000
1751195827.411100,0.000000,0.000000,0.000000
1751195827.461100,0.000000,0.000000,0.000000
1751195827.511100,0.000000,0.000000,0.000000
1751195827.561200,0.000000,0.000000,0.000000
1751195827.611150,0.000000,0.000000,0.000000
1751195827.661100,0.000000,0.000000,0.000000
1751195827.711100,0.000000,0.000000,0.000000
1751195827.761100,0.000000,0.000000,0.000000
1751195827.811250,0.000000,0.000000,0.000000
1751195827.861100,0.000000,0.000000,0.000000
1751195827.911100,0.000000,0.000000,0.000000
1751195827.961100,0.000000,0.000000,0.000000
1751195828.011100,0.000000,0.000000,0.000000
1751195828.061200,0.000000,0.000000,0.000000
1751195828.111300,0.000000,0.000000,0.000000
1751195828.161100,0.000000,0.000000,0.000000
1751195828.211100,0.000000,0.000000,0.000000
1751195828.261250,0.000000,0.000000,0.000000
1751195828.311100,0.000000,0.000000,0.000000
1751195828.361100,0.000000,0.000000,0.000000
1751195828.411100,0.000000,0.000000,0.000000
1751195828.461100,0.000000,0.000000,0.000000
1751195828.511100,0.000000,0.000000,0.000000
1751195828.561200,0.000000,0.000000,0.000000
1751195828.611100,0.000000,0.000000,0.000000
1751195828.661100,0.000000,0.000000,0.000000
1751195828.761100,0.000000,0.000000,0.000000
1751195828.811150,0.000000,0.000000,0.000000
1751195828.861200,0.000000,0.000000,0.000000
1751195828.911200,0.000000,0.000000,0.000000
1751195828.961150,0.000000,0.000000,0.000000
1751195829.011200,0.000000,0.000000,0.000000
1751195829.061150,0.000000,0.000000,0.000000
1751195829.111100,0.000000,0.000000,0.000000
1751195829.161150,0.000000,0.000000,0.000000
1751195829.211100,0.000000,0.000000,0.000000
1751195829.261150,0.000000,0.000000,0.000000
1751195829.311150,0.000000,0.000000,0.000000
1751195829.361250,0.000000,0.000000,0.000000
1751195829.411150,0.000000,0.000000,0.000000
1751195829.461100,0.000000,0.000000,0.000000
1751195829.511150,0.000000,0.000000,0.000000
1751195829.561150,0.000000,0.000000,0.000000
1751195829.611100,0.000000,0.000000,0.000000
1751195829.711100,0.000000,0.000000,0.000000
1751195829.761150,0.000000,0.000000,0.000000
1751195829.811150,0.000000,0.000000,0.000000
1751195829.911150,0.000000,0.000000,0.000000
1751195829.961150,0.000000,0.000000,0.000000
1751195830.011150,0.000000,0.000000,0.000000
1751195830.111150,0.000000,0.000000,0.000000
1751195830.161150,0.000000,0.000000,0.000000
1751195830.211150,0.000000,0.000000,0.000000
1751195830.261150,0.000000,0.000000,0.000000
1751195830.311150,0.000000,0.000000,0.000000
1751195830.361150,0.000000,0.000000,0.000000
1751195830.411150,0.000000,0.000000,0.000000
1751195830.461300,0.000000,0.000000,0.000000
1751195830.511150,0.000000,0.000000,0.000000
1751195830.561350,0.000000,0.000000,0.000000
1751195830.611150,0.000000,0.000000,0.000000
1751195830.661150,0.000000,0.000000,0.000000
1751195830.711150,0.000000,0.000000,0.000000
1751195830.761150,0.000000,0.000000,0.000000
1751195830.811150,0.000000,0.000000,0.000000
1751195830.861200,0.000000,0.000000,0.000000
1751195830.911150,0.000000,0.000000,0.000000
1751195830.961150,0.000000,0.000000,0.000000
1751195831.011150,0.000000,0.000000,0.000000
1751195831.061150,0.000000,0.000000,0.000000
1751195831.111350,0.000000,0.000000,0.000000
1751195831.161150,0.000000,0.000000,0.000000
1751195831.211150,0.000000,0.000000,0.000000
1751195831.311150,0.000000,0.000000,0.000000
1751195831.361200,0.000000,0.000000,0.000000
1751195831.411150,0.000000,0.000000,0.000000
1751195831.461150,0.000000,0.000000,0.000000
1751195831.511150,0.000000,0.000000,0.000000
1751195831.561150,0.000000,0.000000,0.000000
1751195831.611200,0.000000,0.000000,0.000000
1751195831.661150,0.000000,0.000000,0.000000
1751195831.761150,0.000000,0.000000,0.000000
1751195831.811300,0.000000,0.000000,0.000000
1751195831.861200,0.000000,0.000000,0.000000
1751195831.911150,0.000000,0.000000,0.000000
1751195831.961200,0.000000,0.000000,0.000000
1751195832.011150,0.000000,0.000000,0.000000
1751195832.061200,0.000000,0.000000,0.000000
1751195832.111200,0.000000,0.000000,0.000000
1751195832.211250,0.000000,0.000000,0.000000
1751195832.261350,0.000000,0.000000,0.000000
1751195832.311200,0.000000,0.000000,0.000000
1751195832.361200,0.000000,0.000000,0.000000
1751195832.411250,0.000000,0.000000,0.000000
1751195832.461200,0.000000,0.000000,0.000000
1751195832.511250,0.000000,0.000000,0.000000
1751195832.561200,0.000000,0.000000,0.000000
1751195832.611200,0.000000,0.000000,0.000000
1751195832.661200,0.000000,0.000000,0.000000
1751195832.711200,0.000000,0.000000,0.000000
1751195832.761150,0.000000,0.000000,0.000000
1751195832.861200,0.000000,0.000000,0.000000
1751195832.911200,0.000000,0.000000,0.000000
1751195832.961200,0.000000,0.000000,0.000000
1751195833.011200,0.000000,0.000000,0.000000
1751195833.061200,0.000000,0.000000,0.000000
1751195833.111200,0.000000,0.000000,0.000000
1751195833.161200,0.000000,0.000000,0.000000
1751195833.211200,0.000000,0.000000,0.000000
1751195833.261200,0.000000,0.000000,0.000000
1751195833.311200,0.000000,0.000000,0.000000
1751195833.361300,0.000000,0.000000,0.000000
1751195833.411300,0.000000,0.000000,0.000000
1751195833.511200,0.000000,0.000000,0.000000
1751195833.561200,0.000000,0.000000,0.000000
1751195833.611200,0.000000,0.000000,0.000000
1751195833.661200,0.000000,0.000000,0.000000
1751195833.711200,0.000000,0.000000,0.000000
1751195833.761200,0.000000,0.000000,0.000000
1751195833.811200,0.000000,0.000000,0.000000
1751195833.861200,0.000000,0.000000,0.000000
1751195833.961200,0.000000,0.000000,0.000000
1751195834.011200,0.000000,0.000000,0.000000
1751195834.061350,0.000000,0.000000,0.000000
1751195834.111350,0.000000,0.000000,0.000000
1751195834.161200,0.000000,0.000000,0.000000
1751195834.211200,0.000000,0.000000,0.000000
1751195834.261200,0.000000,0.000000,0.000000
1751195834.311200,0.000000,0.000000,0.000000
1751195834.361400,0.000000,0.000000,0.000000
1751195834.411200,0.000000,0.000000,0.000000
1751195834.461200,0.000000,0.000000,0.000000
1751195834.511200,0.000000,0.000000,0.000000
1751195834.611200,0.000000,0.000000,0.000000
1751195834.661200,0.000000,0.000000,0.000000
1751195834.711200,0.000000,0.000000,0.000000
1751195834.761250,0.000000,0.000000,0.000000
1751195834.811200,0.000000,0.000000,0.000000
1751195834.861200,0.000000,0.000000,0.000000
1751195834.911200,0.000000,0.000000,0.000000
1751195834.961200,0.000000,0.000000,0.000000
1751195835.011450,0.000000,0.000000,0.000000
1751195835.061350,0.000000,0.000000,0.000000
1751195835.111250,0.000000,0.000000,0.000000
1751195835.161200,0.000000,0.000000,0.000000
1751195835.211200,0.000000,0.000000,0.000000
1751195835.261400,0.000000,0.000000,0.000000
1751195835.311350,0.000000,0.000000,0.000000
1751195835.361250,0.000000,0.000000,0.000000
1751195835.411300,0.000000,0.000000,0.000000
1751195835.461450,0.000000,0.000000,0.000000
1751195835.511250,0.000000,0.000000,0.000000
1751195835.561250,0.000000,0.000000,0.000000
1751195835.611250,0.000000,0.000000,0.000000
1751195835.661250,0.000000,0.000000,0.000000
1751195835.711250,0.000000,0.000000,0.000000
1751195835.761250,0.000000,0.000000,0.000000
1751195835.811350,0.000000,0.000000,0.000000
1751195835.861400,0.000000,0.000000,0.000000
1751195835.911200,0.000000,0.000000,0.000000
1751195835.961250,0.000000,0.000000,0.000000
1751195836.011250,0.000000,0.000000,0.000000
1751195836.061250,0.000000,0.000000,0.000000
1751195836.111450,0.000000,0.000000,0.000000
1751195836.161250,0.000000,0.000000,0.000000
1751195836.211250,0.000000,0.000000,0.000000
1751195836.261350,0.000000,0.000000,0.000000
1751195836.311350,0.000000,0.000000,0.000000
1751195836.361250,0.000000,0.000000,0.000000
1751195836.411300,0.000000,0.000000,0.000000
1751195836.461250,0.000000,0.000000,0.000000
1751195836.511250,0.000000,0.000000,0.000000
1751195836.561450,0.000000,0.000000,0.000000
1751195836.611250,0.000000,0.000000,0.000000
1751195836.661250,0.000000,0.000000,0.000000
1751195836.711250,0.000000,0.000000,0.000000
1751195836.761400,0.000000,0.000000,0.000000
1751195836.811300,0.000000,0.000000,0.000000
1751195836.861250,0.000000,0.000000,0.000000
1751195836.961250,0.000000,0.000000,0.000000
1751195837.011250,0.000000,0.000000,0.000000
1751195837.061250,0.000000,0.000000,0.000000
1751195837.111250,0.000000,0.000000,0.000000
1751195837.161250,0.000000,0.000000,0.000000
1751195837.211400,0.000000,0.000000,0.000000
1751195837.261400,0.000000,0.000000,0.000000
1751195837.311300,0.000000,0.000000,0.000000
1751195837.361250,0.000000,0.000000,0.000000
1751195837.411500,0.000000,0.000000,0.000000
1751195837.461250,0.000000,0.000000,0.000000
1751195837.511250,0.000000,0.000000,0.000000
1751195837.561350,0.000000,0.000000,0.000000
1751195837.611300,0.000000,0.000000,0.000000
1751195837.661250,0.000000,0.000000,0.000000
1751195837.711250,0.000000,0.000000,0.000000
1751195837.761250,0.000000,0.000000,0.000000
1751195837.811300,0.000000,0.000000,0.000000
1751195837.861300,0.000000,0.000000,0.000000
1751195837.911250,0.000000,0.000000,0.000000
1751195837.961250,0.000000,0.000000,0.000000
1751195838.011250,0.000000,0.000000,0.000000
1751195838.061450,0.000000,0.000000,0.000000
1751195838.111250,0.000000,0.000000,0.000000
1751195838.161400,0.000000,0.000000,0.000000
1751195838.211250,0.000000,0.000000,0.000000
1751195838.261250,0.000000,0.000000,0.000000
1751195838.311300,0.000000,0.000000,0.000000
1751195838.361250,0.000000,0.000000,0.000000
1751195838.411300,0.000000,0.000000,0.000000
1751195838.461250,0.000000,0.000000,0.000000
1751195838.511400,0.000000,0.000000,0.000000
1751195838.561350,0.000000,0.000000,0.000000
1751195838.611300,0.000000,0.000000,0.000000
1751195838.661300,0.000000,0.000000,0.000000
1751195838.711250,0.000000,0.000000,0.000000
1751195838.761300,0.000000,0.000000,0.000000
1751195838.811450,0.000000,0.000000,0.000000
1751195838.861300,0.000000,0.000000,0.000000
1751195838.911300,0.000000,0.000000,0.000000
1751195838.961250,0.000000,0.000000,0.000000
1751195839.011300,0.000000,0.000000,0.000000
1751195839.061300,0.000000,0.000000,0.000000
1751195839.111450,0.000000,0.000000,0.000000
1751195839.161400,0.000000,0.000000,0.000000
1751195839.211300,0.000000,0.000000,0.000000
1751195839.261300,0.000000,0.000000,0.000000
1751195839.311300,0.000000,0.000000,0.000000
1751195839.361400,0.000000,0.000000,0.000000
1751195839.411300,0.000000,0.000000,0.000000
1751195839.461300,0.000000,0.000000,0.000000
1751195839.511300,0.000000,0.000000,0.000000
1751195839.561300,0.000000,0.000000,0.000000
1751195839.611300,0.000000,0.000000,0.000000
1751195839.661300,0.000000,0.000000,0.000000
1751195839.711300,0.000000,0.000000,0.000000
1751195839.761300,0.000000,0.000000,0.000000
1751195839.811300,0.000000,0.000000,0.000000
1751195839.861300,0.000000,0.000000,0.000000
1751195839.911300,0.000000,0.000000,0.000000
1751195839.961300,0.000000,0.000000,0.000000
1751195840.011300,0.000000,0.000000,0.000000
1751195840.061450,0.000000,0.000000,0.000000
1751195840.111500,0.000000,0.000000,0.000000
1751195840.161350,0.000000,0.000000,0.000000
1751195840.211350,0.000000,0.000000,0.000000
1751195840.261350,0.000000,0.000000,0.000000
1751195840.311300,0.000000,0.000000,0.000000
1751195840.361300,0.000000,0.000000,0.000000
1751195840.411300,0.000000,0.000000,0.000000
1751195840.461350,0.000000,0.000000,0.000000
1751195840.511300,0.000000,0.000000,0.000000
1751195840.561300,0.000000,0.000000,0.000000
1751195840.611350,0.000000,0.000000,0.000000
1751195840.661300,0.000000,0.000000,0.000000
1751195840.711300,0.000000,0.000000,0.000000
1751195840.761300,0.000000,0.000000,0.000000
1751195840.811300,0.000000,0.000000,0.000000
1751195840.861350,0.000000,0.000000,0.000000
1751195840.911350,0.000000,0.000000,0.000000
1751195840.961350,0.000000,0.000000,0.000000
1751195841.011300,0.000000,0.000000,0.000000
1751195841.061500,0.000000,0.000000,0.000000
1751195841.111400,0.000000,0.000000,0.000000
1751195841.161300,0.000000,0.000000,0.000000
1751195841.211350,0.000000,0.000000,0.000000
1751195841.261300,0.000000,0.000000,0.000000
1751195841.311350,0.000000,0.000000,0.000000
1751195841.361350,0.000000,0.000000,0.000000
1751195841.411400,0.000000,0.000000,0.000000
1751195841.461350,0.000000,0.000000,0.000000
1751195841.511350,0.000000,0.000000,0.000000
1751195841.561350,0.000000,0.000000,0.000000
1751195841.611350,0.000000,0.000000,0.000000
1751195841.661350,0.000000,0.000000,0.000000
1751195841.711350,0.000000,0.000000,0.000000
1751195841.761300,0.000000,0.000000,0.000000
1751195841.811350,0.000000,0.000000,0.000000
1751195841.861350,0.000000,0.000000,0.000000
1751195841.911350,0.000000,0.000000,0.000000
1751195841.961350,0.000000,0.000000,0.000000
1751195842.011350,0.000000,0.000000,0.000000
1751195842.061400,0.000000,0.000000,0.000000
1751195842.111350,0.000000,0.000000,0.000000
1751195842.161350,0.000000,0.000000,0.000000
1751195842.211350,0.000000,0.000000,0.000000
1751195842.261350,0.000000,0.000000,0.000000
1751195842.311350,0.000000,0.000000,0.000000
1751195842.361350,0.000000,0.000000,0.000000
1751195842.411350,0.000000,0.000000,0.000000
1751195842.461350,0.000000,0.000000,0.000000
1751195842.511400,0.000000,0.000000,0.000000
1751195842.561450,0.000000,0.000000,0.000000
1751195842.611400,0.000000,0.000000,0.000000
1751195842.661350,0.000000,0.000000,0.000000
1751195842.711350,0.000000,0.000000,0.000000
1751195842.761350,0.000000,0.000000,0.000000
1751195842.811450,0.000000,0.000000,0.000000
1751195842.861400,0.000000,0.000000,0.000000
1751195842.911350,0.000000,0.000000,0.000000
1751195842.961350,0.000000,0.000000,0.000000
1751195843.011450,0.000000,0.000000,0.000000
1751195843.061350,0.000000,0.000000,0.000000
1751195843.111400,0.000000,0.000000,0.000000
1751195843.161400,0.000000,0.000000,0.000000
1751195843.211350,0.000000,0.000000,0.000000
1751195843.261350,0.000000,0.000000,0.000000
1751195843.311350,0.000000,0.000000,0.000000
1751195843.361350,0.000000,0.000000,0.000000
1751195843.411400,0.000000,0.000000,0.000000
1751195843.461350,0.000000,0.000000,0.000000
1751195843.511450,0.000000,0.000000,0.000000
1751195843.561350,0.000000,0.000000,0.000000
1751195843.611350,0.000000,0.000000,0.000000
1751195843.661400,0.000000,0.000000,0.000000
1751195843.711350,0.000000,0.000000,0.000000
1751195843.761400,0.000000,0.000000,0.000000
1751195843.811350,0.000000,0.000000,0.000000
1751195843.861350,0.000000,0.000000,0.000000
1751195843.911400,0.000000,0.000000,0.000000
1751195843.961350,0.000000,0.000000,0.000000
1751195844.011400,0.000000,0.000000,0.000000
1751195844.061400,0.000000,0.000000,0.000000
1751195844.111400,0.000000,0.000000,0.000000
1751195844.161400,0.000000,0.000000,0.000000
1751195844.211400,0.000000,0.000000,0.000000
1751195844.261400,0.000000,0.000000,0.000000
1751195844.311350,0.000000,0.000000,0.000000
1751195844.361450,0.000000,0.000000,0.000000
1751195844.411400,0.000000,0.000000,0.000000
1751195844.461400,0.000000,0.000000,0.000000
1751195844.511400,0.000000,0.000000,0.000000
1751195844.561350,0.000000,0.000000,0.000000
1751195844.611500,0.000000,0.000000,0.000000
1751195844.661400,0.000000,0.000000,0.000000
1751195844.711400,0.000000,0.000000,0.000000
1751195844.761450,0.000000,0.000000,0.000000
1751195844.811400,0.000000,0.000000,0.000000
1751195844.861400,0.000000,0.000000,0.000000
1751195844.911400,0.000000,0.000000,0.000000
1751195844.961400,0.000000,0.000000,0.000000
1751195845.011550,0.000000,0.000000,0.000000
1751195845.061400,0.000000,0.000000,0.000000
1751195845.111400,0.000000,0.000000,0.000000
1751195845.161400,0.000000,0.000000,0.000000
1751195845.211400,0.000000,0.000000,0.000000
1751195845.261400,0.000000,0.000000,0.000000
1751195845.311400,0.000000,0.000000,0.000000
1751195845.361400,0.000000,0.000000,0.000000
1751195845.411400,0.000000,0.000000,0.000000
1751195845.461400,0.000000,0.000000,0.000000
1751195845.511400,0.000000,0.000000,0.000000
1751195845.561400,0.000000,0.000000,0.000000
1751195845.611400,0.000000,0.000000,0.000000
1751195845.661400,0.000000,0.000000,0.000000
1751195845.711450,0.000000,0.000000,0.000000
1751195845.761400,0.000000,0.000000,0.000000
1751195845.811400,0.000000,0.000000,0.000000
1751195845.861450,0.000000,0.000000,0.000000
1751195845.911400,0.000000,0.000000,0.000000
1751195845.961450,0.000000,0.000000,0.000000
1751195846.011400,0.000000,0.000000,0.000000
1751195846.061400,0.000000,0.000000,0.000000
1751195846.111400,0.000000,0.000000,0.000000
1751195846.161400,0.000000,0.000000,0.000000
1751195846.211450,0.000000,0.000000,0.000000
1751195846.261400,0.000000,0.000000,0.000000
1751195846.311400,0.000000,0.000000,0.000000
1751195846.361400,0.000000,0.000000,0.000000
1751195846.411400,0.000000,0.000000,0.000000
1751195846.461450,0.000000,0.000000,0.000000
1751195846.511500,0.000000,0.000000,0.000000
1751195846.561450,0.000000,0.000000,0.000000
1751195846.611500,0.000000,0.000000,0.000000
1751195846.661400,0.000000,0.000000,0.000000
1751195846.711450,0.000000,0.000000,0.000000
1751195846.761400,0.000000,0.000000,0.000000
1751195846.811450,0.000000,0.000000,0.000000
1751195846.861400,0.000000,0.000000,0.000000
1751195846.911450,0.000000,0.000000,0.000000
1751195846.961450,0.000000,0.000000,0.000000
1751195847.011400,0.000000,0.000000,0.000000
1751195847.061450,0.000000,0.000000,0.000000
1751195847.111400,0.000000,0.000000,0.000000
1751195847.161550,0.000000,0.000000,0.000000
1751195847.211450,0.000000,0.000000,0.000000
1751195847.261450,0.000000,0.000000,0.000000
1751195847.311450,0.000000,0.000000,0.000000
1751195847.361400,0.000000,0.000000,0.000000
1751195847.411450,0.000000,0.000000,0.000000
1751195847.461450,0.000000,0.000000,0.000000
1751195847.511450,0.000000,0.000000,0.000000
1751195847.561450,0.000000,0.000000,0.000000
1751195847.611450,0.000000,0.000000,0.000000
1751195847.661450,0.000000,0.000000,0.000000
1751195847.711450,0.000000,0.000000,0.000000
1751195847.761450,0.000000,0.000000,0.000000
1751195847.811450,0.000000,0.000000,0.000000
1751195847.861450,0.000000,0.000000,0.000000
1751195847.911450,0.000000,0.000000,0.000000
1751195847.961500,0.000000,0.000000,0.000000
1751195848.011450,0.000000,0.000000,0.000000
1751195848.061450,0.000000,0.000000,0.000000
1751195848.111450,0.000000,0.000000,0.000000
1751195848.161450,0.000000,0.000000,0.000000
1751195848.211450,0.000000,0.000000,0.000000
1751195848.261450,0.000000,0.000000,0.000000
1751195848.311450,0.000000,0.000000,0.000000
1751195848.361450,0.000000,0.000000,0.000000
1751195848.411450,0.000000,0.000000,0.000000
1751195848.461450,0.000000,0.000000,0.000000
1751195848.511450,0.000000,0.000000,0.000000
