t,PDU_5V_current,PDU_12V_current,PDU_CH9_current,PDU_CH12_current,PDU_CH11_current,PDU_CH10_current
1751195791.056950,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195791.106900,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195791.156900,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195791.206900,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.256950,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195791.306900,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.356900,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.406950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.456900,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.506950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.556900,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195791.606950,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195791.656900,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.706950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.756900,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.806950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.856950,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195791.906900,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195791.956950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195792.006950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195792.056950,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195792.106900,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195792.156950,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195792.206900,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195792.256950,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195792.307000,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195792.356950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195792.406950,0.000000,0.000000,0.000000,0.000000,1.400000,0.120000
1751195792.456950,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195792.506950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195792.556900,0.000000,0.000000,0.000000,0.000000,1.400000,0.120000
1751195792.606950,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195792.656900,0.000000,0.000000,0.000000,0.000000,1.400000,0.120000
1751195792.706950,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195792.756950,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195792.806950,0.000000,0.000000,0.000000,0.000000,1.400000,0.120000
1751195792.856950,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195792.906900,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195792.956950,0.000000,0.000000,0.000000,0.000000,1.400000,0.120000
1751195793.007000,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195793.056950,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195793.107000,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195793.156950,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195793.206950,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195793.256950,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195793.306950,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195793.357000,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195793.406950,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195793.456950,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195793.506950,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195793.557000,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195793.606950,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195793.657000,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195793.706950,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195793.757000,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195793.807000,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195793.857000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195793.906950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195793.956950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.007000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.056950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.107000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.156950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.207000,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195794.256950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.306950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.356950,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195794.407000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195794.457000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.507000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195794.557000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195794.606950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.656950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.707000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.757000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.807000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195794.857000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195794.907000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195794.956950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.007000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.057000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195795.107050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195795.157000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195795.207000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.257000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195795.307000,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195795.356950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.407000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.457000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.507000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.557000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.607000,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195795.657000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.706950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.757000,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195795.807050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195795.907000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195795.957000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.007000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195796.057000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195796.107000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.157000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.207050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.257000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195796.307050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.357050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195796.407000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195796.457000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195796.557050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195796.607050,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195796.657050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195796.707050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195796.757000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.807000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.857000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.907000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195796.957000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.007050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.057050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.107050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.157050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.207050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.257000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195797.307000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.407000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195797.457050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.507050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.607050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195797.657050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195797.707050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195797.757050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195797.807050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195797.857050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195797.907000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195797.957100,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195798.007100,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195798.057050,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195798.107100,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195798.157050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195798.207100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195798.257050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195798.307050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195798.357050,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195798.457050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195798.507000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195798.557050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195798.657050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195798.707050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195798.757000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195798.807050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195798.857050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195798.907050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195798.957050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.007100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.057050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195799.107100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.157050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.207100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.257050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.307100,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195799.357100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.407050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.507050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.557100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.607050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195799.707100,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195799.757050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195799.807100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195799.857050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195799.907100,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195799.957050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195800.007100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.057050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.107100,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195800.157050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.207100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.257100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.307150,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195800.357100,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195800.407150,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195800.457100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.557100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.607100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.657100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.757100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.807100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.857100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.907100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195800.957100,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195801.007100,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195801.057150,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195801.107100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.157150,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195801.207100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.257150,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195801.307150,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.357100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.407150,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.457100,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195801.507150,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.557100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.607150,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.657100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.707100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195801.807150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195801.857100,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195801.907100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195801.957100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195802.007100,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195802.057150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195802.107100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195802.157150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195802.207100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195802.257150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195802.307150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195802.357100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195802.407150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195802.457100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195802.507150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195802.557150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195802.607100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195802.657150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195802.707100,0.000000,0.000000,0.000000,0.000000,1.280000,0.120000
1751195802.757150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195802.807150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195802.857150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195802.907150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195802.957150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195803.007150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.057100,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.107150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195803.157100,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.207150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.257150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195803.307150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.357150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.407150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195803.457150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.507150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.557150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.607200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.657150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.707200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.757150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.807150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.857150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195803.907150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195803.957100,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.007150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.057150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.107200,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195804.157150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195804.207200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.257150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195804.307200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.357200,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195804.407200,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195804.457150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195804.507200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.557150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.607200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.657150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195804.707200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.757150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.807200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.857200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.907150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195804.957200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195805.007150,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195805.057400,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195805.107150,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.157200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.207150,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.257200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.307150,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.357200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.407150,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.457200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.507150,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.557200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.607200,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195805.657200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.707150,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195805.757200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.807200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.857200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.907400,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195805.957200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.007150,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195806.057200,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195806.107200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.157200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.207200,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195806.257200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.307200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.357200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.407150,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.457200,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195806.507200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.557200,0.000000,0.000000,0.000000,0.000000,1.360000,0.080000
1751195806.607200,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195806.657250,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195806.707200,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195806.757250,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195806.807200,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195806.857400,0.000000,0.000000,0.000000,0.000000,1.400000,0.080000
1751195806.907250,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195806.957200,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195807.007250,0.000000,0.000000,0.000000,0.000000,1.360000,0.120000
1751195807.057350,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195807.107250,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195807.157200,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195807.207250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.257400,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195807.307250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.357200,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.407250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.457200,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.507200,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.557250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.607200,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.657250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.707250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.757250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.807250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.857250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.907200,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195807.957250,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195808.007250,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195808.057250,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195808.107250,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195808.157250,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195808.207250,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195808.257250,0.000000,0.000000,0.000000,0.000000,1.320000,0.120000
1751195808.307300,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195808.357250,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195808.407250,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195808.457200,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195808.507250,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195808.557200,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195808.607250,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195808.657300,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195808.707300,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195808.757250,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195808.807250,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195808.857250,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195808.907250,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195808.957250,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195809.007250,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195809.057250,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195809.107350,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195809.157250,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195809.207250,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195809.257250,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195809.307250,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195809.357300,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195809.407300,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195809.457300,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195809.507250,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195809.557300,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195809.607250,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195809.657250,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195809.707250,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195809.757250,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195809.807250,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195809.857250,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
