t,ams_temp_min_8,ams_temp_min_7,ams_temp_min_6,ams_temp_min_5,ams_temp_min_4,ams_temp_min_3,ams_temp_min_2,ams_temp_min_1
1751195771.628350,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195771.680950,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195771.733650,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195771.774900,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195771.827450,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195771.880150,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195771.932600,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195771.974000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.026500,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.079050,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.131850,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.173200,31.500000,31.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.225700,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.278300,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.330950,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.383600,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.424850,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.477400,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.530100,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.582600,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.623900,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.676350,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.728950,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.781350,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195772.834050,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.875300,32.000000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.927900,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195772.980550,31.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195773.033250,31.500000,31.500000,31.000000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.074500,31.500000,32.000000,31.500000,31.000000,31.500000,31.000000,31.000000,31.000000
1751195773.127100,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.179800,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.232450,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195773.273800,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.326300,31.500000,31.500000,31.500000,31.000000,31.500000,31.000000,31.000000,31.000000
1751195773.378900,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195773.431300,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.484000,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195773.525100,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.577700,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.630250,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195773.682700,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.724050,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.776650,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.829200,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.881950,32.000000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.923300,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195773.975750,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.028350,32.000000,31.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.081000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.133750,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.174850,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.227450,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.280150,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195774.332600,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000
1751195774.374000,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195774.426550,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.479150,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195774.531800,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195774.573150,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195774.625600,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.678200,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.730900,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.783550,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195774.824800,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195774.877400,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195774.930100,31.500000,31.500000,31.000000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195774.982500,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.023900,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.076300,32.000000,31.500000,31.000000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195775.128950,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.181350,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195775.233850,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.274950,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.327500,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.380050,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.432550,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.473900,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.526350,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.578950,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195775.631400,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.683800,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.725000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195775.777550,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195775.830100,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195775.882550,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195775.924000,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195775.976550,32.000000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195776.029150,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.081800,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.123200,32.000000,32.000000,31.000000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.175650,31.500000,31.500000,31.500000,31.000000,31.500000,31.000000,31.000000,31.000000
1751195776.228250,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.280900,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.333600,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195776.374900,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.427500,31.500000,31.500000,31.500000,31.500000,31.000000,31.500000,31.000000,31.000000
1751195776.480100,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.532600,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.573850,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195776.626450,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195776.679100,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195776.731900,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.773400,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.825950,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.878650,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195776.931400,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195776.983950,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.025350,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.078050,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000
1751195777.130850,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.183650,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.225000,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.277600,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.330550,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.383350,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.424750,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195777.477450,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195777.530100,31.500000,31.500000,31.000000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.582750,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195777.623950,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.676550,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.729200,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.781900,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.823350,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195777.875800,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195777.928400,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195777.981100,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195778.033750,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.074900,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.127500,31.500000,31.500000,31.500000,31.500000,31.000000,31.500000,31.000000,31.000000
1751195778.180100,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.232500,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.273850,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195778.326300,32.000000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.378900,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.431350,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.483800,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195778.524900,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.577500,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195778.630000,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195778.682450,31.500000,32.000000,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000
1751195778.723800,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195778.776250,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.828850,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195778.881250,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.933700,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195778.974900,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.027450,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.080000,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.132450,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.173800,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.226300,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.278850,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.331250,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.383750,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.424850,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.477400,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.529950,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.582400,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.623750,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.676200,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.728800,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000
1751195779.781250,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195779.833700,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.874850,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.927350,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195779.979950,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195780.032400,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195780.073800,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195780.126250,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.178850,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.231250,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.283700,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195780.324900,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195780.377500,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195780.430100,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.482650,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.523800,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.576400,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000
1751195780.629100,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.681900,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000
1751195780.723400,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195780.776000,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.828800,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.881450,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195780.934550,31.500000,31.500000,31.500000,31.500000,31.000000,31.500000,31.000000,31.000000
1751195780.976100,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.029000,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.082050,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.123700,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.176550,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.229450,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.282450,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195781.324150,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.377100,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,30.500000
1751195781.430100,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.482900,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195781.577250,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195781.629900,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195781.682550,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.723900,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.776450,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.829050,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195781.881700,31.500000,31.500000,31.500000,31.500000,31.000000,31.500000,31.000000,31.000000
1751195781.975600,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.028250,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.081100,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.133800,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.175250,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.227900,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.280650,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.333500,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.374750,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.427450,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.480150,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195782.533000,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.626950,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.679650,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.732400,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.773900,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.826650,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.879350,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.932150,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195782.973650,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.026200,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.078900,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.131700,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.225800,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.278450,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.331300,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.383900,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.425300,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.478000,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.530800,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195783.583650,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.624900,31.500000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195783.677600,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.730300,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.783100,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.824500,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.877150,32.000000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195783.929950,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195783.982500,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.023750,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.076400,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.129100,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.181850,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.234600,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.276000,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.328650,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.381250,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.433800,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.475200,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.527900,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.580650,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.633400,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195784.674700,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.727400,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.780100,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.833000,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195784.926900,32.000000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195784.979600,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.032400,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.073850,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.126550,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.179250,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.232000,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.273450,32.000000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195785.326050,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.378700,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195785.431600,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.525600,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.578250,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.631000,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.683800,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.725200,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.777850,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.830600,32.000000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.883350,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.924600,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195785.977300,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195786.029950,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195786.082500,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195786.123700,32.000000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195786.176350,32.000000,32.000000,31.500000,31.500000,31.500000,31.000000,31.000000,31.000000
1751195786.229000,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195786.281750,31.500000,32.000000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
1751195786.334450,31.500000,31.500000,31.500000,31.500000,31.500000,31.500000,31.000000,31.000000
