t,ams_voltage_min_9
1751195959.880600,4.150000
1751195959.899400,4.140000
1751195959.910700,4.150000
1751195959.922000,4.170000
1751195959.941000,4.170000
1751195959.952250,4.170000
1751195959.963550,4.160000
1751195959.974900,4.170000
1751195959.993800,4.160000
1751195960.005100,4.070000
1751195960.016400,4.130000
1751195960.027700,3.990000
1751195960.046500,4.150000
1751195960.057800,4.130000
1751195960.069100,4.160000
1751195960.080400,4.140000
1751195960.099350,4.170000
1751195960.110650,4.150000
1751195960.121900,4.170000
1751195960.140950,4.160000
1751195960.152300,4.160000
1751195960.163550,4.190000
1751195960.174900,4.150000
1751195960.193800,4.160000
1751195960.205100,4.180000
1751195960.216450,4.150000
1751195960.227700,4.150000
1751195960.246650,4.150000
1751195960.257950,4.150000
1751195960.269250,4.160000
1751195960.280550,4.160000
1751195960.310900,4.160000
1751195960.322200,4.120000
1751195960.341050,4.160000
1751195960.352350,4.180000
1751195960.363650,4.160000
1751195960.374950,4.150000
1751195960.393900,4.140000
1751195960.405200,4.180000
1751195960.416500,4.160000
1751195960.427800,4.150000
1751195960.446750,4.430000
1751195960.458050,4.160000
1751195960.469350,4.160000
1751195960.480650,4.150000
1751195960.511000,4.170000
1751195960.522300,4.140000
1751195960.541250,4.160000
1751195960.552600,4.170000
1751195960.563850,4.130000
1751195960.575200,4.190000
1751195960.594100,4.170000
1751195960.605400,4.920000
1751195960.616700,4.160000
1751195960.628000,4.170000
1751195960.646950,4.180000
1751195960.658250,4.170000
1751195960.680900,4.190000
1751195960.699850,4.160000
1751195960.711000,4.170000
1751195960.722300,4.200000
1751195960.741250,4.150000
1751195960.752600,4.130000
1751195960.763900,4.180000
1751195960.775200,4.170000
1751195960.794150,4.150000
1751195960.805400,4.090000
1751195960.816750,4.160000
1751195960.828050,4.150000
1751195960.846950,4.180000
1751195960.858300,4.180000
1751195960.880900,3.870000
1751195960.899800,4.180000
1751195960.911000,4.160000
1751195960.922300,4.180000
1751195960.941250,4.050000
1751195960.952600,4.190000
1751195960.963850,4.180000
1751195960.975150,4.190000
1751195960.994100,4.150000
1751195961.005400,4.150000
1751195961.016700,4.170000
1751195961.028000,4.190000
1751195961.046950,4.200000
1751195961.058300,4.150000
1751195961.080850,4.160000
1751195961.099800,4.150000
1751195961.111000,4.180000
1751195961.122300,4.180000
1751195961.141100,4.160000
1751195961.152400,4.180000
1751195961.163700,4.170000
1751195961.175000,4.190000
1751195961.193950,4.070000
1751195961.205250,4.180000
1751195961.216550,4.180000
1751195961.227850,4.120000
1751195961.246800,4.170000
1751195961.258100,4.150000
1751195961.269450,4.140000
1751195961.280750,4.170000
1751195961.311050,4.170000
1751195961.322350,4.170000
1751195961.341300,4.160000
1751195961.352650,4.090000
1751195961.363900,4.150000
1751195961.375250,4.200000
1751195961.394150,4.170000
1751195961.405450,4.170000
1751195961.416800,4.170000
1751195961.428100,4.180000
1751195961.447000,4.160000
1751195961.458300,4.180000
1751195961.480950,4.160000
1751195961.499850,4.230000
1751195961.511050,4.180000
1751195961.522350,4.170000
1751195961.541300,4.160000
1751195961.552600,4.150000
1751195961.563900,4.180000
1751195961.575200,4.160000
1751195961.594100,4.180000
1751195961.605400,4.180000
1751195961.616700,3.940000
1751195961.628000,4.190000
1751195961.646800,4.190000
1751195961.658100,4.170000
1751195961.669400,4.160000
1751195961.680700,4.170000
1751195961.699450,4.200000
1751195961.710700,4.180000
1751195961.722000,4.160000
1751195961.740700,4.170000
1751195961.752000,4.190000
1751195961.763300,4.160000
1751195961.774600,4.160000
1751195961.793200,4.040000
1751195961.804450,4.180000
1751195961.815750,4.190000
1751195961.827100,4.180000
1751195961.845650,4.170000
1751195961.856950,4.160000
1751195961.868250,4.180000
1751195961.898300,4.150000
1751195961.920850,4.160000
1751195961.950900,4.140000
1751195961.962200,4.260000
1751195961.973500,4.180000
1751195961.992100,4.180000
1751195962.003350,4.160000
1751195962.014700,4.180000
1751195962.025950,4.180000
1751195962.044600,4.190000
1751195962.055900,4.190000
1751195962.067150,4.190000
1751195962.078450,4.190000
1751195962.097050,4.180000
1751195962.108350,4.170000
1751195962.130900,4.180000
1751195962.160900,4.190000
1751195962.172200,4.210000
1751195962.190900,4.160000
1751195962.202200,4.170000
1751195962.213500,4.150000
1751195962.224800,4.190000
1751195962.243400,4.180000
1751195962.254650,4.190000
1751195962.265950,4.180000
1751195962.277250,4.170000
1751195962.295850,4.160000
1751195962.307150,4.170000
1751195962.318450,4.180000
1751195962.348450,4.180000
1751195962.371050,4.170000
1751195962.389650,4.160000
1751195962.400800,4.180000
1751195962.412100,4.170000
1751195962.423350,4.150000
1751195962.442000,4.170000
1751195962.453300,4.170000
1751195962.464600,4.180000
1751195962.475850,4.190000
1751195962.494500,4.160000
1751195962.505800,4.170000
1751195962.517100,4.170000
1751195962.528400,4.170000
1751195962.547000,4.180000
1751195962.558300,4.180000
1751195962.580850,4.160000
1751195962.610850,4.170000
1751195962.622150,4.180000
1751195962.640800,4.170000
1751195962.652150,4.170000
1751195962.663400,4.170000
1751195962.674700,4.150000
1751195962.693300,4.190000
1751195962.704600,4.250000
1751195962.715850,4.160000
1751195962.727150,4.140000
1751195962.745800,4.170000
1751195962.757050,4.180000
1751195962.768350,4.170000
1751195962.798350,4.150000
1751195962.820900,4.180000
1751195962.850950,4.170000
1751195962.862200,4.180000
1751195962.873500,4.160000
1751195962.892100,4.170000
1751195962.903400,4.170000
1751195962.914700,4.180000
1751195962.926000,4.100000
1751195962.944600,4.180000
1751195962.955900,4.200000
1751195962.967200,4.180000
1751195962.978500,4.180000
1751195962.997050,4.180000
1751195963.008350,4.180000
1751195963.030950,4.170000
1751195963.060900,4.170000
1751195963.072250,4.200000
1751195963.090950,4.170000
1751195963.102250,4.180000
1751195963.113550,4.180000
1751195963.124800,4.190000
1751195963.143400,4.190000
1751195963.154700,4.170000
1751195963.166000,4.180000
1751195963.177250,4.170000
1751195963.195900,4.170000
1751195963.207200,4.190000
1751195963.218500,4.190000
1751195963.229650,4.180000
1751195963.248400,4.180000
1751195963.270950,4.190000
1751195963.300950,4.170000
1751195963.312250,4.180000
1751195963.323550,4.180000
1751195963.342150,4.180000
1751195963.353400,4.200000
1751195963.364700,4.170000
1751195963.376000,4.170000
1751195963.394650,4.200000
1751195963.405900,4.180000
1751195963.417200,4.200000
1751195963.428500,4.190000
1751195963.447150,4.200000
1751195963.458400,4.200000
1751195963.481000,4.180000
1751195963.511000,4.190000
1751195963.522300,4.180000
1751195963.541000,4.200000
1751195963.552300,4.200000
1751195963.563600,4.190000
1751195963.574900,4.190000
1751195963.593500,4.190000
1751195963.604750,4.180000
1751195963.616050,4.160000
1751195963.627350,4.190000
1751195963.645950,4.170000
1751195963.657250,4.180000
1751195963.668550,4.170000
1751195963.679700,4.180000
1751195963.698450,4.170000
1751195963.709650,4.210000
1751195963.720850,4.170000
1751195963.750800,4.190000
1751195963.762100,4.190000
1751195963.773400,4.200000
1751195963.792000,4.200000
1751195963.803300,4.260000
1751195963.814600,4.180000
1751195963.825900,4.190000
1751195963.844500,4.190000
1751195963.855750,4.180000
1751195963.867100,4.190000
1751195963.878350,4.200000
1751195963.896950,4.190000
1751195963.908250,4.200000
1751195963.930850,4.180000
1751195963.960850,4.170000
1751195963.972100,4.190000
1751195963.990850,4.210000
1751195964.002150,4.170000
1751195964.013400,4.160000
1751195964.024700,4.170000
1751195964.043300,4.180000
1751195964.054600,4.180000
1751195964.065900,4.180000
1751195964.077150,4.220000
1751195964.095800,4.200000
1751195964.107100,4.190000
1751195964.118400,4.200000
1751195964.148400,4.190000
1751195964.170950,4.190000
1751195964.200950,4.190000
1751195964.212250,4.200000
1751195964.223550,4.170000
1751195964.242300,4.170000
1751195964.253550,4.190000
1751195964.264850,4.190000
1751195964.276150,4.190000
1751195964.294800,4.190000
1751195964.306100,4.170000
1751195964.317350,4.190000
1751195964.328650,4.190000
1751195964.347300,4.190000
1751195964.358600,4.200000
1751195964.369750,4.190000
1751195964.380900,4.180000
1751195964.410950,4.180000
1751195964.422250,4.190000
1751195964.440900,4.190000
1751195964.452200,4.190000
1751195964.463550,4.180000
1751195964.474800,4.180000
1751195964.493400,4.200000
1751195964.504650,4.170000
1751195964.515950,4.190000
1751195964.527250,4.180000
1751195964.545850,4.180000
1751195964.557150,4.180000
1751195964.568450,4.180000
1751195964.579650,4.180000
1751195964.598350,4.190000
1751195964.620950,4.200000
1751195964.650950,4.190000
1751195964.662250,4.170000
1751195964.673500,4.190000
1751195964.692150,4.190000
1751195964.703450,4.170000
1751195964.714700,4.190000
1751195964.726000,4.190000
1751195964.744650,4.220000
1751195964.755900,4.200000
1751195964.767200,4.180000
1751195964.778450,4.180000
1751195964.797100,4.190000
1751195964.808400,4.190000
1751195964.819600,4.190000
1751195964.830800,4.180000
1751195964.849450,4.190000
1751195964.860750,4.190000
1751195964.872050,4.160000
1751195964.890750,4.190000
1751195964.902050,4.180000
1751195964.913350,4.200000
1751195964.924600,4.170000
1751195964.943200,4.120000
1751195964.954500,4.220000
1751195964.965800,4.200000
1751195964.977100,4.200000
1751195964.995650,4.190000
1751195965.007000,4.180000
1751195965.018300,4.180000
1751195965.048300,4.170000
1751195965.070850,4.200000
1751195965.100850,4.170000
1751195965.112150,4.210000
1751195965.123450,4.190000
1751195965.142050,4.200000
1751195965.153300,4.200000
1751195965.164600,4.190000
1751195965.175900,4.230000
1751195965.194500,4.180000
1751195965.205800,4.200000
1751195965.217100,4.200000
1751195965.228400,4.190000
1751195965.247000,4.190000
1751195965.258300,4.160000
1751195965.280850,4.250000
1751195965.310850,4.200000
1751195965.322150,4.220000
1751195965.340850,4.210000
1751195965.352150,4.200000
1751195965.363450,4.200000
1751195965.374750,4.210000
1751195965.393300,4.220000
1751195965.404600,4.200000
1751195965.415900,4.200000
1751195965.427200,4.200000
1751195965.445800,4.210000
1751195965.457100,4.200000
1751195965.468400,4.230000
1751195965.479600,4.200000
1751195965.498300,4.220000
1751195965.520850,4.240000
1751195965.550850,4.210000
1751195965.562150,4.220000
1751195965.573450,4.210000
1751195965.592050,4.220000
1751195965.603350,4.180000
1751195965.614650,4.220000
1751195965.625950,4.200000
1751195965.644550,4.220000
1751195965.655900,4.210000
1751195965.667150,4.210000
1751195965.678450,4.220000
1751195965.697050,4.200000
1751195965.708350,4.220000
1751195965.730950,4.200000
1751195965.760950,4.220000
1751195965.772200,4.250000
1751195965.790900,4.220000
1751195965.802200,4.220000
1751195965.813500,4.220000
1751195965.824800,4.220000
1751195965.843400,4.210000
1751195965.854700,4.220000
1751195965.865950,4.210000
1751195965.877250,4.220000
1751195965.895850,4.210000
1751195965.907150,4.210000
1751195965.918450,4.210000
1751195965.929650,4.200000
1751195965.948350,4.230000
1751195965.959550,4.180000
1751195965.970700,4.210000
1751195965.989450,4.220000
1751195966.000700,4.200000
1751195966.012000,4.200000
1751195966.023300,4.220000
1751195966.041900,4.220000
1751195966.053200,4.200000
1751195966.064500,4.220000
1751195966.075800,4.200000
1751195966.094400,4.220000
1751195966.105650,4.170000
1751195966.116950,4.220000
1751195966.128250,4.210000
1751195966.146850,4.220000
1751195966.158150,4.210000
1751195966.169400,4.190000
1751195966.180700,4.210000
1751195966.210700,4.230000
1751195966.222000,4.220000
1751195966.240700,4.220000
1751195966.252000,4.210000
1751195966.263300,4.210000
1751195966.274550,4.220000
1751195966.293150,4.210000
1751195966.304450,4.210000
1751195966.315750,4.210000
1751195966.327000,4.190000
1751195966.345600,4.220000
1751195966.356900,4.210000
1751195966.368200,4.210000
1751195966.398200,4.230000
1751195966.420800,4.220000
1751195966.450800,4.220000
1751195966.462050,4.200000
1751195966.473350,4.210000
1751195966.491950,4.200000
1751195966.503250,4.200000
1751195966.514550,4.220000
1751195966.525800,4.220000
1751195966.544450,4.530000
1751195966.555750,4.210000
1751195966.567000,4.220000
1751195966.578300,4.220000
1751195966.596900,4.220000
1751195966.608200,4.080000
1751195966.630750,4.230000
1751195966.660750,4.240000
1751195966.672050,4.230000
1751195966.690750,4.210000
1751195966.702050,4.200000
1751195966.713300,4.180000
1751195966.724600,4.210000
1751195966.743200,4.230000
1751195966.754500,4.270000
1751195966.765750,4.220000
1751195966.777050,4.220000
1751195966.795650,3.740000
1751195966.806950,4.230000
1751195966.818250,4.230000
1751195966.848250,4.210000
1751195966.870800,4.240000
1751195966.900800,4.220000
1751195966.912100,4.230000
1751195966.923350,4.210000
1751195966.942000,4.220000
1751195966.953300,4.210000
1751195966.964550,4.210000
1751195966.975850,4.230000
1751195966.994500,4.220000
1751195967.005750,4.230000
1751195967.017050,4.240000
1751195967.028300,4.220000
1751195967.046950,4.220000
1751195967.058250,4.230000
1751195967.080800,4.220000
1751195967.110800,4.240000
1751195967.122100,4.210000
1751195967.140800,4.220000
1751195967.152150,4.220000
1751195967.163400,4.210000
1751195967.174700,4.210000
1751195967.193300,4.210000
1751195967.204600,4.220000
1751195967.215900,4.220000
1751195967.227150,4.230000
1751195967.245750,4.230000
1751195967.257050,4.210000
1751195967.268350,4.220000
1751195967.279550,4.220000
1751195967.298250,4.230000
1751195967.320850,4.220000
1751195967.350850,4.220000
1751195967.362100,4.150000
1751195967.373400,4.230000
1751195967.392050,4.190000
1751195967.403300,4.210000
1751195967.414600,4.230000
1751195967.425850,4.220000
1751195967.444500,4.220000
1751195967.455800,4.220000
1751195967.467050,4.230000
1751195967.478350,4.210000
1751195967.497000,4.240000
1751195967.508250,4.210000
1751195967.530850,4.230000
1751195967.560850,4.310000
1751195967.572150,4.220000
1751195967.590850,4.220000
1751195967.602150,4.230000
1751195967.613450,4.250000
1751195967.624750,3.400000
1751195967.643300,4.170000
1751195967.654600,4.240000
1751195967.665900,4.200000
1751195967.677150,4.230000
1751195967.695800,4.240000
1751195967.707100,4.120000
1751195967.718400,4.210000
1751195967.729600,4.220000
1751195967.748300,4.220000
1751195967.770850,4.240000
1751195967.800850,4.230000
1751195967.812150,4.240000
1751195967.823450,4.210000
1751195967.842050,4.230000
1751195967.853350,4.240000
1751195967.864600,4.220000
1751195967.875900,4.220000
1751195967.894500,4.230000
1751195967.905800,4.240000
1751195967.917100,4.210000
1751195967.928400,4.240000
1751195967.946950,4.230000
1751195967.958250,4.210000
1751195967.980850,4.220000
1751195968.010850,4.230000
1751195968.022100,4.250000
1751195968.040800,4.220000
1751195968.052100,4.230000
1751195968.063400,4.230000
1751195968.074700,4.220000
1751195968.093250,4.230000
1751195968.104550,4.230000
1751195968.115850,4.210000
1751195968.127150,4.160000
1751195968.145750,4.240000
1751195968.157050,4.240000
1751195968.168350,4.220000
1751195968.179550,4.230000
1751195968.198250,4.230000
1751195968.220850,4.230000
1751195968.250800,4.250000
1751195968.262100,4.230000
1751195968.273400,3.880000
1751195968.292000,4.250000
1751195968.303300,4.240000
1751195968.314600,3.880000
1751195968.325850,4.230000
1751195968.344500,4.240000
1751195968.355750,4.230000
1751195968.367050,4.220000
1751195968.378350,4.230000
1751195968.396950,4.230000
1751195968.408250,4.240000
1751195968.430800,4.390000
1751195968.460800,4.220000
1751195968.472100,3.630000
1751195968.490800,4.250000
1751195968.502100,4.050000
1751195968.513400,4.220000
1751195968.524700,4.250000
1751195968.543250,4.230000
1751195968.554550,4.240000
1751195968.565850,4.240000
1751195968.577100,4.240000
1751195968.595750,4.240000
1751195968.607050,4.230000
1751195968.618300,4.270000
1751195968.629500,4.240000
1751195968.648250,4.240000
1751195968.670850,4.220000
1751195968.689450,4.240000
1751195968.700600,4.240000
1751195968.711900,4.240000
1751195968.723200,4.270000
1751195968.741800,4.230000
1751195968.753100,4.230000
1751195968.764350,4.650000
1751195968.775700,4.230000
1751195968.794300,4.240000
1751195968.805600,4.210000
1751195968.816900,4.230000
1751195968.828200,4.200000
1751195968.846850,4.200000
1751195968.858100,4.240000
1751195968.880700,4.240000
1751195968.910700,4.210000
1751195968.922000,4.250000
1751195968.940700,4.230000
1751195968.952000,4.250000
1751195968.963300,4.230000
1751195968.974600,4.230000
1751195968.993200,4.230000
1751195969.004500,4.240000
1751195969.015800,4.270000
1751195969.027050,4.230000
1751195969.045700,4.250000
1751195969.057000,4.210000
1751195969.068250,4.230000
1751195969.079450,4.240000
1751195969.098200,4.230000
1751195969.120750,4.230000
1751195969.150750,4.240000
1751195969.162000,4.220000
1751195969.173300,4.200000
1751195969.191950,4.220000
1751195969.203200,4.200000
1751195969.214500,4.230000
1751195969.225800,4.230000
1751195969.244450,4.220000
1751195969.255700,4.250000
1751195969.267000,4.240000
1751195969.278300,4.210000
1751195969.296900,4.210000
1751195969.308200,4.240000
1751195969.330800,4.230000
1751195969.360800,4.230000
1751195969.372100,4.280000
1751195969.390800,4.230000
1751195969.402100,4.230000
1751195969.413400,4.220000
1751195969.424700,4.220000
1751195969.443250,4.230000
1751195969.454550,4.230000
1751195969.465850,4.230000
1751195969.477100,4.230000
1751195969.495800,5.040000
1751195969.507050,4.220000
1751195969.518350,4.230000
1751195969.529550,4.240000
1751195969.548300,4.230000
1751195969.559450,4.230000
1751195969.570600,4.250000
1751195969.600600,4.230000
1751195969.611950,4.240000
1751195969.623250,4.290000
1751195969.641800,4.200000
1751195969.653100,4.310000
1751195969.664450,4.230000
1751195969.675700,4.230000
1751195969.694350,4.210000
1751195969.705650,4.230000
1751195969.716900,4.240000
1751195969.728200,4.270000
1751195969.746850,4.240000
1751195969.758100,4.250000
1751195969.780700,4.250000
1751195969.810700,4.260000
1751195969.822000,4.230000
1751195969.840700,4.250000
1751195969.852000,4.230000
1751195969.863300,4.240000
1751195969.874600,4.250000
1751195969.893200,4.240000
1751195969.904500,4.250000
1751195969.915750,4.250000
1751195969.927100,4.260000
1751195969.945750,4.250000
1751195969.957050,4.240000
1751195969.968300,4.230000
1751195969.979500,4.260000
1751195969.998300,4.240000
1751195970.009500,4.240000
1751195970.020650,4.250000
1751195970.050800,4.080000
1751195970.062050,4.250000
1751195970.073350,4.240000
1751195970.092200,4.220000
1751195970.103500,4.220000
1751195970.114800,4.450000
1751195970.126100,4.240000
1751195970.144850,4.250000
1751195970.156150,4.240000
1751195970.167400,4.250000
1751195970.178700,4.230000
1751195970.197500,4.250000
1751195970.208800,4.950000
1751195970.220100,4.220000
1751195970.231400,4.240000
1751195970.250300,4.250000
1751195970.261650,4.240000
1751195970.272900,4.240000
1751195970.291750,4.110000
1751195970.303050,4.250000
1751195970.314350,4.250000
1751195970.325650,4.520000
1751195970.344500,4.070000
1751195970.355750,4.280000
1751195970.367100,4.480000
1751195970.378400,4.260000
1751195970.397300,4.240000
1751195970.408550,4.240000
1751195970.419900,4.240000
1751195970.431200,4.250000
1751195970.450200,4.260000
1751195970.461500,4.250000
1751195970.472800,4.240000
1751195970.491750,4.240000
1751195970.503050,4.250000
1751195970.514350,4.260000
1751195970.525650,4.330000
1751195970.544550,4.400000
1751195970.555850,4.260000
1751195970.567150,4.260000
1751195970.578450,4.260000
1751195970.597350,4.230000
1751195970.608650,4.260000
1751195970.619950,4.310000
1751195970.631300,4.220000
1751195970.650300,4.250000
1751195970.661600,4.250000
1751195970.672900,4.230000
1751195970.691850,4.260000
1751195970.703150,4.240000
1751195970.714450,4.260000
1751195970.725750,4.220000
1751195970.744650,4.230000
1751195970.755950,4.230000
1751195970.767250,4.200000
1751195970.778550,4.240000
1751195970.797500,4.240000
1751195970.808800,4.230000
1751195970.820100,4.230000
1751195970.831400,4.220000
1751195970.850450,4.240000
1751195970.861750,4.220000
1751195970.873050,4.230000
1751195970.891950,4.250000
1751195970.903300,4.220000
1751195970.914600,4.230000
1751195970.925900,4.250000
1751195970.944800,4.240000
1751195970.956100,4.240000
1751195970.967400,4.250000
1751195970.978700,4.250000
1751195970.997650,4.240000
1751195971.008950,4.250000
1751195971.020250,4.250000
1751195971.031550,4.250000
1751195971.050550,4.270000
1751195971.061900,4.240000
1751195971.073200,4.240000
1751195971.092200,4.250000
1751195971.103550,3.950000
1751195971.114850,4.270000
1751195971.126150,4.250000
1751195971.145100,4.260000
1751195971.156350,4.250000
1751195971.167700,4.240000
1751195971.179000,4.250000
1751195971.198050,4.250000
1751195971.220650,4.250000
1751195971.239600,4.250000
1751195971.250750,4.250000
1751195971.262100,4.250000
1751195971.273400,4.240000
1751195971.292500,4.190000
1751195971.303750,4.250000
1751195971.315100,4.270000
1751195971.326400,4.240000
1751195971.345350,4.250000
1751195971.356650,4.140000
1751195971.367950,4.260000
1751195971.398300,4.260000
1751195971.409500,4.230000
1751195971.420700,4.240000
1751195971.439850,4.250000
1751195971.451150,4.250000
1751195971.462450,4.250000
1751195971.473750,4.230000
1751195971.492800,4.250000
1751195971.504100,4.240000
1751195971.515400,4.240000
1751195971.526700,4.270000
1751195971.545650,4.280000
1751195971.556950,4.280000
1751195971.568250,4.260000
1751195971.579450,4.230000
1751195971.598500,4.240000
1751195971.609850,4.280000
1751195971.621200,4.030000
1751195971.640250,4.420000
1751195971.651500,4.260000
1751195971.662850,4.240000
1751195971.674150,4.250000
1751195971.693050,4.230000
1751195971.704400,4.270000
1751195971.715650,4.270000
1751195971.726950,4.280000
1751195971.745900,4.230000
1751195971.757150,4.240000
1751195971.768500,4.300000
1751195971.779900,4.240000
1751195971.798850,4.240000
1751195971.810150,4.210000
1751195971.821450,4.210000
1751195971.840500,4.260000
1751195971.851800,4.260000
1751195971.863100,4.260000
1751195971.874400,4.240000
1751195971.893250,4.240000
1751195971.904550,3.950000
1751195971.915850,4.240000
1751195971.927100,4.230000
1751195971.946050,4.240000
1751195971.957350,4.260000
1751195971.968650,4.250000
1751195971.979900,4.260000
1751195971.998900,4.250000
1751195972.010200,4.240000
1751195972.021500,4.240000
1751195972.040350,4.260000
1751195972.051650,4.230000
1751195972.063000,4.260000
1751195972.074250,4.240000
1751195972.093100,4.220000
1751195972.104350,4.230000
1751195972.115700,4.240000
1751195972.126950,4.240000
1751195972.145700,4.260000
1751195972.157000,4.230000
1751195972.168300,4.240000
1751195972.179500,4.230000
1751195972.198350,4.260000
1751195972.209550,4.260000
1751195972.220700,4.220000
1751195972.239450,4.250000
1751195972.250650,4.240000
1751195972.261950,4.250000
1751195972.273200,4.260000
1751195972.291900,4.250000
1751195972.303200,4.240000
1751195972.314500,4.230000
1751195972.325800,4.230000
1751195972.344500,4.210000
1751195972.355800,4.330000
1751195972.367100,4.220000
1751195972.378400,4.270000
1751195972.397050,4.260000
1751195972.408350,4.260000
1751195972.419550,4.330000
1751195972.430700,4.240000
1751195972.449450,4.260000
1751195972.460600,4.260000
1751195972.471900,4.220000
1751195972.490700,4.310000
1751195972.502000,4.280000
1751195972.513300,4.240000
1751195972.524550,4.260000
1751195972.543250,4.270000
1751195972.554550,4.260000
1751195972.565800,4.240000
1751195972.577100,4.240000
1751195972.596000,4.270000
1751195972.607300,4.280000
1751195972.618600,4.240000
1751195972.629900,4.260000
1751195972.648950,4.210000
1751195972.660200,4.270000
1751195972.671500,4.250000
1751195972.690500,4.250000
1751195972.701800,4.250000
1751195972.713100,4.590000
1751195972.724400,4.300000
1751195972.743300,4.260000
1751195972.754600,4.250000
1751195972.765850,4.260000
1751195972.777200,4.270000
1751195972.796150,4.300000
1751195972.807450,4.240000
1751195972.818750,4.230000
1751195972.830050,4.280000
1751195972.849050,4.280000
1751195972.860400,4.220000
1751195972.871650,4.240000
1751195972.890700,4.250000
1751195972.902000,4.260000
1751195972.913350,4.300000
1751195972.924600,4.230000
1751195972.943500,4.230000
1751195972.954850,4.400000
1751195972.966150,4.240000
1751195972.977450,4.250000
1751195972.996350,4.250000
1751195973.007650,4.280000
1751195973.019000,4.250000
1751195973.030250,4.260000
1751195973.060600,4.300000
1751195973.071900,4.260000
1751195973.090750,4.260000
1751195973.102050,4.260000
1751195973.113350,4.250000
1751195973.124650,4.250000
1751195973.143600,4.260000
1751195973.154900,4.240000
1751195973.166200,4.250000
1751195973.177500,4.220000
1751195973.196450,4.260000
1751195973.207750,4.240000
1751195973.219050,4.270000
1751195973.230350,4.270000
1751195973.260700,4.250000
1751195973.272000,4.300000
1751195973.290900,4.260000
1751195973.302200,4.280000
1751195973.313550,4.220000
1751195973.324850,4.280000
1751195973.343750,4.260000
1751195973.355050,4.260000
1751195973.366350,4.260000
1751195973.377700,4.240000
1751195973.396600,4.280000
1751195973.407900,4.260000
1751195973.419200,4.250000
1751195973.430500,4.280000
1751195973.449450,4.260000
1751195973.460600,4.270000
1751195973.471900,4.250000
1751195973.490700,4.240000
1751195973.502050,4.250000
1751195973.513350,4.260000
1751195973.524650,4.250000
1751195973.543550,3.980000
1751195973.554850,4.270000
1751195973.566150,4.260000
1751195973.577450,4.280000
1751195973.596250,4.250000
1751195973.607500,4.180000
1751195973.618850,4.270000
1751195973.630150,4.260000
1751195973.648800,4.280000
1751195973.660100,4.270000
1751195973.671400,4.240000
1751195973.690100,4.260000
1751195973.701400,3.760000
1751195973.712700,4.250000
1751195973.723950,4.240000
1751195973.742600,4.260000
1751195973.753850,4.160000
1751195973.765150,4.240000
1751195973.776450,4.260000
1751195973.795050,4.260000
1751195973.806350,4.240000
1751195973.817650,4.250000
1751195973.828900,4.260000
1751195973.847650,4.260000
1751195973.858900,4.270000
1751195973.870200,4.270000
1751195973.881450,4.270000
1751195973.900200,4.440000
1751195973.911500,4.260000
1751195973.922750,4.260000
1751195973.941400,4.260000
1751195973.952650,4.270000
1751195973.963950,4.270000
1751195973.975200,4.240000
1751195973.993850,4.260000
1751195974.005150,4.280000
1751195974.016400,4.260000
1751195974.027700,4.260000
1751195974.046350,4.260000
1751195974.057600,4.260000
1751195974.068900,4.270000
1751195974.080150,4.280000
1751195974.098900,4.260000
1751195974.110150,4.290000
1751195974.121450,4.270000
1751195974.140150,4.270000
1751195974.151500,4.260000
1751195974.162750,4.250000
1751195974.174050,4.270000
1751195974.192750,4.260000
1751195974.204000,4.280000
1751195974.215300,4.290000
1751195974.226600,4.270000
1751195974.245200,4.270000
1751195974.256500,4.280000
1751195974.267750,4.260000
1751195974.279100,4.270000
1751195974.297800,4.260000
1751195974.309100,4.270000
1751195974.320350,4.260000
1751195974.331700,4.270000
1751195974.350350,4.260000
1751195974.361650,4.240000
1751195974.372950,4.270000
1751195974.391550,4.270000
1751195974.402850,4.270000
1751195974.414100,4.280000
1751195974.425400,4.270000
1751195974.444000,4.270000
1751195974.455300,4.280000
1751195974.466600,4.260000
1751195974.477850,4.270000
1751195974.496500,4.270000
1751195974.507800,4.220000
1751195974.519050,4.250000
1751195974.530350,4.270000
1751195974.549050,4.260000
1751195974.560350,4.260000
1751195974.571650,4.320000
1751195974.590350,4.270000
1751195974.601600,4.280000
1751195974.612900,4.290000
1751195974.624200,4.270000
1751195974.642800,4.280000
1751195974.654100,4.270000
1751195974.665350,4.240000
1751195974.676650,4.280000
1751195974.695300,4.250000
1751195974.706550,4.290000
1751195974.717850,4.270000
1751195974.729150,4.280000
1751195974.747750,4.270000
1751195974.759050,4.270000
1751195974.770300,4.280000
1751195974.781600,4.270000
1751195974.800300,4.250000
1751195974.811600,4.280000
1751195974.822900,4.260000
1751195974.841500,4.290000
1751195974.852800,4.270000
1751195974.864050,4.280000
1751195974.875350,4.280000
1751195974.894000,4.270000
1751195974.905250,4.300000
1751195974.916550,4.250000
1751195974.927850,4.260000
1751195974.946450,4.250000
1751195974.957750,4.270000
1751195974.969000,4.270000
1751195974.980300,4.290000
1751195974.999000,4.260000
1751195975.010300,4.250000
1751195975.021600,4.240000
1751195975.040300,4.230000
1751195975.051550,4.250000
1751195975.062850,4.260000
1751195975.074150,4.270000
1751195975.092850,4.260000
1751195975.104100,4.250000
1751195975.115400,4.270000
1751195975.126700,4.260000
1751195975.145300,4.270000
1751195975.156600,4.260000
1751195975.167900,4.270000
1751195975.179150,4.280000
1751195975.197800,4.270000
1751195975.209100,4.260000
