t,ModelConfig_MissionSelect,ModelConfig_TVMaster,ModelConfig_TractionControl,ModelConfig_ThrottleShaping,ModelConfig_MotorMapping,ModelConfig_MidCornerSetting,ModelConfig_CornerExitSetting,ModelConfig_CornerEntrySetting
1751195734.950800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.000800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.050800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.100800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.150800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.200800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.250800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.300800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.350800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.400800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.450800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.500800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.550800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.600800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.650800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.700800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.750800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.800800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.850800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.900800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195735.950800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.000800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.050800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.100800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.150800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.200800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.250800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.300800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.350800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.400800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.450800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.500800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.550800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.600800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.650800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.700800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.750800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.800800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.850800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.900800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195736.950800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.000800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.050800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.100800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.150800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.200800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.250800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.300800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.350800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.400800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.450800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.500800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.550800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.600800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.650800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.700800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.750800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.800800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.850800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.900800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195737.950800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.000800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.050800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.100750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.150800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.200800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.250750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.300800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.350750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.400800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.450800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.500750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.550800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.600750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.650800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.700800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.750750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.800800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.850750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.900750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195738.950800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.000750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.050800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.100750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.150750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.200800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.250750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.300800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.350750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.400750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.450800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.500750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.550800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.600750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.650750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.700800,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.750750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.800750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.850750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.900750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195739.950750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195740.000750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195740.050750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195740.100750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195740.150750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195740.200750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195740.250750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195740.300750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
1751195740.350750,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000
