t,ams_shunt_voltage,ams_shunt_current,ams_shunt_amp_seconds
1751195770.124250,570.400000,0.160000,12800.000000
1751195770.176950,570.390000,0.170000,12800.000000
1751195770.218300,570.390000,0.160000,12800.000000
1751195770.270850,570.390000,0.160000,12800.000000
1751195770.323450,570.420000,0.190000,12800.000000
1751195770.376000,570.400000,0.170000,12800.000000
1751195770.428700,570.400000,0.170000,12800.000000
1751195770.469950,570.410000,0.180000,12800.000000
1751195770.522600,570.430000,0.150000,12800.000000
1751195770.575200,570.430000,0.180000,12800.000000
1751195770.627850,570.430000,0.170000,12800.000000
1751195770.669200,570.390000,0.170000,12800.000000
1751195770.721900,570.430000,0.180000,12800.000000
1751195770.774500,570.380000,0.160000,12800.000000
1751195770.827050,570.430000,0.170000,12800.000000
1751195770.868400,570.430000,0.180000,12800.000000
1751195770.920950,570.430000,0.160000,12800.000000
1751195770.973550,570.420000,0.180000,12800.000000
1751195771.026100,570.410000,0.180000,12800.000000
1751195771.078750,570.450000,0.170000,12800.000000
1751195771.120050,570.450000,0.180000,12800.000000
1751195771.172650,570.450000,0.160000,12800.000000
1751195771.225250,570.420000,0.160000,12800.000000
1751195771.277700,570.450000,0.160000,12800.000000
1751195771.319100,570.460000,0.160000,12800.000000
1751195771.371650,570.470000,0.160000,12800.000000
1751195771.424200,570.410000,0.180000,12800.000000
1751195771.476950,570.430000,0.170000,12800.000000
1751195771.518300,570.430000,0.170000,12800.000000
1751195771.570900,570.430000,0.180000,12800.000000
1751195771.623450,570.460000,0.160000,12800.000000
1751195771.676050,570.450000,0.170000,12800.000000
1751195771.728700,570.500000,0.170000,12800.000000
1751195771.769950,570.500000,0.160000,12800.000000
1751195771.822600,570.410000,0.180000,12800.000000
1751195771.875200,570.450000,0.160000,12800.000000
1751195771.927650,570.440000,0.170000,12800.000000
1751195771.969050,570.470000,0.180000,12800.000000
1751195772.021650,570.440000,0.160000,12800.000000
1751195772.074200,570.440000,0.170000,12800.000000
1751195772.126900,570.440000,0.170000,12800.000000
1751195772.168250,570.490000,0.160000,12800.000000
1751195772.220850,570.490000,0.180000,12800.000000
1751195772.273400,570.460000,0.170000,12800.000000
1751195772.325950,570.450000,0.170000,12800.000000
1751195772.378650,570.490000,0.160000,12800.000000
1751195772.419900,570.490000,0.160000,12800.000000
1751195772.472550,570.430000,0.180000,12800.000000
1751195772.525150,570.480000,0.180000,12800.000000
1751195772.577600,570.440000,0.170000,12800.000000
1751195772.618950,570.470000,0.170000,12800.000000
1751195772.671500,570.500000,0.160000,12800.000000
1751195772.724050,570.500000,0.160000,12800.000000
1751195772.776450,570.470000,0.180000,12800.000000
1751195772.829100,570.490000,0.180000,12800.000000
1751195772.870500,570.500000,0.190000,12800.000000
1751195772.923000,570.470000,0.170000,12800.000000
1751195772.975600,570.510000,0.160000,12800.000000
1751195773.028300,570.470000,0.160000,12800.000000
1751195773.069550,570.470000,0.170000,12800.000000
1751195773.122200,570.510000,0.160000,12800.000000
1751195773.174850,570.480000,0.170000,12800.000000
1751195773.227500,570.510000,0.170000,12800.000000
1751195773.268850,570.450000,0.170000,12800.000000
1751195773.321400,570.450000,0.180000,12800.000000
1751195773.374000,570.520000,0.170000,12800.000000
1751195773.426350,570.510000,0.180000,12800.000000
1751195773.479050,570.490000,0.160000,12800.000000
1751195773.520250,570.510000,0.170000,12800.000000
1751195773.572850,570.480000,0.170000,12800.000000
1751195773.625300,570.480000,0.170000,12800.000000
1751195773.677750,570.500000,0.170000,12800.000000
1751195773.719100,570.490000,0.170000,12800.000000
1751195773.771800,570.560000,0.160000,12800.000000
1751195773.824350,570.520000,0.160000,12800.000000
1751195773.877000,570.500000,0.180000,12800.000000
1751195773.918350,570.500000,0.170000,12800.000000
1751195773.970900,570.530000,0.180000,12800.000000
1751195774.023500,570.460000,0.170000,12800.000000
1751195774.076100,570.510000,0.160000,12800.000000
1751195774.128800,570.490000,0.160000,12800.000000
1751195774.170050,570.540000,0.170000,12800.000000
1751195774.222600,570.540000,0.170000,12800.000000
1751195774.275200,570.490000,0.180000,12800.000000
1751195774.327650,570.540000,0.170000,12800.000000
1751195774.369000,570.480000,0.170000,12800.000000
1751195774.421700,570.520000,0.180000,12800.000000
1751195774.474250,570.500000,0.170000,12800.000000
1751195774.526850,570.500000,0.180000,12800.000000
1751195774.568200,570.500000,0.170000,12800.000000
1751195774.620750,570.510000,0.160000,12800.000000
1751195774.673350,570.520000,0.170000,12800.000000
1751195774.725950,570.490000,0.170000,12800.000000
1751195774.778600,570.500000,0.170000,12800.000000
1751195774.819850,570.500000,0.170000,12800.000000
1751195774.872550,570.510000,0.170000,12800.000000
1751195774.925100,570.510000,0.170000,12800.000000
1751195774.977550,570.540000,0.180000,12800.000000
1751195775.018950,570.540000,0.170000,12800.000000
1751195775.071450,570.550000,0.180000,12800.000000
1751195775.124050,570.560000,0.170000,12800.000000
1751195775.176400,570.560000,0.190000,12800.000000
1751195775.228850,570.530000,0.310000,12800.000000
1751195775.270100,570.430000,0.640000,12800.000000
1751195775.322650,570.300000,1.020000,12800.000000
1751195775.375100,570.140000,1.310000,12800.000000
1751195775.427600,570.010000,1.560000,12800.000000
1751195775.468950,570.010000,1.690000,12800.000000
1751195775.521500,569.920000,1.810000,12800.000000
1751195775.574100,569.810000,1.920000,12800.000000
1751195775.626450,569.740000,2.080000,12800.000000
1751195775.678850,569.710000,2.130000,12800.000000
1751195775.720100,569.710000,2.360000,12800.000000
1751195775.772650,569.620000,2.600000,12800.000000
1751195775.825150,569.440000,2.910000,12800.000000
1751195775.877600,569.300000,3.020000,12800.000000
1751195775.919050,569.240000,3.190000,12800.000000
1751195775.971700,569.160000,3.320000,12800.000000
1751195776.024300,569.020000,3.510000,12800.000000
1751195776.076850,569.020000,3.670000,12800.000000
1751195776.118250,568.980000,3.780000,12800.000000
1751195776.170800,568.880000,3.980000,12800.000000
1751195776.223400,568.800000,4.150000,12800.000000
1751195776.275950,568.670000,4.280000,12800.000000
1751195776.328600,568.590000,4.490000,12800.000000
1751195776.369900,568.590000,4.640000,12800.000000
1751195776.422600,568.510000,4.880000,12800.000000
1751195776.475100,568.320000,5.110000,12800.000000
1751195776.527600,568.120000,5.840000,12800.000000
1751195776.568800,567.880000,6.210000,12800.000000
1751195776.621450,567.690000,6.500000,12800.000000
1751195776.674150,567.690000,6.720000,12800.000000
1751195776.726850,567.580000,6.990000,12800.000000
1751195776.768350,567.430000,7.130000,12800.000000
1751195776.821000,567.320000,7.380000,12800.000000
1751195776.873650,567.270000,7.560000,12800.000000
1751195776.926350,567.010000,7.870000,12800.000000
1751195776.978900,566.880000,8.180000,12800.000000
1751195777.020400,566.880000,8.310000,12800.000000
1751195777.073100,566.750000,8.520000,12800.000000
1751195777.125800,566.500000,8.730000,12800.000000
1751195777.178600,566.480000,9.060000,12800.000000
1751195777.220000,566.290000,9.280000,12800.000000
1751195777.272650,566.290000,9.500000,12800.000000
1751195777.325500,566.170000,9.820000,12800.000000
1751195777.378350,565.930000,10.090000,12800.000000
1751195777.419700,565.840000,10.250000,12800.000000
1751195777.472450,565.650000,10.670000,12800.000000
1751195777.525100,565.530000,10.820000,12800.000000
1751195777.577650,565.350000,11.090000,12800.000000
1751195777.618900,565.350000,11.900000,12800.000000
1751195777.671650,565.000000,12.040000,12800.000000
1751195777.724300,564.830000,12.410000,12800.000000
1751195777.776950,564.600000,12.840000,12800.000000
1751195777.818350,564.440000,13.040000,12800.000000
1751195777.870950,564.440000,13.150000,12800.000000
1751195777.923500,564.270000,13.910000,12800.000000
1751195777.976150,563.960000,14.790000,12800.000000
1751195778.028800,563.610000,14.780000,12800.000000
1751195778.070050,563.380000,15.370000,12800.000000
1751195778.122650,562.790000,16.660000,12800.000000
1751195778.175100,562.680000,16.530000,12800.000000
1751195778.227550,562.680000,17.220000,12800.000000
1751195778.268900,562.340000,19.690000,12800.000000
1751195778.321450,561.070000,20.160000,12800.000000
1751195778.374000,561.040000,20.290000,12800.000000
1751195778.426400,560.630000,21.460000,12800.000000
1751195778.478850,560.000000,22.020000,12800.000000
1751195778.520100,560.000000,21.030000,12800.000000
1751195778.572600,560.370000,22.130000,12800.000000
1751195778.625050,559.910000,24.410000,12800.000000
1751195778.677500,558.810000,25.440000,12800.000000
1751195778.718850,558.390000,25.580000,12800.000000
1751195778.771400,558.390000,25.410000,12800.000000
1751195778.823950,558.130000,24.640000,12800.000000
1751195778.876300,558.490000,25.440000,12800.000000
1751195778.928750,558.070000,27.970000,12800.000000
1751195778.970050,556.770000,28.510000,12800.000000
1751195779.022600,557.980000,25.280000,12800.000000
1751195779.075050,556.170000,32.770000,12800.000000
1751195779.127500,556.170000,30.730000,12800.000000
1751195779.168850,555.830000,26.380000,12800.000000
1751195779.221400,556.850000,29.840000,12800.000000
1751195779.274000,556.340000,26.350000,12800.000000
1751195779.326300,557.530000,25.610000,12800.000000
1751195779.378800,556.770000,28.100000,12800.000000
1751195779.420000,556.770000,26.320000,12800.000000
1751195779.472550,557.040000,26.550000,12800.000000
1751195779.525000,557.140000,26.880000,12800.000000
1751195779.577450,556.960000,26.870000,12800.000000
1751195779.618800,556.690000,27.730000,12800.000000
1751195779.671350,556.490000,27.540000,12800.000000
1751195779.723900,556.490000,27.900000,12800.000000
1751195779.776300,556.310000,30.140000,12800.000000
1751195779.828750,555.390000,30.030000,12800.000000
1751195779.870000,555.270000,30.650000,12800.000000
1751195779.922500,554.840000,31.270000,12800.000000
1751195779.975000,554.030000,33.300000,12800.000000
1751195780.027450,554.030000,32.130000,12800.000000
1751195780.068850,554.260000,32.320000,12800.000000
1751195780.121400,554.110000,32.560000,12800.000000
1751195780.173950,553.570000,33.780000,12800.000000
1751195780.226300,553.410000,33.610000,12800.000000
1751195780.278750,553.080000,34.670000,12800.000000
1751195780.320050,553.080000,40.510000,12800.000000
1751195780.372650,551.030000,38.600000,12800.000000
1751195780.425150,550.930000,38.240000,12800.000000
1751195780.477650,551.050000,39.900000,12800.000000
1751195780.518850,550.140000,40.770000,12800.000000
1751195780.571450,550.200000,40.320000,12800.000000
1751195780.624100,550.200000,41.930000,12800.000000
1751195780.676900,549.360000,42.780000,12800.000000
1751195780.718350,549.050000,39.750000,12800.000000
1751195780.771050,549.790000,41.750000,12800.000000
1751195780.823750,548.820000,43.340000,12800.000000
1751195780.876300,548.380000,42.870000,12800.000000
1751195780.929350,547.770000,45.090000,12800.000000
1751195780.971000,547.770000,47.220000,12800.000000
1751195781.023850,546.430000,48.760000,12800.000000
1751195781.076800,545.300000,54.910000,12800.000000
1751195781.118500,542.630000,57.810000,12800.000000
1751195781.171400,541.490000,58.480000,12800.000000
1751195781.224300,541.490000,59.480000,12800.000000
1751195781.277200,541.240000,60.260000,12800.000000
1751195781.318900,540.420000,60.520000,12800.000000
1751195781.371950,541.170000,56.660000,12800.000000
1751195781.424850,541.970000,56.360000,12800.000000
1751195781.477650,542.030000,55.320000,12800.000000
1751195781.519250,542.030000,52.290000,12800.000000
1751195781.572150,542.540000,40.390000,12800.000000
1751195781.624900,547.050000,19.000000,12800.000000
1751195781.677550,558.640000,3.550000,12800.000000
1751195781.718900,563.290000,4.170000,12800.000000
1751195781.771600,563.960000,2.710000,12800.000000
1751195781.824150,564.550000,1.970000,12800.000000
1751195781.876750,564.550000,2.310000,12800.000000
1751195781.929400,564.760000,2.250000,12800.000000
1751195781.970700,564.850000,2.200000,12800.000000
1751195782.023350,565.010000,1.940000,12800.000000
1751195782.076000,565.270000,1.370000,12800.000000
1751195782.128800,565.300000,2.250000,12800.000000
1751195782.170250,565.300000,2.280000,12800.000000
1751195782.222950,565.290000,2.200000,12800.000000
1751195782.275650,565.370000,1.960000,12800.000000
1751195782.328450,565.560000,1.390000,12800.000000
1751195782.369800,565.870000,1.430000,12800.000000
1751195782.422500,565.650000,2.220000,12800.000000
1751195782.475050,565.650000,2.070000,12800.000000
1751195782.527950,565.680000,2.130000,12800.000000
1751195782.569350,565.750000,1.930000,12800.000000
1751195782.622000,565.930000,1.360000,12800.000000
1751195782.674600,566.020000,2.100000,12800.000000
1751195782.727400,565.950000,2.000000,12800.000000
1751195782.768850,565.950000,2.000000,12800.000000
1751195782.821650,565.970000,1.390000,12800.000000
1751195782.927100,566.350000,1.330000,12800.000000
1751195782.968600,566.270000,1.900000,12800.000000
1751195783.021250,566.170000,1.840000,12800.000000
1751195783.073950,566.170000,1.800000,12800.000000
1751195783.126650,566.260000,1.230000,12800.000000
1751195783.179450,566.510000,1.600000,12800.000000
1751195783.220850,566.390000,1.750000,12800.000000
1751195783.273500,566.390000,1.750000,12800.000000
1751195783.326250,566.460000,1.660000,12800.000000
1751195783.378800,566.540000,1.530000,12800.000000
1751195783.420300,566.540000,1.500000,12800.000000
1751195783.473000,566.550000,1.510000,12800.000000
1751195783.525750,566.600000,1.640000,12800.000000
1751195783.578550,566.560000,1.560000,12800.000000
1751195783.619950,566.680000,1.580000,12800.000000
1751195783.672650,566.680000,1.390000,12800.000000
1751195783.725300,566.720000,1.080000,12800.000000
1751195783.778100,566.880000,1.520000,12800.000000
1751195783.819450,566.790000,1.500000,12800.000000
1751195783.872200,566.830000,1.490000,12800.000000
1751195783.924950,566.900000,1.280000,12800.000000
1751195783.977450,567.020000,0.990000,12800.000000
1751195784.018700,567.020000,0.930000,12800.000000
1751195784.071450,567.050000,1.340000,12800.000000
1751195784.124150,566.950000,1.320000,12800.000000
1751195784.176800,566.980000,1.270000,12800.000000
1751195784.229550,567.050000,1.150000,12800.000000
1751195784.271050,567.050000,0.910000,12800.000000
1751195784.323700,567.160000,1.180000,12800.000000
1751195784.376150,567.110000,1.170000,12800.000000
1751195784.428700,567.150000,1.140000,12800.000000
1751195784.470200,567.210000,1.010000,12800.000000
1751195784.522900,567.260000,1.000000,12800.000000
1751195784.575550,567.370000,0.750000,12800.000000
1751195784.628350,567.370000,1.000000,12800.000000
1751195784.669750,567.270000,1.010000,12800.000000
1751195784.722400,567.310000,0.940000,12800.000000
1751195784.775000,567.370000,0.890000,12800.000000
1751195784.827900,567.450000,0.860000,12800.000000
1751195784.869300,567.450000,0.910000,12800.000000
1751195784.921950,567.430000,0.900000,12800.000000
1751195784.974550,567.460000,0.870000,12800.000000
1751195785.027300,567.430000,0.780000,12800.000000
1751195785.068800,567.590000,0.610000,12800.000000
1751195785.121600,567.650000,0.630000,12800.000000
1751195785.226950,567.560000,0.860000,12800.000000
1751195785.268400,567.600000,0.850000,12800.000000
1751195785.321100,567.580000,0.740000,12800.000000
1751195785.373800,567.610000,0.770000,12800.000000
1751195785.426550,567.690000,0.590000,12800.000000
1751195785.479300,567.670000,0.820000,12800.000000
1751195785.520650,567.670000,0.820000,12800.000000
1751195785.573300,567.670000,0.720000,12800.000000
1751195785.626000,567.740000,0.560000,12800.000000
1751195785.678750,567.750000,0.710000,12800.000000
1751195785.720250,567.760000,0.760000,12800.000000
1751195785.772900,567.740000,0.780000,12800.000000
1751195785.825550,567.740000,0.760000,12800.000000
1751195785.878350,567.790000,0.690000,12800.000000
1751195785.919700,567.800000,0.550000,12800.000000
1751195785.972300,567.820000,0.640000,12800.000000
1751195786.024900,567.860000,0.710000,12800.000000
1751195786.077450,567.870000,0.730000,12800.000000
1751195786.118700,567.870000,0.510000,12800.000000
1751195786.171400,567.920000,0.510000,12800.000000
1751195786.224050,567.990000,0.640000,12800.000000
1751195786.276700,567.900000,0.670000,12800.000000
1751195786.329450,567.950000,0.670000,12800.000000
1751195786.370900,567.970000,0.670000,12800.000000
1751195786.423500,567.970000,0.580000,12800.000000
1751195786.476150,567.940000,0.490000,12800.000000
1751195786.528650,568.060000,0.570000,12800.000000
1751195786.570150,567.990000,0.640000,12800.000000
1751195786.622750,568.010000,0.630000,12800.000000
1751195786.675400,567.960000,0.830000,12800.000000
1751195786.728100,567.960000,0.850000,12800.000000
1751195786.769450,567.930000,0.850000,12800.000000
1751195786.822150,568.000000,0.920000,12800.000000
1751195786.874850,567.930000,0.900000,12800.000000
1751195786.927350,567.910000,1.090000,12800.000000
1751195786.968600,567.680000,1.890000,12800.000000
1751195787.021400,567.680000,2.050000,12800.000000
1751195787.074050,567.470000,2.070000,12800.000000
1751195787.126750,567.470000,2.160000,12800.000000
1751195787.179500,567.480000,2.160000,12800.000000
1751195787.221000,567.460000,2.080000,12800.000000
1751195787.273650,567.520000,2.040000,12800.000000
1751195787.326100,567.520000,2.050000,12800.000000
1751195787.378650,567.540000,2.110000,12800.000000
1751195787.420150,567.500000,2.100000,12800.000000
1751195787.472800,567.520000,2.130000,12800.000000
1751195787.525500,567.510000,2.020000,12800.000000
1751195787.578250,567.540000,2.030000,12800.000000
1751195787.619650,567.540000,2.020000,12800.000000
1751195787.672300,567.570000,2.070000,12800.000000
1751195787.724850,567.550000,2.100000,12800.000000
1751195787.777400,567.570000,2.030000,12800.000000
1751195787.818650,567.560000,2.310000,12800.000000
1751195787.871450,567.410000,2.610000,12800.000000
1751195787.924150,567.410000,2.720000,12800.000000
1751195787.976800,567.320000,3.040000,12800.000000
1751195788.029600,567.190000,3.060000,12800.000000
1751195788.070950,567.160000,3.070000,12800.000000
1751195788.123650,567.140000,3.250000,12800.000000
1751195788.176100,567.080000,3.330000,12800.000000
1751195788.228650,566.840000,4.130000,12800.000000
1751195788.270200,566.840000,4.230000,12800.000000
1751195788.322900,566.700000,4.170000,12800.000000
1751195788.375550,566.700000,4.290000,12800.000000
1751195788.428350,566.600000,4.610000,12800.000000
1751195788.469750,566.480000,4.860000,12800.000000
1751195788.522400,566.480000,5.780000,12800.000000
1751195788.575150,566.120000,5.930000,12800.000000
1751195788.627950,565.950000,6.260000,12800.000000
1751195788.669350,565.620000,8.020000,12800.000000
1751195788.722100,564.970000,8.380000,12800.000000
1751195788.774700,564.900000,8.560000,12800.000000
1751195788.827250,564.700000,8.810000,12800.000000
1751195788.868600,564.700000,8.860000,12800.000000
1751195788.921200,564.650000,8.970000,12800.000000
1751195788.973800,564.520000,9.170000,12800.000000
1751195789.026450,564.450000,9.440000,12800.000000
1751195789.079150,564.340000,9.560000,12800.000000
1751195789.120550,564.340000,9.730000,12800.000000
1751195789.173150,564.170000,9.860000,12800.000000
1751195789.225700,564.130000,10.160000,12800.000000
1751195789.278350,563.960000,10.230000,12800.000000
1751195789.319650,563.860000,10.400000,12800.000000
1751195789.372200,563.570000,11.240000,12800.000000
1751195789.424800,563.250000,11.950000,12800.000000
1751195789.477250,563.250000,12.690000,12800.000000
1751195789.518600,562.840000,13.210000,12800.000000
1751195789.571150,562.510000,13.680000,12800.000000
1751195789.623700,562.380000,13.830000,12800.000000
1751195789.676100,562.360000,13.440000,12800.000000
1751195789.728500,562.400000,13.570000,12800.000000
1751195789.769750,562.400000,16.150000,12800.000000
1751195789.822300,561.140000,15.800000,12800.000000
1751195789.874800,561.350000,15.740000,12800.000000
1751195789.927200,561.310000,16.440000,12800.000000
1751195789.968600,560.740000,17.400000,12800.000000
1751195790.021100,560.920000,16.440000,12800.000000
1751195790.073650,560.920000,16.810000,12800.000000
1751195790.126000,560.750000,17.480000,12800.000000
1751195790.178650,560.430000,17.880000,12800.000000
1751195790.220050,560.040000,19.750000,12800.000000
1751195790.272550,559.300000,20.400000,12800.000000
1751195790.325100,559.220000,20.440000,12800.000000
1751195790.377750,559.220000,21.870000,12800.000000
1751195790.419000,558.490000,22.360000,12800.000000
1751195790.471650,558.130000,22.630000,12800.000000
1751195790.576800,557.590000,23.580000,12800.000000
1751195790.629450,557.320000,24.550000,12800.000000
1751195790.670800,557.320000,26.410000,12800.000000
1751195790.723400,556.430000,27.040000,12800.000000
1751195790.775900,555.980000,28.380000,12800.000000
1751195790.828600,555.330000,27.840000,12800.000000
1751195790.869850,555.350000,28.480000,12800.000000
1751195790.922350,554.160000,31.350000,12800.000000
1751195790.974800,554.160000,29.470000,12800.000000
1751195791.027300,554.520000,30.310000,12800.000000
1751195791.068650,554.300000,30.400000,12800.000000
1751195791.121300,553.930000,30.970000,12800.000000
1751195791.173900,553.660000,31.340000,12800.000000
1751195791.226450,553.290000,32.300000,12800.000000
1751195791.279100,552.910000,32.860000,12800.000000
1751195791.320500,552.910000,33.140000,12800.000000
1751195791.373050,552.660000,33.510000,12800.000000
1751195791.425650,552.330000,34.120000,12800.000000
1751195791.478250,552.090000,34.670000,12800.000000
1751195791.519550,551.330000,36.580000,12800.000000
1751195791.572200,551.330000,37.640000,12800.000000
1751195791.624750,550.500000,37.900000,12800.000000
1751195791.677300,550.410000,38.860000,12800.000000
1751195791.718500,549.750000,38.920000,12800.000000
1751195791.771300,549.500000,39.640000,12800.000000
1751195791.824050,548.920000,40.880000,12800.000000
1751195791.876850,548.370000,41.180000,12800.000000
1751195791.918450,548.370000,42.170000,12800.000000
1751195791.971350,548.070000,43.430000,12800.000000
1751195792.024250,547.290000,44.140000,12800.000000
1751195792.077250,546.920000,45.420000,12800.000000
1751195792.118850,546.100000,46.900000,12800.000000
1751195792.171800,546.100000,45.480000,12800.000000
1751195792.224700,545.830000,47.060000,12800.000000
1751195792.277750,545.320000,51.110000,12800.000000
1751195792.319350,543.630000,51.430000,12800.000000
1751195792.372300,543.270000,51.720000,12800.000000
1751195792.425200,542.800000,53.820000,12800.000000
1751195792.478200,542.000000,55.420000,12800.000000
1751195792.519800,542.000000,56.540000,12800.000000
1751195792.572700,540.900000,58.020000,12800.000000
1751195792.625550,540.120000,59.680000,12800.000000
1751195792.678500,538.610000,64.240000,12800.000000
1751195792.720100,537.760000,62.240000,12800.000000
1751195792.773000,539.900000,56.060000,12800.000000
1751195792.825850,539.900000,57.860000,12800.000000
1751195792.878550,539.410000,63.200000,12800.000000
1751195792.920100,537.350000,66.470000,12800.000000
1751195792.972900,537.190000,59.680000,12800.000000
1751195793.025750,538.130000,61.000000,12800.000000
1751195793.078500,538.590000,58.420000,12800.000000
1751195793.120100,538.590000,54.540000,12800.000000
1751195793.173050,540.710000,50.880000,12800.000000
1751195793.225950,541.790000,50.190000,12800.000000
1751195793.279050,542.400000,50.250000,12800.000000
1751195793.320750,541.740000,53.070000,12800.000000
1751195793.373650,541.960000,50.950000,12800.000000
1751195793.426550,541.960000,53.100000,12800.000000
1751195793.479550,541.180000,56.610000,12800.000000
1751195793.521100,539.960000,51.310000,12800.000000
1751195793.574050,542.070000,48.920000,12800.000000
1751195793.626950,542.310000,48.420000,12800.000000
1751195793.668650,542.310000,38.880000,12800.000000
1751195793.721600,544.400000,23.740000,12800.000000
1751195793.774250,550.210000,6.180000,12800.000000
1751195793.826900,559.650000,-6.400000,12800.000000
1751195793.879550,564.880000,-4.540000,12800.000000
1751195793.920800,564.910000,-3.010000,12800.000000
1751195793.973350,564.240000,-1.800000,12800.000000
1751195794.025900,564.240000,-2.010000,12800.000000
1751195794.078400,564.480000,-0.220000,12800.000000
1751195794.119650,564.010000,-0.020000,12800.000000
1751195794.172200,563.690000,2.120000,12800.000000
1751195794.224650,563.130000,2.180000,12800.000000
1751195794.277150,563.150000,2.810000,12800.000000
1751195794.329750,563.120000,2.750000,12800.000000
1751195794.371000,563.120000,2.580000,12800.000000
1751195794.423550,563.270000,2.640000,12800.000000
1751195794.475900,563.360000,2.450000,12800.000000
1751195794.528350,563.370000,3.040000,12800.000000
1751195794.569650,563.380000,2.660000,12800.000000
1751195794.622150,563.380000,2.810000,12800.000000
1751195794.674650,563.440000,2.480000,12800.000000
1751195794.727100,563.630000,2.410000,12800.000000
1751195794.779750,563.750000,2.100000,12800.000000
1751195794.821000,563.840000,2.740000,12800.000000
1751195794.873600,563.720000,2.700000,12800.000000
1751195794.925950,563.820000,2.380000,12800.000000
1751195794.978400,563.820000,2.380000,12800.000000
1751195795.019650,563.940000,2.340000,12800.000000
1751195795.072200,563.970000,2.750000,12800.000000
1751195795.124700,563.900000,2.650000,12800.000000
1751195795.177100,563.970000,2.610000,12800.000000
1751195795.229800,564.100000,2.260000,12800.000000
1751195795.271050,564.100000,2.300000,12800.000000
1751195795.323600,564.170000,2.160000,12800.000000
1751195795.376300,564.270000,2.570000,12800.000000
1751195795.428950,564.240000,2.230000,12800.000000
1751195795.470350,564.390000,2.180000,12800.000000
1751195795.522950,564.390000,2.170000,12800.000000
1751195795.575500,564.440000,2.150000,12800.000000
1751195795.628150,564.470000,2.430000,12800.000000
1751195795.669450,564.390000,2.410000,12800.000000
1751195795.722050,564.420000,2.350000,12800.000000
1751195795.774650,564.510000,2.060000,12800.000000
1751195795.827100,564.590000,2.050000,12800.000000
1751195795.879750,564.590000,2.000000,12800.000000
1751195795.921000,564.630000,2.250000,12800.000000
1751195795.973600,564.650000,2.190000,12800.000000
1751195796.026300,564.680000,1.980000,12800.000000
1751195796.079000,564.780000,1.930000,12800.000000
1751195796.120350,564.780000,1.900000,12800.000000
1751195796.172950,564.860000,2.110000,12800.000000
1751195796.225550,564.810000,2.100000,12800.000000
1751195796.278250,564.800000,2.020000,12800.000000
1751195796.319550,564.880000,1.850000,12800.000000
1751195796.372150,564.990000,1.780000,12800.000000
1751195796.424650,565.020000,1.760000,12800.000000
1751195796.477150,565.020000,1.940000,12800.000000
1751195796.529650,564.990000,1.920000,12800.000000
1751195796.570900,565.000000,1.910000,12800.000000
1751195796.623600,565.090000,1.660000,12800.000000
1751195796.676300,565.220000,1.670000,12800.000000
1751195796.729050,565.200000,1.810000,12800.000000
1751195796.770350,565.200000,1.770000,12800.000000
1751195796.823050,565.200000,1.740000,12800.000000
1751195796.875700,565.250000,1.550000,12800.000000
1751195796.928300,565.360000,1.550000,12800.000000
1751195796.969650,565.370000,1.480000,12800.000000
1751195797.022300,565.410000,1.630000,12800.000000
1751195797.074950,565.410000,1.610000,12800.000000
1751195797.127750,565.400000,1.560000,12800.000000
1751195797.169150,565.470000,1.390000,12800.000000
1751195797.221900,565.570000,1.360000,12800.000000
1751195797.274550,565.570000,1.470000,12800.000000
1751195797.327100,565.550000,1.430000,12800.000000
1751195797.379700,565.580000,1.410000,12800.000000
1751195797.421050,565.580000,1.210000,12800.000000
1751195797.473750,565.680000,1.210000,12800.000000
1751195797.526450,565.740000,1.200000,12800.000000
1751195797.579250,565.780000,1.280000,12800.000000
1751195797.620750,565.730000,1.250000,12800.000000
1751195797.673450,565.730000,1.240000,12800.000000
1751195797.726250,565.830000,1.080000,12800.000000
1751195797.779000,565.870000,1.030000,12800.000000
1751195797.820400,565.900000,1.140000,12800.000000
1751195797.873100,565.960000,1.110000,12800.000000
1751195797.925800,565.970000,1.100000,12800.000000
1751195797.978350,565.950000,0.970000,12800.000000
1751195798.019850,565.950000,0.950000,12800.000000
1751195798.072500,566.030000,0.940000,12800.000000
1751195798.125200,566.050000,1.010000,12800.000000
1751195798.178000,566.060000,0.990000,12800.000000
1751195798.219350,566.110000,0.970000,12800.000000
1751195798.272000,566.110000,0.870000,12800.000000
1751195798.324600,566.170000,0.860000,12800.000000
1751195798.377150,566.200000,0.940000,12800.000000
1751195798.429700,566.140000,0.910000,12800.000000
1751195798.471050,566.210000,0.920000,12800.000000
1751195798.523750,566.260000,0.780000,12800.000000
1751195798.576450,566.280000,0.800000,12800.000000
1751195798.629200,566.280000,0.780000,12800.000000
1751195798.670700,566.330000,0.940000,12800.000000
1751195798.723350,566.260000,0.860000,12800.000000
1751195798.775850,566.290000,0.840000,12800.000000
1751195798.828400,566.340000,0.750000,12800.000000
1751195798.869950,566.340000,0.840000,12800.000000
1751195798.922650,566.390000,1.120000,12800.000000
1751195798.975300,566.280000,1.200000,12800.000000
1751195799.028100,566.270000,1.180000,12800.000000
1751195799.069500,566.300000,1.070000,12800.000000
1751195799.122150,566.310000,1.070000,12800.000000
1751195799.174900,566.360000,1.040000,12800.000000
1751195799.227700,566.360000,1.130000,12800.000000
1751195799.269050,566.360000,1.020000,12800.000000
