t,Vehicle_State,shutdown_reason
1751195719.955850,4.000000,0.000000
1751195719.965900,4.000000,0.000000
1751195719.975900,4.000000,0.000000
1751195719.985850,4.000000,0.000000
1751195719.995850,4.000000,0.000000
1751195720.005900,4.000000,0.000000
1751195720.015850,4.000000,0.000000
1751195720.025900,4.000000,0.000000
1751195720.035850,4.000000,0.000000
1751195720.045850,4.000000,0.000000
1751195720.055900,4.000000,0.000000
1751195720.065900,4.000000,0.000000
1751195720.075850,4.000000,0.000000
1751195720.085850,4.000000,0.000000
1751195720.095900,4.000000,0.000000
1751195720.105900,4.000000,0.000000
1751195720.115900,4.000000,0.000000
1751195720.125800,4.000000,0.000000
1751195720.135850,4.000000,0.000000
1751195720.145900,4.000000,0.000000
1751195720.155850,4.000000,0.000000
1751195720.165850,4.000000,0.000000
1751195720.175850,4.000000,0.000000
1751195720.185850,4.000000,0.000000
1751195720.195850,4.000000,0.000000
1751195720.205900,4.000000,0.000000
1751195720.215800,4.000000,0.000000
1751195720.225850,4.000000,0.000000
1751195720.235850,4.000000,0.000000
1751195720.245800,4.000000,0.000000
1751195720.255900,4.000000,0.000000
1751195720.265850,4.000000,0.000000
1751195720.275900,4.000000,0.000000
1751195720.285850,4.000000,0.000000
1751195720.295850,4.000000,0.000000
1751195720.305850,4.000000,0.000000
1751195720.315900,4.000000,0.000000
1751195720.326100,4.000000,0.000000
1751195720.335900,4.000000,0.000000
1751195720.345850,4.000000,0.000000
1751195720.356150,4.000000,0.000000
1751195720.365900,4.000000,0.000000
1751195720.375850,4.000000,0.000000
1751195720.385900,4.000000,0.000000
1751195720.395850,4.000000,0.000000
1751195720.405900,4.000000,0.000000
1751195720.415850,4.000000,0.000000
1751195720.425850,4.000000,0.000000
1751195720.435800,4.000000,0.000000
1751195720.445850,4.000000,0.000000
1751195720.455850,4.000000,0.000000
1751195720.465850,4.000000,0.000000
1751195720.475850,4.000000,0.000000
1751195720.485850,4.000000,0.000000
1751195720.495800,4.000000,0.000000
1751195720.505900,4.000000,0.000000
1751195720.515850,4.000000,0.000000
1751195720.525900,4.000000,0.000000
1751195720.535850,4.000000,0.000000
1751195720.545850,4.000000,0.000000
1751195720.555900,4.000000,0.000000
1751195720.566100,4.000000,0.000000
1751195720.575850,4.000000,0.000000
1751195720.585900,4.000000,0.000000
1751195720.596050,4.000000,0.000000
1751195720.605900,4.000000,0.000000
1751195720.615900,4.000000,0.000000
1751195720.625900,4.000000,0.000000
1751195720.635850,4.000000,0.000000
1751195720.645850,4.000000,0.000000
1751195720.655850,4.000000,0.000000
1751195720.665850,4.000000,0.000000
1751195720.675850,4.000000,0.000000
1751195720.685850,4.000000,0.000000
1751195720.695850,4.000000,0.000000
1751195720.705850,4.000000,0.000000
1751195720.715850,4.000000,0.000000
1751195720.725850,4.000000,0.000000
1751195720.735800,4.000000,0.000000
1751195720.745850,4.000000,0.000000
1751195720.755850,4.000000,0.000000
1751195720.765850,4.000000,0.000000
1751195720.776050,4.000000,0.000000
1751195720.785850,4.000000,0.000000
1751195720.795850,4.000000,0.000000
1751195720.806100,4.000000,0.000000
1751195720.815850,4.000000,0.000000
1751195720.825850,4.000000,0.000000
1751195720.836100,4.000000,0.000000
1751195720.845850,4.000000,0.000000
1751195720.855850,4.000000,0.000000
1751195720.865850,4.000000,0.000000
1751195720.875900,4.000000,0.000000
1751195720.885850,4.000000,0.000000
1751195720.895850,4.000000,0.000000
1751195720.905850,4.000000,0.000000
1751195720.915850,4.000000,0.000000
1751195720.925850,4.000000,0.000000
1751195720.935850,4.000000,0.000000
1751195720.945850,4.000000,0.000000
1751195720.955850,4.000000,0.000000
1751195720.965800,4.000000,0.000000
1751195720.975850,4.000000,0.000000
1751195720.985850,4.000000,0.000000
1751195720.995800,4.000000,0.000000
1751195721.005900,4.000000,0.000000
1751195721.015850,4.000000,0.000000
1751195721.025850,4.000000,0.000000
1751195721.035900,4.000000,0.000000
1751195721.045850,4.000000,0.000000
1751195721.055850,4.000000,0.000000
1751195721.065850,4.000000,0.000000
1751195721.075850,4.000000,0.000000
1751195721.085850,4.000000,0.000000
1751195721.095850,4.000000,0.000000
1751195721.105850,4.000000,0.000000
1751195721.115800,4.000000,0.000000
1751195721.125850,4.000000,0.000000
1751195721.135850,4.000000,0.000000
1751195721.145800,4.000000,0.000000
1751195721.155850,4.000000,0.000000
1751195721.165850,4.000000,0.000000
1751195721.175850,4.000000,0.000000
1751195721.185800,4.000000,0.000000
1751195721.195850,4.000000,0.000000
1751195721.205850,4.000000,0.000000
1751195721.215850,4.000000,0.000000
1751195721.225850,4.000000,0.000000
1751195721.235800,4.000000,0.000000
1751195721.245850,4.000000,0.000000
1751195721.255850,4.000000,0.000000
1751195721.265850,4.000000,0.000000
1751195721.275900,4.000000,0.000000
1751195721.286050,4.000000,0.000000
1751195721.295800,4.000000,0.000000
1751195721.305900,4.000000,0.000000
1751195721.315850,4.000000,0.000000
1751195721.325850,4.000000,0.000000
1751195721.335800,4.000000,0.000000
1751195721.345850,4.000000,0.000000
1751195721.355850,4.000000,0.000000
1751195721.365850,4.000000,0.000000
1751195721.375800,4.000000,0.000000
1751195721.385800,4.000000,0.000000
1751195721.395850,4.000000,0.000000
1751195721.405850,4.000000,0.000000
1751195721.415850,4.000000,0.000000
1751195721.425850,4.000000,0.000000
1751195721.435800,4.000000,0.000000
1751195721.445850,4.000000,0.000000
1751195721.455850,4.000000,0.000000
1751195721.465800,4.000000,0.000000
1751195721.475850,4.000000,0.000000
1751195721.485850,4.000000,0.000000
1751195721.495850,4.000000,0.000000
1751195721.505850,4.000000,0.000000
1751195721.515850,4.000000,0.000000
1751195721.525850,4.000000,0.000000
1751195721.535850,4.000000,0.000000
1751195721.545850,4.000000,0.000000
1751195721.555850,4.000000,0.000000
1751195721.565800,4.000000,0.000000
1751195721.575850,4.000000,0.000000
1751195721.585800,4.000000,0.000000
1751195721.595850,4.000000,0.000000
1751195721.605850,4.000000,0.000000
1751195721.615800,4.000000,0.000000
1751195721.625850,4.000000,0.000000
1751195721.635850,4.000000,0.000000
1751195721.645800,4.000000,0.000000
1751195721.655850,4.000000,0.000000
1751195721.665850,4.000000,0.000000
1751195721.675800,4.000000,0.000000
1751195721.685800,4.000000,0.000000
1751195721.695850,4.000000,0.000000
1751195721.705850,4.000000,0.000000
1751195721.715800,4.000000,0.000000
1751195721.725850,4.000000,0.000000
1751195721.735850,4.000000,0.000000
1751195721.745800,4.000000,0.000000
1751195721.755850,4.000000,0.000000
1751195721.765800,4.000000,0.000000
1751195721.775850,4.000000,0.000000
1751195721.785850,4.000000,0.000000
1751195721.795800,4.000000,0.000000
1751195721.805800,4.000000,0.000000
1751195721.815800,4.000000,0.000000
1751195721.825850,4.000000,0.000000
1751195721.835800,4.000000,0.000000
1751195721.845800,4.000000,0.000000
1751195721.855850,4.000000,0.000000
1751195721.865850,4.000000,0.000000
1751195721.876100,4.000000,0.000000
1751195721.885850,4.000000,0.000000
1751195721.895800,4.000000,0.000000
1751195721.905900,4.000000,0.000000
1751195721.915800,4.000000,0.000000
1751195721.925850,4.000000,0.000000
1751195721.935800,4.000000,0.000000
1751195721.945800,4.000000,0.000000
1751195721.955850,4.000000,0.000000
1751195721.965800,4.000000,0.000000
1751195721.975850,4.000000,0.000000
1751195721.985800,4.000000,0.000000
1751195721.995800,4.000000,0.000000
1751195722.005850,4.000000,0.000000
1751195722.015850,4.000000,0.000000
1751195722.025800,4.000000,0.000000
1751195722.035800,4.000000,0.000000
1751195722.045800,4.000000,0.000000
1751195722.055900,4.000000,0.000000
1751195722.065800,4.000000,0.000000
1751195722.075850,4.000000,0.000000
1751195722.085800,4.000000,0.000000
1751195722.095800,4.000000,0.000000
1751195722.105850,4.000000,0.000000
1751195722.115800,4.000000,0.000000
1751195722.125800,4.000000,0.000000
1751195722.135800,4.000000,0.000000
1751195722.145850,4.000000,0.000000
1751195722.155900,4.000000,0.000000
1751195722.165850,4.000000,0.000000
1751195722.175800,4.000000,0.000000
1751195722.185800,4.000000,0.000000
1751195722.195850,4.000000,0.000000
1751195722.205850,4.000000,0.000000
1751195722.215800,4.000000,0.000000
1751195722.225850,4.000000,0.000000
1751195722.235850,4.000000,0.000000
1751195722.245800,4.000000,0.000000
1751195722.255900,4.000000,0.000000
1751195722.265800,4.000000,0.000000
1751195722.275850,4.000000,0.000000
1751195722.285850,4.000000,0.000000
1751195722.295850,4.000000,0.000000
1751195722.305850,4.000000,0.000000
1751195722.315800,4.000000,0.000000
1751195722.325850,4.000000,0.000000
1751195722.335800,4.000000,0.000000
1751195722.345800,4.000000,0.000000
1751195722.355850,4.000000,0.000000
1751195722.365800,4.000000,0.000000
1751195722.375800,4.000000,0.000000
1751195722.385800,4.000000,0.000000
1751195722.396050,4.000000,0.000000
1751195722.405800,4.000000,0.000000
1751195722.415800,4.000000,0.000000
1751195722.425850,4.000000,0.000000
1751195722.435800,4.000000,0.000000
1751195722.445800,4.000000,0.000000
1751195722.455800,4.000000,0.000000
1751195722.465800,4.000000,0.000000
1751195722.475850,4.000000,0.000000
1751195722.485800,4.000000,0.000000
1751195722.495800,4.000000,0.000000
1751195722.505850,4.000000,0.000000
1751195722.515800,4.000000,0.000000
1751195722.525850,4.000000,0.000000
1751195722.535800,4.000000,0.000000
1751195722.545800,4.000000,0.000000
1751195722.555850,4.000000,0.000000
1751195722.565850,4.000000,0.000000
1751195722.575850,4.000000,0.000000
1751195722.585800,4.000000,0.000000
1751195722.595850,4.000000,0.000000
1751195722.605850,4.000000,0.000000
1751195722.615800,4.000000,0.000000
1751195722.625800,4.000000,0.000000
1751195722.635750,4.000000,0.000000
1751195722.645800,4.000000,0.000000
1751195722.655800,4.000000,0.000000
1751195722.665800,4.000000,0.000000
1751195722.675800,4.000000,0.000000
1751195722.685800,4.000000,0.000000
1751195722.695800,4.000000,0.000000
1751195722.705850,4.000000,0.000000
1751195722.715750,4.000000,0.000000
1751195722.725800,4.000000,0.000000
1751195722.735800,4.000000,0.000000
1751195722.745800,4.000000,0.000000
1751195722.755850,4.000000,0.000000
1751195722.765800,4.000000,0.000000
1751195722.776050,4.000000,0.000000
1751195722.785800,4.000000,0.000000
1751195722.795800,4.000000,0.000000
1751195722.806100,4.000000,0.000000
1751195722.815800,4.000000,0.000000
1751195722.825800,4.000000,0.000000
1751195722.835800,4.000000,0.000000
1751195722.845800,4.000000,0.000000
1751195722.855850,4.000000,0.000000
1751195722.865800,4.000000,0.000000
1751195722.875800,4.000000,0.000000
1751195722.885800,4.000000,0.000000
1751195722.895800,4.000000,0.000000
1751195722.905850,4.000000,0.000000
1751195722.915750,4.000000,0.000000
1751195722.925800,4.000000,0.000000
1751195722.935800,4.000000,0.000000
1751195722.945750,4.000000,0.000000
1751195722.955850,4.000000,0.000000
1751195722.965800,4.000000,0.000000
1751195722.975800,4.000000,0.000000
1751195722.985800,4.000000,0.000000
1751195722.995750,4.000000,0.000000
1751195723.005800,4.000000,0.000000
1751195723.016050,4.000000,0.000000
1751195723.025800,4.000000,0.000000
1751195723.035750,4.000000,0.000000
1751195723.046000,4.000000,0.000000
1751195723.055850,4.000000,0.000000
1751195723.065750,4.000000,0.000000
1751195723.075800,4.000000,0.000000
1751195723.085800,4.000000,0.000000
1751195723.095750,4.000000,0.000000
1751195723.105850,4.000000,0.000000
1751195723.115800,4.000000,0.000000
1751195723.125800,4.000000,0.000000
1751195723.135750,4.000000,0.000000
1751195723.145800,4.000000,0.000000
1751195723.155800,4.000000,0.000000
1751195723.165800,4.000000,0.000000
1751195723.175800,4.000000,0.000000
1751195723.185750,4.000000,0.000000
1751195723.195800,4.000000,0.000000
1751195723.205800,4.000000,0.000000
1751195723.215800,4.000000,0.000000
1751195723.226000,4.000000,0.000000
1751195723.235800,4.000000,0.000000
1751195723.245800,4.000000,0.000000
1751195723.255800,4.000000,0.000000
1751195723.265750,4.000000,0.000000
1751195723.275800,4.000000,0.000000
1751195723.285750,4.000000,0.000000
1751195723.295750,4.000000,0.000000
1751195723.305800,4.000000,0.000000
1751195723.315750,4.000000,0.000000
1751195723.325800,4.000000,0.000000
1751195723.335800,4.000000,0.000000
1751195723.345750,4.000000,0.000000
1751195723.355800,4.000000,0.000000
1751195723.365750,4.000000,0.000000
1751195723.375800,4.000000,0.000000
1751195723.385750,4.000000,0.000000
1751195723.395750,4.000000,0.000000
1751195723.405800,4.000000,0.000000
1751195723.415750,4.000000,0.000000
1751195723.426050,4.000000,0.000000
1751195723.435800,4.000000,0.000000
1751195723.445800,4.000000,0.000000
1751195723.455800,4.000000,0.000000
1751195723.465800,4.000000,0.000000
1751195723.475750,4.000000,0.000000
1751195723.485800,4.000000,0.000000
1751195723.495800,4.000000,0.000000
1751195723.505850,4.000000,0.000000
1751195723.515800,4.000000,0.000000
1751195723.525800,4.000000,0.000000
1751195723.535800,4.000000,0.000000
1751195723.545800,4.000000,0.000000
1751195723.555800,4.000000,0.000000
1751195723.565750,4.000000,0.000000
1751195723.575800,4.000000,0.000000
1751195723.585800,4.000000,0.000000
1751195723.595750,4.000000,0.000000
1751195723.605750,4.000000,0.000000
1751195723.615800,4.000000,0.000000
1751195723.625800,4.000000,0.000000
1751195723.635750,4.000000,0.000000
1751195723.645800,4.000000,0.000000
1751195723.655800,4.000000,0.000000
1751195723.665850,4.000000,0.000000
1751195723.675800,4.000000,0.000000
1751195723.685800,4.000000,0.000000
1751195723.695850,4.000000,0.000000
1751195723.705800,4.000000,0.000000
1751195723.715800,4.000000,0.000000
1751195723.725750,4.000000,0.000000
1751195723.735750,4.000000,0.000000
1751195723.745800,4.000000,0.000000
1751195723.755850,4.000000,0.000000
1751195723.765750,4.000000,0.000000
1751195723.775800,4.000000,0.000000
1751195723.785750,4.000000,0.000000
1751195723.795750,4.000000,0.000000
1751195723.805800,4.000000,0.000000
1751195723.815800,4.000000,0.000000
1751195723.825800,4.000000,0.000000
1751195723.835750,4.000000,0.000000
1751195723.845800,4.000000,0.000000
1751195723.855750,4.000000,0.000000
1751195723.865800,4.000000,0.000000
1751195723.875800,4.000000,0.000000
1751195723.885800,4.000000,0.000000
1751195723.895800,4.000000,0.000000
1751195723.905800,4.000000,0.000000
1751195723.915750,4.000000,0.000000
1751195723.925750,4.000000,0.000000
1751195723.935800,4.000000,0.000000
1751195723.946000,4.000000,0.000000
1751195723.955800,4.000000,0.000000
1751195723.965750,4.000000,0.000000
1751195723.975800,4.000000,0.000000
1751195723.985800,4.000000,0.000000
1751195723.995750,4.000000,0.000000
1751195724.005800,4.000000,0.000000
1751195724.015800,4.000000,0.000000
1751195724.025800,4.000000,0.000000
1751195724.035750,4.000000,0.000000
1751195724.045800,4.000000,0.000000
1751195724.055800,4.000000,0.000000
1751195724.065800,4.000000,0.000000
1751195724.075800,4.000000,0.000000
1751195724.085750,4.000000,0.000000
1751195724.095750,4.000000,0.000000
1751195724.105850,4.000000,0.000000
1751195724.115800,4.000000,0.000000
1751195724.125800,4.000000,0.000000
1751195724.135750,4.000000,0.000000
1751195724.145800,4.000000,0.000000
1751195724.155800,4.000000,0.000000
1751195724.165750,4.000000,0.000000
1751195724.175800,4.000000,0.000000
1751195724.185750,4.000000,0.000000
1751195724.195750,4.000000,0.000000
1751195724.205850,4.000000,0.000000
1751195724.215800,4.000000,0.000000
1751195724.225750,4.000000,0.000000
1751195724.235750,4.000000,0.000000
1751195724.245800,4.000000,0.000000
1751195724.255800,4.000000,0.000000
1751195724.265750,4.000000,0.000000
1751195724.275800,4.000000,0.000000
1751195724.285750,4.000000,0.000000
1751195724.295800,4.000000,0.000000
1751195724.305800,4.000000,0.000000
1751195724.315750,4.000000,0.000000
1751195724.326000,4.000000,0.000000
1751195724.335750,4.000000,0.000000
1751195724.345750,4.000000,0.000000
1751195724.355800,4.000000,0.000000
1751195724.365700,4.000000,0.000000
1751195724.375750,4.000000,0.000000
1751195724.385750,4.000000,0.000000
1751195724.395700,4.000000,0.000000
1751195724.405800,4.000000,0.000000
1751195724.415750,4.000000,0.000000
1751195724.425750,4.000000,0.000000
1751195724.435750,4.000000,0.000000
1751195724.445750,4.000000,0.000000
1751195724.455850,4.000000,0.000000
1751195724.465750,4.000000,0.000000
1751195724.475750,4.000000,0.000000
1751195724.485750,4.000000,0.000000
1751195724.495750,4.000000,0.000000
1751195724.505800,4.000000,0.000000
1751195724.515800,4.000000,0.000000
1751195724.525750,4.000000,0.000000
1751195724.535750,4.000000,0.000000
1751195724.545800,4.000000,0.000000
1751195724.555800,4.000000,0.000000
1751195724.565750,4.000000,0.000000
1751195724.575750,4.000000,0.000000
1751195724.585700,4.000000,0.000000
1751195724.595750,4.000000,0.000000
1751195724.605800,4.000000,0.000000
1751195724.615750,4.000000,0.000000
1751195724.625750,4.000000,0.000000
1751195724.635750,4.000000,0.000000
1751195724.645750,4.000000,0.000000
1751195724.655750,4.000000,0.000000
1751195724.665750,4.000000,0.000000
1751195724.675800,4.000000,0.000000
1751195724.685750,4.000000,0.000000
1751195724.695750,4.000000,0.000000
1751195724.705800,4.000000,0.000000
1751195724.715750,4.000000,0.000000
1751195724.725750,4.000000,0.000000
1751195724.735750,4.000000,0.000000
1751195724.745750,4.000000,0.000000
1751195724.755800,4.000000,0.000000
1751195724.765800,4.000000,0.000000
1751195724.775950,4.000000,0.000000
1751195724.785750,4.000000,0.000000
1751195724.795750,4.000000,0.000000
1751195724.806050,4.000000,0.000000
1751195724.815750,4.000000,0.000000
1751195724.825750,4.000000,0.000000
1751195724.835800,4.000000,0.000000
1751195724.845750,4.000000,0.000000
1751195724.855800,4.000000,0.000000
1751195724.865700,4.000000,0.000000
1751195724.875750,4.000000,0.000000
1751195724.885750,4.000000,0.000000
1751195724.895700,4.000000,0.000000
1751195724.905800,4.000000,0.000000
1751195724.915700,4.000000,0.000000
1751195724.925750,4.000000,0.000000
1751195724.935750,4.000000,0.000000
1751195724.945700,4.000000,0.000000
1751195724.955800,4.000000,0.000000
1751195724.965750,4.000000,0.000000
1751195724.975800,4.000000,0.000000
1751195724.985700,4.000000,0.000000
1751195724.995750,4.000000,0.000000
1751195725.006050,4.000000,0.000000
1751195725.015750,4.000000,0.000000
1751195725.025750,4.000000,0.000000
1751195725.035750,4.000000,0.000000
1751195725.045750,4.000000,0.000000
1751195725.055800,4.000000,0.000000
1751195725.065700,4.000000,0.000000
1751195725.075750,4.000000,0.000000
1751195725.085700,4.000000,0.000000
1751195725.095700,4.000000,0.000000
1751195725.105850,4.000000,0.000000
1751195725.115750,4.000000,0.000000
1751195725.125800,4.000000,0.000000
1751195725.135750,4.000000,0.000000
1751195725.145750,4.000000,0.000000
1751195725.155800,4.000000,0.000000
1751195725.165750,4.000000,0.000000
1751195725.175750,4.000000,0.000000
1751195725.185750,4.000000,0.000000
1751195725.195750,4.000000,0.000000
1751195725.205850,4.000000,0.000000
1751195725.215950,4.000000,0.000000
1751195725.225700,4.000000,0.000000
1751195725.235750,4.000000,0.000000
1751195725.245750,4.000000,0.000000
1751195725.255800,4.000000,0.000000
1751195725.265700,4.000000,0.000000
1751195725.275750,4.000000,0.000000
1751195725.285750,4.000000,0.000000
1751195725.295700,4.000000,0.000000
1751195725.305850,4.000000,0.000000
1751195725.315750,4.000000,0.000000
1751195725.325800,4.000000,0.000000
1751195725.335750,4.000000,0.000000
1751195725.345750,4.000000,0.000000
1751195725.355800,4.000000,0.000000
1751195725.365700,4.000000,0.000000
1751195725.375750,4.000000,0.000000
1751195725.385750,4.000000,0.000000
1751195725.395700,4.000000,0.000000
1751195725.405850,4.000000,0.000000
1751195725.415950,4.000000,0.000000
1751195725.425750,4.000000,0.000000
1751195725.435750,4.000000,0.000000
1751195725.446000,4.000000,0.000000
1751195725.455800,4.000000,0.000000
1751195725.465750,4.000000,0.000000
1751195725.475750,4.000000,0.000000
1751195725.485700,4.000000,0.000000
1751195725.495750,4.000000,0.000000
1751195725.505850,4.000000,0.000000
1751195725.515700,4.000000,0.000000
1751195725.525750,4.000000,0.000000
1751195725.535750,4.000000,0.000000
1751195725.545700,4.000000,0.000000
1751195725.555800,4.000000,0.000000
1751195725.565750,4.000000,0.000000
1751195725.575750,4.000000,0.000000
1751195725.585700,4.000000,0.000000
1751195725.595750,4.000000,0.000000
1751195725.605850,4.000000,0.000000
1751195725.615750,4.000000,0.000000
1751195725.625750,4.000000,0.000000
1751195725.635700,4.000000,0.000000
1751195725.645750,4.000000,0.000000
1751195725.655800,4.000000,0.000000
1751195725.665700,4.000000,0.000000
1751195725.675750,4.000000,0.000000
1751195725.685750,4.000000,0.000000
1751195725.695700,4.000000,0.000000
1751195725.705850,4.000000,0.000000
1751195725.715750,4.000000,0.000000
1751195725.725750,4.000000,0.000000
1751195725.735700,4.000000,0.000000
1751195725.745750,4.000000,0.000000
1751195725.755850,4.000000,0.000000
1751195725.765750,4.000000,0.000000
1751195725.775750,4.000000,0.000000
1751195725.785700,4.000000,0.000000
1751195725.795750,4.000000,0.000000
1751195725.805850,4.000000,0.000000
1751195725.815750,4.000000,0.000000
1751195725.825950,4.000000,0.000000
1751195725.835700,4.000000,0.000000
1751195725.845750,4.000000,0.000000
1751195725.856050,4.000000,0.000000
1751195725.865700,4.000000,0.000000
1751195725.875700,4.000000,0.000000
1751195725.885750,4.000000,0.000000
1751195725.895700,4.000000,0.000000
1751195725.905800,4.000000,0.000000
1751195725.915700,4.000000,0.000000
1751195725.925700,4.000000,0.000000
1751195725.935700,4.000000,0.000000
1751195725.945700,4.000000,0.000000
1751195725.955800,4.000000,0.000000
1751195725.965750,4.000000,0.000000
1751195725.975750,4.000000,0.000000
1751195725.985700,4.000000,0.000000
1751195725.995700,4.000000,0.000000
1751195726.005800,4.000000,0.000000
1751195726.015700,4.000000,0.000000
1751195726.025750,4.000000,0.000000
1751195726.035750,4.000000,0.000000
1751195726.045700,4.000000,0.000000
1751195726.055800,4.000000,0.000000
1751195726.065650,4.000000,0.000000
1751195726.075700,4.000000,0.000000
1751195726.085700,4.000000,0.000000
1751195726.095650,4.000000,0.000000
1751195726.105850,4.000000,0.000000
1751195726.115700,4.000000,0.000000
1751195726.125750,4.000000,0.000000
1751195726.135700,4.000000,0.000000
1751195726.145700,4.000000,0.000000
1751195726.155850,4.000000,0.000000
1751195726.165700,4.000000,0.000000
1751195726.175750,4.000000,0.000000
1751195726.185750,4.000000,0.000000
1751195726.195700,4.000000,0.000000
1751195726.205850,4.000000,0.000000
1751195726.215650,4.000000,0.000000
1751195726.225700,4.000000,0.000000
1751195726.235700,4.000000,0.000000
1751195726.245700,4.000000,0.000000
1751195726.255850,4.000000,0.000000
1751195726.265950,4.000000,0.000000
1751195726.275700,4.000000,0.000000
1751195726.285700,4.000000,0.000000
1751195726.295950,4.000000,0.000000
1751195726.305800,4.000000,0.000000
1751195726.315700,4.000000,0.000000
1751195726.325700,4.000000,0.000000
1751195726.335700,4.000000,0.000000
1751195726.345700,4.000000,0.000000
1751195726.355850,4.000000,0.000000
1751195726.365700,4.000000,0.000000
1751195726.375750,4.000000,0.000000
1751195726.385700,4.000000,0.000000
1751195726.395700,4.000000,0.000000
1751195726.405800,4.000000,0.000000
1751195726.415750,4.000000,0.000000
1751195726.425700,4.000000,0.000000
1751195726.435700,4.000000,0.000000
1751195726.445700,4.000000,0.000000
1751195726.455850,4.000000,0.000000
1751195726.465750,4.000000,0.000000
1751195726.475700,4.000000,0.000000
1751195726.485700,4.000000,0.000000
1751195726.495750,4.000000,0.000000
1751195726.505850,4.000000,0.000000
1751195726.515700,4.000000,0.000000
1751195726.525750,4.000000,0.000000
1751195726.535700,4.000000,0.000000
1751195726.545700,4.000000,0.000000
1751195726.555850,4.000000,0.000000
1751195726.565700,4.000000,0.000000
1751195726.575700,4.000000,0.000000
1751195726.585650,4.000000,0.000000
1751195726.595700,4.000000,0.000000
1751195726.605850,4.000000,0.000000
1751195726.615650,4.000000,0.000000
1751195726.625700,4.000000,0.000000
1751195726.635700,4.000000,0.000000
1751195726.645700,4.000000,0.000000
1751195726.655850,4.000000,0.000000
1751195726.665700,4.000000,0.000000
1751195726.675950,4.000000,0.000000
1751195726.685750,4.000000,0.000000
1751195726.695700,4.000000,0.000000
1751195726.706100,4.000000,0.000000
1751195726.715700,4.000000,0.000000
1751195726.725700,4.000000,0.000000
1751195726.735700,4.000000,0.000000
1751195726.745700,4.000000,0.000000
1751195726.755850,4.000000,0.000000
1751195726.765700,4.000000,0.000000
1751195726.775750,4.000000,0.000000
1751195726.785700,4.000000,0.000000
1751195726.795700,4.000000,0.000000
1751195726.805800,4.000000,0.000000
1751195726.815700,4.000000,0.000000
1751195726.825750,4.000000,0.000000
1751195726.835700,4.000000,0.000000
1751195726.845700,4.000000,0.000000
1751195726.855850,4.000000,0.000000
1751195726.865700,4.000000,0.000000
1751195726.875750,4.000000,0.000000
1751195726.885700,4.000000,0.000000
1751195726.895700,4.000000,0.000000
1751195726.905800,4.000000,0.000000
1751195726.915900,4.000000,0.000000
1751195726.925650,4.000000,0.000000
1751195726.935700,4.000000,0.000000
1751195726.945700,4.000000,0.000000
1751195726.955850,4.000000,0.000000
1751195726.965700,4.000000,0.000000
1751195726.975700,4.000000,0.000000
1751195726.985650,4.000000,0.000000
1751195726.995700,4.000000,0.000000
1751195727.005850,4.000000,0.000000
1751195727.015700,4.000000,0.000000
1751195727.025750,4.000000,0.000000
1751195727.035700,4.000000,0.000000
1751195727.045700,4.000000,0.000000
1751195727.055850,4.000000,0.000000
1751195727.065700,4.000000,0.000000
1751195727.075750,4.000000,0.000000
1751195727.085700,4.000000,0.000000
1751195727.095700,4.000000,0.000000
1751195727.105850,4.000000,0.000000
1751195727.115950,4.000000,0.000000
1751195727.125650,4.000000,0.000000
1751195727.135700,4.000000,0.000000
1751195727.145900,4.000000,0.000000
1751195727.155850,4.000000,0.000000
1751195727.165700,4.000000,0.000000
1751195727.175700,4.000000,0.000000
1751195727.185650,4.000000,0.000000
1751195727.195700,4.000000,0.000000
1751195727.205850,4.000000,0.000000
1751195727.215650,4.000000,0.000000
1751195727.225700,4.000000,0.000000
1751195727.235700,4.000000,0.000000
1751195727.245650,4.000000,0.000000
1751195727.255850,4.000000,0.000000
1751195727.265700,4.000000,0.000000
1751195727.275750,4.000000,0.000000
1751195727.285700,4.000000,0.000000
1751195727.295700,4.000000,0.000000
1751195727.305800,4.000000,0.000000
1751195727.315650,4.000000,0.000000
1751195727.325650,4.000000,0.000000
1751195727.335700,4.000000,0.000000
1751195727.345950,4.000000,0.000000
1751195727.355900,4.000000,0.000000
1751195727.365650,4.000000,0.000000
1751195727.375700,4.000000,0.000000
1751195727.385700,4.000000,0.000000
1751195727.395650,4.000000,0.000000
1751195727.405900,4.000000,0.000000
1751195727.415650,4.000000,0.000000
1751195727.425700,4.000000,0.000000
1751195727.435650,4.000000,0.000000
1751195727.445650,4.000000,0.000000
1751195727.455850,4.000000,0.000000
1751195727.465650,4.000000,0.000000
1751195727.475700,4.000000,0.000000
1751195727.485700,4.000000,0.000000
1751195727.495650,4.000000,0.000000
1751195727.505850,4.000000,0.000000
1751195727.515700,4.000000,0.000000
1751195727.525950,4.000000,0.000000
1751195727.535650,4.000000,0.000000
1751195727.545700,4.000000,0.000000
1751195727.555850,4.000000,0.000000
1751195727.565650,4.000000,0.000000
1751195727.575700,4.000000,0.000000
1751195727.585650,4.000000,0.000000
1751195727.595650,4.000000,0.000000
1751195727.605850,4.000000,0.000000
1751195727.615650,4.000000,0.000000
1751195727.625700,4.000000,0.000000
1751195727.635700,4.000000,0.000000
1751195727.645650,4.000000,0.000000
1751195727.655800,4.000000,0.000000
1751195727.665700,4.000000,0.000000
1751195727.675700,4.000000,0.000000
1751195727.685650,4.000000,0.000000
1751195727.695650,4.000000,0.000000
1751195727.705900,4.000000,0.000000
