t,sensor_spring_travel_rr,sensor_spring_travel_rl,sensor_brake_temp_rr,sensor_brake_temp_rl
1751195775.509950,0.000000,0.000000,0.000000,0.000000
1751195775.560200,0.000000,0.000000,0.000000,0.000000
1751195775.610000,0.000000,0.000000,0.000000,0.000000
1751195775.659950,0.000000,0.000000,0.000000,0.000000
1751195775.710100,0.000000,0.000000,0.000000,0.000000
1751195775.760000,0.000000,0.000000,0.000000,0.000000
1751195775.810150,0.000000,0.000000,0.000000,0.000000
1751195775.860100,0.000000,0.000000,0.000000,0.000000
1751195775.910100,0.000000,0.000000,0.000000,0.000000
1751195775.960200,0.000000,0.000000,0.000000,0.000000
1751195776.010000,0.000000,0.000000,0.000000,0.000000
1751195776.060150,0.000000,0.000000,0.000000,0.000000
1751195776.110100,0.000000,0.000000,0.000000,0.000000
1751195776.160050,0.000000,0.000000,0.000000,0.000000
1751195776.210000,0.000000,0.000000,0.000000,0.000000
1751195776.260000,0.000000,0.000000,0.000000,0.000000
1751195776.310150,0.000000,0.000000,0.000000,0.000000
1751195776.360150,0.000000,0.000000,0.000000,0.000000
1751195776.409950,0.000000,0.000000,0.000000,0.000000
1751195776.460000,0.000000,0.000000,0.000000,0.000000
1751195776.510150,0.000000,0.000000,0.000000,0.000000
1751195776.560050,0.000000,0.000000,0.000000,0.000000
1751195776.610100,0.000000,0.000000,0.000000,0.000000
1751195776.660050,0.000000,0.000000,0.000000,0.000000
1751195776.710100,0.000000,0.000000,0.000000,0.000000
1751195776.760000,0.000000,0.000000,0.000000,0.000000
1751195776.810050,0.000000,0.000000,0.000000,0.000000
1751195776.860000,0.000000,0.000000,0.000000,0.000000
1751195776.910050,0.000000,0.000000,0.000000,0.000000
1751195776.960050,0.000000,0.000000,0.000000,0.000000
1751195777.010100,0.000000,0.000000,0.000000,0.000000
1751195777.060100,0.000000,0.000000,0.000000,0.000000
1751195777.110100,0.000000,0.000000,0.000000,0.000000
1751195777.160000,0.000000,0.000000,0.000000,0.000000
1751195777.210100,0.000000,0.000000,0.000000,0.000000
1751195777.260050,0.000000,0.000000,0.000000,0.000000
1751195777.310000,0.000000,0.000000,0.000000,0.000000
1751195777.360200,0.000000,0.000000,0.000000,0.000000
1751195777.410000,0.000000,0.000000,0.000000,0.000000
1751195777.460150,0.000000,0.000000,0.000000,0.000000
1751195777.510000,0.000000,0.000000,0.000000,0.000000
1751195777.560000,0.000000,0.000000,0.000000,0.000000
1751195777.610000,0.000000,0.000000,0.000000,0.000000
1751195777.660200,0.000000,0.000000,0.000000,0.000000
1751195777.710000,0.000000,0.000000,0.000000,0.000000
1751195777.760000,0.000000,0.000000,0.000000,0.000000
1751195777.810100,0.000000,0.000000,0.000000,0.000000
1751195777.860150,0.000000,0.000000,0.000000,0.000000
1751195777.910050,0.000000,0.000000,0.000000,0.000000
1751195777.960000,0.000000,0.000000,0.000000,0.000000
1751195778.010000,0.000000,0.000000,0.000000,0.000000
1751195778.060100,0.000000,0.000000,0.000000,0.000000
1751195778.110000,0.000000,0.000000,0.000000,0.000000
1751195778.160150,0.000000,0.000000,0.000000,0.000000
1751195778.210050,0.000000,0.000000,0.000000,0.000000
1751195778.260000,0.000000,0.000000,0.000000,0.000000
1751195778.310050,0.000000,0.000000,0.000000,0.000000
1751195778.360100,0.000000,0.000000,0.000000,0.000000
1751195778.410150,0.000000,0.000000,0.000000,0.000000
1751195778.460000,0.000000,0.000000,0.000000,0.000000
1751195778.510200,0.000000,0.000000,0.000000,0.000000
1751195778.560200,0.000000,0.000000,0.000000,0.000000
1751195778.610000,0.000000,0.000000,0.000000,0.000000
1751195778.660000,0.000000,0.000000,0.000000,0.000000
1751195778.710150,0.000000,0.000000,0.000000,0.000000
1751195778.760000,0.000000,0.000000,0.000000,0.000000
1751195778.810100,0.000000,0.000000,0.000000,0.000000
1751195778.860100,0.000000,0.000000,0.000000,0.000000
1751195778.910050,0.000000,0.000000,0.000000,0.000000
1751195778.960000,0.000000,0.000000,0.000000,0.000000
1751195779.010200,0.000000,0.000000,0.000000,0.000000
1751195779.060100,0.000000,0.000000,0.000000,0.000000
1751195779.110000,0.000000,0.000000,0.000000,0.000000
1751195779.160150,0.000000,0.000000,0.000000,0.000000
1751195779.210000,0.000000,0.000000,0.000000,0.000000
1751195779.260050,0.000000,0.000000,0.000000,0.000000
1751195779.310150,0.000000,0.000000,0.000000,0.000000
1751195779.360050,0.000000,0.000000,0.000000,0.000000
1751195779.410150,0.000000,0.000000,0.000000,0.000000
