t,PDU_error_channels,PDU_12V_voltage,PDU_24V_voltage,PDU_5V_active,PDU_12V_active,pdu_active_channels
1751195777.856150,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195777.906200,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195777.956250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.006200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.056200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.106150,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.156200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.206200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.256150,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195778.306200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.356250,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195778.406200,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195778.456200,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195778.506250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.556200,0.000000,11.900000,25.200000,-1.000000,-1.000000,1966.000000
1751195778.606200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.656200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.706200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.756250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.806250,0.000000,11.900000,25.200000,-1.000000,-1.000000,1966.000000
1751195778.856200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195778.906200,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195778.956250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.006200,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.056200,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.106250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195779.156200,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.206250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195779.256250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.306200,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.356250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.406250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195779.456200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195779.506250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.556250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.606200,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.656200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195779.706250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.756200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195779.806200,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195779.856250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195779.906250,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195779.956200,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195780.006250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195780.056250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195780.106250,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195780.156200,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195780.206250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.256250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195780.306200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.356250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195780.406250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.456200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.506250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195780.556250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.606250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.656200,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.706250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195780.756250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.806200,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195780.856250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.906300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195780.956250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.006250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.056250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.106250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195781.156250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.206250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195781.256250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.306250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195781.356250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.406300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.456250,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195781.506250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.556250,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195781.606250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.656250,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195781.706300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195781.756250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.806250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195781.856250,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195781.906300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195781.956300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195782.006250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.056250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.106300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.156250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.206250,0.000000,11.900000,25.200000,-1.000000,-1.000000,1967.000000
1751195782.256300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195782.306250,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195782.356250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.406300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195782.456300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195782.506300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195782.556300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195782.606300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195782.656300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195782.706250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.756300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.806300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.856300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195782.906300,0.000000,11.900000,25.200000,-1.000000,-1.000000,1967.000000
1751195782.956350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195783.006300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195783.056250,0.000000,11.900000,25.200000,-1.000000,-1.000000,1967.000000
1751195783.106250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195783.156500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195783.206300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195783.256300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195783.306350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195783.356500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195783.406300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195783.456250,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195783.506300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195783.606300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195783.656300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195783.706300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195783.756300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195783.806250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195783.856300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195783.906300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195783.956300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.006350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.056300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.106300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195784.156300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195784.206350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.256300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195784.306300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195784.356300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.406450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195784.456350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.506300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.556250,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.606350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.656300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.706300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.756350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.806350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195784.856300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195784.906350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195784.956350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195785.006300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195785.056350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195785.106300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195785.156350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195785.206300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195785.256300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195785.306350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195785.356300,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195785.406350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195785.456400,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195785.506300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195785.556350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195785.606300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195785.656500,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195785.706350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195785.756350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195785.806350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195785.856300,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195785.906350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195785.956350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.006350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.056350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.106350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.156350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.206350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195786.256400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.306350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195786.356350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.406350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.456350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.506450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195786.556350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.606350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195786.656350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.706350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.756350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195786.806350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195786.856400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195786.906350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195786.956350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195787.006350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195787.056350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195787.106400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.156350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.206400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.256350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195787.306350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195787.356400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.406350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.456400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195787.506350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195787.556350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195787.606400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.656350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195787.706400,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195787.756400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.806350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.856400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195787.906350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195787.956400,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195788.006400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195788.056350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195788.106400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195788.156350,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195788.206400,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195788.256400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195788.306350,0.000000,11.900000,25.200000,-1.000000,-1.000000,1966.000000
1751195788.356400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195788.406450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195788.456400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195788.506400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195788.556350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195788.606400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195788.656450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195788.706400,0.000000,11.900000,25.200000,-1.000000,-1.000000,1966.000000
1751195788.756400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195788.806350,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195788.856400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195788.906350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195788.956400,0.000000,11.900000,25.200000,-1.000000,-1.000000,1966.000000
1751195789.006400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.056350,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195789.106400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.156450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195789.206400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.256400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.306450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.356400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195789.406450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195789.456400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.506400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195789.556400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.606400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.656450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195789.706400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195789.756450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195789.806400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.856400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195789.906450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195789.956400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195790.006400,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195790.056450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.106450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.156450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.206450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195790.256400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.306450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195790.356450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.406400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.456450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.506400,0.000000,11.900000,25.200000,-1.000000,-1.000000,1966.000000
1751195790.556450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195790.606400,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195790.656450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.706400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.756450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.806450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.856400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195790.906450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195790.956500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195791.006450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.056450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195791.106450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.156450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.206400,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.256450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195791.306450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195791.356450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.406450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.456450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.506450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195791.556450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.606500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195791.656450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.706500,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195791.756450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195791.806450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195791.856500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195791.906450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195791.956500,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195792.006450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.056500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.106450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195792.156450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195792.206450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.256450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195792.306500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.356500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.406500,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195792.456450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.506500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.556450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195792.606500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.656450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.706500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195792.756500,0.000000,11.900000,25.200000,-1.000000,-1.000000,1966.000000
1751195792.806450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195792.856500,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195792.906450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195792.956500,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195793.006500,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195793.056500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195793.106500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195793.156450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195793.206500,0.000000,12.000000,25.350000,-1.000000,-1.000000,1966.000000
1751195793.256450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195793.306500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195793.356500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195793.406450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195793.456500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195793.506450,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195793.556500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195793.606500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195793.656500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195793.706500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195793.756500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195793.806500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195793.856550,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195793.906500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195793.956500,0.000000,11.900000,25.250000,-1.000000,-1.000000,1966.000000
1751195794.006500,0.000000,11.900000,25.550000,-1.000000,-1.000000,1966.000000
1751195794.056500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195794.106500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195794.156500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195794.206500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195794.256500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195794.306500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195794.356500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195794.406500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195794.456500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195794.506500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195794.556500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195794.606500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195794.656500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195794.706550,0.000000,11.900000,25.250000,-1.000000,-1.000000,1967.000000
1751195794.756550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195794.806500,0.000000,11.900000,25.300000,-1.000000,-1.000000,1967.000000
1751195794.856500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
