t,Cell_Voltage_072,Cell_Voltage_071,Cell_Voltage_070,Cell_Voltage_069,Cell_Voltage_068,Cell_Voltage_067,Cell_Voltage_066,Cell_Voltage_065
1751195527.366900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.419300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.471700,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.524250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.576800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.618000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.670600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.723050,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.775600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.816900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.869400,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.921750,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.974350,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.026900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.068050,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.120600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.173000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.225600,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195528.266900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.319300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.371650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.424250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.476800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.518000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.570600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.622950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.675500,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.716800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.769300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.821650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.874200,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195528.926750,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
