t,ams_temp_max_8,ams_temp_max_7,ams_temp_max_6,ams_temp_max_5,ams_temp_max_4,ams_temp_max_3,ams_temp_max_2,ams_temp_max_1
1751195717.332500,32.500000,-33.000000,32.500000,-39.500000,-37.500000,31.500000,31.500000,36.500000
1751195717.374000,32.000000,-34.500000,32.500000,-40.000000,-37.500000,32.000000,31.500000,36.500000
1751195717.426750,32.500000,-31.500000,32.500000,-40.000000,-36.500000,31.500000,32.000000,36.500000
1751195717.479450,32.500000,-33.500000,32.500000,-39.500000,-37.500000,32.000000,31.500000,36.500000
1751195717.532150,32.000000,-32.500000,32.500000,87.500000,-36.500000,31.500000,32.000000,36.500000
1751195717.573750,32.500000,81.500000,32.000000,-38.500000,-37.000000,31.500000,32.000000,36.500000
1751195717.626400,32.500000,-30.500000,32.500000,-40.000000,-36.500000,31.500000,32.000000,36.500000
1751195717.679100,32.500000,-34.000000,32.000000,-39.000000,-37.500000,31.500000,31.500000,36.500000
1751195717.731950,32.500000,-33.500000,32.500000,-39.500000,-37.000000,31.500000,31.500000,36.500000
1751195717.773200,32.500000,-31.500000,32.500000,87.500000,-35.500000,31.500000,31.500000,36.500000
1751195717.825800,32.500000,-33.500000,32.500000,87.500000,-36.500000,32.000000,31.500000,36.500000
1751195717.878350,32.500000,-36.500000,32.000000,-37.500000,-37.000000,31.500000,31.500000,36.500000
1751195717.931050,32.500000,-32.500000,32.500000,86.500000,-39.000000,32.000000,32.000000,36.500000
1751195717.983800,32.500000,-34.500000,32.000000,-39.000000,-40.000000,31.500000,32.000000,36.500000
1751195718.025250,32.500000,-34.000000,32.500000,-40.000000,-38.000000,32.000000,32.000000,36.500000
1751195718.077850,32.500000,-33.500000,32.500000,-36.000000,-36.500000,32.000000,31.500000,36.500000
1751195718.130450,32.500000,-31.500000,32.500000,-38.500000,-36.500000,32.000000,32.000000,36.500000
1751195718.183150,32.500000,-35.000000,32.500000,86.500000,-35.500000,31.500000,31.500000,36.500000
1751195718.224400,33.000000,-31.500000,32.500000,-37.500000,-36.500000,31.500000,31.500000,36.500000
1751195718.277000,32.000000,-35.000000,32.500000,-39.500000,-38.000000,31.500000,31.500000,36.500000
1751195718.329550,32.500000,-33.000000,32.000000,-39.500000,-36.500000,32.000000,31.500000,36.500000
1751195718.382300,32.500000,-30.500000,32.500000,87.500000,-32.500000,32.000000,31.500000,36.500000
1751195718.423700,32.500000,-32.500000,32.500000,87.500000,-39.500000,32.000000,31.500000,36.500000
1751195718.476350,32.500000,-32.500000,32.500000,-39.000000,-35.000000,31.500000,31.500000,36.500000
1751195718.528950,32.500000,-33.500000,32.500000,87.500000,-39.500000,32.000000,31.500000,36.500000
1751195718.581600,32.500000,-32.000000,32.500000,86.000000,-36.500000,32.000000,31.500000,36.500000
1751195718.622950,32.500000,-32.500000,32.500000,-40.000000,-39.500000,32.000000,31.500000,36.500000
1751195718.675650,32.500000,-35.500000,32.500000,-40.000000,-37.500000,31.500000,32.000000,36.500000
1751195718.728100,32.500000,-30.000000,32.500000,-40.000000,-37.500000,32.000000,31.500000,36.500000
1751195718.780650,32.500000,-31.000000,32.500000,87.500000,-37.000000,31.500000,32.000000,36.500000
1751195718.833150,32.500000,-34.000000,32.000000,-39.500000,-38.500000,32.000000,31.500000,36.500000
1751195718.874500,32.500000,-34.000000,32.000000,-39.000000,-35.500000,31.500000,31.500000,36.500000
1751195718.926800,32.500000,-31.000000,32.500000,-39.500000,-37.000000,31.500000,31.500000,36.500000
1751195718.979350,32.500000,-30.500000,32.500000,-38.500000,-35.500000,31.500000,31.500000,36.500000
1751195719.031950,32.500000,-31.000000,32.500000,-39.000000,-38.000000,31.500000,32.000000,36.500000
1751195719.073100,32.500000,-35.500000,32.000000,-40.000000,-39.000000,31.500000,31.500000,36.500000
1751195719.125800,32.500000,-34.000000,32.500000,-39.500000,-35.000000,31.500000,32.000000,36.500000
1751195719.178400,32.500000,-32.500000,32.500000,-36.500000,-34.500000,32.000000,32.000000,36.500000
1751195719.230950,32.500000,-35.000000,32.500000,-39.000000,-38.000000,31.500000,31.500000,36.500000
1751195719.283600,32.000000,-32.500000,32.000000,87.000000,-36.500000,32.000000,31.500000,36.500000
1751195719.324950,32.500000,-34.000000,32.500000,-40.000000,-35.000000,31.500000,31.500000,36.500000
1751195719.377400,32.500000,-33.500000,32.500000,86.500000,-35.500000,32.000000,31.500000,36.500000
1751195719.429950,32.500000,-34.000000,32.500000,-37.500000,-37.500000,32.000000,31.500000,36.500000
1751195719.482550,32.500000,-31.000000,32.000000,87.500000,-37.500000,32.000000,32.000000,36.500000
1751195719.523900,32.500000,-34.000000,32.500000,86.000000,-39.000000,32.000000,31.500000,36.500000
1751195719.576550,32.000000,-32.000000,32.500000,86.500000,-37.000000,32.000000,31.500000,36.500000
1751195719.629050,32.000000,-31.000000,32.500000,-39.500000,-36.500000,32.000000,31.500000,36.500000
1751195719.681700,32.500000,-30.500000,32.500000,86.500000,-36.500000,32.000000,31.500000,36.500000
1751195719.723000,32.500000,-34.500000,32.000000,-40.000000,-36.000000,31.500000,31.500000,36.500000
1751195719.775650,33.000000,-31.500000,32.500000,-38.000000,-37.500000,32.000000,31.500000,36.500000
1751195719.828150,32.500000,-33.500000,32.500000,85.500000,-38.500000,32.000000,31.500000,36.500000
1751195719.880650,32.500000,-30.500000,32.500000,-39.000000,-37.000000,31.500000,31.500000,36.500000
1751195719.933150,32.500000,-30.500000,32.000000,-39.500000,-37.500000,31.500000,31.500000,36.500000
1751195719.974300,32.500000,-33.000000,32.500000,86.500000,-35.000000,31.500000,32.000000,36.500000
1751195720.026850,32.500000,-30.000000,32.500000,87.500000,-37.500000,31.500000,31.500000,36.500000
1751195720.079400,32.000000,-33.500000,32.000000,86.000000,-36.000000,32.000000,31.500000,36.500000
1751195720.131950,32.500000,-33.000000,32.000000,86.500000,-36.500000,31.500000,31.500000,36.500000
1751195720.173050,32.500000,-31.000000,32.500000,-38.000000,-35.000000,32.000000,31.500000,36.500000
1751195720.225700,32.500000,-34.500000,32.000000,86.500000,-36.000000,32.000000,32.000000,36.500000
1751195720.278300,32.500000,-34.000000,32.000000,-40.000000,-35.000000,32.000000,32.000000,36.500000
1751195720.330850,32.500000,-30.500000,32.500000,-40.000000,-38.500000,31.500000,31.500000,36.500000
1751195720.383500,32.500000,-31.000000,32.000000,86.000000,-37.000000,32.000000,31.500000,36.500000
1751195720.424850,33.000000,-30.500000,32.000000,-39.500000,-36.500000,32.000000,31.500000,36.500000
1751195720.477250,32.500000,-30.000000,32.000000,87.500000,-39.000000,32.000000,31.500000,36.500000
1751195720.529800,32.500000,-30.500000,32.500000,71.500000,-38.500000,31.500000,31.500000,36.500000
1751195720.582450,32.000000,-31.500000,32.000000,86.000000,-36.500000,32.000000,31.500000,36.500000
1751195720.623800,32.500000,-34.500000,32.500000,-39.500000,-36.500000,32.000000,31.500000,36.500000
1751195720.676300,32.500000,-32.000000,32.000000,86.500000,-36.500000,32.000000,31.500000,36.500000
1751195720.728800,32.500000,-31.000000,32.000000,-39.500000,-38.000000,31.500000,31.500000,36.500000
1751195720.781500,32.500000,-31.500000,32.500000,87.500000,-36.500000,31.500000,31.500000,36.500000
1751195720.822850,32.500000,-34.500000,32.000000,-38.500000,-40.000000,31.500000,31.500000,36.500000
1751195720.875450,32.500000,-34.000000,32.500000,-37.500000,-38.000000,31.500000,31.500000,36.500000
1751195720.927950,32.500000,-31.500000,32.500000,-38.000000,-36.500000,32.000000,31.500000,36.000000
1751195720.980450,32.500000,-32.500000,32.500000,87.500000,-37.500000,32.000000,31.500000,36.500000
1751195721.033100,32.500000,-31.000000,32.500000,-39.500000,-37.000000,32.000000,31.500000,36.500000
1751195721.074250,32.000000,-33.500000,32.500000,-39.500000,-39.500000,31.500000,32.000000,36.500000
1751195721.126750,32.500000,-31.500000,32.500000,-38.500000,-35.500000,31.500000,31.500000,36.500000
1751195721.179300,32.500000,-30.500000,32.500000,-39.000000,-40.000000,32.000000,31.500000,36.500000
1751195721.231850,32.000000,-31.000000,32.000000,-38.000000,-37.500000,31.500000,31.500000,36.500000
1751195721.272950,32.500000,-34.000000,32.500000,-39.500000,-35.000000,32.000000,32.000000,36.500000
1751195721.325600,32.500000,-34.500000,32.500000,86.000000,-40.000000,32.000000,31.500000,36.500000
1751195721.378000,32.500000,-32.500000,32.500000,-38.000000,-38.500000,32.000000,31.500000,36.500000
1751195721.430550,32.500000,-30.500000,32.500000,-39.000000,-37.500000,31.500000,31.500000,36.500000
1751195721.483050,32.500000,-33.500000,32.500000,-40.000000,-38.000000,31.500000,31.500000,36.500000
1751195721.524400,32.500000,-30.500000,32.500000,-39.500000,-38.500000,32.000000,32.000000,36.500000
1751195721.576700,32.500000,-33.500000,32.500000,-39.500000,-40.000000,31.500000,32.000000,36.500000
1751195721.629250,32.500000,-31.000000,32.500000,-37.500000,-36.500000,31.500000,31.500000,36.500000
1751195721.681850,32.000000,-34.500000,32.500000,-39.500000,-35.000000,32.000000,31.500000,36.500000
1751195721.723000,32.000000,-32.000000,32.000000,-38.000000,-37.500000,32.000000,32.000000,36.500000
1751195721.775650,32.500000,-28.500000,32.500000,-40.000000,-38.500000,31.500000,31.500000,36.500000
1751195721.828100,32.500000,-32.000000,32.000000,86.500000,-36.500000,32.000000,32.000000,36.500000
1751195721.880650,32.500000,-33.000000,32.500000,-39.500000,-35.000000,32.000000,31.500000,36.500000
1751195721.933050,32.500000,-34.000000,32.500000,87.500000,-37.000000,32.000000,32.000000,36.500000
1751195721.974200,32.500000,-35.000000,32.000000,-39.500000,-37.000000,32.000000,32.000000,36.500000
1751195722.026750,32.500000,-30.000000,32.000000,-39.000000,-37.000000,31.500000,31.500000,36.500000
1751195722.079300,32.500000,-34.000000,32.500000,87.500000,-38.000000,31.500000,31.500000,36.500000
1751195722.131850,32.500000,-31.000000,32.000000,-37.500000,-39.500000,31.500000,31.500000,36.500000
1751195722.173000,32.000000,-30.000000,32.500000,-39.500000,-38.000000,31.500000,31.500000,36.500000
1751195722.225500,32.500000,-32.500000,32.500000,-38.000000,-37.000000,32.000000,31.500000,36.500000
1751195722.277950,32.500000,-27.000000,32.000000,-40.000000,-36.500000,31.500000,31.500000,36.500000
1751195722.330450,32.500000,-33.500000,32.500000,85.500000,-37.500000,31.500000,31.500000,36.500000
1751195722.382900,32.500000,-32.000000,32.000000,-38.500000,-38.000000,32.000000,31.500000,36.500000
1751195722.424250,32.500000,-31.500000,32.500000,87.000000,-38.500000,32.000000,31.500000,36.500000
1751195722.476750,32.500000,-30.500000,32.500000,-39.000000,-35.500000,31.500000,31.500000,36.500000
1751195722.529300,32.500000,-33.000000,32.000000,-39.000000,-37.500000,31.500000,31.500000,36.500000
1751195722.581850,32.000000,-30.500000,32.500000,-39.000000,-38.000000,31.500000,31.500000,36.500000
1751195722.623000,32.500000,-33.500000,32.000000,-39.500000,-37.500000,31.500000,31.500000,36.500000
1751195722.675650,32.500000,-34.500000,32.000000,-39.000000,-37.500000,31.500000,31.500000,36.500000
1751195722.728200,32.500000,-30.500000,32.500000,-39.000000,-39.000000,32.000000,31.500000,36.500000
1751195722.780800,32.500000,-33.500000,32.000000,-39.500000,-37.000000,32.000000,31.500000,36.500000
1751195722.833450,32.500000,-33.500000,32.500000,-40.000000,-37.000000,31.500000,31.500000,36.500000
1751195722.874800,32.000000,-30.500000,32.500000,-37.000000,-36.500000,31.500000,32.000000,36.500000
1751195722.927300,32.000000,-4.000000,32.500000,-38.000000,-36.000000,31.500000,32.000000,36.500000
1751195722.979850,32.000000,-33.000000,32.500000,-37.500000,-37.000000,31.500000,31.500000,36.500000
1751195723.032450,32.500000,-34.000000,32.500000,-32.500000,-38.000000,32.000000,32.000000,36.500000
1751195723.073800,32.000000,-34.500000,32.500000,87.500000,-35.500000,32.000000,32.000000,36.500000
1751195723.126450,32.500000,-36.500000,32.000000,-38.000000,-37.000000,31.500000,31.500000,36.500000
1751195723.179000,32.500000,-31.500000,32.500000,-39.500000,-37.500000,31.500000,31.500000,36.500000
1751195723.231650,32.500000,-31.000000,32.500000,86.500000,-36.500000,32.000000,31.500000,36.500000
1751195723.273000,32.500000,-30.500000,32.500000,-37.000000,-38.000000,31.500000,31.500000,36.500000
1751195723.325600,32.500000,-31.500000,32.000000,-38.500000,-37.000000,31.500000,31.500000,36.500000
1751195723.378100,32.000000,-32.000000,32.000000,-40.000000,-36.000000,31.500000,32.000000,36.500000
1751195723.430600,32.500000,-35.000000,32.500000,-39.500000,-33.000000,32.000000,31.500000,36.500000
1751195723.483050,32.500000,-30.000000,32.500000,-40.000000,-37.500000,31.500000,31.500000,36.500000
1751195723.524150,32.500000,-30.000000,32.500000,-38.000000,-36.500000,32.000000,31.500000,36.500000
1751195723.576700,32.500000,-33.500000,32.500000,-39.500000,-34.500000,32.000000,31.500000,36.500000
1751195723.629250,32.500000,-34.500000,32.000000,-38.000000,-38.000000,31.500000,32.000000,36.500000
1751195723.681800,32.500000,-33.000000,32.500000,-39.000000,-37.000000,31.500000,32.000000,36.500000
1751195723.722950,32.500000,-31.000000,32.500000,-38.000000,-38.000000,31.500000,31.500000,36.500000
1751195723.775400,32.500000,-32.000000,32.500000,87.500000,-35.000000,32.000000,31.500000,36.500000
1751195723.827900,32.000000,-34.500000,32.500000,87.500000,-40.000000,31.500000,31.500000,36.500000
1751195723.880450,32.500000,-34.500000,32.500000,86.500000,-35.000000,31.500000,31.500000,36.500000
1751195723.932900,32.500000,-30.500000,32.500000,-40.000000,-37.000000,32.000000,31.500000,36.500000
1751195723.974250,32.500000,-32.500000,32.500000,-38.000000,-39.500000,32.000000,31.500000,36.500000
1751195724.026750,32.500000,-31.500000,32.500000,-40.000000,-36.000000,31.500000,31.500000,36.500000
1751195724.079300,32.500000,-35.000000,32.500000,-39.000000,-38.500000,31.500000,31.500000,36.500000
1751195724.131850,32.500000,-30.500000,32.500000,87.000000,-37.000000,31.500000,31.500000,36.500000
1751195724.172950,32.500000,-32.500000,32.500000,-39.000000,-35.500000,32.000000,31.500000,36.500000
1751195724.225600,32.500000,-30.500000,32.500000,87.000000,-36.500000,31.500000,31.500000,36.500000
1751195724.278100,32.500000,-31.500000,32.500000,72.000000,-36.500000,32.000000,31.500000,36.500000
1751195724.330650,32.500000,-34.000000,32.000000,-29.500000,-35.000000,32.000000,31.500000,36.500000
1751195724.383050,32.000000,-32.000000,32.500000,-37.500000,-38.500000,32.000000,32.000000,36.500000
1751195724.424150,32.500000,-30.500000,32.500000,86.000000,-37.500000,32.000000,31.500000,36.500000
1751195724.476700,32.000000,-30.500000,32.000000,-39.500000,-37.500000,32.000000,31.500000,36.500000
1751195724.529250,32.500000,-33.500000,32.000000,-40.000000,-37.500000,31.500000,31.500000,36.500000
1751195724.581850,32.500000,-31.500000,32.000000,-38.000000,-35.000000,32.000000,31.500000,36.500000
1751195724.623100,32.500000,-33.000000,32.500000,-40.000000,-36.000000,32.000000,31.500000,36.500000
1751195724.675650,32.000000,-34.000000,32.500000,-39.500000,-38.500000,31.500000,32.000000,36.500000
1751195724.728400,32.500000,-34.500000,32.500000,-39.500000,-37.500000,31.500000,32.000000,36.500000
1751195724.781150,32.000000,-30.500000,32.000000,-39.500000,-35.500000,31.500000,31.500000,36.500000
1751195724.833900,32.500000,-34.500000,32.000000,86.500000,-35.000000,31.500000,31.500000,36.500000
1751195724.875450,32.500000,-33.500000,32.000000,86.500000,-36.500000,32.000000,31.500000,36.500000
1751195724.928000,32.500000,-31.000000,32.500000,87.500000,87.500000,31.500000,31.500000,36.500000
1751195724.980650,32.000000,-30.500000,32.500000,-40.000000,-37.500000,32.000000,32.000000,36.500000
1751195725.033500,32.000000,-34.500000,32.500000,-39.500000,-38.500000,32.000000,31.500000,36.500000
1751195725.075000,32.500000,-31.000000,32.000000,87.500000,-35.000000,32.000000,31.500000,36.500000
1751195725.127550,32.500000,-33.000000,32.500000,-40.000000,-37.000000,31.500000,31.500000,36.500000
1751195725.180250,32.500000,-35.000000,32.000000,87.000000,-37.500000,32.000000,31.500000,36.500000
1751195725.233050,32.500000,-34.000000,32.500000,-40.000000,-38.500000,32.000000,31.500000,36.500000
1751195725.274250,32.000000,-34.500000,32.500000,-40.000000,-37.000000,31.500000,31.500000,36.500000
1751195725.326700,32.500000,-33.500000,32.000000,86.000000,-37.000000,32.000000,32.000000,36.500000
1751195725.379400,32.500000,-34.000000,32.500000,86.000000,-39.500000,31.500000,31.500000,36.500000
1751195725.432200,32.500000,-30.500000,32.000000,-37.500000,-35.500000,31.500000,32.000000,36.500000
1751195725.473700,32.500000,-31.000000,32.500000,-39.000000,-35.000000,32.000000,31.500000,36.500000
1751195725.526500,32.500000,-34.500000,32.500000,-38.500000,-37.500000,32.000000,32.000000,36.500000
1751195725.579150,32.500000,-32.500000,32.500000,-39.000000,-39.500000,31.500000,31.500000,36.500000
1751195725.631850,32.500000,-33.500000,32.000000,-39.500000,-37.000000,32.000000,31.500000,36.500000
1751195725.673100,32.500000,-34.500000,32.500000,86.500000,-35.500000,31.500000,31.500000,36.500000
1751195725.725700,32.000000,-33.500000,32.000000,-39.000000,-36.500000,32.000000,32.000000,36.500000
1751195725.778400,32.500000,-31.000000,32.000000,87.000000,-39.000000,31.500000,31.500000,36.500000
1751195725.831050,32.500000,-33.500000,32.000000,-38.000000,-37.500000,32.000000,31.500000,36.500000
1751195725.883800,32.500000,-35.500000,32.000000,87.500000,-37.500000,32.000000,32.000000,36.500000
1751195725.925300,32.500000,-34.000000,32.000000,86.500000,-37.500000,32.000000,32.000000,36.500000
1751195725.977850,32.000000,-35.000000,32.500000,-39.500000,-36.500000,31.500000,31.500000,36.500000
1751195726.030550,32.500000,-33.000000,32.000000,86.000000,-35.000000,31.500000,31.500000,36.500000
1751195726.083100,32.500000,-33.000000,32.000000,87.000000,-36.000000,31.500000,32.000000,36.500000
1751195726.124350,32.500000,-33.000000,32.500000,85.500000,-36.500000,32.000000,31.500000,36.500000
1751195726.176800,32.500000,-30.000000,32.500000,-38.500000,-37.000000,32.000000,31.500000,36.500000
1751195726.229500,32.500000,-34.500000,32.500000,-40.000000,-38.500000,31.500000,32.000000,36.500000
1751195726.282300,32.500000,-33.000000,32.500000,87.000000,-40.000000,32.000000,31.500000,36.500000
1751195726.323800,32.000000,-31.500000,32.000000,-39.000000,-34.500000,31.500000,31.500000,36.500000
1751195726.376450,32.500000,-30.500000,32.500000,-39.500000,-38.500000,32.000000,31.500000,36.500000
1751195726.429100,32.500000,-31.000000,32.000000,-39.000000,-35.000000,32.000000,32.000000,36.500000
1751195726.481750,32.500000,-34.500000,32.500000,-40.000000,-39.000000,32.000000,31.500000,36.500000
1751195726.523000,32.500000,-33.000000,32.500000,-39.000000,-39.000000,31.500000,31.500000,36.500000
1751195726.575550,32.000000,-32.500000,32.500000,-39.500000,-39.000000,31.500000,31.500000,36.500000
1751195726.628100,32.500000,-33.000000,32.500000,85.500000,-35.000000,31.500000,32.000000,36.500000
1751195726.680750,32.000000,-30.500000,32.500000,-38.500000,-36.000000,31.500000,31.500000,36.500000
1751195726.733500,32.500000,-34.000000,32.500000,87.500000,-37.000000,32.000000,31.500000,36.500000
1751195726.774950,32.500000,-32.500000,32.500000,-39.500000,-36.000000,32.000000,31.500000,36.500000
1751195726.827500,32.500000,-31.500000,32.500000,86.500000,-36.500000,31.500000,32.000000,36.500000
1751195726.880200,32.500000,-32.000000,32.000000,-39.000000,-37.500000,32.000000,31.500000,36.500000
1751195726.932900,32.500000,-33.000000,32.500000,-38.000000,-38.000000,31.500000,31.500000,36.500000
1751195726.974200,32.000000,-34.000000,32.500000,-38.000000,-37.000000,31.500000,31.500000,36.500000
1751195727.026900,32.500000,-30.500000,32.500000,87.000000,-37.500000,31.500000,31.500000,36.500000
1751195727.079550,32.500000,-32.500000,32.500000,87.000000,-36.000000,32.000000,31.500000,36.500000
1751195727.132300,32.500000,-31.000000,32.500000,86.000000,-36.500000,31.500000,31.500000,36.500000
1751195727.173850,32.500000,-31.000000,32.000000,87.000000,-35.000000,31.500000,31.500000,36.500000
1751195727.226500,32.000000,-32.500000,32.000000,-40.000000,-39.000000,32.000000,31.500000,36.500000
1751195727.279150,32.500000,-31.000000,32.000000,-37.500000,-36.500000,31.500000,32.000000,36.500000
1751195727.331900,32.000000,-31.500000,32.000000,-40.000000,-37.500000,32.000000,31.500000,36.500000
1751195727.373450,32.500000,-32.500000,32.000000,-38.500000,-36.000000,31.500000,32.000000,36.500000
1751195727.426150,32.500000,-35.000000,32.000000,87.500000,-37.000000,32.000000,32.000000,36.500000
1751195727.478800,32.500000,-32.000000,32.000000,86.500000,-37.500000,31.500000,31.500000,36.500000
1751195727.531600,32.500000,-32.500000,32.500000,86.000000,-39.500000,31.500000,31.500000,36.500000
1751195727.572900,32.500000,-15.000000,32.500000,-38.000000,-37.500000,32.000000,31.500000,36.500000
1751195727.625450,32.500000,-31.000000,32.000000,-35.000000,-37.000000,32.000000,31.500000,36.500000
1751195727.678000,32.000000,-35.500000,32.500000,-39.000000,-38.000000,31.500000,32.000000,36.500000
1751195727.730650,32.500000,-31.500000,32.000000,87.500000,-40.000000,31.500000,32.000000,37.000000
1751195727.783450,32.500000,-34.500000,32.000000,-40.000000,-36.000000,31.500000,31.500000,36.500000
1751195727.824900,32.500000,-34.000000,32.000000,-40.000000,-38.000000,32.000000,31.500000,36.500000
1751195727.877450,32.000000,-30.500000,32.500000,87.500000,-33.500000,32.000000,32.000000,36.500000
1751195727.930150,32.000000,-34.000000,32.500000,-39.000000,-34.500000,32.000000,32.000000,36.500000
1751195727.982900,32.500000,-35.000000,32.000000,-38.000000,-39.000000,31.500000,31.500000,36.500000
1751195728.024150,32.500000,-33.500000,32.500000,-39.000000,-36.000000,32.000000,31.500000,36.500000
1751195728.076800,32.500000,-32.000000,32.500000,-38.500000,-36.000000,32.000000,31.500000,36.500000
1751195728.129450,32.000000,-30.500000,32.500000,-39.500000,-35.500000,31.500000,32.000000,36.500000
1751195728.182200,32.500000,-32.500000,32.000000,-39.500000,-37.000000,31.500000,31.500000,36.500000
1751195728.223700,32.500000,-33.500000,32.000000,-39.000000,-35.500000,32.000000,32.000000,36.500000
1751195728.276450,32.500000,-27.000000,32.000000,-39.000000,-37.500000,32.000000,32.000000,36.500000
1751195728.329100,32.500000,-30.000000,32.000000,87.000000,-39.000000,32.000000,32.000000,36.500000
1751195728.381750,32.500000,-31.500000,32.000000,-40.000000,-35.000000,32.000000,31.500000,36.500000
1751195728.422950,32.500000,-34.500000,32.500000,-38.000000,-36.500000,32.000000,31.500000,36.500000
1751195728.475450,32.500000,-33.500000,32.000000,-40.000000,-38.000000,32.000000,31.500000,36.500000
1751195728.528000,32.500000,-34.000000,32.500000,-40.000000,-37.500000,31.500000,31.500000,36.500000
1751195728.580650,32.500000,-31.500000,32.500000,-38.500000,-37.000000,32.000000,32.000000,36.500000
1751195728.633400,32.500000,-35.000000,32.500000,-37.500000,-37.000000,31.500000,32.000000,36.500000
1751195728.674850,32.500000,-32.000000,32.500000,87.000000,-36.500000,32.000000,32.000000,36.500000
1751195728.727350,32.500000,-35.000000,32.000000,-39.000000,-35.000000,32.000000,31.500000,36.500000
1751195728.779950,32.500000,-31.000000,32.500000,87.500000,-35.500000,31.500000,32.000000,36.500000
1751195728.832650,32.000000,-27.000000,32.500000,86.500000,-38.500000,31.500000,32.000000,36.500000
1751195728.874100,32.000000,-32.500000,32.500000,87.000000,-37.000000,31.500000,31.500000,36.500000
1751195728.926700,32.500000,-33.000000,32.000000,-40.000000,-36.000000,31.500000,31.500000,36.500000
1751195728.979300,32.500000,-34.000000,32.000000,-39.500000,-36.000000,32.000000,31.500000,36.500000
1751195729.032050,32.500000,-34.500000,32.500000,86.500000,-35.000000,31.500000,31.500000,36.500000
1751195729.073500,32.500000,-33.000000,32.500000,87.000000,-36.500000,31.500000,31.500000,36.500000
1751195729.126100,32.500000,-33.500000,32.500000,-37.000000,-38.000000,31.500000,31.500000,36.500000
1751195729.178750,32.500000,-31.000000,32.500000,-38.000000,-36.500000,31.500000,31.500000,36.500000
1751195729.231350,32.500000,-30.000000,32.000000,-39.500000,-37.500000,31.500000,31.500000,36.500000
1751195729.284100,32.000000,-34.000000,32.000000,86.500000,-37.000000,31.500000,31.500000,36.500000
1751195729.325500,32.500000,-32.500000,32.500000,87.500000,-36.500000,31.500000,32.000000,36.500000
1751195729.378000,32.500000,-31.500000,32.000000,-38.000000,-37.500000,31.500000,31.500000,37.000000
1751195729.430600,32.500000,-34.000000,32.000000,87.500000,-39.500000,32.000000,32.000000,36.500000
1751195729.483350,32.000000,-30.500000,32.000000,-40.000000,-36.000000,32.000000,31.500000,36.500000
1751195729.524750,32.500000,-31.000000,32.000000,-39.000000,-37.500000,32.000000,31.500000,36.500000
1751195729.577200,32.500000,-32.000000,32.000000,87.000000,-35.000000,32.000000,31.500000,36.500000
1751195729.629800,32.500000,-34.500000,32.500000,-38.500000,-37.500000,31.500000,31.500000,36.500000
1751195729.682500,32.500000,-31.000000,32.500000,86.500000,-37.500000,32.000000,32.000000,36.500000
1751195729.723900,32.500000,-29.500000,32.000000,-38.500000,-35.000000,32.000000,31.500000,36.500000
1751195729.776500,32.000000,-32.500000,32.500000,87.500000,-39.000000,32.000000,31.500000,36.500000
1751195729.829050,32.500000,-32.000000,32.500000,-39.000000,-39.000000,31.500000,31.500000,36.500000
1751195729.881700,32.500000,-34.500000,32.500000,-40.000000,-35.500000,32.000000,31.500000,36.500000
1751195729.922850,32.500000,-30.500000,32.000000,81.500000,-39.500000,32.000000,31.500000,36.500000
1751195729.975550,32.500000,-30.500000,32.000000,-38.500000,-35.000000,32.000000,31.500000,36.500000
1751195730.028150,32.500000,-34.500000,32.000000,87.500000,-36.500000,32.000000,31.500000,36.500000
1751195730.080700,32.500000,-32.500000,32.000000,-39.000000,-38.500000,32.000000,31.500000,36.500000
1751195730.133400,32.500000,-34.000000,32.500000,-40.000000,-38.500000,31.500000,32.000000,36.500000
1751195730.174850,33.000000,-32.000000,32.500000,-38.500000,-37.500000,31.500000,31.500000,36.500000
1751195730.227350,32.000000,-31.500000,32.000000,87.500000,-36.500000,31.500000,31.500000,36.500000
1751195730.279900,32.500000,-34.000000,32.500000,-37.500000,-36.500000,32.000000,32.000000,36.500000
1751195730.332600,32.500000,-31.000000,32.000000,-39.500000,-38.000000,31.500000,31.500000,36.500000
1751195730.374000,32.500000,-32.000000,32.500000,-39.500000,-37.500000,32.000000,31.500000,36.500000
1751195730.426550,32.500000,-31.000000,32.000000,-39.000000,-37.500000,32.000000,32.000000,36.500000
1751195730.479150,32.500000,-31.000000,32.500000,-39.500000,-37.500000,31.500000,31.500000,36.500000
1751195730.531750,32.500000,-33.500000,32.000000,-38.000000,-36.000000,31.500000,31.500000,36.500000
1751195730.573300,32.500000,-31.500000,32.500000,-38.500000,-37.500000,31.500000,31.500000,36.500000
1751195730.626000,32.500000,-31.500000,32.500000,-40.000000,-37.000000,32.000000,31.500000,36.500000
1751195730.678600,32.500000,-34.500000,32.000000,86.500000,-37.000000,31.500000,31.500000,36.500000
1751195730.731300,32.500000,-32.500000,32.500000,86.500000,-37.000000,32.000000,31.500000,36.500000
1751195730.783950,32.500000,-34.000000,32.500000,-39.000000,-38.000000,31.500000,31.500000,36.500000
1751195730.825400,32.000000,-32.500000,32.500000,-38.000000,-36.000000,32.000000,31.500000,36.500000
1751195730.877850,32.000000,-34.000000,32.500000,-40.000000,-35.000000,32.000000,31.500000,36.500000
1751195730.930450,32.000000,-34.000000,32.000000,-40.000000,-35.500000,32.000000,31.500000,36.500000
1751195730.982900,32.500000,-31.000000,32.000000,-38.500000,-35.000000,32.000000,31.500000,36.500000
