t,PDU_CH8_current,PDU_CH7_current,PDU_CH6_current,PDU_CH5_current,PDU_CH4_current,PDU_CH3_current,PDU_CH2_current,PDU_CH1_current
1751195829.607400,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195829.657450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195829.707400,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195829.757450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195829.807400,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195829.857450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195829.907400,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195829.957450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.007400,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.057400,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.107450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.157400,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.207450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.257400,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.307450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.357450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.407400,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.457450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.507450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.557550,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.607450,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.657450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.707450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.757550,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.807450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.857500,1.680000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.907450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195830.957550,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.007500,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.057450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.107400,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.157450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.207450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.257400,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.307450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.357450,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195831.407500,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.457450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.507450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.557450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.607450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195831.657450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.707450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.757450,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.807450,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.857500,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.907450,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195831.957450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.007450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195832.057450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.107450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.157450,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.207500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.257500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.307500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.357500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195832.407500,1.720000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.457500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.507500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195832.557500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195832.607500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195832.657500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.707500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.757500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195832.807500,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
