t,ams_reset,ams_stop_charging,ams_charging_request,ams_precharge_req,ams_balancing_req
1751195813.303450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.313450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.323500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.333450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.343400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.353400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.363450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.373600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.383450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.393450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.403450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.413450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.423450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.433550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.443450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.453450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.463450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.473400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.483700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.493400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.503400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.513400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.523550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.533400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.543400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.553450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.563450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.573650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.583400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.593400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.603450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.613550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.623450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.633450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.643650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.653400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.663400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.673450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.683450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.693450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.703450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.713450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.723600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.733400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.743400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.753450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.763450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.773600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.783400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.793450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.803450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.813400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.823400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.833400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.843500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.853400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.863450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.873400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.883650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.893400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.903450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.913400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.923450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.933450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.943450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.953450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.963400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.973550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.983400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195813.993400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.003450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.013450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.023450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.033400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.043400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.053500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.063400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.073400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.083500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.093400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.103400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.113400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.123400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.133600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.143450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.153400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.163400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.173450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.183450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.193400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.203450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.213400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.223550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.233400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.243400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.253400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.263600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.273400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.283450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.293650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.303450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.313400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.323450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.333500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.343400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.353400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.363350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.373400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.383400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.393350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.403400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.413400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.423450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.433400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.443400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.453450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.463400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.473550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.483400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.493450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.503650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.513350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.523400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.533650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.543400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.553400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.563400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.573350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.583550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.593400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.603400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.613400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.623400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.633400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.643400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.653400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.663350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.673500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.683400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.693400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.703400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.713400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.723400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.733450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.743400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.753400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.763400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.773400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.783500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.793400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.803400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.813400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.823500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.833350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.843400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.853400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.863400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.873600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.883350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.893400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.903400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.913500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.923400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.933400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.943400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.953350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.963400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.973400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.983500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195814.993400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.003400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.013400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.023400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.033550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.043350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.053400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.063400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.073450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.083350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.093350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.103400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.113400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.123400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.133400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.143400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.153400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.163400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.173350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.183550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.193400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.203350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.213400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.223350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.233500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.243400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.253400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.263400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.273600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.283400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.293400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.303400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.313400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.323400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.333350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.343400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.353350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.363550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.373400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.383400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.393400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.403350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.413350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.423350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.433600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.443350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.453350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.463350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.473550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.483400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.493400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.503350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.513350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.523550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.533350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.543350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.553350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.563400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.573450,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.583350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.593400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.603400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.613400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.623400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.633500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.643350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.653400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.663350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.673350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.683600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.693350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.703350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.713350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.723500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.733400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.743400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.753400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.763350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.773550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.783350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.793400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.803400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.813500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.823350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.833400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.843550,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.853350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.863350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.873400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.883400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.893350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.903400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.913350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.923400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.933400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.943350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.953350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.963350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.973500,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.983350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195815.993400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195816.003350,0.000000,0.000000,0.000000,1.000000,0.000000
1751195816.013400,0.000000,0.000000,0.000000,1.000000,0.000000
1751195816.023350,0.000000,0.000000,0.000000,1.000000,0.000000
