t,ams_temp_min_9
1751195804.675150,32.000000
1751195804.727700,32.000000
1751195804.780350,32.000000
1751195804.833000,32.000000
1751195804.874250,32.000000
1751195804.926800,32.000000
1751195804.979450,31.500000
1751195805.031900,31.500000
1751195805.084400,32.000000
1751195805.125650,32.000000
1751195805.178200,32.000000
1751195805.230650,32.000000
1751195805.283350,31.500000
1751195805.324600,32.000000
1751195805.377200,32.000000
1751195805.429950,32.000000
1751195805.482700,32.000000
1751195805.524100,32.000000
1751195805.576800,32.000000
1751195805.629600,32.000000
1751195805.682250,32.000000
1751195805.734850,32.000000
1751195805.776350,32.000000
1751195805.829350,32.000000
1751195805.882300,32.000000
1751195805.935050,32.000000
1751195805.976650,32.000000
1751195806.029650,32.000000
1751195806.082750,32.000000
1751195806.124250,32.000000
1751195806.177100,32.000000
1751195806.230150,32.000000
1751195806.283150,31.500000
1751195806.324650,32.000000
1751195806.377550,32.000000
1751195806.430550,32.000000
1751195806.483550,32.000000
1751195806.525050,32.000000
1751195806.577950,32.000000
1751195806.630950,32.000000
1751195806.684000,31.500000
1751195806.725650,32.000000
1751195806.778550,32.000000
1751195806.831450,32.000000
1751195806.884300,32.000000
1751195806.925850,32.000000
1751195806.978750,32.000000
1751195807.031750,32.000000
1751195807.084650,32.000000
1751195807.126250,32.000000
1751195807.179300,32.000000
1751195807.232250,32.000000
1751195807.285100,32.000000
1751195807.326700,32.000000
1751195807.379600,32.000000
1751195807.432650,32.000000
1751195807.474100,32.000000
1751195807.527000,32.000000
1751195807.580050,32.000000
1751195807.633050,32.000000
1751195807.674450,32.000000
1751195807.727350,31.500000
1751195807.780250,32.000000
1751195807.833200,32.000000
1751195807.874650,32.000000
1751195807.927450,32.000000
1751195807.980400,32.000000
1751195808.033400,31.500000
1751195808.075000,32.000000
1751195808.127850,32.000000
1751195808.180750,32.000000
1751195808.233350,32.000000
1751195808.274700,32.000000
1751195808.327200,32.000000
1751195808.380000,32.000000
1751195808.432800,32.000000
1751195808.474100,32.000000
1751195808.526650,32.000000
1751195808.579350,32.000000
1751195808.631800,32.000000
1751195808.684350,32.000000
1751195808.725600,32.000000
1751195808.778150,32.000000
1751195808.830550,32.000000
1751195808.883050,32.000000
1751195808.924150,32.000000
1751195808.976700,32.000000
1751195809.029350,32.000000
1751195809.081800,32.000000
1751195809.134300,32.000000
1751195809.175600,32.000000
1751195809.228150,32.000000
1751195809.280600,32.000000
1751195809.333050,32.000000
1751195809.374200,32.000000
1751195809.426800,32.000000
1751195809.479350,32.000000
1751195809.531800,32.000000
1751195809.584300,32.000000
1751195809.625600,32.000000
1751195809.678150,32.000000
1751195809.730600,32.000000
1751195809.783100,32.000000
1751195809.824200,32.000000
1751195809.876800,32.000000
1751195809.929350,32.000000
1751195809.981800,32.000000
1751195810.034400,32.000000
1751195810.075650,32.000000
1751195810.128250,32.000000
1751195810.181000,32.000000
1751195810.274950,32.000000
1751195810.327500,32.000000
1751195810.380150,32.000000
1751195810.432850,32.000000
1751195810.474100,32.000000
1751195810.526650,32.000000
1751195810.579300,32.000000
1751195810.631800,32.000000
1751195810.684350,32.000000
1751195810.725600,32.000000
1751195810.778200,32.000000
1751195810.831000,32.000000
1751195810.925000,32.000000
1751195810.977550,32.000000
1751195811.030250,32.000000
1751195811.082900,32.000000
1751195811.124100,32.000000
1751195811.176650,32.000000
1751195811.229300,32.000000
1751195811.281750,32.000000
1751195811.334300,32.000000
1751195811.375600,32.000000
1751195811.428200,32.000000
1751195811.481000,32.000000
1751195811.575000,32.000000
1751195811.627600,32.000000
1751195811.680300,32.000000
1751195811.733000,32.000000
1751195811.774200,32.000000
1751195811.826800,32.000000
1751195811.879450,32.000000
1751195811.932000,32.000000
1751195811.984400,32.000000
1751195812.025750,32.000000
1751195812.078400,32.000000
1751195812.131150,32.000000
1751195812.183850,32.000000
1751195812.225250,32.000000
1751195812.277900,32.000000
1751195812.330450,32.000000
1751195812.383200,32.000000
1751195812.424600,32.000000
1751195812.477250,32.000000
1751195812.530050,32.000000
1751195812.582800,32.000000
1751195812.624100,32.000000
1751195812.676750,32.000000
1751195812.729350,32.000000
1751195812.781900,32.000000
1751195812.834300,32.000000
1751195812.875650,32.000000
1751195812.928300,32.000000
1751195812.981100,32.000000
1751195813.033650,32.000000
1751195813.074950,32.000000
1751195813.127550,32.000000
1751195813.180250,32.000000
1751195813.232850,32.000000
1751195813.274000,32.000000
1751195813.326550,32.000000
1751195813.379200,32.000000
1751195813.431650,32.000000
1751195813.484200,32.000000
1751195813.525450,32.000000
1751195813.578050,32.000000
1751195813.630450,32.000000
1751195813.683100,32.000000
1751195813.724350,32.000000
1751195813.776900,32.000000
1751195813.829550,32.000000
1751195813.882200,32.000000
1751195813.934650,32.000000
1751195813.975950,32.000000
1751195814.028500,32.000000
1751195814.081150,32.000000
1751195814.133650,32.000000
1751195814.174950,31.500000
1751195814.227450,32.000000
1751195814.280100,32.000000
1751195814.332800,32.000000
1751195814.373900,32.000000
1751195814.426450,32.000000
1751195814.479150,32.000000
1751195814.531750,32.000000
1751195814.584300,32.000000
1751195814.625550,32.000000
1751195814.678100,32.000000
1751195814.730850,32.000000
1751195814.824750,32.000000
1751195814.877300,31.500000
1751195814.929950,32.000000
1751195814.982550,32.000000
1751195815.035000,32.000000
1751195815.076250,32.000000
1751195815.128800,32.000000
1751195815.181450,32.000000
1751195815.234000,32.000000
1751195815.275250,32.000000
1751195815.327800,32.000000
1751195815.380450,32.000000
1751195815.432900,32.000000
1751195815.474050,32.000000
1751195815.526600,32.000000
1751195815.579150,32.000000
1751195815.631600,32.000000
1751195815.684100,32.000000
1751195815.725350,32.000000
1751195815.777900,32.000000
1751195815.830400,32.000000
1751195815.883050,32.000000
1751195815.924400,32.000000
1751195815.977100,32.000000
1751195816.029950,32.000000
1751195816.082800,31.000000
1751195816.124200,32.000000
1751195816.177000,32.000000
1751195816.230000,31.500000
1751195816.282950,32.000000
1751195816.324350,32.000000
1751195816.377250,32.000000
1751195816.430250,32.000000
1751195816.483200,32.000000
1751195816.524850,32.000000
1751195816.577750,31.500000
1751195816.630750,32.000000
1751195816.683750,32.000000
1751195816.725350,32.000000
1751195816.778250,32.000000
1751195816.831250,32.000000
1751195816.884150,32.000000
1751195816.925750,32.000000
1751195816.978650,32.000000
1751195817.031700,32.000000
1751195817.084550,31.500000
1751195817.126150,32.000000
1751195817.179000,32.000000
1751195817.232000,32.000000
1751195817.284750,32.000000
1751195817.326150,32.000000
1751195817.378800,32.000000
1751195817.431450,32.000000
1751195817.484000,32.000000
1751195817.525250,32.000000
1751195817.577800,32.000000
1751195817.630450,32.000000
1751195817.682850,32.000000
1751195817.724000,32.000000
1751195817.776500,32.000000
1751195817.829050,32.000000
1751195817.881600,32.000000
1751195817.934450,32.000000
1751195817.976050,32.000000
1751195818.029100,32.000000
1751195818.082100,32.000000
1751195818.134900,32.000000
1751195818.176500,32.000000
1751195818.229400,32.000000
1751195818.282050,32.000000
1751195818.334550,32.000000
1751195818.375750,32.000000
1751195818.428300,32.000000
1751195818.480950,32.000000
1751195818.533450,32.000000
1751195818.574700,31.500000
1751195818.627250,32.000000
1751195818.679900,32.000000
1751195818.732550,32.000000
1751195818.784950,32.000000
1751195818.826250,32.000000
1751195818.878900,32.000000
1751195818.931600,32.000000
1751195818.984150,32.000000
1751195819.025350,32.000000
1751195819.077900,32.000000
1751195819.130500,32.000000
1751195819.224650,32.000000
1751195819.277200,32.000000
1751195819.329850,32.000000
1751195819.382500,32.000000
1751195819.434950,32.000000
1751195819.476200,32.000000
1751195819.528750,32.000000
1751195819.581400,32.000000
1751195819.633900,32.000000
1751195819.675150,32.000000
1751195819.727750,32.000000
1751195819.780200,32.000000
1751195819.832850,32.000000
1751195819.873950,32.000000
1751195819.926500,32.000000
1751195819.979050,32.000000
1751195820.031500,32.000000
1751195820.084050,32.000000
1751195820.125300,32.000000
1751195820.177900,32.000000
1751195820.230300,32.000000
1751195820.282750,32.000000
1751195820.323900,32.000000
1751195820.376450,32.000000
1751195820.429000,32.000000
1751195820.481500,32.000000
1751195820.534000,32.000000
1751195820.575250,32.000000
1751195820.627800,32.000000
1751195820.680250,32.000000
1751195820.732900,32.000000
1751195820.774150,32.000000
1751195820.826700,32.000000
1751195820.879450,32.000000
1751195820.932050,32.000000
1751195820.984550,32.000000
1751195821.025800,32.000000
1751195821.078350,32.000000
1751195821.130950,32.000000
1751195821.183600,32.000000
1751195821.224850,32.000000
1751195821.277450,32.000000
1751195821.330100,32.000000
1751195821.382750,32.000000
1751195821.423850,32.000000
1751195821.476400,32.000000
1751195821.528950,32.000000
1751195821.581400,32.000000
1751195821.633950,32.000000
1751195821.675250,32.000000
1751195821.727750,32.000000
1751195821.780200,32.000000
1751195821.832850,32.000000
1751195821.874000,32.000000
1751195821.926550,32.000000
1751195821.979150,32.000000
1751195822.031550,32.000000
1751195822.084050,32.000000
1751195822.125300,32.000000
1751195822.177900,32.000000
1751195822.230700,32.000000
1751195822.324600,32.000000
1751195822.377150,32.000000
1751195822.429800,32.000000
1751195822.482450,31.500000
1751195822.534900,32.000000
1751195822.576150,32.000000
1751195822.628850,32.000000
1751195822.681500,32.000000
1751195822.734050,32.000000
1751195822.775350,32.000000
1751195822.827900,32.000000
1751195822.880700,32.000000
1751195822.974650,32.000000
1751195823.027200,32.000000
1751195823.079850,32.000000
1751195823.132550,32.000000
1751195823.185000,32.000000
1751195823.226300,32.000000
1751195823.278950,32.000000
1751195823.331400,32.000000
1751195823.383950,32.000000
1751195823.425200,32.000000
1751195823.477750,32.000000
1751195823.530200,32.000000
1751195823.582650,32.000000
1751195823.635100,32.000000
1751195823.676400,32.000000
1751195823.728950,32.000000
1751195823.781350,32.000000
1751195823.833900,32.000000
1751195823.875200,32.000000
1751195823.927750,32.000000
1751195823.980200,32.000000
1751195824.032600,32.000000
1751195824.085100,32.000000
1751195824.126400,32.000000
1751195824.178950,32.000000
1751195824.231400,32.000000
1751195824.283950,32.000000
1751195824.325200,32.000000
1751195824.377750,32.000000
1751195824.430200,32.000000
1751195824.482800,32.000000
1751195824.523950,32.000000
1751195824.576500,32.000000
1751195824.629050,32.000000
1751195824.681500,32.000000
1751195824.734050,32.000000
1751195824.775300,32.000000
1751195824.827900,32.000000
1751195824.880600,32.000000
1751195824.974550,32.000000
1751195825.027100,32.000000
1751195825.079750,32.000000
1751195825.132400,32.000000
1751195825.184850,32.000000
1751195825.226100,31.500000
1751195825.278800,32.000000
1751195825.331450,32.000000
1751195825.383950,32.000000
1751195825.425250,32.000000
1751195825.477800,32.000000
1751195825.530600,31.500000
1751195825.624550,32.000000
1751195825.677100,32.000000
1751195825.729750,32.000000
1751195825.782400,32.000000
1751195825.834850,32.000000
1751195825.876150,32.000000
1751195825.928800,32.000000
1751195825.981500,32.000000
1751195826.033950,32.000000
1751195826.075200,31.500000
1751195826.127800,32.000000
1751195826.180550,32.000000
1751195826.274500,32.000000
1751195826.327050,32.000000
1751195826.379700,32.000000
1751195826.432300,32.000000
1751195826.484800,32.000000
1751195826.526050,32.000000
1751195826.578700,32.000000
1751195826.631350,32.000000
1751195826.683850,32.000000
1751195826.725150,32.000000
1751195826.777700,32.000000
1751195826.830100,32.000000
1751195826.882700,32.000000
1751195826.935150,32.000000
1751195826.976450,32.000000
1751195827.029000,32.000000
1751195827.081450,32.000000
1751195827.133750,32.000000
1751195827.175050,32.000000
1751195827.227600,32.000000
1751195827.280050,32.000000
1751195827.332700,32.000000
1751195827.385150,32.000000
1751195827.426400,32.000000
1751195827.478950,32.000000
1751195827.531350,32.000000
1751195827.583900,32.000000
1751195827.625200,32.000000
1751195827.677750,32.000000
1751195827.730550,32.000000
1751195827.824450,32.000000
1751195827.877000,32.000000
1751195827.929700,32.000000
1751195827.982350,32.000000
1751195828.034800,32.000000
1751195828.076100,32.000000
1751195828.128750,32.000000
1751195828.181450,32.000000
1751195828.233850,32.000000
1751195828.275200,32.000000
1751195828.327800,31.500000
1751195828.380600,32.000000
1751195828.433550,32.500000
1751195828.475000,32.000000
1751195828.527850,32.000000
1751195828.580800,32.000000
1751195828.633650,32.000000
1751195828.675250,32.000000
1751195828.728100,32.000000
1751195828.781100,32.000000
1751195828.834000,32.000000
1751195828.875600,32.000000
1751195828.928600,32.000000
1751195828.981650,32.000000
1751195829.034450,32.000000
1751195829.076000,32.000000
1751195829.129050,32.000000
1751195829.182100,32.000000
1751195829.234900,32.000000
1751195829.276450,32.000000
1751195829.329500,32.000000
1751195829.382500,32.000000
1751195829.435350,32.000000
1751195829.476950,32.000000
1751195829.529950,32.000000
1751195829.583000,32.000000
1751195829.624500,32.000000
1751195829.677400,32.000000
1751195829.730400,32.000000
1751195829.783400,31.500000
1751195829.825000,32.000000
1751195829.877850,32.000000
1751195829.930900,32.000000
1751195829.983750,32.000000
1751195830.025250,32.000000
1751195830.078150,32.000000
1751195830.131150,32.000000
1751195830.184000,32.000000
1751195830.225600,32.000000
1751195830.278650,32.000000
1751195830.331650,32.000000
1751195830.384450,32.000000
1751195830.426050,32.000000
1751195830.479100,32.000000
1751195830.532150,32.000000
1751195830.584900,32.000000
1751195830.626550,32.000000
1751195830.679550,32.000000
1751195830.732550,32.000000
1751195830.785200,31.500000
1751195830.826600,32.000000
1751195830.879200,32.000000
1751195830.931900,32.000000
1751195830.984350,32.000000
1751195831.025600,31.500000
1751195831.078300,32.500000
1751195831.130900,32.000000
1751195831.183550,32.000000
1751195831.224800,32.000000
1751195831.277300,32.000000
1751195831.330000,32.000000
1751195831.382450,32.000000
1751195831.434900,32.000000
1751195831.476150,32.000000
1751195831.528700,32.000000
1751195831.581100,32.000000
1751195831.633650,32.000000
1751195831.674950,32.000000
1751195831.727500,32.500000
1751195831.779900,32.000000
1751195831.832550,32.500000
1751195831.885000,32.000000
1751195831.926250,32.000000
1751195831.978750,32.000000
1751195832.031200,32.000000
1751195832.083700,32.000000
1751195832.124950,32.500000
1751195832.177500,32.000000
1751195832.229900,32.500000
1751195832.282600,32.000000
1751195832.335050,32.000000
1751195832.376300,32.000000
1751195832.429100,32.000000
1751195832.481750,32.000000
1751195832.534200,32.000000
1751195832.575500,32.000000
1751195832.628100,32.000000
1751195832.680750,32.000000
1751195832.733350,32.000000
1751195832.774650,32.000000
1751195832.827250,32.000000
1751195832.879900,32.000000
1751195832.932550,32.000000
1751195832.985050,32.000000
1751195833.026300,32.000000
1751195833.079050,32.000000
1751195833.131700,32.000000
1751195833.184150,32.000000
1751195833.225400,32.000000
1751195833.277950,32.000000
1751195833.330600,32.000000
1751195833.383150,32.000000
1751195833.424400,32.000000
1751195833.476950,32.000000
1751195833.529550,32.000000
1751195833.582200,32.000000
1751195833.634650,32.000000
1751195833.675950,32.000000
1751195833.728600,32.000000
1751195833.781250,32.000000
1751195833.833750,32.000000
1751195833.875050,32.500000
1751195833.927600,32.000000
1751195833.980400,32.000000
1751195834.074300,32.000000
1751195834.126800,32.000000
1751195834.179450,32.000000
1751195834.232100,32.000000
1751195834.284550,32.000000
1751195834.325800,32.000000
1751195834.378350,32.000000
1751195834.430950,32.000000
1751195834.483500,32.000000
1751195834.524800,32.000000
1751195834.577350,32.000000
1751195834.629800,32.000000
1751195834.682450,32.000000
1751195834.734900,32.000000
1751195834.776200,32.000000
1751195834.828750,32.500000
1751195834.881150,32.500000
1751195834.933700,32.000000
1751195834.975000,32.500000
1751195835.027550,32.000000
1751195835.080000,32.000000
1751195835.132450,32.000000
1751195835.184900,32.000000
1751195835.226200,32.000000
1751195835.278750,32.000000
1751195835.331200,32.000000
1751195835.383750,32.000000
1751195835.425000,32.500000
1751195835.477600,32.000000
1751195835.530350,32.000000
1751195835.624300,32.000000
1751195835.676900,32.000000
1751195835.729500,32.000000
1751195835.782150,32.000000
1751195835.834650,32.000000
1751195835.875900,32.000000
1751195835.928600,32.500000
1751195835.981250,32.000000
1751195836.033550,32.500000
1751195836.074850,32.000000
1751195836.127400,32.500000
1751195836.179850,32.000000
1751195836.232500,32.000000
1751195836.284950,32.000000
1751195836.326200,32.500000
1751195836.378750,32.000000
1751195836.431200,32.000000
1751195836.483700,32.500000
1751195836.525000,32.000000
1751195836.577550,32.000000
1751195836.630300,32.000000
1751195836.724250,32.000000
1751195836.776850,32.500000
1751195836.829500,32.000000
1751195836.882150,32.000000
1751195836.934650,32.500000
1751195836.975950,32.000000
1751195837.028650,32.000000
1751195837.081100,32.500000
1751195837.133650,32.000000
1751195837.174950,32.500000
1751195837.227550,32.000000
1751195837.280300,32.500000
1751195837.374250,32.000000
1751195837.426850,32.000000
1751195837.479500,32.500000
1751195837.532200,32.000000
1751195837.584700,32.000000
1751195837.626000,32.000000
1751195837.678700,32.500000
1751195837.731150,32.000000
1751195837.783700,32.000000
1751195837.825000,32.000000
1751195837.877550,32.000000
1751195837.930300,32.500000
1751195838.024300,32.000000
1751195838.076900,32.000000
1751195838.129600,32.500000
1751195838.182250,32.000000
1751195838.234750,32.000000
1751195838.276050,32.000000
1751195838.328650,32.000000
1751195838.381150,32.000000
1751195838.433500,32.000000
1751195838.474800,32.000000
1751195838.527400,32.000000
1751195838.579850,32.000000
1751195838.632400,32.000000
1751195838.684900,32.000000
1751195838.726200,32.000000
1751195838.779000,32.000000
1751195838.831700,32.000000
1751195838.884200,32.500000
1751195838.925550,32.000000
1751195838.978250,32.000000
1751195839.031000,32.500000
1751195839.083550,32.000000
1751195839.124850,32.000000
1751195839.177450,32.000000
1751195839.230300,32.000000
1751195839.324350,32.000000
1751195839.377000,32.000000
1751195839.429700,32.000000
1751195839.482450,31.500000
1751195839.535150,32.500000
1751195839.576500,32.500000
1751195839.629200,32.000000
1751195839.681950,32.000000
1751195839.734500,32.000000
1751195839.775850,32.500000
1751195839.828600,32.000000
1751195839.881150,32.000000
1751195839.933600,32.500000
1751195839.974950,32.000000
1751195840.027600,32.000000
1751195840.080350,32.000000
1751195840.132950,32.500000
1751195840.174350,32.000000
1751195840.227000,32.500000
1751195840.279750,32.000000
1751195840.332500,32.000000
1751195840.385150,32.500000
1751195840.426550,32.000000
1751195840.479300,31.500000
1751195840.532100,32.000000
1751195840.584650,32.000000
1751195840.626000,32.000000
1751195840.678700,32.000000
1751195840.731550,32.000000
1751195840.784150,32.500000
1751195840.825550,32.500000
1751195840.878350,32.500000
1751195840.931100,32.000000
1751195840.983550,32.000000
1751195841.024950,31.500000
1751195841.077600,32.500000
1751195841.130400,32.000000
1751195841.183200,32.000000
1751195841.224600,32.000000
1751195841.277250,32.000000
1751195841.329800,32.000000
1751195841.382400,32.500000
1751195841.435100,32.000000
1751195841.476450,32.000000
1751195841.529250,32.000000
1751195841.582050,31.500000
1751195841.634650,32.000000
1751195841.676050,32.000000
1751195841.728950,32.500000
1751195841.781800,32.500000
1751195841.834400,32.000000
1751195841.875800,32.500000
1751195841.928600,32.500000
1751195841.981200,32.500000
1751195842.033700,32.500000
1751195842.075100,32.000000
1751195842.127800,32.500000
1751195842.180550,32.500000
1751195842.233300,32.500000
1751195842.274700,32.000000
1751195842.327350,32.500000
1751195842.380300,32.500000
1751195842.433100,32.500000
1751195842.474500,32.500000
1751195842.527150,32.000000
1751195842.579700,32.500000
1751195842.632500,32.000000
1751195842.685200,32.000000
1751195842.726550,32.000000
1751195842.779350,32.000000
1751195842.832150,32.000000
1751195842.884700,32.000000
1751195842.926100,31.500000
1751195842.978950,32.000000
1751195843.031750,32.500000
1751195843.084300,32.500000
1751195843.125700,32.500000
1751195843.178550,32.000000
1751195843.231100,32.000000
1751195843.283550,32.500000
1751195843.324900,32.500000
1751195843.377600,32.000000
1751195843.430350,32.000000
1751195843.483100,32.500000
1751195843.524550,32.000000
1751195843.577200,32.500000
1751195843.629750,32.500000
1751195843.682300,32.000000
1751195843.735050,32.000000
1751195843.776400,32.000000
1751195843.829200,31.500000
1751195843.881950,32.500000
1751195843.934550,32.500000
1751195843.975900,32.000000
1751195844.028650,32.000000
1751195844.081300,32.000000
1751195844.133850,32.500000
1751195844.175250,32.500000
1751195844.228050,32.000000
1751195844.280750,32.000000
1751195844.333450,32.000000
1751195844.374800,32.500000
1751195844.427500,32.000000
1751195844.480300,32.000000
1751195844.533050,32.000000
1751195844.574450,32.000000
1751195844.627100,32.000000
1751195844.679650,32.000000
1751195844.732250,32.000000
1751195844.784850,32.000000
1751195844.826250,32.500000
1751195844.878950,32.000000
1751195844.931750,32.500000
1751195844.984400,32.000000
1751195845.025750,32.000000
1751195845.078400,32.000000
1751195845.130950,32.000000
1751195845.183650,32.000000
1751195845.225000,32.500000
1751195845.277650,32.000000
1751195845.330400,32.000000
1751195845.383200,32.000000
1751195845.424550,32.000000
1751195845.477150,32.500000
1751195845.529750,32.000000
1751195845.582300,32.000000
1751195845.635000,32.000000
1751195845.676350,32.500000
1751195845.729150,32.000000
1751195845.781950,32.000000
1751195845.834500,32.000000
1751195845.875850,32.000000
1751195845.928550,32.000000
1751195845.981100,32.000000
1751195846.033500,32.000000
1751195846.074900,32.000000
1751195846.127550,32.000000
1751195846.180350,32.500000
1751195846.233100,32.000000
1751195846.274500,32.000000
1751195846.327150,32.500000
1751195846.379700,32.000000
1751195846.432250,32.000000
1751195846.484950,32.000000
1751195846.526300,32.500000
1751195846.579050,32.000000
1751195846.631850,32.000000
1751195846.684400,32.000000
1751195846.725800,32.000000
1751195846.778500,32.000000
1751195846.831050,32.000000
1751195846.883500,32.500000
1751195846.924850,32.500000
1751195846.977500,32.000000
1751195847.030250,32.500000
1751195847.083000,32.000000
1751195847.124400,32.500000
1751195847.177000,32.000000
1751195847.229500,32.000000
1751195847.282250,32.000000
1751195847.334850,32.000000
1751195847.376200,32.000000
1751195847.428900,32.000000
1751195847.481550,32.000000
1751195847.534100,32.000000
1751195847.575400,32.000000
1751195847.627950,32.000000
1751195847.680650,32.500000
1751195847.733200,32.000000
1751195847.774500,32.000000
1751195847.827050,32.000000
1751195847.879500,32.000000
1751195847.932200,32.500000
1751195847.984750,32.000000
1751195848.026050,32.000000
1751195848.078750,32.000000
1751195848.131400,32.000000
1751195848.183850,32.500000
1751195848.225150,32.000000
1751195848.277850,32.000000
1751195848.330450,32.000000
1751195848.383050,32.000000
1751195848.424300,32.000000
1751195848.476850,32.000000
1751195848.529500,32.000000
1751195848.582100,32.000000
1751195848.634600,31.500000
1751195848.675850,32.000000
1751195848.728400,32.000000
1751195848.780850,32.000000
1751195848.833400,32.000000
1751195848.874650,32.000000
1751195848.927200,32.000000
1751195848.979700,32.500000
1751195849.032100,32.000000
1751195849.084550,32.000000
1751195849.125800,32.000000
1751195849.178400,32.000000
1751195849.230800,32.000000
1751195849.283350,31.000000
1751195849.324650,32.000000
1751195849.377250,32.000000
1751195849.430000,32.000000
1751195849.535300,32.500000
1751195849.576550,32.500000
1751195849.629200,32.000000
1751195849.681850,32.000000
1751195849.734350,32.500000
1751195849.775600,32.000000
1751195849.828200,32.000000
1751195849.880850,32.000000
1751195849.933400,32.500000
1751195849.974700,32.500000
1751195850.027250,32.000000
1751195850.080000,32.000000
1751195850.185300,32.000000
1751195850.226650,32.000000
1751195850.279350,32.000000
1751195850.332100,32.000000
1751195850.384750,32.000000
1751195850.426100,32.500000
1751195850.478900,32.000000
1751195850.531700,32.000000
1751195850.584250,31.500000
1751195850.625600,32.000000
1751195850.678400,32.000000
1751195850.730950,32.500000
1751195850.783350,32.000000
1751195850.824750,32.000000
1751195850.877400,32.500000
1751195850.930200,32.000000
1751195850.982950,32.000000
1751195851.035650,32.000000
1751195851.077050,32.000000
1751195851.129600,32.000000
1751195851.182100,32.000000
1751195851.234700,32.500000
1751195851.276050,32.000000
1751195851.328800,32.000000
1751195851.381550,32.500000
1751195851.434150,32.000000
1751195851.475500,32.500000
1751195851.528300,32.000000
1751195851.580850,32.000000
1751195851.633300,31.000000
1751195851.674650,32.000000
1751195851.727350,32.000000
1751195851.780000,32.000000
1751195851.832600,32.000000
1751195851.885200,32.500000
1751195851.926450,32.000000
1751195851.979150,32.000000
1751195852.031750,32.000000
1751195852.084250,32.000000
1751195852.125500,32.000000
1751195852.178200,32.000000
1751195852.230650,32.000000
1751195852.283200,32.000000
1751195852.324450,32.500000
1751195852.377000,32.000000
1751195852.429450,32.000000
1751195852.482100,32.500000
1751195852.534650,32.000000
1751195852.575950,32.000000
1751195852.628550,32.000000
1751195852.681200,32.000000
1751195852.733650,32.000000
1751195852.774900,32.000000
1751195852.827450,32.000000
1751195852.880100,32.000000
1751195852.932650,32.000000
1751195852.985150,31.500000
1751195853.026450,32.000000
1751195853.079050,32.000000
1751195853.131700,32.000000
1751195853.184150,32.000000
1751195853.225450,32.000000
1751195853.278100,32.500000
1751195853.330700,32.000000
1751195853.383250,32.000000
1751195853.424450,32.000000
1751195853.477000,32.500000
1751195853.529400,32.000000
1751195853.582050,32.000000
1751195853.634450,32.500000
1751195853.675650,32.500000
1751195853.728200,32.000000
1751195853.780650,32.000000
1751195853.833150,32.000000
1751195853.874400,32.000000
1751195853.926950,32.000000
1751195853.979450,32.000000
1751195854.031850,32.000000
1751195854.084300,32.000000
1751195854.125550,32.000000
1751195854.178100,32.000000
1751195854.230750,32.500000
1751195854.283250,32.000000
1751195854.324500,32.500000
1751195854.377100,32.000000
1751195854.429800,32.000000
1751195854.535050,32.500000
1751195854.576300,32.500000
1751195854.628950,32.500000
1751195854.681600,32.000000
1751195854.734050,32.000000
1751195854.775350,32.000000
1751195854.828050,32.000000
1751195854.880750,32.000000
1751195854.933100,32.000000
1751195854.974450,32.000000
1751195855.027100,32.000000
1751195855.079950,32.000000
1751195855.132750,32.500000
1751195855.185500,32.000000
1751195855.226950,32.000000
1751195855.279650,32.000000
1751195855.332500,32.000000
1751195855.385400,32.000000
1751195855.426950,32.000000
1751195855.479750,32.000000
1751195855.532700,32.000000
1751195855.585600,32.000000
1751195855.627200,32.500000
1751195855.680200,32.000000
1751195855.733050,32.000000
1751195855.774650,32.000000
1751195855.827500,32.000000
1751195855.880550,32.000000
1751195855.933450,32.000000
1751195855.975050,32.000000
1751195856.028100,32.500000
1751195856.080850,32.000000
1751195856.133550,32.500000
1751195856.175100,32.000000
1751195856.228000,32.000000
1751195856.281000,32.000000
1751195856.333800,32.500000
1751195856.375450,32.000000
1751195856.428400,32.500000
1751195856.481400,32.000000
1751195856.534250,32.000000
1751195856.575800,32.000000
1751195856.628800,32.000000
1751195856.681800,32.000000
1751195856.734600,32.500000
1751195856.776200,32.000000
1751195856.829200,32.500000
1751195856.882200,32.500000
1751195856.935000,32.000000
1751195856.976600,32.000000
1751195857.029600,32.000000
1751195857.082700,32.000000
1751195857.135600,32.000000
1751195857.177200,32.000000
1751195857.230200,32.000000
1751195857.283050,32.000000
1751195857.335900,32.500000
1751195857.377300,32.000000
1751195857.429950,32.000000
1751195857.482500,32.000000
1751195857.535050,32.000000
1751195857.576300,32.000000
1751195857.628900,32.500000
1751195857.681550,32.500000
1751195857.734000,32.500000
1751195857.775250,32.500000
1751195857.827900,32.500000
1751195857.880500,32.500000
1751195857.933050,32.000000
1751195857.985600,32.000000
1751195858.026800,32.500000
1751195858.079200,32.500000
1751195858.131900,32.000000
1751195858.184350,32.500000
1751195858.225600,32.000000
1751195858.278150,32.500000
1751195858.330600,32.000000
1751195858.383100,32.500000
1751195858.435650,32.500000
1751195858.476900,32.500000
1751195858.529350,32.500000
1751195858.581750,32.000000
1751195858.634200,32.500000
1751195858.675450,32.000000
1751195858.728000,32.000000
1751195858.780450,32.500000
1751195858.832950,32.000000
1751195858.885500,32.000000
1751195858.926750,32.000000
1751195858.979150,32.500000
1751195859.031750,32.000000
1751195859.084250,32.000000
1751195859.125500,32.500000
1751195859.178000,32.500000
1751195859.230450,32.000000
1751195859.282950,32.000000
1751195859.335500,32.000000
1751195859.376750,32.000000
1751195859.429150,32.000000
