t,sensor_imu_yawrate,sensor_imu_velocity,sensor_imu_accel_y,sensor_imu_accel_x
1751195792.960850,9.580050,0.000000,0.000000,-0.112850
1751195793.010750,7.786650,0.000000,0.000000,-0.009150
1751195793.060800,9.625800,0.000000,0.000000,-0.006100
1751195793.110750,9.872850,81.705840,0.000000,-0.054900
1751195793.160850,8.674200,81.705840,0.000000,-0.061000
1751195793.210900,12.123750,81.705840,0.000000,-0.030500
1751195793.260850,9.854550,81.705840,0.000000,-0.033550
1751195793.310800,8.125200,0.000000,0.000000,-0.064050
1751195793.360850,8.957850,0.000000,0.000000,-0.018300
1751195793.410900,9.232350,0.000000,0.000000,0.045750
1751195793.460900,8.710800,0.000000,0.000000,0.024400
1751195793.510950,10.083300,0.000000,0.000000,0.045750
1751195793.560800,10.220550,0.000000,0.000000,0.106750
1751195793.610850,8.399700,0.000000,0.000000,0.033550
1751195793.660900,9.278100,0.000000,0.000000,0.048800
1751195793.710900,9.918600,0.000000,0.000000,0.018300
1751195793.760800,0.000000,119.929050,0.000000,0.000000
1751195793.810900,0.000000,119.929050,0.000000,0.000000
1751195793.860850,0.000000,119.929050,0.000000,0.000000
1751195793.910850,-0.009150,119.929050,0.000000,0.000000
1751195793.960900,-210.733650,119.929050,0.000000,-0.003050
1751195794.010850,0.000000,119.929050,0.000000,18.681250
1751195794.060850,0.000000,119.929050,0.000000,0.000000
1751195794.110850,0.000000,119.929050,0.000000,0.000000
1751195794.160750,0.000000,119.929050,0.000000,-0.003050
1751195794.210850,3.010350,119.929050,0.000000,0.000000
1751195794.260850,0.000000,119.929050,0.000000,-35.645350
1751195794.310850,-248.806800,119.929050,0.000000,-0.003050
1751195794.360850,-0.009150,119.929050,0.000000,-0.003050
1751195794.411000,-0.009150,119.929050,0.000000,0.000000
1751195794.460850,0.000000,119.929050,0.000000,0.000000
1751195794.510800,0.000000,119.929050,0.000000,-0.003050
1751195794.561000,-0.009150,119.929050,0.000000,0.000000
1751195794.611000,0.000000,119.929050,0.000000,0.000000
1751195794.660850,0.000000,119.929050,0.000000,0.009150
1751195794.710850,-0.009150,119.929050,0.000000,-0.003050
1751195794.760750,0.000000,119.929050,0.000000,-0.183000
1751195794.810800,0.000000,119.929050,0.000000,0.000000
1751195794.860950,0.000000,119.929050,0.000000,0.000000
1751195794.910850,0.000000,119.929050,0.000000,0.000000
1751195794.960850,0.000000,119.929050,0.000000,-0.003050
1751195795.010950,0.000000,119.929050,0.000000,-19.626750
1751195795.060850,0.045750,119.929050,0.000000,0.000000
1751195795.110800,0.000000,119.929050,0.000000,84.558200
1751195795.160800,0.000000,119.929050,0.000000,-35.566050
1751195795.210800,0.000000,119.929050,0.000000,-0.003050
1751195795.260750,0.000000,119.929050,0.000000,0.000000
1751195795.310900,0.000000,119.929050,0.000000,0.000000
1751195795.360900,0.000000,119.929050,0.000000,0.000000
1751195795.410800,0.000000,119.929050,0.000000,-8.652850
1751195795.461000,-0.009150,119.929050,0.000000,0.000000
1751195795.510850,0.000000,119.929050,0.000000,0.000000
1751195795.560900,247.480050,119.929050,0.000000,0.000000
1751195795.610950,0.000000,119.929050,0.000000,0.000000
1751195795.660750,0.000000,119.929050,0.000000,0.000000
1751195795.710800,-0.009150,119.929050,0.000000,0.000000
1751195795.760900,-0.009150,119.929050,0.000000,0.000000
1751195795.810900,0.000000,119.929050,0.000000,-0.003050
1751195795.860800,0.000000,119.929050,0.000000,-0.003050
1751195795.910850,0.000000,119.929050,0.000000,-0.003050
1751195795.960800,0.000000,119.929050,0.000000,-0.003050
1751195796.010850,0.000000,119.929050,0.000000,0.000000
1751195796.060900,0.000000,119.929050,0.000000,0.000000
1751195796.110950,-0.009150,119.929050,0.000000,94.672000
1751195796.160750,3.010350,119.929050,0.000000,-0.021350
1751195796.210800,0.000000,119.929050,0.000000,-0.003050
1751195796.260900,0.000000,119.929050,0.000000,0.000000
1751195796.310800,0.000000,119.929050,0.000000,0.000000
1751195796.361000,0.000000,119.929050,0.000000,-0.003050
1751195796.410800,0.000000,119.929050,0.000000,0.000000
1751195796.460950,0.000000,119.929050,0.000000,-43.968800
1751195796.510750,-0.009150,119.929050,0.000000,0.000000
1751195796.560900,0.000000,119.929050,0.000000,0.000000
1751195796.610850,0.000000,119.929050,0.000000,0.000000
1751195796.660850,0.000000,119.929050,0.000000,0.000000
1751195796.710800,3.010350,119.929050,0.000000,0.000000
1751195796.760900,-48.284550,119.929050,0.000000,0.000000
1751195796.810900,0.000000,119.929050,0.000000,0.000000
1751195796.861000,0.000000,119.929050,0.000000,0.000000
1751195796.911050,-258.359400,119.929050,0.000000,0.000000
1751195796.961050,0.000000,119.929050,0.000000,-0.003050
1751195797.010900,0.000000,119.929050,0.000000,0.000000
1751195797.060950,0.000000,119.929050,0.000000,19.172300
1751195797.110950,0.000000,119.929050,0.000000,0.000000
1751195797.161000,-0.009150,119.929050,0.000000,0.000000
1751195797.210800,-233.654400,119.929050,0.000000,0.000000
1751195797.261000,0.009150,119.929050,0.000000,0.000000
1751195797.310850,0.000000,119.929050,0.000000,0.000000
1751195797.360900,0.009150,119.929050,0.000000,-0.003050
1751195797.411000,0.000000,119.929050,0.000000,0.000000
1751195797.460900,0.000000,119.929050,0.000000,0.000000
1751195797.510900,-0.009150,119.929050,0.000000,-0.003050
1751195797.561050,0.000000,119.929050,0.000000,-0.003050
1751195797.611000,0.000000,119.929050,0.000000,-0.003050
1751195797.660900,0.000000,119.929050,0.000000,-0.003050
1751195797.710950,48.266250,119.929050,0.000000,82.694650
1751195797.760950,0.000000,119.929050,0.000000,0.000000
1751195797.810950,0.000000,119.929050,0.000000,89.029500
1751195797.861000,0.000000,119.929050,0.000000,0.000000
1751195797.911000,0.000000,119.929050,0.000000,0.000000
1751195797.960950,0.000000,119.929050,0.000000,0.000000
1751195798.011000,0.000000,119.929050,0.000000,0.000000
1751195798.060850,0.000000,119.929050,0.000000,0.000000
1751195798.110950,0.000000,119.929050,0.000000,-0.003050
1751195798.160950,0.000000,119.929050,0.000000,-88.407300
1751195798.210950,0.000000,119.929050,0.000000,0.000000
1751195798.310950,230.012700,119.929050,0.000000,0.000000
1751195798.360950,0.000000,119.929050,0.000000,10.208350
1751195798.410950,0.000000,119.929050,0.000000,-0.003050
1751195798.460950,0.000000,119.929050,0.000000,0.000000
1751195798.510850,-235.649100,119.929050,0.000000,0.000000
1751195798.561000,-0.009150,119.929050,0.000000,-0.003050
1751195798.610850,-0.009150,119.929050,0.000000,0.000000
1751195798.660950,0.000000,119.929050,0.000000,0.000000
1751195798.710950,0.000000,119.929050,0.000000,-23.045800
1751195798.760950,0.000000,119.929050,0.000000,0.000000
1751195798.810900,0.000000,119.929050,0.000000,0.000000
1751195798.861000,0.000000,119.929050,0.000000,0.000000
1751195798.910850,0.000000,119.929050,0.000000,0.000000
1751195798.960950,-0.009150,119.929050,0.000000,0.000000
1751195799.010950,0.000000,119.929050,0.000000,0.000000
1751195799.060850,0.000000,119.929050,0.000000,-0.003050
1751195799.160950,-0.009150,119.929050,0.000000,0.000000
1751195799.210950,0.000000,119.929050,0.000000,-0.003050
1751195799.260950,0.000000,119.929050,0.000000,0.000000
1751195799.360950,0.000000,119.929050,0.000000,-76.844750
1751195799.410900,3.010350,119.929050,0.000000,0.000000
1751195799.460900,0.000000,119.929050,0.000000,0.000000
1751195799.510950,0.000000,119.929050,0.000000,0.000000
1751195799.560850,0.000000,0.000000,0.000000,0.000000
1751195799.610850,0.000000,0.000000,0.000000,0.000000
1751195799.660900,0.000000,0.000000,0.000000,-0.003050
1751195799.710900,0.000000,0.000000,0.000000,0.000000
1751195799.760950,0.000000,0.000000,0.000000,0.000000
1751195799.810850,0.000000,61.821060,0.000000,0.000000
1751195799.860900,-0.009150,61.821060,0.000000,0.000000
1751195799.910900,-149.785500,58.071390,0.000000,0.000000
1751195800.010850,0.000000,58.071390,0.000000,0.000000
1751195800.060900,0.000000,58.071390,0.000000,0.000000
1751195800.110900,0.000000,47.071260,0.000000,-15.832550
1751195800.160850,0.000000,47.071260,0.000000,80.315650
1751195800.210900,0.000000,47.071260,0.000000,-0.811300
1751195800.260950,113.286150,47.071260,0.000000,16.091800
1751195800.310900,0.000000,35.571540,0.000000,0.000000
1751195800.360900,0.000000,35.571540,0.000000,0.000000
1751195800.410950,0.000000,35.571540,0.000000,-26.364200
1751195800.460900,-0.009150,35.571540,0.000000,47.207900
1751195800.510950,0.000000,20.571030,0.000000,-5.721800
1751195800.560850,0.000000,20.571030,0.000000,53.509200
1751195800.610900,0.000000,20.571030,0.000000,-7.124800
1751195800.660900,0.000000,20.571030,0.000000,0.000000
1751195800.710900,0.000000,6.320820,0.000000,0.000000
1751195800.760850,0.000000,6.320820,0.000000,83.252800
1751195800.810900,-0.009150,3.158580,0.000000,0.393450
1751195800.860900,-0.018300,3.158580,0.000000,0.390400
1751195800.910900,-0.009150,3.158580,0.000000,0.381250
1751195800.960900,-0.009150,3.158580,0.000000,0.387350
1751195801.060900,0.000000,0.000000,0.000000,0.000000
1751195801.110900,0.000000,0.000000,0.000000,0.000000
1751195801.160900,0.000000,0.000000,0.000000,0.000000
1751195801.210900,0.000000,0.000000,0.000000,0.000000
1751195801.260900,0.000000,0.000000,0.000000,0.000000
1751195801.310900,0.000000,0.000000,0.000000,-0.003050
1751195801.360950,0.000000,119.929050,0.000000,0.000000
1751195801.410900,0.000000,119.929050,0.000000,0.000000
1751195801.460900,0.000000,119.929050,0.000000,0.000000
1751195801.510900,-0.009150,119.929050,0.000000,0.000000
1751195801.560900,0.000000,0.000000,0.000000,-0.003050
1751195801.610900,0.000000,0.000000,0.000000,0.000000
1751195801.660900,-0.009150,0.000000,0.000000,0.000000
1751195801.710900,-0.009150,0.000000,0.000000,0.000000
1751195801.760850,-0.009150,0.000000,0.000000,0.000000
1751195801.810850,-0.009150,0.000000,0.000000,0.000000
1751195801.860850,-0.009150,0.000000,0.000000,0.000000
1751195801.910850,-0.009150,0.000000,0.000000,-0.003050
1751195801.960900,-0.009150,0.000000,0.000000,0.000000
1751195802.010900,-0.009150,0.000000,0.000000,-0.003050
1751195802.110900,-0.009150,0.000000,0.000000,0.000000
1751195802.160900,-0.009150,0.000000,0.000000,-0.003050
1751195802.210900,-0.009150,0.000000,0.000000,0.000000
1751195802.261100,-0.009150,0.000000,0.000000,0.000000
1751195802.310850,-0.009150,0.000000,0.000000,0.000000
1751195802.360850,0.695400,2.671800,0.000000,3.004250
1751195802.410850,0.649650,2.671800,0.000000,0.277550
1751195802.461050,0.558150,2.671800,0.000000,1.790350
1751195802.511100,0.000000,0.000000,0.000000,-0.015250
1751195802.561100,0.000000,0.000000,0.000000,-40.726650
1751195802.610900,0.000000,0.000000,0.000000,0.000000
1751195802.661100,0.000000,0.000000,0.000000,0.000000
1751195802.710900,0.000000,0.000000,0.000000,0.000000
1751195802.760950,-0.009150,0.000000,0.000000,0.000000
1751195802.811100,-0.009150,0.000000,0.000000,0.000000
1751195802.860900,-0.009150,0.000000,0.000000,0.000000
1751195802.960900,-0.082350,0.000000,0.000000,0.000000
1751195803.011100,-0.082350,0.000000,0.000000,0.000000
1751195803.060900,-0.082350,0.000000,0.000000,0.000000
1751195803.111100,0.000000,0.000000,0.000000,0.000000
1751195803.161050,0.000000,0.000000,0.000000,0.000000
1751195803.210950,0.000000,0.000000,0.000000,0.000000
1751195803.261100,0.000000,0.000000,0.000000,0.000000
1751195803.311050,0.000000,119.929050,0.000000,0.000000
1751195803.361100,0.000000,119.929050,0.000000,0.000000
1751195803.410900,0.000000,119.929050,0.000000,0.000000
1751195803.461050,0.000000,119.929050,0.000000,0.000000
1751195803.510900,-0.009150,0.000000,0.000000,0.000000
1751195803.561050,-0.009150,0.000000,0.000000,0.000000
1751195803.610950,-0.009150,0.000000,0.000000,0.000000
1751195803.661050,-0.009150,0.000000,0.000000,0.000000
1751195803.711050,0.000000,119.929050,0.000000,0.000000
1751195803.760900,0.000000,119.929050,0.000000,0.000000
1751195803.861100,0.000000,119.929050,0.000000,0.000000
1751195803.910900,0.969900,0.000000,0.000000,0.000000
1751195803.960950,0.969900,0.000000,0.000000,0.000000
1751195804.011050,0.969900,0.000000,0.000000,0.000000
1751195804.060950,0.969900,0.000000,0.000000,0.000000
1751195804.111100,-0.009150,0.000000,0.000000,0.000000
1751195804.160900,-0.009150,0.000000,0.000000,0.000000
1751195804.210950,-0.009150,0.000000,0.000000,0.000000
1751195804.311050,0.000000,0.000000,0.000000,0.000000
1751195804.361050,0.000000,0.000000,0.000000,0.000000
1751195804.410900,0.000000,0.000000,0.000000,0.000000
1751195804.461050,0.000000,0.000000,0.000000,0.000000
1751195804.510950,-0.009150,0.000000,0.000000,0.000000
1751195804.560900,-0.009150,0.000000,0.000000,0.000000
1751195804.610950,-0.009150,0.000000,0.000000,0.000000
1751195804.660950,-0.009150,0.000000,0.000000,0.000000
1751195804.711050,16.186350,0.000000,0.000000,0.000000
1751195804.761100,16.186350,0.000000,0.000000,0.000000
1751195804.811050,16.186350,0.000000,0.000000,0.000000
1751195804.861050,16.186350,0.000000,0.000000,0.000000
1751195804.911100,0.000000,0.001830,0.000000,0.000000
1751195804.961050,0.000000,0.001830,0.000000,0.000000
1751195805.011050,0.000000,0.001830,0.000000,0.000000
1751195805.061050,0.000000,0.001830,0.000000,0.000000
1751195805.111000,0.000000,0.000000,0.000000,0.000000
1751195805.161050,0.000000,0.000000,0.000000,0.000000
1751195805.210950,0.000000,0.000000,0.000000,0.000000
1751195805.261050,0.000000,0.000000,0.000000,0.000000
1751195805.310950,0.000000,0.000000,0.000000,0.000000
1751195805.361050,0.000000,0.000000,0.000000,0.000000
1751195805.411050,0.000000,0.000000,0.000000,0.000000
1751195805.460950,0.000000,0.000000,0.000000,0.000000
1751195805.511000,0.000000,0.000000,0.000000,0.000000
1751195805.611100,0.000000,0.000000,0.000000,0.000000
1751195805.661000,0.000000,0.000000,0.000000,0.000000
1751195805.711050,0.000000,0.000000,0.000000,0.000000
1751195805.761000,0.000000,0.000000,0.000000,0.000000
1751195805.810950,0.000000,0.000000,0.000000,0.000000
1751195805.861000,0.000000,0.000000,0.000000,0.000000
1751195805.911000,0.000000,0.000000,0.000000,0.000000
1751195805.960950,0.000000,0.000000,0.000000,0.000000
1751195806.011000,0.000000,0.000000,0.000000,0.000000
1751195806.060950,0.000000,0.000000,0.000000,0.000000
1751195806.110950,0.000000,119.929050,0.000000,0.000000
1751195806.210950,0.000000,119.929050,0.000000,0.000000
1751195806.260950,0.000000,119.929050,0.000000,0.000000
1751195806.311000,0.000000,0.000000,0.000000,0.000000
1751195806.361000,0.000000,0.000000,0.000000,69.451550
1751195806.411000,0.000000,0.000000,0.000000,0.000000
1751195806.460950,0.000000,0.000000,0.000000,0.000000
1751195806.511000,0.000000,119.929050,0.000000,0.000000
1751195806.561050,0.000000,119.929050,0.000000,0.000000
1751195806.611000,0.000000,119.929050,0.000000,-0.003050
1751195806.661000,0.000000,119.929050,0.000000,0.000000
1751195806.710950,0.000000,0.000000,0.000000,0.000000
1751195806.761000,0.000000,0.000000,0.000000,0.000000
1751195806.811150,0.000000,0.000000,0.000000,0.000000
1751195806.861100,0.000000,0.000000,0.000000,0.000000
1751195806.911000,-0.064050,119.929050,0.000000,-0.003050
1751195806.961000,-0.064050,119.929050,0.000000,0.000000
1751195807.011100,-0.064050,119.929050,0.000000,-0.003050
1751195807.061000,-0.064050,119.929050,0.000000,0.000000
1751195807.111000,0.000000,0.000000,0.000000,0.000000
1751195807.161150,0.000000,0.000000,0.000000,-0.003050
1751195807.211100,0.000000,0.000000,0.000000,-29.127500
1751195807.260950,0.000000,0.000000,0.000000,0.000000
1751195807.311000,0.000000,0.000000,0.000000,-0.003050
1751195807.361100,0.000000,0.000000,0.000000,0.000000
1751195807.411050,0.000000,0.000000,0.000000,0.000000
1751195807.461000,0.000000,0.000000,0.000000,0.000000
1751195807.511000,0.000000,0.000000,0.000000,0.000000
1751195807.561000,0.000000,0.000000,0.000000,0.000000
1751195807.611000,0.000000,0.000000,0.000000,21.770900
1751195807.661000,0.000000,0.000000,0.000000,0.000000
1751195807.711100,-0.009150,0.000000,0.000000,0.000000
1751195807.761000,-0.009150,0.000000,0.000000,0.000000
1751195807.811000,-0.009150,0.000000,0.000000,0.000000
1751195807.861100,-0.009150,0.000000,0.000000,0.000000
1751195807.911000,0.000000,0.000000,0.000000,0.000000
1751195807.960950,0.000000,0.000000,0.000000,0.000000
1751195808.011000,0.000000,0.000000,0.000000,0.000000
1751195808.061050,0.000000,0.000000,0.000000,0.000000
1751195808.111200,30.725700,119.929050,0.000000,0.000000
1751195808.161050,14.850450,119.929050,0.000000,0.000000
1751195808.211000,14.731500,119.929050,0.000000,0.000000
1751195808.261050,14.731500,119.929050,0.000000,0.000000
1751195808.311000,0.000000,21.855690,0.000000,0.000000
1751195808.361100,0.000000,21.855690,0.000000,0.000000
1751195808.411000,0.000000,21.855690,0.000000,-0.003050
1751195808.461050,0.000000,21.855690,0.000000,0.000000
1751195808.511100,1.464000,0.000000,0.000000,0.000000
1751195808.561000,1.464000,0.000000,0.000000,0.000000
1751195808.611050,1.464000,0.000000,0.000000,0.000000
1751195808.661000,1.464000,0.000000,0.000000,0.000000
1751195808.711000,0.000000,0.000000,0.000000,-96.004850
1751195808.761000,0.000000,0.000000,0.000000,0.000000
1751195808.811000,0.000000,0.000000,0.000000,0.000000
1751195808.861000,0.000000,0.000000,0.000000,0.000000
1751195808.911050,0.000000,21.855690,0.000000,0.000000
1751195808.961050,0.000000,21.855690,0.000000,0.000000
1751195809.011000,0.000000,21.855690,0.000000,0.000000
1751195809.061050,0.000000,21.855690,0.000000,0.000000
1751195809.111100,-34.385700,0.000000,0.000000,0.128100
1751195809.161150,-34.385700,0.000000,0.000000,0.000000
1751195809.211050,-34.385700,0.000000,0.000000,0.000000
1751195809.261000,-34.385700,0.000000,0.000000,0.000000
1751195809.311050,0.000000,0.000000,0.000000,0.000000
1751195809.361000,0.000000,0.000000,0.000000,0.000000
1751195809.411050,0.000000,0.000000,0.000000,0.000000
1751195809.461050,0.000000,0.000000,0.000000,0.000000
1751195809.511050,0.000000,119.929050,0.000000,0.000000
1751195809.561150,0.000000,119.929050,0.000000,0.000000
1751195809.611000,0.000000,119.929050,0.000000,0.000000
1751195809.661050,0.000000,119.929050,0.000000,0.000000
1751195809.711100,0.000000,119.929050,0.000000,0.000000
1751195809.761050,0.000000,119.929050,0.000000,0.000000
1751195809.811050,0.000000,119.929050,0.000000,0.000000
1751195809.861050,0.000000,119.929050,0.000000,0.000000
1751195809.911050,-0.009150,0.000000,0.000000,0.000000
1751195809.961050,-0.009150,0.000000,0.000000,0.000000
1751195810.011050,-0.009150,0.000000,0.000000,0.000000
1751195810.061050,-0.009150,0.000000,0.000000,0.000000
1751195810.111050,0.000000,0.000000,0.000000,0.000000
1751195810.161050,0.000000,0.000000,0.000000,0.000000
1751195810.211050,0.000000,0.000000,0.000000,0.000000
1751195810.261050,0.000000,0.000000,0.000000,0.000000
1751195810.311050,0.000000,0.000000,0.000000,0.000000
1751195810.361200,0.000000,0.000000,0.000000,0.000000
1751195810.411050,0.000000,0.000000,0.000000,0.000000
1751195810.461050,0.000000,0.000000,0.000000,0.000000
1751195810.511050,0.000000,0.000000,0.000000,0.000000
1751195810.561050,0.000000,0.000000,0.000000,0.000000
1751195810.611050,0.000000,0.000000,0.000000,0.000000
1751195810.661050,0.000000,0.000000,0.000000,0.000000
1751195810.711150,0.000000,0.000000,0.000000,0.000000
1751195810.761050,0.000000,0.000000,0.000000,0.000000
1751195810.811050,0.000000,0.000000,0.000000,0.000000
1751195810.861200,0.000000,0.000000,0.000000,0.000000
1751195810.911100,0.000000,0.000000,0.000000,0.000000
1751195810.961100,0.000000,0.000000,0.000000,0.000000
1751195811.011050,0.000000,0.000000,0.000000,0.000000
1751195811.061050,0.000000,0.000000,0.000000,0.000000
1751195811.111050,-0.009150,0.000000,0.000000,0.000000
1751195811.161050,-0.009150,0.000000,0.000000,0.000000
1751195811.211100,-0.009150,0.000000,0.000000,0.000000
1751195811.261100,-0.009150,0.000000,0.000000,0.000000
1751195811.311050,0.000000,0.000000,0.000000,0.000000
1751195811.361100,0.000000,0.000000,0.000000,0.000000
1751195811.411050,0.000000,0.000000,0.000000,0.000000
1751195811.461200,0.000000,0.000000,0.000000,0.000000
1751195811.511150,0.000000,0.000000,0.000000,0.000000
1751195811.561050,0.000000,0.000000,0.000000,0.000000
1751195811.611100,0.000000,0.000000,0.000000,0.234850
1751195811.661050,0.000000,0.000000,0.000000,0.000000
1751195811.711050,267.189150,0.000000,0.000000,0.000000
1751195811.761100,267.189150,0.000000,0.000000,0.000000
1751195811.811050,267.189150,0.000000,0.000000,0.000000
1751195811.861050,267.189150,0.000000,0.000000,0.000000
1751195811.911200,0.000000,0.000000,0.000000,0.000000
1751195811.961050,0.000000,0.000000,0.000000,0.000000
1751195812.011100,0.000000,0.000000,0.000000,0.000000
1751195812.061050,0.000000,0.000000,0.000000,0.000000
1751195812.111250,0.000000,0.000000,0.000000,0.000000
1751195812.161050,0.000000,0.000000,0.000000,0.000000
1751195812.211100,0.000000,0.000000,0.000000,0.000000
1751195812.261150,0.000000,0.000000,0.000000,0.000000
1751195812.311100,-0.009150,0.000000,0.000000,0.000000
1751195812.361200,-0.009150,0.000000,0.000000,0.000000
1751195812.411050,-0.009150,0.000000,0.000000,0.000000
1751195812.461250,-0.009150,0.000000,0.000000,0.000000
1751195812.511100,0.000000,0.000000,0.000000,0.000000
1751195812.561100,0.000000,0.000000,0.000000,0.000000
1751195812.611100,0.000000,0.000000,0.000000,0.070150
1751195812.661200,0.000000,0.000000,0.000000,0.000000
1751195812.711100,-0.009150,0.000000,0.000000,0.000000
1751195812.761100,-0.009150,0.000000,0.000000,0.000000
1751195812.811200,-0.009150,0.000000,0.000000,0.000000
1751195812.861100,-0.009150,0.000000,0.000000,0.000000
1751195812.911050,0.000000,0.000000,0.000000,0.000000
1751195812.961050,-0.009150,17.150760,0.000000,10.187000
1751195813.011100,-0.009150,17.150760,0.000000,10.089400
1751195813.061100,0.000000,119.929050,0.000000,0.000000
1751195813.111100,0.000000,0.000000,0.000000,-3.016450
1751195813.161300,0.000000,0.000000,0.000000,0.000000
1751195813.211100,-0.009150,0.000000,0.000000,0.000000
1751195813.261100,-0.009150,0.000000,0.000000,0.000000
1751195813.311350,-0.009150,0.000000,0.000000,0.000000
1751195813.361050,-0.009150,0.000000,0.000000,-30.780600
1751195813.411100,0.000000,119.929050,0.000000,0.000000
1751195813.461250,0.000000,119.929050,0.000000,-47.665400
1751195813.511100,0.000000,119.929050,0.000000,0.000000
1751195813.561100,0.000000,119.929050,0.000000,0.000000
1751195813.611100,0.000000,119.929050,0.000000,0.000000
1751195813.661200,0.000000,119.929050,0.000000,0.000000
1751195813.711100,0.000000,119.929050,0.000000,0.000000
1751195813.761300,0.000000,119.929050,0.000000,0.000000
1751195813.811100,0.000000,119.929050,0.000000,0.000000
1751195813.861100,0.000000,119.929050,0.000000,0.000000
1751195813.911200,0.000000,119.929050,0.000000,-0.003050
1751195813.961100,0.000000,119.929050,0.000000,0.000000
1751195814.011100,0.000000,119.929050,0.000000,-0.003050
1751195814.061150,0.000000,119.929050,0.000000,0.000000
1751195814.111200,0.000000,119.929050,0.000000,-0.003050
1751195814.161100,0.000000,119.929050,0.000000,0.000000
1751195814.211100,0.000000,119.929050,0.000000,0.000000
1751195814.261100,0.000000,119.929050,0.000000,0.000000
1751195814.311100,0.000000,119.929050,0.000000,0.000000
1751195814.361100,0.000000,119.929050,0.000000,0.000000
1751195814.411250,0.000000,119.929050,0.000000,0.000000
1751195814.461100,0.000000,119.929050,0.000000,54.665150
1751195814.511100,0.000000,119.929050,0.000000,-39.927550
1751195814.561300,0.000000,119.929050,0.000000,-15.869150
1751195814.611100,0.000000,119.929050,0.000000,0.000000
1751195814.661300,0.000000,119.929050,0.000000,0.000000
1751195814.711200,0.000000,119.929050,0.000000,0.000000
1751195814.761150,0.000000,119.929050,0.000000,-0.003050
1751195814.811200,0.000000,119.929050,0.000000,0.000000
1751195814.861250,0.000000,119.929050,0.000000,0.000000
1751195814.911200,0.000000,119.929050,0.000000,0.000000
1751195814.961100,0.000000,119.929050,0.000000,0.000000
1751195815.011100,0.000000,119.929050,0.000000,-0.003050
1751195815.061150,0.000000,119.929050,0.000000,-18.522650
1751195815.111100,0.000000,119.929050,0.000000,0.000000
1751195815.161150,0.000000,119.929050,0.000000,0.000000
1751195815.211100,0.000000,119.929050,0.000000,-28.654750
1751195815.261300,0.000000,119.929050,0.000000,0.000000
1751195815.311100,0.000000,119.929050,0.000000,0.000000
1751195815.361150,0.000000,119.929050,0.000000,0.000000
1751195815.411150,0.000000,119.929050,0.000000,0.000000
1751195815.461150,0.000000,119.929050,0.000000,0.000000
1751195815.511300,0.000000,119.929050,0.000000,0.000000
1751195815.561200,0.000000,119.929050,0.000000,0.000000
1751195815.611150,0.000000,119.929050,0.000000,0.000000
1751195815.661100,0.000000,119.929050,0.000000,0.000000
1751195815.711150,0.000000,119.929050,0.000000,0.000000
1751195815.761300,0.000000,119.929050,0.000000,0.000000
1751195815.811150,0.000000,119.929050,0.000000,0.000000
1751195815.861150,0.000000,119.929050,0.000000,0.000000
1751195815.911350,0.000000,119.929050,0.000000,0.000000
1751195815.961200,0.000000,119.929050,0.000000,0.000000
1751195816.011250,0.000000,119.929050,0.000000,0.000000
1751195816.061150,0.000000,119.929050,0.000000,0.000000
1751195816.111150,0.000000,119.929050,0.000000,0.000000
1751195816.161250,0.000000,119.929050,0.000000,0.000000
1751195816.211350,0.000000,119.929050,0.000000,0.000000
1751195816.261150,0.000000,119.929050,0.000000,0.000000
1751195816.311150,0.000000,119.929050,0.000000,0.000000
1751195816.361350,0.000000,119.929050,0.000000,-0.003050
1751195816.411150,0.000000,119.929050,0.000000,0.000000
1751195816.461100,0.000000,119.929050,0.000000,0.000000
1751195816.511150,0.000000,119.929050,0.000000,0.000000
1751195816.561150,0.000000,119.929050,0.000000,-76.259150
1751195816.611150,0.000000,119.929050,0.000000,0.000000
1751195816.661200,0.000000,119.929050,0.000000,0.000000
1751195816.711250,0.000000,119.929050,0.000000,0.000000
1751195816.761150,0.000000,119.929050,0.000000,0.000000
1751195816.811150,0.000000,119.929050,0.000000,0.000000
1751195816.861200,0.000000,119.929050,0.000000,-0.003050
1751195816.911350,0.000000,119.929050,0.000000,-0.003050
1751195816.961250,0.000000,119.929050,0.000000,0.000000
1751195817.011200,0.000000,119.929050,0.000000,0.000000
1751195817.061200,0.000000,119.929050,0.000000,-0.003050
1751195817.111350,0.000000,119.929050,0.000000,0.000000
1751195817.161150,0.000000,119.929050,0.000000,0.000000
1751195817.211150,0.000000,119.929050,0.000000,0.000000
1751195817.261350,0.000000,119.929050,0.000000,0.000000
1751195817.311150,0.000000,119.929050,0.000000,-0.003050
1751195817.361250,0.000000,119.929050,0.000000,-0.003050
1751195817.411300,0.000000,119.929050,0.000000,0.000000
1751195817.461250,0.000000,119.929050,0.000000,0.000000
1751195817.511150,0.000000,119.929050,0.000000,0.000000
1751195817.561300,0.000000,119.929050,0.000000,0.000000
1751195817.611200,0.000000,119.929050,0.000000,0.000000
1751195817.661200,0.000000,119.929050,0.000000,-0.003050
1751195817.711150,0.000000,119.929050,0.000000,0.000000
1751195817.761150,0.000000,119.929050,0.000000,0.000000
1751195817.811350,0.000000,119.929050,0.000000,0.000000
1751195817.861150,0.000000,119.929050,0.000000,-0.003050
1751195817.911200,0.000000,119.929050,0.000000,0.000000
1751195817.961300,0.000000,119.929050,0.000000,0.000000
1751195818.011150,0.000000,119.929050,0.000000,0.000000
