t,sensor_spring_travel_fr,sensor_spring_travel_fl,sensor_brake_temp_fr,sensor_brake_temp_fl
1751195788059,63.027,60.8292,0.0,0.0
1751195788260,62.9532,60.3162,0.0,0.0
1751195788460,62.0262,61.659,0.0,0.0
1751195788509,61.2936,62.1,0.0,0.0
1751195788560,61.317,62.3196,0.0,0.0
1751195788610,61.2936,62.5878,0.0,0.0
1751195788759,60.9768,62.5878,0.0,0.0
1751195788809,61.0974,62.685,0.0,0.0
1751195788959,60.8292,62.514,0.0,0.0
1751195789409,61.0974,61.8066,0.0,0.0
1751195789559,58.1184,63.9306,0.0,0.0
1751195789859,60.3414,62.3916,0.0,0.0
1751195789909,60.7068,62.4906,0.0,0.0
1751195789959,60.6834,62.3916,0.0,0.0
1751195790059,58.3632,63.5148,0.0,0.0
1751195790109,57.7764,63.882,0.0,0.0
1751195790409,58.9482,63.198,0.0,0.0
1751195790459,59.364,63.4428,0.0,0.0
1751195790559,59.4126,62.7336,0.0,0.0
1751195790609,59.5836,62.7336,0.0,0.0
1751195790959,59.4864,62.0262,0.0,0.0
1751195791259,59.2416,62.9298,0.0,0.0
1751195791359,59.364,63.027,0.0,0.0
1751195791610,59.4378,62.9298,0.0,0.0
1751195791659,59.2902,62.9298,0.0,0.0
1751195791909,59.1696,63.1746,0.0,0.0
1751195792159,59.2902,62.5392,0.0,0.0
1751195792359,59.5602,62.1,0.0,0.0
1751195792410,59.3892,62.1972,0.0,0.0
1751195792959,59.1444,62.4906,0.0,0.0
1751195793009,59.0472,61.3422,0.0,0.0
1751195793059,58.3632,61.587,0.0,0.0
1751195793759,61.0002,64.3212,0.0,0.0
1751195793860,59.8032,64.4688,0.0,0.0
1751195794010,60.4872,66.4956,0.0,0.0
1751195794510,61.416,64.1754,0.0,0.0
1751195794660,62.2206,64.1268,0.0,0.0
1751195794759,63.0756,63.3438,0.0,0.0
1751195795160,60.7806,64.809,0.0,0.0
1751195795210,60.6582,64.053,0.0,0.0
1751195795260,61.1226,64.98,0.0,0.0
1751195795410,61.074,64.7856,0.0,0.0
1751195795860,62.001,63.882,0.0,0.0
1751195796160,61.0488,63.7848,0.0,0.0
1751195796210,61.7094,63.9072,0.0,0.0
1751195796360,61.7328,63.9792,0.0,0.0
1751195796510,61.83,63.369,0.0,0.0
1751195796860,61.4394,64.0044,0.0,0.0
1751195797160,61.8066,64.053,0.0,0.0
1751195797260,61.0002,65.1276,0.0,0.0
1751195797710,62.8812,62.8326,0.0,0.0
1751195797760,63.2232,62.514,0.0,0.0
1751195797810,63.8568,61.488,0.0,0.0
1751195797910,64.8828,60.7068,0.0,0.0
1751195797960,64.9314,60.5358,0.0,0.0
1751195798010,64.8342,60.7806,0.0,0.0
1751195798110,62.7822,61.6104,0.0,0.0
1751195798210,61.0254,62.6616,0.0,0.0
1751195798360,61.7328,64.4688,0.0,0.0
1751195798410,59.0706,64.3212,0.0,0.0
1751195798660,60.1938,65.6892,0.0,0.0
1751195798710,59.8032,64.3212,0.0,0.0
1751195798760,61.7814,64.1502,0.0,0.0
1751195799010,62.3916,62.0496,0.0,0.0
1751195799110,62.172,62.9046,0.0,0.0
1751195799160,62.001,62.7822,0.0,0.0
1751195799210,62.0262,63.1494,0.0,0.0
1751195799260,62.0496,62.685,0.0,0.0
1751195799410,62.7588,61.1226,0.0,0.0
1751195799510,64.224,59.0472,0.0,0.0
1751195799660,64.6398,59.0472,0.0,0.0
1751195799710,64.9566,58.9248,0.0,0.0
1751195799760,64.5408,58.9734,0.0,0.0
1751195799860,64.6884,59.9022,0.0,0.0
1751195799960,62.3682,61.9038,0.0,0.0
1751195800060,61.5132,62.7588,0.0,0.0
1751195800110,61.83,62.9046,0.0,0.0
1751195800210,62.1,62.5878,0.0,0.0
1751195800260,62.0496,62.4654,0.0,0.0
1751195800310,62.172,62.442,0.0,0.0
1751195800360,62.172,62.4654,0.0,0.0
1751195800460,62.0748,62.6616,0.0,0.0
1751195800560,61.4394,63.2232,0.0,0.0
1751195800610,61.1712,63.5886,0.0,0.0
1751195800710,60.7068,64.2474,0.0,0.0
1751195800760,60.6348,64.2474,0.0,0.0
1751195800810,60.561,64.053,0.0,0.0
1751195800860,60.5358,64.1988,0.0,0.0
1751195800910,60.5358,64.1988,0.0,0.0
1751195800960,60.8058,64.3464,0.0,0.0
1751195801010,61.0974,64.2726,0.0,0.0
1751195801060,61.074,64.1016,0.0,0.0
1751195801110,61.1712,63.6624,0.0,0.0
1751195801160,59.3406,63.54,0.0,0.0
1751195801210,61.0002,64.1268,0.0,0.0
1751195801260,61.2684,63.8568,0.0,0.0
1751195801310,61.245,63.4662,0.0,0.0
1751195801660,60.5844,63.9072,0.0,0.0
1751195801710,60.39,64.1988,0.0,0.0
1751195801760,60.4386,64.7118,0.0,0.0
1751195801810,59.4864,64.7604,0.0,0.0
1751195801860,59.4126,64.9314,0.0,0.0
1751195801910,59.7312,64.809,0.0,0.0
1751195801960,59.706,63.8568,0.0,0.0
1751195802060,61.0254,63.4428,0.0,0.0
1751195802260,61.7814,60.8058,0.0,0.0
1751195802310,61.9038,62.0262,0.0,0.0
1751195802360,61.929,61.5618,0.0,0.0
1751195802410,61.9038,61.488,0.0,0.0
1751195802510,62.0748,61.1964,0.0,0.0
1751195802560,61.83,60.1452,0.0,0.0
1751195802660,62.343,61.4394,0.0,0.0
1751195802810,61.1226,61.1964,0.0,0.0
1751195802860,61.146,61.488,0.0,0.0
1751195803010,61.074,62.1972,0.0,0.0
1751195803060,60.9264,62.0496,0.0,0.0
1751195803160,61.0488,62.2206,0.0,0.0
1751195803260,61.587,60.5124,0.0,0.0
1751195803310,59.9508,60.561,0.0,0.0
1751195803360,60.6348,61.2684,0.0,0.0
1751195803460,59.7546,63.882,0.0,0.0
1751195803510,58.7286,64.0764,0.0,0.0
1751195803560,59.3406,63.6858,0.0,0.0
1751195803660,60.2928,61.2936,0.0,0.0
1751195803710,60.5844,61.6104,0.0,0.0
1751195803760,60.2442,62.0262,0.0,0.0
1751195803860,59.0958,63.4428,0.0,0.0
1751195803910,59.0706,63.4428,0.0,0.0
1751195803960,59.364,63.711,0.0,0.0
1751195804010,59.3154,63.8082,0.0,0.0
1751195804110,59.1696,63.8334,0.0,0.0
1751195804160,59.1192,63.8082,0.0,0.0
1751195804260,59.3406,63.6138,0.0,0.0
1751195804310,59.2668,63.5886,0.0,0.0
1751195804360,59.1192,63.4662,0.0,0.0
1751195804410,59.1696,63.3438,0.0,0.0
1751195804460,59.193,63.4428,0.0,0.0
1751195804560,59.3892,63.3438,0.0,0.0
1751195804710,59.535,62.9784,0.0,0.0
1751195804760,59.535,63.0522,0.0,0.0
1751195804810,59.706,63.1494,0.0,0.0
1751195804860,59.3406,63.0522,0.0,0.0
1751195804910,59.6322,62.9532,0.0,0.0
1751195804960,59.4612,62.5626,0.0,0.0
1751195805010,59.6088,62.4168,0.0,0.0
1751195805060,59.5602,62.6616,0.0,0.0
1751195805110,59.7798,63.198,0.0,0.0
1751195805160,59.4378,62.343,0.0,0.0
1751195805210,59.9994,62.1972,0.0,0.0
1751195805260,59.8518,62.2944,0.0,0.0
1751195805360,59.8518,62.5392,0.0,0.0
1751195805410,60.048,62.4906,0.0,0.0
1751195805510,59.6808,61.9776,0.0,0.0
1751195805560,59.8284,62.4168,0.0,0.0
1751195805610,59.6574,62.1972,0.0,0.0
1751195805710,59.7546,63.027,0.0,0.0
1751195805760,59.4612,63.027,0.0,0.0
1751195805810,59.2416,62.8326,0.0,0.0
1751195805860,59.3406,63.0036,0.0,0.0
1751195805910,59.4864,63.2952,0.0,0.0
1751195806010,59.1696,62.6364,0.0,0.0
1751195806060,59.2416,62.6616,0.0,0.0
1751195806110,59.022,62.7336,0.0,0.0
1751195806160,58.9986,62.9784,0.0,0.0
1751195806260,60.2442,62.442,0.0,0.0
1751195806310,59.5098,62.2206,0.0,0.0
1751195806360,60.3414,61.3422,0.0,0.0
1751195806410,58.9734,60.7806,0.0,0.0
1751195806460,58.167,60.6582,0.0,0.0
1751195806510,59.6574,62.3916,0.0,0.0
1751195806560,58.4604,63.5148,0.0,0.0
1751195806610,59.2668,62.5392,0.0,0.0
1751195806660,59.3154,62.7336,0.0,0.0
1751195806710,57.6792,62.2206,0.0,0.0
1751195806760,58.3146,62.001,0.0,0.0
1751195806810,59.535,62.2944,0.0,0.0
1751195806860,57.411,61.2936,0.0,0.0
1751195806910,59.8284,64.7118,0.0,0.0
1751195806960,57.7764,62.442,0.0,0.0
1751195807010,57.7044,63.3204,0.0,0.0
1751195807060,61.245,63.5886,0.0,0.0
1751195807110,58.1436,58.2408,0.0,0.0
1751195807160,59.2668,60.6834,0.0,0.0
1751195807210,59.0706,62.271,0.0,0.0
1751195807260,58.6566,61.0254,0.0,0.0
1751195807310,60.6348,63.369,0.0,0.0
1751195807360,58.851,63.0756,0.0,0.0
1751195807410,58.7772,62.1,0.0,0.0
1751195807460,58.6566,62.1972,0.0,0.0
1751195807560,59.7546,63.8568,0.0,0.0
1751195807610,59.7312,63.2232,0.0,0.0
1751195807660,59.5836,63.1494,0.0,0.0
1751195807710,59.4612,63.369,0.0,0.0
1751195807760,59.0706,63.1746,0.0,0.0
1751195807810,59.6574,63.6138,0.0,0.0
1751195807860,60.0966,63.5652,0.0,0.0
1751195807910,60.4638,62.3682,0.0,0.0
1751195807960,60.0966,62.2206,0.0,0.0
1751195808060,59.8284,63.0036,0.0,0.0
1751195808110,60.3162,63.4428,0.0,0.0
1751195808160,60.9264,63.7362,0.0,0.0
1751195808210,59.8518,62.7588,0.0,0.0
1751195808260,59.5098,61.245,0.0,0.0
1751195808310,60.3162,63.198,0.0,0.0
1751195808360,60.561,63.5886,0.0,0.0
1751195808460,62.6112,65.7864,0.0,0.0
1751195808510,57.654,62.7336,0.0,0.0
1751195808560,58.7772,63.6858,0.0,0.0
1751195808610,62.5878,63.9306,0.0,0.0
1751195808660,62.0262,63.9072,0.0,0.0
1751195808760,61.3422,63.6138,0.0,0.0
1751195808810,61.1712,62.9046,0.0,0.0
1751195808860,62.3682,64.4436,0.0,0.0
1751195808910,61.9038,64.1754,0.0,0.0
1751195808960,61.3674,63.6138,0.0,0.0
1751195809060,61.929,64.6398,0.0,0.0
1751195809110,60.8778,64.395,0.0,0.0
1751195809160,60.9516,65.0538,0.0,0.0
1751195809210,61.7094,65.1024,0.0,0.0
1751195809260,60.6348,64.6398,0.0,0.0
1751195809410,61.1226,64.4436,0.0,0.0
1751195809560,61.416,64.737,0.0,0.0
1751195809660,61.2936,64.7604,0.0,0.0
1751195809710,61.3422,64.4922,0.0,0.0
1751195809810,61.5132,64.9566,0.0,0.0
1751195809860,61.6356,64.9314,0.0,0.0
1751195809910,61.2198,64.3212,0.0,0.0
1751195810010,61.6104,65.0538,0.0,0.0
1751195810110,60.903,65.2734,0.0,0.0
1751195810160,61.146,65.7378,0.0,0.0
1751195810210,60.8058,65.5416,0.0,0.0
1751195810260,60.8292,65.5416,0.0,0.0
1751195810360,60.4872,66.0312,0.0,0.0
1751195810410,60.3414,65.9826,0.0,0.0
1751195810510,60.6096,65.7864,0.0,0.0
1751195810660,60.9264,65.8116,0.0,0.0
1751195810710,60.7806,65.934,0.0,0.0
1751195810760,60.8292,65.9826,0.0,0.0
1751195810810,60.903,65.9574,0.0,0.0
1751195810860,61.0974,65.4696,0.0,0.0
1751195810910,61.1226,65.493,0.0,0.0
1751195810960,61.2198,65.322,0.0,0.0
1751195811010,61.4394,65.322,0.0,0.0
1751195811110,61.6104,64.6146,0.0,0.0
1751195811160,61.8066,64.6632,0.0,0.0
1751195811210,62.4168,65.5182,0.0,0.0
1751195811260,61.0002,65.2734,0.0,0.0
1751195811310,58.5828,65.1762,0.0,0.0
1751195811360,59.8032,65.6406,0.0,0.0
1751195811410,59.9508,65.8116,0.0,0.0
1751195811460,60.5124,65.0538,0.0,0.0
1751195811510,61.146,63.1746,0.0,0.0
1751195811560,61.758,60.5358,0.0,0.0
1751195811610,62.9784,61.4394,0.0,0.0
1751195811660,63.54,61.7814,0.0,0.0
1751195811710,62.9046,61.4394,0.0,0.0
1751195811760,63.0036,62.172,0.0,0.0
1751195811810,63.0756,62.001,0.0,0.0
1751195811860,62.6616,61.6842,0.0,0.0
1751195811910,63.2952,61.83,0.0,0.0
1751195811960,63.711,61.9038,0.0,0.0
1751195812010,63.1242,60.4638,0.0,0.0
1751195812060,62.9298,60.1704,0.0,0.0
1751195812110,63.7362,60.9264,0.0,0.0
1751195812160,63.2232,61.488,0.0,0.0
1751195812210,63.5886,62.271,0.0,0.0
1751195812260,62.1486,61.7814,0.0,0.0
1751195812310,61.8552,61.83,0.0,0.0
1751195812360,62.4168,62.172,0.0,0.0
1751195812410,62.1,61.5384,0.0,0.0
1751195812460,61.8552,63.0036,0.0,0.0
1751195812510,61.9038,63.4176,0.0,0.0
1751195812560,61.3908,62.685,0.0,0.0
1751195812610,62.271,63.7848,0.0,0.0
1751195812660,61.5132,63.6624,0.0,0.0
1751195812710,60.8058,62.8074,0.0,0.0
1751195812760,61.7814,63.2952,0.0,0.0
1751195812810,61.5132,63.7848,0.0,0.0
1751195812910,61.1964,63.882,0.0,0.0
1751195812960,61.5132,63.6138,0.0,0.0
1751195813010,61.7328,63.2232,0.0,0.0
1751195813060,62.1,63.0756,0.0,0.0
1751195813110,62.9532,62.4168,0.0,0.0
1751195813160,63.369,61.3422,0.0,0.0
1751195813210,62.9046,59.6808,0.0,0.0
1751195813260,62.2944,59.706,0.0,0.0
1751195813310,63.4914,59.6322,0.0,0.0
1751195813360,63.882,59.6808,0.0,0.0
1751195813410,63.9558,59.6322,0.0,0.0
1751195813460,64.1268,59.4378,0.0,0.0
1751195813510,64.4922,57.924,0.0,0.0
1751195813560,64.8594,55.359,0.0,0.0
1751195813610,64.3464,54.4554,0.0,0.0
1751195813660,64.6398,55.3356,0.0,0.0
1751195813710,63.5886,55.8468,0.0,0.0
1751195813760,63.4662,58.1184,0.0,0.0
1751195813810,62.9298,59.8518,0.0,0.0
1751195813860,62.9046,59.9508,0.0,0.0
1751195813910,63.0036,59.6088,0.0,0.0
1751195814010,63.1494,59.8032,0.0,0.0
1751195814060,62.2944,59.877,0.0,0.0
1751195814110,62.1234,60.3414,0.0,0.0
1751195814160,62.0748,61.1964,0.0,0.0
1751195814210,61.8786,61.2684,0.0,0.0
1751195814260,61.3422,61.8066,0.0,0.0
1751195814310,61.3422,61.8066,0.0,0.0
1751195814360,61.3422,61.9524,0.0,0.0
1751195814410,61.2684,61.8786,0.0,0.0
1751195814460,61.0002,61.659,0.0,0.0
1751195814510,61.245,62.5392,0.0,0.0
1751195814560,60.1218,62.7102,0.0,0.0
1751195814610,60.6834,62.3916,0.0,0.0
1751195814660,61.7094,59.8518,0.0,0.0
1751195814710,62.172,59.6574,0.0,0.0
1751195814760,63.0036,58.8996,0.0,0.0
1751195814810,62.7822,58.9482,0.0,0.0
1751195814860,60.1938,62.0748,0.0,0.0
1751195814910,59.2182,63.1008,0.0,0.0
1751195814960,58.3146,63.4176,0.0,0.0
1751195815010,58.2408,63.8334,0.0,0.0
1751195815060,59.1192,64.0764,0.0,0.0
1751195815110,59.1192,63.3942,0.0,0.0
1751195815160,59.1444,63.2466,0.0,0.0
1751195815210,59.6322,62.1,0.0,0.0
1751195815260,60.219,62.8326,0.0,0.0
1751195815310,60.2928,63.1746,0.0,0.0
1751195815360,58.851,62.9784,0.0,0.0
1751195815410,57.3372,63.9558,0.0,0.0
1751195815460,57.3372,63.5652,0.0,0.0
1751195815510,58.5576,63.4428,0.0,0.0
1751195815560,59.706,62.7336,0.0,0.0
1751195815610,58.7286,62.7822,0.0,0.0
1751195815660,58.68,63.8568,0.0,0.0
1751195815710,58.9248,63.7362,0.0,0.0
1751195815760,59.3892,62.9784,0.0,0.0
1751195815810,59.4378,62.9532,0.0,0.0
1751195815860,59.6322,62.5626,0.0,0.0
1751195815910,60.1938,62.6364,0.0,0.0
1751195815960,59.4126,60.7068,0.0,0.0
1751195816010,59.6808,61.0254,0.0,0.0
1751195816060,60.2928,61.317,0.0,0.0
1751195816110,60.3162,61.3908,0.0,0.0
1751195816160,59.9994,61.2684,0.0,0.0
1751195816210,59.877,62.3916,0.0,0.0
1751195816260,59.3892,62.5878,0.0,0.0
1751195816310,58.7538,62.6616,0.0,0.0
1751195816360,58.8762,63.2466,0.0,0.0
1751195816410,58.9248,63.2466,0.0,0.0
1751195816460,58.608,62.8074,0.0,0.0
1751195816510,58.4856,63.0522,0.0,0.0
1751195816560,58.5342,62.856,0.0,0.0
1751195816610,58.9248,63.0522,0.0,0.0
1751195816660,58.9482,62.856,0.0,0.0
1751195816710,59.2416,62.8812,0.0,0.0
1751195816760,58.6566,62.7336,0.0,0.0
1751195816810,58.6314,62.7588,0.0,0.0
1751195816860,59.0472,63.027,0.0,0.0
1751195816910,59.1192,63.0036,0.0,0.0
1751195816960,59.3154,62.856,0.0,0.0
1751195817010,59.0958,62.7588,0.0,0.0
1751195817060,58.5828,62.3682,0.0,0.0
1751195817110,58.9482,62.2206,0.0,0.0
1751195817160,59.5602,62.8074,0.0,0.0
1751195817210,59.364,61.9524,0.0,0.0
1751195817260,59.3154,62.0496,0.0,0.0
1751195817310,58.9248,62.1972,0.0,0.0
1751195817360,59.1444,62.1234,0.0,0.0
1751195817410,59.3154,62.3916,0.0,0.0
1751195817460,58.9482,62.9046,0.0,0.0
1751195817510,58.9482,62.9532,0.0,0.0
1751195817560,58.9986,62.9046,0.0,0.0
1751195817610,58.3866,62.3682,0.0,0.0
1751195817660,58.9986,62.8812,0.0,0.0
1751195817710,59.4126,61.8786,0.0,0.0
1751195817760,57.1662,62.3682,0.0,0.0
1751195817810,57.411,63.198,0.0,0.0
1751195817860,59.5836,60.8292,0.0,0.0
1751195817910,61.0254,61.0002,0.0,0.0
1751195817960,60.8292,61.587,0.0,0.0
1751195818010,61.5132,60.903,0.0,0.0
1751195818060,59.8518,60.048,0.0,0.0
1751195818110,59.8518,61.587,0.0,0.0
1751195818160,60.6834,63.2718,0.0,0.0
1751195818210,60.3648,63.6624,0.0,0.0
1751195818260,59.4612,65.1276,0.0,0.0
1751195818310,59.3154,64.566,0.0,0.0
1751195818360,58.9986,64.3698,0.0,0.0
1751195818410,59.5602,64.4922,0.0,0.0
1751195818460,60.561,64.5174,0.0,0.0
1751195818510,60.7806,64.2474,0.0,0.0
1751195818560,60.8058,64.1754,0.0,0.0
1751195818610,61.0488,63.7848,0.0,0.0
1751195818660,60.8778,63.2718,0.0,0.0
1751195818710,60.8778,63.2718,0.0,0.0
1751195818760,60.8292,64.1988,0.0,0.0
1751195818810,60.9768,64.1268,0.0,0.0
1751195818860,60.3414,62.685,0.0,0.0
1751195818910,60.1938,62.9532,0.0,0.0
1751195818960,59.8518,62.7822,0.0,0.0
1751195819010,60.732,62.7336,0.0,0.0
1751195819060,61.5384,63.0522,0.0,0.0
1751195819110,59.877,62.5626,0.0,0.0
1751195819160,60.4134,63.0036,0.0,0.0
1751195819210,59.6088,60.4872,0.0,0.0
1751195819260,61.0974,62.442,0.0,0.0
1751195819310,60.561,64.1754,0.0,0.0
1751195819360,58.9734,64.6146,0.0,0.0
1751195819410,60.4872,66.7386,0.0,0.0
1751195819460,58.167,61.9776,0.0,0.0
1751195819510,60.048,63.369,0.0,0.0
1751195819560,60.2928,62.7822,0.0,0.0
1751195819610,60.8292,63.369,0.0,0.0
1751195819660,61.0974,64.9314,0.0,0.0
1751195819710,61.1226,65.5416,0.0,0.0
1751195819760,61.2684,63.9306,0.0,0.0
1751195819810,60.3648,60.2676,0.0,0.0
1751195819860,60.3648,62.9784,0.0,0.0
1751195819910,61.5132,63.7596,0.0,0.0
1751195819960,61.659,63.8334,0.0,0.0
1751195820010,61.83,63.8334,0.0,0.0
1751195820060,60.4638,64.1988,0.0,0.0
1751195820110,60.5124,64.0764,0.0,0.0
1751195820160,60.8292,63.7362,0.0,0.0
1751195820210,61.5384,64.7856,0.0,0.0
1751195820260,61.488,65.0538,0.0,0.0
1751195820310,60.6096,64.395,0.0,0.0
1751195820360,61.416,64.908,0.0,0.0
1751195820410,61.7094,64.7118,0.0,0.0
1751195820460,61.488,63.711,0.0,0.0
1751195820510,61.9524,63.711,0.0,0.0
1751195820560,62.3916,64.1502,0.0,0.0
1751195820610,61.83,63.5652,0.0,0.0
1751195820660,62.1486,63.8568,0.0,0.0
1751195820710,62.5626,64.1016,0.0,0.0
1751195820760,62.3916,63.9306,0.0,0.0
1751195820810,62.4906,63.8568,0.0,0.0
1751195820860,62.343,63.6624,0.0,0.0
1751195820910,62.343,63.9306,0.0,0.0
1751195820960,61.7814,63.711,0.0,0.0
1751195821010,61.8066,63.4428,0.0,0.0
1751195821060,62.5392,64.1502,0.0,0.0
1751195821110,61.8066,63.7848,0.0,0.0
1751195821160,61.83,63.9072,0.0,0.0
1751195821210,62.1486,64.2726,0.0,0.0
1751195821260,61.8552,63.8568,0.0,0.0
1751195821310,61.416,63.6138,0.0,0.0
1751195821360,62.3682,65.4696,0.0,0.0
1751195821410,61.1226,64.4436,0.0,0.0
1751195821460,61.074,64.6146,0.0,0.0
1751195821510,61.317,65.2014,0.0,0.0
1751195821560,61.5132,65.3472,0.0,0.0
1751195821610,60.6834,65.0538,0.0,0.0
1751195821660,60.9264,65.9088,0.0,0.0
1751195821710,61.2198,66.0798,0.0,0.0
1751195821760,61.245,65.421,0.0,0.0
1751195821810,61.3674,65.2986,0.0,0.0
1751195821860,61.245,64.809,0.0,0.0
1751195821910,61.1712,66.2022,0.0,0.0
1751195821960,60.39,67.1058,0.0,0.0
1751195822010,60.1704,67.0806,0.0,0.0
1751195822060,60.048,66.7872,0.0,0.0
1751195822110,60.903,65.9088,0.0,0.0
1751195822160,61.758,65.421,0.0,0.0
1751195822210,62.001,64.3212,0.0,0.0
1751195822260,62.1,63.7596,0.0,0.0
1751195822310,62.6112,63.6858,0.0,0.0
1751195822360,63.3942,63.5886,0.0,0.0
1751195822410,63.4662,61.587,0.0,0.0
1751195822460,63.8082,59.3406,0.0,0.0
1751195822510,64.1502,59.364,0.0,0.0
1751195822560,63.882,60.3648,0.0,0.0
1751195822610,63.9072,61.6104,0.0,0.0
1751195822660,60.6096,62.3196,0.0,0.0
1751195822710,60.048,63.3204,0.0,0.0
1751195822760,60.8292,64.3212,0.0,0.0
1751195822810,61.6842,64.8594,0.0,0.0
1751195822861,60.048,64.6632,0.0,0.0
1751195822910,60.8292,64.737,0.0,0.0
1751195822960,60.048,63.711,0.0,0.0
1751195823010,61.83,65.8116,0.0,0.0
1751195823060,61.4646,67.1778,0.0,0.0
1751195823110,59.2182,65.2014,0.0,0.0
1751195823160,59.1696,65.1276,0.0,0.0
1751195823210,61.4646,64.1754,0.0,0.0
1751195823260,62.001,63.369,0.0,0.0
1751195823310,61.3674,63.369,0.0,0.0
1751195823360,64.9566,62.6112,0.0,0.0
1751195823410,64.8594,59.7546,0.0,0.0
1751195823460,64.224,59.4126,0.0,0.0
1751195823510,64.6398,60.7806,0.0,0.0
1751195823560,64.6632,61.1712,0.0,0.0
1751195823610,63.9558,60.9768,0.0,0.0
1751195823660,63.4428,61.6104,0.0,0.0
1751195823710,62.172,60.4386,0.0,0.0
1751195823760,64.395,61.0254,0.0,0.0
1751195823810,64.4688,61.1964,0.0,0.0
1751195823860,63.1746,61.2198,0.0,0.0
1751195823910,63.1008,61.3674,0.0,0.0
1751195823960,62.8812,61.488,0.0,0.0
1751195824010,62.9532,61.6104,0.0,0.0
1751195824060,62.7336,61.758,0.0,0.0
1751195824110,62.856,61.929,0.0,0.0
1751195824160,62.3196,61.758,0.0,0.0
1751195824210,62.2944,62.2458,0.0,0.0
1751195824260,62.1972,62.2458,0.0,0.0
1751195824310,62.343,62.1234,0.0,0.0
1751195824360,62.6616,62.0262,0.0,0.0
1751195824410,62.6616,61.9038,0.0,0.0
1751195824460,62.3916,61.758,0.0,0.0
1751195824511,62.343,61.83,0.0,0.0
1751195824560,62.3682,61.9524,0.0,0.0
1751195824610,62.3916,62.271,0.0,0.0
1751195824660,62.3196,62.2458,0.0,0.0
1751195824710,62.2206,62.0496,0.0,0.0
1751195824760,62.6364,61.659,0.0,0.0
1751195824810,62.7822,61.6104,0.0,0.0
1751195824860,62.9046,61.6356,0.0,0.0
1751195824910,63.3204,61.587,0.0,0.0
1751195824960,63.6372,61.5132,0.0,0.0
1751195825010,63.4914,61.3674,0.0,0.0
1751195825060,63.2952,61.245,0.0,0.0
1751195825110,63.4662,61.5132,0.0,0.0
1751195825160,62.514,61.8066,0.0,0.0
1751195825210,62.442,62.3682,0.0,0.0
1751195825260,62.271,63.1746,0.0,0.0
1751195825310,61.5618,63.198,0.0,0.0
1751195825360,61.4646,63.2718,0.0,0.0
1751195825410,61.929,63.2952,0.0,0.0
1751195825460,61.9776,62.7336,0.0,0.0
1751195825510,62.0496,62.8074,0.0,0.0
1751195825560,61.758,62.6112,0.0,0.0
1751195825610,62.2944,62.514,0.0,0.0
1751195825660,62.7588,61.9524,0.0,0.0
1751195825710,62.8074,61.7094,0.0,0.0
1751195825760,62.856,61.3422,0.0,0.0
1751195825810,62.8812,61.245,0.0,0.0
1751195825860,63.1008,61.3674,0.0,0.0
1751195825910,62.3682,61.7814,0.0,0.0
1751195825960,60.8778,62.4168,0.0,0.0
1751195826010,61.0002,62.7588,0.0,0.0
1751195826060,61.146,62.685,0.0,0.0
1751195826110,60.9768,61.83,0.0,0.0
1751195826160,61.6842,61.659,0.0,0.0
1751195826210,62.001,60.9768,0.0,0.0
1751195826260,62.1972,59.9742,0.0,0.0
1751195826310,62.8812,60.5358,0.0,0.0
1751195826360,62.9046,59.2668,0.0,0.0
1751195826410,62.2944,58.1922,0.0,0.0
1751195826460,61.929,60.0732,0.0,0.0
1751195826510,62.2944,60.4872,0.0,0.0
1751195826561,62.001,61.3422,0.0,0.0
1751195826610,61.6842,61.1226,0.0,0.0
1751195826660,61.2936,61.245,0.0,0.0
1751195826710,61.488,61.2684,0.0,0.0
1751195826760,60.8544,61.416,0.0,0.0
1751195826810,61.074,61.659,0.0,0.0
1751195826860,61.0488,61.8552,0.0,0.0
1751195826911,60.8544,59.1696,0.0,0.0
1751195826960,61.488,60.4638,0.0,0.0
1751195827010,60.4134,60.1452,0.0,0.0
1751195827060,60.6096,61.587,0.0,0.0
1751195827110,59.1444,63.8082,0.0,0.0
1751195827160,58.338,63.3942,0.0,0.0
1751195827210,58.8996,63.369,0.0,0.0
1751195827260,59.5602,61.929,0.0,0.0
1751195827310,59.9256,62.2206,0.0,0.0
1751195827360,59.7312,62.271,0.0,0.0
1751195827410,59.2416,62.8074,0.0,0.0
1751195827460,59.0958,63.3438,0.0,0.0
1751195827510,59.0706,63.369,0.0,0.0
1751195827560,58.9248,63.4176,0.0,0.0
1751195827610,59.0472,63.7362,0.0,0.0
1751195827660,58.9248,63.6624,0.0,0.0
1751195827710,58.8996,63.6372,0.0,0.0
1751195827760,58.8762,63.54,0.0,0.0
1751195827810,58.7286,63.4176,0.0,0.0
1751195827860,58.8762,63.54,0.0,0.0
1751195827910,59.0958,63.4176,0.0,0.0
1751195827960,59.3154,63.4914,0.0,0.0
1751195828010,59.193,62.856,0.0,0.0
1751195828060,59.0472,62.7102,0.0,0.0
1751195828110,59.1192,62.8074,0.0,0.0
1751195828160,59.1444,63.0756,0.0,0.0
1751195828210,59.1696,63.198,0.0,0.0
1751195828260,58.9986,63.1746,0.0,0.0
1751195828310,59.1696,63.0036,0.0,0.0
1751195828360,59.1696,62.8326,0.0,0.0
1751195828410,59.5098,62.4168,0.0,0.0
1751195828460,59.0706,62.3916,0.0,0.0
1751195828510,59.4378,63.0036,0.0,0.0
