t,amk_torque_limit_neg_right,amk_torque_limit_pos_right,amk_torque_target_right,amk_control_right
1751195779.714850,0.000000,214.200000,113.300000,1795.000000
1751195779.724800,0.000000,214.200000,113.300000,1795.000000
1751195779.734800,0.000000,214.200000,113.300000,1795.000000
1751195779.744850,0.000000,214.200000,113.300000,1795.000000
1751195779.754850,0.000000,214.200000,113.300000,1795.000000
1751195779.764850,0.000000,214.200000,114.000000,1795.000000
1751195779.774850,0.000000,214.200000,114.000000,1795.000000
1751195779.784850,0.000000,214.200000,114.000000,1795.000000
1751195779.794850,0.000000,214.200000,114.000000,1795.000000
1751195779.804800,0.000000,214.200000,114.000000,1795.000000
1751195779.814800,0.000000,214.200000,114.000000,1795.000000
1751195779.824800,0.000000,214.200000,114.000000,1795.000000
1751195779.834850,0.000000,214.200000,114.000000,1795.000000
1751195779.844800,0.000000,214.200000,114.000000,1795.000000
1751195779.854850,0.000000,214.200000,114.000000,1795.000000
1751195779.864850,0.000000,214.200000,114.700000,1795.000000
1751195779.874900,0.000000,214.200000,114.700000,1795.000000
1751195779.884800,0.000000,214.200000,114.700000,1795.000000
1751195779.894850,0.000000,214.200000,114.700000,1795.000000
1751195779.904800,0.000000,214.200000,114.700000,1795.000000
1751195779.914850,0.000000,214.200000,114.700000,1795.000000
1751195779.924850,0.000000,214.200000,114.700000,1795.000000
1751195779.934850,0.000000,214.200000,114.700000,1795.000000
1751195779.944800,0.000000,214.200000,114.700000,1795.000000
1751195779.954850,0.000000,214.200000,114.700000,1795.000000
1751195779.964850,0.000000,214.200000,114.700000,1795.000000
1751195779.974800,0.000000,214.200000,114.700000,1795.000000
1751195779.984800,0.000000,214.200000,114.700000,1795.000000
1751195779.994850,0.000000,214.200000,114.700000,1795.000000
1751195780.004800,0.000000,214.200000,114.700000,1795.000000
1751195780.014800,0.000000,214.200000,113.300000,1795.000000
1751195780.024800,0.000000,214.200000,113.300000,1795.000000
1751195780.034850,0.000000,214.200000,113.300000,1795.000000
1751195780.044850,0.000000,214.200000,113.300000,1795.000000
1751195780.054850,0.000000,214.200000,113.300000,1795.000000
1751195780.064800,0.000000,214.200000,113.300000,1795.000000
1751195780.074850,0.000000,214.200000,113.300000,1795.000000
1751195780.084800,0.000000,214.200000,113.300000,1795.000000
1751195780.094800,0.000000,214.200000,113.300000,1795.000000
1751195780.104850,0.000000,214.200000,113.300000,1795.000000
1751195780.114800,0.000000,214.200000,113.300000,1795.000000
1751195780.124850,0.000000,214.200000,113.300000,1795.000000
1751195780.134850,0.000000,214.200000,113.300000,1795.000000
1751195780.144800,0.000000,214.200000,113.300000,1795.000000
1751195780.154800,0.000000,214.200000,113.300000,1795.000000
1751195780.164850,0.000000,214.200000,114.000000,1795.000000
1751195780.175100,0.000000,214.200000,114.000000,1795.000000
1751195780.184800,0.000000,214.200000,114.000000,1795.000000
1751195780.194800,0.000000,214.200000,114.000000,1795.000000
1751195780.204850,0.000000,214.200000,114.000000,1795.000000
1751195780.214800,0.000000,214.200000,116.100000,1795.000000
1751195780.224800,0.000000,214.200000,116.100000,1795.000000
1751195780.234850,0.000000,214.200000,116.100000,1795.000000
1751195780.244800,0.000000,214.200000,116.100000,1795.000000
1751195780.254800,0.000000,214.200000,116.100000,1795.000000
1751195780.264850,0.000000,214.200000,129.700000,1795.000000
1751195780.274800,0.000000,214.200000,129.700000,1795.000000
1751195780.284850,0.000000,214.200000,129.700000,1795.000000
1751195780.294850,0.000000,214.200000,129.700000,1795.000000
1751195780.304800,0.000000,214.200000,129.700000,1795.000000
1751195780.314800,0.000000,214.200000,131.100000,1795.000000
1751195780.324850,0.000000,214.200000,131.100000,1795.000000
1751195780.334800,0.000000,214.200000,131.100000,1795.000000
1751195780.344800,0.000000,214.200000,131.100000,1795.000000
1751195780.354850,0.000000,214.200000,131.100000,1795.000000
1751195780.364850,0.000000,214.200000,127.700000,1795.000000
1751195780.374900,0.000000,214.200000,127.700000,1795.000000
1751195780.384850,0.000000,214.200000,127.700000,1795.000000
1751195780.394850,0.000000,214.200000,127.700000,1795.000000
1751195780.404800,0.000000,214.200000,127.700000,1795.000000
1751195780.415050,0.000000,214.200000,127.700000,1795.000000
1751195780.424800,0.000000,214.200000,127.700000,1795.000000
1751195780.434800,0.000000,214.200000,127.700000,1795.000000
1751195780.444800,0.000000,214.200000,127.700000,1795.000000
1751195780.454800,0.000000,214.200000,127.700000,1795.000000
1751195780.464800,0.000000,214.200000,127.700000,1795.000000
1751195780.474800,0.000000,214.200000,127.700000,1795.000000
1751195780.484850,0.000000,214.200000,127.700000,1795.000000
1751195780.494800,0.000000,214.200000,127.700000,1795.000000
1751195780.504800,0.000000,214.200000,127.700000,1795.000000
1751195780.514800,0.000000,214.200000,126.300000,1795.000000
1751195780.524850,0.000000,214.200000,126.300000,1795.000000
1751195780.534800,0.000000,214.200000,126.300000,1795.000000
1751195780.544800,0.000000,214.200000,126.300000,1795.000000
1751195780.554800,0.000000,214.200000,126.300000,1795.000000
1751195780.564800,0.000000,214.200000,124.900000,1795.000000
1751195780.574850,0.000000,214.200000,124.900000,1795.000000
1751195780.584800,0.000000,214.200000,124.900000,1795.000000
1751195780.594800,0.000000,214.200000,124.900000,1795.000000
1751195780.604800,0.000000,214.200000,124.900000,1795.000000
1751195780.614800,0.000000,214.200000,124.900000,1795.000000
1751195780.625050,0.000000,214.200000,124.900000,1795.000000
1751195780.634800,0.000000,214.200000,124.900000,1795.000000
1751195780.644850,0.000000,214.200000,124.900000,1795.000000
1751195780.655050,0.000000,214.200000,124.900000,1795.000000
1751195780.664850,0.000000,214.200000,120.200000,1795.000000
1751195780.674800,0.000000,214.200000,120.200000,1795.000000
1751195780.684850,0.000000,214.200000,120.200000,1795.000000
1751195780.694800,0.000000,214.200000,120.200000,1795.000000
1751195780.704850,0.000000,214.200000,120.200000,1795.000000
1751195780.714800,0.000000,214.200000,120.200000,1795.000000
1751195780.724800,0.000000,214.200000,120.200000,1795.000000
1751195780.734800,0.000000,214.200000,120.200000,1795.000000
1751195780.744800,0.000000,214.200000,120.200000,1795.000000
1751195780.754800,0.000000,214.200000,120.200000,1795.000000
1751195780.764800,0.000000,214.200000,121.500000,1795.000000
1751195780.774850,0.000000,214.200000,121.500000,1795.000000
1751195780.784800,0.000000,214.200000,121.500000,1795.000000
1751195780.794800,0.000000,214.200000,121.500000,1795.000000
1751195780.804850,0.000000,214.200000,121.500000,1795.000000
1751195780.814800,0.000000,214.200000,122.900000,1795.000000
1751195780.824850,0.000000,214.200000,122.900000,1795.000000
1751195780.834800,0.000000,214.200000,122.900000,1795.000000
1751195780.844800,0.000000,214.200000,122.900000,1795.000000
1751195780.855050,0.000000,214.200000,122.900000,1795.000000
1751195780.864800,0.000000,214.200000,125.600000,1795.000000
1751195780.874800,0.000000,214.200000,125.600000,1795.000000
1751195780.884850,0.000000,214.200000,125.600000,1795.000000
1751195780.894800,0.000000,214.200000,125.600000,1795.000000
1751195780.904800,0.000000,214.200000,125.600000,1795.000000
1751195780.914800,0.000000,214.200000,131.800000,1795.000000
1751195780.924800,0.000000,214.200000,131.800000,1795.000000
1751195780.934850,0.000000,214.200000,131.800000,1795.000000
1751195780.944800,0.000000,214.200000,131.800000,1795.000000
1751195780.954750,0.000000,214.200000,131.800000,1795.000000
1751195780.964800,0.000000,214.200000,133.100000,1795.000000
1751195780.974800,0.000000,214.200000,133.100000,1795.000000
1751195780.984800,0.000000,214.200000,133.100000,1795.000000
1751195780.994800,0.000000,214.200000,133.100000,1795.000000
1751195781.004800,0.000000,214.200000,133.100000,1795.000000
1751195781.014800,0.000000,214.200000,140.600000,1795.000000
1751195781.024850,0.000000,214.200000,140.600000,1795.000000
1751195781.034800,0.000000,214.200000,140.600000,1795.000000
1751195781.044800,0.000000,214.200000,140.600000,1795.000000
1751195781.055050,0.000000,214.200000,140.600000,1795.000000
1751195781.064800,0.000000,214.200000,148.200000,1795.000000
1751195781.074800,0.000000,214.200000,148.200000,1795.000000
1751195781.084850,0.000000,214.200000,148.200000,1795.000000
1751195781.094800,0.000000,214.200000,148.200000,1795.000000
1751195781.104750,0.000000,214.200000,148.200000,1795.000000
1751195781.114800,0.000000,214.200000,148.200000,1795.000000
1751195781.124850,0.000000,214.200000,148.200000,1795.000000
1751195781.134750,0.000000,214.200000,148.200000,1795.000000
1751195781.144800,0.000000,214.200000,148.200000,1795.000000
1751195781.154800,0.000000,214.200000,148.200000,1795.000000
1751195781.164750,0.000000,214.200000,148.200000,1795.000000
1751195781.174800,0.000000,214.200000,148.200000,1795.000000
1751195781.184800,0.000000,214.200000,148.200000,1795.000000
1751195781.194800,0.000000,214.200000,148.200000,1795.000000
1751195781.204750,0.000000,214.200000,148.200000,1795.000000
1751195781.214800,0.000000,214.200000,148.200000,1795.000000
1751195781.225050,0.000000,214.200000,148.200000,1795.000000
1751195781.234750,0.000000,214.200000,148.200000,1795.000000
1751195781.244800,0.000000,214.200000,148.200000,1795.000000
1751195781.255050,0.000000,214.200000,148.200000,1795.000000
1751195781.264800,0.000000,214.200000,148.800000,1795.000000
1751195781.274800,0.000000,214.200000,148.800000,1795.000000
1751195781.284800,0.000000,214.200000,148.800000,1795.000000
1751195781.294800,0.000000,214.200000,148.800000,1795.000000
1751195781.304800,0.000000,214.200000,148.800000,1795.000000
1751195781.314800,0.000000,214.200000,144.700000,1795.000000
1751195781.324800,0.000000,214.200000,144.700000,1795.000000
1751195781.334800,0.000000,214.200000,144.700000,1795.000000
1751195781.344800,0.000000,214.200000,144.700000,1795.000000
1751195781.354750,0.000000,214.200000,144.700000,1795.000000
1751195781.364800,0.000000,214.200000,144.700000,1795.000000
1751195781.374800,0.000000,214.200000,144.700000,1795.000000
1751195781.384750,0.000000,214.200000,144.700000,1795.000000
1751195781.394800,0.000000,214.200000,144.700000,1795.000000
1751195781.404800,0.000000,214.200000,144.700000,1795.000000
1751195781.414800,0.000000,214.200000,141.300000,1795.000000
1751195781.425000,0.000000,214.200000,141.300000,1795.000000
1751195781.434800,0.000000,214.200000,141.300000,1795.000000
1751195781.445050,0.000000,214.200000,141.300000,1795.000000
1751195781.454750,0.000000,214.200000,141.300000,1795.000000
1751195781.464800,0.000000,214.200000,129.700000,1795.000000
1751195781.474750,0.000000,214.200000,129.700000,1795.000000
1751195781.484800,0.000000,214.200000,129.700000,1795.000000
1751195781.494800,0.000000,214.200000,129.700000,1795.000000
1751195781.504750,0.000000,214.200000,129.700000,1795.000000
1751195781.514750,0.000000,214.200000,94.200000,1795.000000
1751195781.524800,0.000000,214.200000,94.200000,1795.000000
1751195781.534800,0.000000,214.200000,94.200000,1795.000000
1751195781.544750,0.000000,214.200000,94.200000,1795.000000
1751195781.554800,0.000000,214.200000,94.200000,1795.000000
1751195781.564800,0.000000,214.200000,39.600000,1795.000000
1751195781.574800,0.000000,214.200000,39.600000,1795.000000
1751195781.584800,0.000000,214.200000,39.600000,1795.000000
1751195781.594800,0.000000,214.200000,39.600000,1795.000000
1751195781.604800,0.000000,214.200000,39.600000,1795.000000
1751195781.614800,0.000000,214.200000,9.600000,1795.000000
1751195781.624800,0.000000,214.200000,9.600000,1795.000000
1751195781.634750,0.000000,214.200000,9.600000,1795.000000
1751195781.644800,0.000000,214.200000,9.600000,1795.000000
1751195781.654800,0.000000,214.200000,9.600000,1795.000000
1751195781.664800,0.000000,214.200000,6.100000,1795.000000
1751195781.674750,0.000000,214.200000,6.100000,1795.000000
1751195781.684800,0.000000,214.200000,6.100000,1795.000000
1751195781.694800,0.000000,214.200000,6.100000,1795.000000
1751195781.704750,0.000000,214.200000,6.100000,1795.000000
1751195781.714750,0.000000,214.200000,3.400000,1795.000000
1751195781.724800,0.000000,214.200000,3.400000,1795.000000
1751195781.734750,0.000000,214.200000,3.400000,1795.000000
1751195781.744750,0.000000,214.200000,3.400000,1795.000000
1751195781.754750,0.000000,214.200000,3.400000,1795.000000
1751195781.764750,0.000000,214.200000,1.400000,1795.000000
1751195781.774800,0.000000,214.200000,1.400000,1795.000000
1751195781.784750,0.000000,214.200000,1.400000,1795.000000
1751195781.794800,0.000000,214.200000,1.400000,1795.000000
1751195781.804750,0.000000,214.200000,1.400000,1795.000000
1751195781.814750,0.000000,214.200000,2.000000,1795.000000
1751195781.825000,0.000000,214.200000,2.000000,1795.000000
1751195781.834750,0.000000,214.200000,2.000000,1795.000000
1751195781.844800,0.000000,214.200000,2.000000,1795.000000
1751195781.855050,0.000000,214.200000,2.000000,1795.000000
1751195781.864800,0.000000,214.200000,2.000000,1795.000000
1751195781.874800,0.000000,214.200000,2.000000,1795.000000
1751195781.884800,0.000000,214.200000,2.000000,1795.000000
1751195781.894800,0.000000,214.200000,2.000000,1795.000000
1751195781.904750,0.000000,214.200000,2.000000,1795.000000
1751195781.914800,0.000000,214.200000,2.000000,1795.000000
1751195781.924750,0.000000,214.200000,2.000000,1795.000000
1751195781.934800,0.000000,214.200000,2.000000,1795.000000
1751195781.944800,0.000000,214.200000,2.000000,1795.000000
1751195781.954750,0.000000,214.200000,2.000000,1795.000000
1751195781.964800,0.000000,214.200000,1.400000,1795.000000
1751195781.974800,0.000000,214.200000,1.400000,1795.000000
1751195781.984750,0.000000,214.200000,1.400000,1795.000000
1751195781.994750,0.000000,214.200000,1.400000,1795.000000
1751195782.004750,0.000000,214.200000,1.400000,1795.000000
1751195782.014800,0.000000,214.200000,0.000000,1795.000000
1751195782.024800,0.000000,214.200000,0.000000,1795.000000
1751195782.034750,0.000000,214.200000,0.000000,1795.000000
1751195782.044800,0.000000,214.200000,0.000000,1795.000000
1751195782.054800,0.000000,214.200000,0.000000,1795.000000
1751195782.065050,0.000000,214.200000,2.000000,1795.000000
1751195782.074750,0.000000,214.200000,2.000000,1795.000000
1751195782.084800,0.000000,214.200000,2.000000,1795.000000
1751195782.095000,0.000000,214.200000,2.000000,1795.000000
1751195782.104750,0.000000,214.200000,2.000000,1795.000000
1751195782.114750,0.000000,214.200000,2.000000,1795.000000
1751195782.124800,0.000000,214.200000,2.000000,1795.000000
1751195782.134750,0.000000,214.200000,2.000000,1795.000000
1751195782.144750,0.000000,214.200000,2.000000,1795.000000
1751195782.154750,0.000000,214.200000,2.000000,1795.000000
1751195782.164750,0.000000,214.200000,2.000000,1795.000000
1751195782.174800,0.000000,214.200000,2.000000,1795.000000
1751195782.184750,0.000000,214.200000,2.000000,1795.000000
1751195782.194750,0.000000,214.200000,2.000000,1795.000000
1751195782.204750,0.000000,214.200000,2.000000,1795.000000
1751195782.214800,0.000000,214.200000,1.400000,1795.000000
1751195782.224800,0.000000,214.200000,1.400000,1795.000000
1751195782.234750,0.000000,214.200000,1.400000,1795.000000
1751195782.244750,0.000000,214.200000,1.400000,1795.000000
1751195782.254800,0.000000,214.200000,1.400000,1795.000000
1751195782.265000,0.000000,214.200000,0.000000,1795.000000
1751195782.274750,0.000000,214.200000,0.000000,1795.000000
1751195782.284800,0.000000,214.200000,0.000000,1795.000000
1751195782.295000,0.000000,214.200000,0.000000,1795.000000
1751195782.304750,0.000000,214.200000,0.000000,1795.000000
1751195782.314750,0.000000,214.200000,0.000000,1795.000000
1751195782.324750,0.000000,214.200000,0.000000,1795.000000
1751195782.334800,0.000000,214.200000,0.000000,1795.000000
1751195782.344750,0.000000,214.200000,0.000000,1795.000000
1751195782.354750,0.000000,214.200000,0.000000,1795.000000
1751195782.364800,0.000000,214.200000,2.000000,1795.000000
1751195782.374800,0.000000,214.200000,2.000000,1795.000000
1751195782.384750,0.000000,214.200000,2.000000,1795.000000
1751195782.394800,0.000000,214.200000,2.000000,1795.000000
1751195782.404750,0.000000,214.200000,2.000000,1795.000000
1751195782.414750,0.000000,214.200000,2.000000,1795.000000
1751195782.424800,0.000000,214.200000,2.000000,1795.000000
1751195782.434800,0.000000,214.200000,2.000000,1795.000000
1751195782.444750,0.000000,214.200000,2.000000,1795.000000
1751195782.454750,0.000000,214.200000,2.000000,1795.000000
1751195782.464800,0.000000,214.200000,2.000000,1795.000000
1751195782.474750,0.000000,214.200000,2.000000,1795.000000
1751195782.484750,0.000000,214.200000,2.000000,1795.000000
1751195782.495000,0.000000,214.200000,2.000000,1795.000000
1751195782.504750,0.000000,214.200000,2.000000,1795.000000
1751195782.514750,0.000000,214.200000,1.400000,1795.000000
1751195782.524700,0.000000,214.200000,1.400000,1795.000000
1751195782.534750,0.000000,214.200000,1.400000,1795.000000
1751195782.544750,0.000000,214.200000,1.400000,1795.000000
1751195782.554750,0.000000,214.200000,1.400000,1795.000000
1751195782.564750,0.000000,214.200000,0.000000,1795.000000
1751195782.574800,0.000000,214.200000,0.000000,1795.000000
1751195782.584800,0.000000,214.200000,0.000000,1795.000000
1751195782.594750,0.000000,214.200000,0.000000,1795.000000
1751195782.604750,0.000000,214.200000,0.000000,1795.000000
1751195782.614800,0.000000,214.200000,2.000000,1795.000000
1751195782.624750,0.000000,214.200000,2.000000,1795.000000
1751195782.634750,0.000000,214.200000,2.000000,1795.000000
1751195782.644800,0.000000,214.200000,2.000000,1795.000000
1751195782.654700,0.000000,214.200000,2.000000,1795.000000
1751195782.664750,0.000000,214.200000,2.000000,1795.000000
1751195782.675000,0.000000,214.200000,2.000000,1795.000000
1751195782.684800,0.000000,214.200000,2.000000,1795.000000
1751195782.694750,0.000000,214.200000,2.000000,1795.000000
1751195782.705000,0.000000,214.200000,2.000000,1795.000000
1751195782.714700,0.000000,214.200000,2.000000,1795.000000
1751195782.724750,0.000000,214.200000,2.000000,1795.000000
1751195782.734750,0.000000,214.200000,2.000000,1795.000000
1751195782.744700,0.000000,214.200000,2.000000,1795.000000
1751195782.754750,0.000000,214.200000,2.000000,1795.000000
1751195782.764750,0.000000,214.200000,0.000000,1795.000000
1751195782.774800,0.000000,214.200000,0.000000,1795.000000
1751195782.784750,0.000000,214.200000,0.000000,1795.000000
1751195782.794750,0.000000,214.200000,0.000000,1795.000000
1751195782.804800,0.000000,214.200000,0.000000,1795.000000
1751195782.814750,0.000000,214.200000,0.000000,1795.000000
1751195782.824800,0.000000,214.200000,0.000000,1795.000000
1751195782.834800,0.000000,214.200000,0.000000,1795.000000
1751195782.844750,0.000000,214.200000,0.000000,1795.000000
1751195782.854750,0.000000,214.200000,0.000000,1795.000000
1751195782.864750,0.000000,214.200000,0.000000,1795.000000
1751195782.875000,0.000000,214.200000,0.000000,1795.000000
1751195782.884750,0.000000,214.200000,0.000000,1795.000000
1751195782.894800,0.000000,214.200000,0.000000,1795.000000
1751195782.904950,0.000000,214.200000,0.000000,1795.000000
1751195782.914750,0.000000,214.200000,2.000000,1795.000000
1751195782.924750,0.000000,214.200000,2.000000,1795.000000
1751195782.934800,0.000000,214.200000,2.000000,1795.000000
1751195782.944750,0.000000,214.200000,2.000000,1795.000000
1751195782.954750,0.000000,214.200000,2.000000,1795.000000
1751195782.964750,0.000000,214.200000,2.000000,1795.000000
1751195782.974800,0.000000,214.200000,2.000000,1795.000000
1751195782.984750,0.000000,214.200000,2.000000,1795.000000
1751195782.994750,0.000000,214.200000,2.000000,1795.000000
1751195783.004750,0.000000,214.200000,2.000000,1795.000000
1751195783.014700,0.000000,214.200000,2.000000,1795.000000
1751195783.024750,0.000000,214.200000,2.000000,1795.000000
1751195783.034750,0.000000,214.200000,2.000000,1795.000000
1751195783.044750,0.000000,214.200000,2.000000,1795.000000
1751195783.054700,0.000000,214.200000,2.000000,1795.000000
1751195783.064750,0.000000,214.200000,0.000000,1795.000000
1751195783.075000,0.000000,214.200000,0.000000,1795.000000
1751195783.084700,0.000000,214.200000,0.000000,1795.000000
1751195783.094750,0.000000,214.200000,0.000000,1795.000000
1751195783.105000,0.000000,214.200000,0.000000,1795.000000
1751195783.114750,0.000000,214.200000,1.400000,1795.000000
1751195783.124750,0.000000,214.200000,1.400000,1795.000000
1751195783.134750,0.000000,214.200000,1.400000,1795.000000
1751195783.144750,0.000000,214.200000,1.400000,1795.000000
1751195783.154700,0.000000,214.200000,1.400000,1795.000000
1751195783.164750,0.000000,214.200000,2.000000,1795.000000
1751195783.174750,0.000000,214.200000,2.000000,1795.000000
1751195783.184750,0.000000,214.200000,2.000000,1795.000000
1751195783.194750,0.000000,214.200000,2.000000,1795.000000
1751195783.204750,0.000000,214.200000,2.000000,1795.000000
1751195783.214750,0.000000,214.200000,2.000000,1795.000000
1751195783.224750,0.000000,214.200000,2.000000,1795.000000
1751195783.234750,0.000000,214.200000,2.000000,1795.000000
1751195783.244700,0.000000,214.200000,2.000000,1795.000000
1751195783.254750,0.000000,214.200000,2.000000,1795.000000
1751195783.264700,0.000000,214.200000,2.000000,1795.000000
1751195783.274800,0.000000,214.200000,2.000000,1795.000000
1751195783.284750,0.000000,214.200000,2.000000,1795.000000
1751195783.294750,0.000000,214.200000,2.000000,1795.000000
1751195783.304750,0.000000,214.200000,2.000000,1795.000000
1751195783.314750,0.000000,214.200000,1.400000,1795.000000
1751195783.324750,0.000000,214.200000,1.400000,1795.000000
1751195783.334800,0.000000,214.200000,1.400000,1795.000000
1751195783.344750,0.000000,214.200000,1.400000,1795.000000
1751195783.354700,0.000000,214.200000,1.400000,1795.000000
1751195783.364700,0.000000,214.200000,1.400000,1795.000000
1751195783.374750,0.000000,214.200000,1.400000,1795.000000
1751195783.384800,0.000000,214.200000,1.400000,1795.000000
1751195783.394700,0.000000,214.200000,1.400000,1795.000000
1751195783.404700,0.000000,214.200000,1.400000,1795.000000
1751195783.414750,0.000000,214.200000,1.400000,1795.000000
1751195783.424750,0.000000,214.200000,1.400000,1795.000000
1751195783.434700,0.000000,214.200000,1.400000,1795.000000
1751195783.444700,0.000000,214.200000,1.400000,1795.000000
1751195783.454700,0.000000,214.200000,1.400000,1795.000000
1751195783.464700,0.000000,214.200000,2.000000,1795.000000
1751195783.474750,0.000000,214.200000,2.000000,1795.000000
1751195783.484750,0.000000,214.200000,2.000000,1795.000000
1751195783.494700,0.000000,214.200000,2.000000,1795.000000
1751195783.504750,0.000000,214.200000,2.000000,1795.000000
1751195783.515000,0.000000,214.200000,2.000000,1795.000000
1751195783.524700,0.000000,214.200000,2.000000,1795.000000
1751195783.534750,0.000000,214.200000,2.000000,1795.000000
1751195783.544950,0.000000,214.200000,2.000000,1795.000000
1751195783.554700,0.000000,214.200000,2.000000,1795.000000
1751195783.564750,0.000000,214.200000,2.000000,1795.000000
1751195783.574750,0.000000,214.200000,2.000000,1795.000000
1751195783.584800,0.000000,214.200000,2.000000,1795.000000
1751195783.594750,0.000000,214.200000,2.000000,1795.000000
1751195783.604700,0.000000,214.200000,2.000000,1795.000000
1751195783.614700,0.000000,214.200000,1.400000,1795.000000
1751195783.624750,0.000000,214.200000,1.400000,1795.000000
1751195783.634750,0.000000,214.200000,1.400000,1795.000000
1751195783.644700,0.000000,214.200000,1.400000,1795.000000
1751195783.654750,0.000000,214.200000,1.400000,1795.000000
1751195783.664750,0.000000,214.200000,0.000000,1795.000000
1751195783.674750,0.000000,214.200000,0.000000,1795.000000
1751195783.684750,0.000000,214.200000,0.000000,1795.000000
1751195783.694750,0.000000,214.200000,0.000000,1795.000000
1751195783.704700,0.000000,214.200000,0.000000,1795.000000
1751195783.714950,0.000000,214.200000,2.000000,1795.000000
1751195783.724700,0.000000,214.200000,2.000000,1795.000000
1751195783.734750,0.000000,214.200000,2.000000,1795.000000
1751195783.745050,0.000000,214.200000,2.000000,1795.000000
1751195783.754750,0.000000,214.200000,2.000000,1795.000000
1751195783.764700,0.000000,214.200000,2.000000,1795.000000
1751195783.774700,0.000000,214.200000,2.000000,1795.000000
1751195783.784750,0.000000,214.200000,2.000000,1795.000000
1751195783.794700,0.000000,214.200000,2.000000,1795.000000
1751195783.804750,0.000000,214.200000,2.000000,1795.000000
1751195783.814700,0.000000,214.200000,2.000000,1795.000000
1751195783.824750,0.000000,214.200000,2.000000,1795.000000
1751195783.834700,0.000000,214.200000,2.000000,1795.000000
1751195783.844700,0.000000,214.200000,2.000000,1795.000000
1751195783.854700,0.000000,214.200000,2.000000,1795.000000
1751195783.864700,0.000000,214.200000,1.400000,1795.000000
1751195783.874750,0.000000,214.200000,1.400000,1795.000000
1751195783.884750,0.000000,214.200000,1.400000,1795.000000
1751195783.894700,0.000000,214.200000,1.400000,1795.000000
1751195783.904700,0.000000,214.200000,1.400000,1795.000000
1751195783.914750,0.000000,214.200000,0.000000,1795.000000
1751195783.924700,0.000000,214.200000,0.000000,1795.000000
1751195783.934700,0.000000,214.200000,0.000000,1795.000000
1751195783.944750,0.000000,214.200000,0.000000,1795.000000
1751195783.954750,0.000000,214.200000,0.000000,1795.000000
1751195783.964750,0.000000,214.200000,0.000000,1795.000000
1751195783.974750,0.000000,214.200000,0.000000,1795.000000
1751195783.984750,0.000000,214.200000,0.000000,1795.000000
1751195783.994750,0.000000,214.200000,0.000000,1795.000000
1751195784.004700,0.000000,214.200000,0.000000,1795.000000
1751195784.014700,0.000000,214.200000,2.000000,1795.000000
1751195784.024750,0.000000,214.200000,2.000000,1795.000000
1751195784.034750,0.000000,214.200000,2.000000,1795.000000
1751195784.044700,0.000000,214.200000,2.000000,1795.000000
1751195784.054750,0.000000,214.200000,2.000000,1795.000000
1751195784.064750,0.000000,214.200000,2.000000,1795.000000
1751195784.074750,0.000000,214.200000,2.000000,1795.000000
1751195784.084750,0.000000,214.200000,2.000000,1795.000000
1751195784.094700,0.000000,214.200000,2.000000,1795.000000
1751195784.104750,0.000000,214.200000,2.000000,1795.000000
1751195784.114700,0.000000,214.200000,2.000000,1795.000000
1751195784.124950,0.000000,214.200000,2.000000,1795.000000
1751195784.134700,0.000000,214.200000,2.000000,1795.000000
1751195784.144750,0.000000,214.200000,2.000000,1795.000000
1751195784.155000,0.000000,214.200000,2.000000,1795.000000
1751195784.164750,0.000000,214.200000,1.400000,1795.000000
1751195784.174700,0.000000,214.200000,1.400000,1795.000000
1751195784.184750,0.000000,214.200000,1.400000,1795.000000
1751195784.194750,0.000000,214.200000,1.400000,1795.000000
1751195784.204700,0.000000,214.200000,1.400000,1795.000000
1751195784.214700,0.000000,214.200000,0.000000,1795.000000
1751195784.224700,0.000000,214.200000,0.000000,1795.000000
1751195784.234750,0.000000,214.200000,0.000000,1795.000000
1751195784.244700,0.000000,214.200000,0.000000,1795.000000
1751195784.254750,0.000000,214.200000,0.000000,1795.000000
1751195784.264700,0.000000,214.200000,2.000000,1795.000000
1751195784.274700,0.000000,214.200000,2.000000,1795.000000
1751195784.284700,0.000000,214.200000,2.000000,1795.000000
1751195784.294750,0.000000,214.200000,2.000000,1795.000000
1751195784.304700,0.000000,214.200000,2.000000,1795.000000
1751195784.314700,0.000000,214.200000,2.000000,1795.000000
1751195784.324750,0.000000,214.200000,2.000000,1795.000000
1751195784.334700,0.000000,214.200000,2.000000,1795.000000
1751195784.344750,0.000000,214.200000,2.000000,1795.000000
1751195784.354750,0.000000,214.200000,2.000000,1795.000000
1751195784.364700,0.000000,214.200000,2.000000,1795.000000
1751195784.374700,0.000000,214.200000,2.000000,1795.000000
1751195784.384750,0.000000,214.200000,2.000000,1795.000000
1751195784.394700,0.000000,214.200000,2.000000,1795.000000
1751195784.404700,0.000000,214.200000,2.000000,1795.000000
1751195784.414750,0.000000,214.200000,1.400000,1795.000000
1751195784.424700,0.000000,214.200000,1.400000,1795.000000
1751195784.434750,0.000000,214.200000,1.400000,1795.000000
1751195784.444750,0.000000,214.200000,1.400000,1795.000000
1751195784.454700,0.000000,214.200000,1.400000,1795.000000
1751195784.464700,0.000000,214.200000,1.400000,1795.000000
1751195784.474750,0.000000,214.200000,1.400000,1795.000000
1751195784.484700,0.000000,214.200000,1.400000,1795.000000
1751195784.494700,0.000000,214.200000,1.400000,1795.000000
1751195784.504750,0.000000,214.200000,1.400000,1795.000000
1751195784.514750,0.000000,214.200000,0.000000,1795.000000
