t,sensor_apps_valid,sensor_brake_pressure_f,sensor_wheel_speed_fr,sensor_wheel_speed_fl,sensor_steering_angle,sensor_brake_pressure_r,sensor_apps
1751195764.859250,1.000000,4.000000,0.000000,0.000000,-20.000000,3.360000,5.200000
1751195764.909350,1.000000,4.480000,0.000000,0.000000,-20.000000,3.840000,4.800000
1751195764.959250,1.000000,4.800000,0.000000,0.000000,-20.000000,4.000000,4.400000
1751195765.009600,1.000000,4.480000,0.000000,0.000000,-20.000000,3.680000,4.400000
1751195765.059500,1.000000,4.480000,0.000000,0.000000,-20.000000,3.680000,4.400000
1751195765.109450,1.000000,5.280000,0.000000,0.000000,-20.000000,4.480000,4.000000
1751195765.159650,1.000000,5.440000,0.000000,0.000000,-20.000000,4.640000,3.600000
1751195765.209550,1.000000,5.760000,0.000000,0.000000,-20.000000,4.800000,3.600000
1751195765.259650,1.000000,5.440000,0.000000,0.000000,-20.000000,4.480000,4.000000
1751195765.309150,1.000000,5.440000,0.000000,0.000000,-20.000000,4.640000,4.000000
1751195765.359250,1.000000,5.760000,0.000000,0.000000,-20.000000,4.640000,4.000000
1751195765.409750,1.000000,6.240000,0.000000,0.000000,-20.000000,5.280000,3.600000
1751195765.459250,1.000000,6.240000,0.000000,0.000000,-20.000000,5.280000,3.600000
1751195765.509350,1.000000,6.240000,0.000000,0.000000,-20.000000,5.120000,3.200000
1751195765.559350,1.000000,5.920000,0.000000,0.000000,-20.000000,4.640000,3.600000
1751195765.609450,1.000000,5.760000,0.000000,0.000000,-20.000000,4.640000,3.600000
1751195765.659150,1.000000,6.400000,0.000000,0.000000,-20.000000,5.120000,3.200000
1751195765.709200,1.000000,6.400000,0.000000,0.000000,-20.000000,5.280000,2.800000
1751195765.759650,1.000000,6.560000,0.000000,0.000000,-20.000000,5.440000,2.800000
1751195765.809550,1.000000,6.080000,0.000000,0.000000,-20.000000,4.800000,3.200000
1751195765.859700,1.000000,6.080000,0.000000,0.000000,-20.000000,4.800000,3.200000
1751195765.909750,1.000000,6.080000,0.000000,0.000000,-20.000000,4.960000,3.200000
1751195765.959750,1.000000,6.720000,0.000000,0.000000,-20.000000,5.600000,2.800000
1751195766.009350,1.000000,6.720000,0.000000,0.000000,-20.000000,5.440000,2.400000
1751195766.059550,1.000000,6.720000,0.000000,0.000000,-20.000000,5.600000,2.400000
1751195766.109350,1.000000,6.240000,0.000000,0.000000,-20.000000,4.960000,2.800000
1751195766.159750,1.000000,6.240000,0.000000,0.000000,-20.000000,4.800000,2.800000
1751195766.209600,1.000000,6.560000,0.000000,0.000000,-20.000000,5.280000,2.800000
1751195766.259300,1.000000,6.880000,0.000000,0.000000,-20.000000,5.600000,2.400000
1751195766.309700,1.000000,6.880000,0.000000,0.000000,-20.000000,5.600000,2.400000
1751195766.359200,1.000000,6.400000,0.000000,0.000000,-20.000000,5.120000,2.800000
1751195766.409750,1.000000,6.240000,0.000000,0.000000,-20.000000,5.120000,2.800000
1751195766.459800,1.000000,6.400000,0.000000,0.000000,-20.000000,4.800000,2.800000
1751195766.509450,1.000000,7.040000,0.000000,0.000000,-20.000000,5.600000,2.400000
1751195766.559700,1.000000,7.040000,0.000000,0.000000,-20.000000,5.600000,2.400000
1751195766.609600,1.000000,7.040000,0.000000,0.000000,-20.000000,5.600000,2.400000
1751195766.659750,1.000000,6.560000,0.000000,0.000000,-20.000000,4.960000,2.800000
1751195766.709600,1.000000,6.240000,0.000000,0.000000,-20.000000,5.120000,2.400000
1751195766.759800,1.000000,6.400000,0.000000,0.000000,-20.000000,5.120000,2.800000
1751195766.809350,1.000000,6.880000,0.000000,0.000000,-20.000000,5.600000,2.400000
1751195766.859500,1.000000,7.040000,0.000000,0.000000,-20.000000,5.600000,2.000000
1751195766.909450,1.000000,6.560000,0.000000,0.000000,-20.000000,4.960000,2.400000
1751195766.959400,1.000000,6.560000,0.000000,0.000000,-20.000000,5.120000,2.400000
1751195767.009650,1.000000,6.560000,0.000000,0.000000,-20.000000,5.120000,2.400000
1751195767.059650,1.000000,7.040000,0.000000,0.000000,-20.000000,5.600000,2.000000
1751195767.109700,1.000000,7.040000,0.000000,0.000000,-20.000000,5.600000,2.000000
1751195767.159500,1.000000,7.200000,0.000000,0.000000,-20.000000,5.600000,2.000000
1751195767.209650,1.000000,6.720000,0.000000,0.000000,-20.000000,5.120000,2.400000
1751195767.259300,1.000000,6.880000,0.000000,0.000000,-20.000000,5.120000,2.400000
1751195767.309500,1.000000,6.720000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195767.359300,1.000000,7.360000,0.000000,0.000000,-20.000000,5.760000,2.000000
1751195767.409400,1.000000,7.520000,0.000000,0.000000,-20.000000,5.760000,2.000000
1751195767.459550,1.000000,7.040000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195767.509500,1.000000,7.040000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195767.559350,1.000000,7.040000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195767.609700,1.000000,7.520000,0.000000,0.000000,-20.000000,5.920000,2.000000
1751195767.659500,1.000000,7.520000,0.000000,0.000000,-20.000000,5.760000,2.000000
1751195767.709200,1.000000,7.360000,0.000000,0.000000,-20.000000,5.760000,2.000000
1751195767.759650,1.000000,6.880000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195767.809350,1.000000,6.880000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195767.860100,1.000000,6.880000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195767.909350,1.000000,7.360000,0.000000,0.000000,-20.000000,5.760000,2.000000
1751195767.959700,1.000000,7.520000,0.000000,0.000000,-20.000000,5.760000,2.000000
1751195768.009350,1.000000,6.880000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195768.059250,1.000000,7.040000,0.000000,0.000000,-20.000000,5.280000,2.400000
1751195768.109300,1.000000,7.040000,0.000000,0.000000,-20.000000,5.280000,2.000000
1751195768.159400,1.000000,7.520000,0.000000,0.000000,-20.000000,5.920000,1.600000
1751195768.209800,1.000000,7.520000,0.000000,0.000000,-20.000000,5.920000,2.000000
1751195768.259750,1.000000,7.520000,0.000000,0.000000,-20.000000,5.760000,1.600000
1751195768.309700,1.000000,7.040000,0.000000,0.000000,-20.000000,5.280000,2.000000
1751195768.359750,1.000000,7.040000,0.000000,0.000000,-20.000000,5.120000,2.000000
1751195768.409300,1.000000,6.720000,0.000000,0.000000,-20.000000,5.120000,2.000000
1751195768.459750,1.000000,6.880000,0.000000,0.000000,-20.000000,5.280000,1.600000
1751195768.509600,1.000000,6.720000,0.000000,0.000000,-20.000000,5.120000,1.600000
1751195768.559550,1.000000,6.240000,0.000000,0.000000,-20.000000,4.640000,2.000000
1751195768.609250,1.000000,6.080000,0.000000,0.000000,-20.000000,4.640000,2.000000
1751195768.659400,1.000000,6.080000,0.000000,0.000000,-20.000000,4.640000,2.000000
1751195768.709300,1.000000,6.560000,0.000000,0.000000,-20.000000,4.960000,1.600000
1751195768.759500,1.000000,6.400000,0.000000,0.000000,-20.000000,4.800000,1.600000
1751195768.809750,1.000000,6.240000,0.000000,0.000000,-20.000000,4.640000,1.600000
1751195768.859650,1.000000,5.600000,0.000000,0.000000,-20.000000,4.160000,2.000000
1751195768.910100,1.000000,5.440000,0.000000,0.000000,-20.000000,4.000000,2.000000
1751195768.959750,1.000000,5.440000,0.000000,0.000000,-20.000000,4.000000,2.000000
1751195769.009400,1.000000,5.920000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195769.059350,1.000000,5.760000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195769.109750,1.000000,5.120000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195769.159350,1.000000,5.120000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195769.209300,1.000000,5.120000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195769.259450,1.000000,5.440000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195769.309550,1.000000,5.440000,0.000000,0.000000,-20.000000,3.840000,1.600000
1751195769.359600,1.000000,5.280000,0.000000,0.000000,-20.000000,3.840000,1.600000
1751195769.409350,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195769.459650,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195769.509650,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195769.559700,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195769.609900,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195769.659250,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195769.709500,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195769.759650,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195769.809400,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195769.859600,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195769.909600,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195769.959850,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.009450,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.059700,1.000000,4.640000,0.000000,0.000000,-20.000000,3.040000,2.000000
1751195770.109450,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195770.159350,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195770.209750,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.259900,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.309500,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.359300,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195770.409750,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195770.459450,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195770.509500,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.559600,1.000000,4.800000,0.000000,0.000000,-20.000000,3.040000,2.000000
1751195770.609350,1.000000,4.640000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.659300,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195770.709350,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195770.759750,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.809800,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.859600,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195770.909900,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195770.959850,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.009850,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.059450,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.109650,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.159400,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.209450,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.259500,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.309650,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.359800,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.409300,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.459700,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.509300,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.559400,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.609350,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.659700,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.709550,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.759600,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.809700,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195771.859750,1.000000,5.120000,0.000000,0.000000,-20.000000,3.520000,1.600000
1751195771.909650,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195771.959700,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195772.009450,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195772.059550,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195772.109700,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195772.159550,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195772.209900,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195772.259550,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195772.309600,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195772.359450,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195772.409700,1.000000,5.440000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195772.459800,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195772.509700,1.000000,4.800000,0.000000,0.000000,-20.000000,3.200000,2.000000
1751195772.559350,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195772.609400,1.000000,5.280000,0.000000,0.000000,-20.000000,3.680000,1.600000
1751195772.659650,1.000000,5.440000,0.000000,0.000000,-20.000000,3.680000,1.600000
