t,ams_temp_max_9
1751195631.579200,32.000000
1751195631.631800,32.000000
1751195631.673050,32.000000
1751195631.725850,32.500000
1751195631.778500,32.000000
1751195631.831050,32.000000
1751195631.872300,32.000000
1751195631.924950,32.000000
1751195631.977550,32.000000
1751195632.030000,32.000000
1751195632.082500,32.000000
1751195632.123800,32.000000
1751195632.176400,32.000000
1751195632.228950,32.000000
1751195632.281500,32.000000
1751195632.322800,32.000000
1751195632.375450,32.000000
1751195632.427900,32.000000
1751195632.480450,32.000000
1751195632.521850,32.000000
1751195632.574600,32.000000
1751195632.627400,32.000000
1751195632.679950,32.000000
1751195632.732550,32.000000
1751195632.773900,32.000000
1751195632.826700,32.000000
1751195632.879300,32.000000
1751195632.932000,32.000000
1751195632.973350,32.000000
1751195633.025950,32.000000
1751195633.078600,32.000000
1751195633.131150,32.000000
1751195633.172400,32.000000
1751195633.225050,32.000000
1751195633.277700,32.000000
1751195633.330150,32.000000
1751195633.371400,32.000000
1751195633.424000,32.000000
1751195633.476600,32.000000
1751195633.529100,32.000000
1751195633.581700,32.000000
1751195633.622950,32.000000
1751195633.675350,32.000000
1751195633.728000,32.000000
1751195633.780450,32.000000
1751195633.821700,32.000000
1751195633.874250,32.000000
1751195633.926650,32.000000
1751195633.979150,32.000000
1751195634.031700,32.000000
1751195634.072950,32.500000
1751195634.125350,32.000000
1751195634.230550,32.000000
1751195634.271800,32.000000
1751195634.324500,32.000000
1751195634.377150,32.500000
1751195634.429550,32.000000
1751195634.482100,32.500000
1751195634.523400,32.000000
1751195634.576000,32.000000
1751195634.628500,32.500000
1751195634.681050,32.000000
1751195634.722350,32.000000
1751195634.774950,32.500000
1751195634.827600,32.000000
1751195634.880050,32.000000
1751195634.932550,32.500000
1751195634.973900,32.000000
1751195635.026550,32.000000
1751195635.079050,32.000000
1751195635.131600,32.000000
1751195635.172800,32.000000
1751195635.225250,32.000000
1751195635.277900,32.000000
1751195635.330350,32.000000
1751195635.371600,32.000000
1751195635.424150,32.000000
1751195635.476600,32.500000
1751195635.529050,32.000000
1751195635.581550,32.000000
1751195635.622850,32.500000
1751195635.675300,32.000000
1751195635.727950,32.500000
1751195635.780400,32.000000
1751195635.821650,32.000000
1751195635.874250,32.500000
1751195635.926700,32.000000
1751195635.979000,32.000000
1751195636.031550,32.500000
1751195636.072800,32.500000
1751195636.125300,32.500000
1751195636.177850,32.500000
1751195636.230300,33.000000
1751195636.271750,32.500000
1751195636.324600,32.500000
1751195636.377300,32.000000
1751195636.429800,32.500000
1751195636.482450,32.500000
1751195636.523750,32.500000
1751195636.576400,32.500000
1751195636.629000,32.500000
1751195636.681550,32.000000
1751195636.722800,32.500000
1751195636.775250,32.500000
1751195636.827850,32.500000
1751195636.880300,32.500000
1751195636.921600,32.500000
1751195636.974200,32.500000
1751195637.026600,32.500000
1751195637.079150,32.500000
1751195637.131700,32.500000
1751195637.172950,32.500000
1751195637.225750,32.500000
1751195637.278400,32.500000
1751195637.330950,32.500000
1751195637.372200,32.500000
1751195637.424850,32.500000
1751195637.477500,32.500000
1751195637.529950,32.500000
1751195637.582500,32.500000
1751195637.623950,32.500000
1751195637.676550,32.500000
1751195637.729100,32.500000
1751195637.781700,32.500000
1751195637.823100,32.500000
1751195637.875750,32.500000
1751195637.928450,32.500000
1751195637.981000,32.500000
1751195638.022250,32.500000
1751195638.074900,32.500000
1751195638.127550,32.500000
1751195638.180000,32.500000
1751195638.232550,32.500000
1751195638.273950,32.500000
1751195638.326400,32.500000
1751195638.378950,32.500000
1751195638.431500,32.500000
1751195638.472750,32.500000
1751195638.525200,32.500000
1751195638.577850,32.500000
1751195638.630300,32.500000
1751195638.671600,32.500000
1751195638.724150,32.500000
1751195638.776600,32.500000
1751195638.828900,32.500000
1751195638.881450,32.500000
1751195638.922750,32.500000
1751195638.975150,32.500000
1751195639.027800,32.500000
1751195639.080250,32.500000
1751195639.121450,32.500000
1751195639.174000,32.500000
1751195639.226450,32.500000
1751195639.278950,32.500000
1751195639.331500,32.500000
1751195639.372800,32.500000
1751195639.425250,32.500000
1751195639.530400,32.500000
1751195639.571650,32.500000
1751195639.624350,32.500000
1751195639.677000,32.500000
1751195639.729450,32.500000
1751195639.782000,32.500000
1751195639.823250,32.500000
1751195639.875900,32.500000
1751195639.928600,32.500000
1751195639.981150,32.500000
1751195640.022450,32.500000
1751195640.075050,32.500000
1751195640.127700,32.500000
1751195640.180200,32.500000
1751195640.221450,32.500000
1751195640.274000,32.500000
1751195640.326500,32.500000
1751195640.379000,32.500000
1751195640.431600,32.500000
1751195640.472850,32.500000
1751195640.525650,32.500000
1751195640.578300,32.500000
1751195640.630900,32.500000
1751195640.672150,32.500000
1751195640.724800,32.500000
1751195640.777450,32.500000
1751195640.829950,32.500000
1751195640.882500,32.500000
1751195640.923900,32.500000
1751195640.976550,32.500000
1751195641.028850,32.500000
1751195641.081400,32.500000
1751195641.122700,32.500000
1751195641.175100,32.500000
1751195641.227750,32.500000
1751195641.280200,32.500000
1751195641.321450,32.500000
1751195641.373950,32.500000
1751195641.426400,32.500000
1751195641.478950,32.500000
1751195641.531500,32.500000
1751195641.572750,32.500000
1751195641.625200,32.500000
1751195641.677650,32.500000
1751195641.730100,32.500000
1751195641.782650,32.500000
1751195641.823900,32.500000
1751195641.876350,32.500000
1751195641.928900,32.500000
1751195641.981500,32.500000
1751195642.022750,32.500000
1751195642.075200,32.500000
1751195642.127600,32.500000
1751195642.180100,32.500000
1751195642.232650,32.500000
1751195642.273950,32.500000
1751195642.326400,32.500000
1751195642.378950,32.500000
1751195642.431500,32.500000
1751195642.472750,32.500000
1751195642.525200,32.500000
1751195642.577650,32.500000
1751195642.630100,32.500000
1751195642.682650,32.500000
1751195642.723900,32.500000
1751195642.776350,33.000000
1751195642.828900,32.500000
1751195642.881450,32.500000
1751195642.922750,32.500000
1751195642.975150,32.500000
1751195643.027650,32.500000
1751195643.080100,32.500000
1751195643.132700,32.000000
1751195643.174000,32.500000
1751195643.226450,32.500000
1751195643.278850,32.000000
1751195643.331450,32.000000
1751195643.372750,32.500000
1751195643.425250,32.500000
1751195643.530500,32.000000
1751195643.571850,32.500000
1751195643.624600,32.500000
1751195643.677350,32.500000
1751195643.729900,32.500000
1751195643.782550,32.000000
1751195643.823900,32.000000
1751195643.876450,32.500000
1751195643.928900,32.000000
1751195643.981600,32.500000
1751195644.023000,32.500000
1751195644.075750,32.500000
1751195644.128500,32.500000
1751195644.181200,32.500000
1751195644.222600,32.500000
1751195644.275150,32.500000
1751195644.327700,32.500000
1751195644.380300,32.000000
1751195644.421700,32.000000
1751195644.474450,32.000000
1751195644.527200,32.500000
1751195644.579750,32.000000
1751195644.632350,32.500000
1751195644.673750,32.500000
1751195644.726450,32.500000
1751195644.778750,32.500000
1751195644.831350,32.500000
1751195644.872600,32.500000
1751195644.925000,32.500000
1751195644.977700,32.500000
1751195645.030150,32.500000
1751195645.082700,32.500000
1751195645.124000,32.500000
1751195645.176450,32.000000
1751195645.228800,32.000000
1751195645.281300,32.500000
1751195645.322550,32.000000
1751195645.375050,32.500000
1751195645.427500,32.500000
1751195645.479950,32.000000
1751195645.532500,32.500000
1751195645.573750,32.000000
1751195645.626400,32.500000
1751195645.678750,32.500000
1751195645.731300,32.500000
1751195645.772550,32.500000
1751195645.825000,32.500000
1751195645.877600,32.000000
1751195645.930100,32.500000
1751195645.982600,32.500000
1751195646.023850,32.500000
1751195646.076300,32.000000
1751195646.128800,32.000000
1751195646.181350,32.500000
1751195646.222650,32.500000
1751195646.275050,32.500000
1751195646.327500,32.500000
1751195646.379950,32.500000
1751195646.432550,32.500000
1751195646.473850,32.500000
1751195646.526300,32.500000
1751195646.578800,32.500000
1751195646.631300,32.500000
1751195646.672600,32.500000
1751195646.725050,32.500000
1751195646.777450,32.500000
1751195646.829950,32.500000
1751195646.882550,32.500000
1751195646.923800,32.500000
1751195646.976250,32.500000
1751195647.028800,32.500000
1751195647.081350,32.500000
1751195647.122600,32.500000
1751195647.175100,32.500000
1751195647.227500,32.500000
1751195647.279950,32.500000
1751195647.332600,32.500000
1751195647.373850,32.500000
1751195647.426300,32.500000
1751195647.478850,32.500000
1751195647.531450,32.500000
1751195647.572800,32.500000
1751195647.625600,32.500000
1751195647.678200,32.500000
1751195647.730900,32.500000
1751195647.772350,32.500000
1751195647.825200,32.500000
1751195647.930750,32.500000
1751195647.972250,32.500000
1751195648.025250,32.500000
1751195648.078250,32.500000
1751195648.131100,32.500000
1751195648.172650,32.500000
1751195648.225600,32.500000
1751195648.278150,32.000000
1751195648.330800,32.500000
1751195648.372100,32.500000
1751195648.424800,32.500000
1751195648.477500,32.500000
1751195648.530000,32.500000
1751195648.582600,32.500000
1751195648.623800,32.500000
1751195648.676250,32.500000
1751195648.728950,32.500000
1751195648.781600,32.500000
1751195648.823000,32.500000
1751195648.875750,32.500000
1751195648.928550,32.500000
1751195648.981250,32.500000
1751195649.022600,32.500000
1751195649.075450,32.500000
1751195649.128150,32.500000
1751195649.180800,32.500000
1751195649.222150,32.500000
1751195649.274950,32.500000
1751195649.380350,32.500000
1751195649.421700,32.500000
1751195649.474450,32.500000
1751195649.527150,32.500000
1751195649.579650,32.500000
1751195649.632250,32.500000
1751195649.673700,32.500000
1751195649.726150,32.500000
1751195649.778750,32.500000
1751195649.831350,32.500000
1751195649.872650,32.500000
1751195649.925450,32.500000
1751195649.978150,32.500000
1751195650.030700,32.500000
1751195650.071950,32.500000
1751195650.124650,32.500000
1751195650.177300,32.500000
1751195650.229750,32.500000
1751195650.282350,32.500000
1751195650.323750,32.500000
1751195650.376200,32.500000
1751195650.428750,32.500000
1751195650.481350,32.500000
1751195650.522600,32.500000
1751195650.575400,32.500000
1751195650.628100,32.500000
1751195650.680650,32.500000
1751195650.721950,32.500000
1751195650.774650,32.500000
1751195650.827250,32.500000
1751195650.879750,32.500000
1751195650.932300,32.500000
1751195650.973700,32.500000
1751195651.026100,32.500000
1751195651.078650,32.500000
1751195651.131200,32.500000
1751195651.172500,32.500000
1751195651.224900,32.500000
1751195651.277350,32.500000
1751195651.329750,32.500000
1751195651.382300,32.500000
1751195651.423700,32.500000
1751195651.476150,32.500000
1751195651.528700,32.500000
1751195651.581250,32.500000
1751195651.622500,32.500000
1751195651.674950,32.500000
1751195651.727350,32.500000
1751195651.779800,32.500000
1751195651.832400,32.500000
1751195651.873650,32.500000
1751195651.926100,32.500000
1751195651.978650,32.500000
1751195652.031200,32.500000
1751195652.072500,32.500000
1751195652.124950,32.500000
1751195652.177400,32.500000
1751195652.229900,32.500000
1751195652.282450,32.500000
1751195652.323750,32.500000
1751195652.376200,32.500000
1751195652.428700,32.500000
1751195652.481300,32.500000
1751195652.522600,32.500000
1751195652.575350,32.500000
1751195652.628050,32.500000
1751195652.680600,32.500000
1751195652.721900,32.500000
1751195652.774600,32.500000
1751195652.827250,32.500000
1751195652.879700,32.500000
1751195652.932300,32.500000
1751195652.973650,32.500000
1751195653.026100,32.500000
1751195653.078650,32.500000
1751195653.131250,32.500000
1751195653.172500,32.500000
1751195653.225300,32.000000
1751195653.278000,32.500000
1751195653.330600,32.500000
1751195653.371850,32.500000
1751195653.424500,32.500000
1751195653.477150,32.500000
1751195653.529650,32.500000
1751195653.582200,32.500000
1751195653.623550,33.500000
1751195653.676050,32.500000
1751195653.728600,32.500000
1751195653.781150,32.500000
1751195653.822400,32.500000
1751195653.874900,32.500000
1751195653.927350,32.500000
1751195653.979800,32.500000
1751195654.032400,32.500000
1751195654.073650,32.500000
1751195654.126100,32.500000
1751195654.178650,32.500000
1751195654.231200,32.500000
1751195654.272500,32.500000
1751195654.324900,32.500000
1751195654.377300,32.500000
1751195654.429800,32.500000
1751195654.482350,32.500000
1751195654.523600,32.500000
1751195654.576050,32.500000
1751195654.628550,32.500000
1751195654.681100,32.500000
1751195654.722400,32.000000
1751195654.774800,32.500000
1751195654.827500,32.500000
1751195654.879950,32.500000
1751195654.932500,32.500000
1751195654.973950,32.500000
1751195655.026650,32.500000
1751195655.079050,32.500000
1751195655.131650,32.500000
1751195655.172950,32.500000
1751195655.225600,32.500000
1751195655.278250,33.000000
1751195655.330800,32.500000
1751195655.372050,32.500000
1751195655.424700,32.500000
1751195655.477400,32.500000
1751195655.529850,32.500000
1751195655.582450,32.500000
1751195655.623750,32.000000
1751195655.676600,32.500000
1751195655.729150,32.500000
1751195655.781750,32.500000
1751195655.823250,32.500000
1751195655.876000,32.500000
1751195655.928600,32.500000
1751195655.981250,32.500000
1751195656.022650,32.500000
1751195656.075400,32.000000
1751195656.128150,32.500000
1751195656.180850,32.500000
1751195656.222200,32.000000
1751195656.274800,32.000000
1751195656.380200,32.500000
1751195656.432850,32.500000
1751195656.474350,32.500000
1751195656.527100,32.500000
1751195656.579700,32.500000
1751195656.632300,32.000000
1751195656.673700,32.500000
1751195656.726400,32.000000
1751195656.779000,32.500000
1751195656.831700,32.500000
1751195656.873200,32.500000
1751195656.926000,32.500000
1751195656.978650,32.000000
1751195657.031300,32.500000
1751195657.072550,32.500000
1751195657.125300,32.500000
1751195657.177950,32.500000
1751195657.230550,32.000000
1751195657.271900,32.500000
1751195657.324600,32.500000
1751195657.377350,32.500000
1751195657.429800,32.000000
1751195657.482400,32.000000
1751195657.523700,32.000000
1751195657.576500,32.500000
1751195657.629000,32.000000
1751195657.681600,32.500000
1751195657.722850,32.500000
1751195657.775550,32.500000
1751195657.828200,32.000000
1751195657.880750,32.000000
1751195657.922050,33.000000
1751195657.974650,32.000000
1751195658.027350,32.500000
1751195658.079800,32.500000
1751195658.132400,32.000000
1751195658.173650,32.500000
1751195658.226100,32.500000
1751195658.278450,32.500000
1751195658.331000,32.500000
1751195658.372300,32.000000
1751195658.424700,32.500000
1751195658.477400,32.000000
1751195658.529800,32.500000
1751195658.582450,32.500000
1751195658.623850,32.500000
1751195658.676500,32.500000
1751195658.728950,32.500000
1751195658.781500,32.500000
1751195658.822750,32.500000
1751195658.875450,32.500000
1751195658.927950,32.500000
1751195658.980550,32.500000
1751195659.021800,32.500000
1751195659.074500,32.500000
1751195659.127150,32.500000
1751195659.179600,32.500000
1751195659.232150,32.000000
1751195659.273550,32.500000
1751195659.326000,32.000000
1751195659.378500,32.000000
1751195659.431050,32.500000
1751195659.472350,32.000000
1751195659.525100,32.500000
1751195659.577800,32.500000
1751195659.630350,32.500000
1751195659.683050,32.000000
1751195659.724400,32.500000
1751195659.777050,32.500000
1751195659.829500,32.500000
1751195659.882000,32.500000
1751195659.923400,32.000000
1751195659.975850,32.500000
1751195660.028350,32.500000
1751195660.080900,33.000000
1751195660.122150,32.000000
1751195660.174600,32.500000
1751195660.227250,32.500000
1751195660.279650,32.500000
1751195660.332200,32.500000
1751195660.373450,32.500000
1751195660.425900,32.500000
1751195660.478450,32.500000
1751195660.531000,32.500000
1751195660.572250,32.500000
1751195660.624700,32.500000
1751195660.677150,32.500000
1751195660.729600,32.500000
1751195660.782150,32.500000
1751195660.823450,32.500000
1751195660.875850,32.500000
1751195660.928450,32.500000
1751195660.981000,32.500000
1751195661.022250,32.500000
1751195661.074700,32.500000
1751195661.127150,32.500000
1751195661.179600,32.500000
1751195661.232200,32.500000
1751195661.273450,32.500000
1751195661.325950,32.500000
1751195661.378450,32.500000
1751195661.431050,32.500000
1751195661.472400,32.500000
1751195661.525150,32.500000
1751195661.577850,32.500000
1751195661.630450,32.500000
1751195661.683100,32.500000
1751195661.724500,32.500000
1751195661.777150,32.500000
1751195661.829600,32.500000
1751195661.882200,32.500000
1751195661.923450,32.500000
1751195661.975900,32.500000
1751195662.028450,32.500000
1751195662.081000,32.500000
1751195662.122300,32.500000
1751195662.175100,32.500000
1751195662.227750,32.500000
1751195662.280250,32.500000
1751195662.332900,32.500000
1751195662.374300,32.500000
1751195662.427050,32.500000
1751195662.479550,32.500000
1751195662.532150,32.500000
1751195662.573450,32.500000
1751195662.625950,32.500000
1751195662.678600,32.500000
1751195662.731250,32.500000
1751195662.772650,32.500000
1751195662.825400,32.500000
1751195662.878100,32.500000
1751195662.930750,32.500000
1751195662.972050,32.500000
1751195663.024550,32.500000
1751195663.077250,32.500000
1751195663.129750,32.500000
1751195663.182350,32.500000
1751195663.223800,32.500000
1751195663.276500,32.500000
1751195663.328950,32.500000
1751195663.381550,32.500000
1751195663.423000,32.500000
1751195663.475650,32.500000
1751195663.528200,32.500000
1751195663.580800,32.500000
1751195663.622050,32.500000
1751195663.674500,32.500000
1751195663.727150,32.500000
1751195663.779650,32.500000
1751195663.832200,32.500000
1751195663.873550,32.500000
1751195663.926350,32.500000
1751195663.978800,32.500000
1751195664.031400,32.500000
1751195664.072700,32.500000
1751195664.125400,32.500000
1751195664.178050,32.500000
1751195664.230600,32.500000
1751195664.271900,32.500000
1751195664.324500,32.500000
1751195664.377200,32.500000
1751195664.429650,32.500000
1751195664.482250,32.500000
1751195664.523500,32.500000
1751195664.575950,32.500000
1751195664.628300,32.500000
1751195664.680850,32.500000
1751195664.722100,32.500000
1751195664.774550,32.500000
1751195664.827200,32.500000
1751195664.879650,32.500000
1751195664.932200,32.500000
1751195664.973450,32.500000
1751195665.025900,32.500000
1751195665.078450,32.500000
1751195665.130950,32.500000
1751195665.172200,32.500000
1751195665.225000,32.500000
1751195665.277700,32.500000
1751195665.330250,32.500000
1751195665.382950,32.500000
1751195665.424300,32.500000
1751195665.476950,32.500000
1751195665.529400,32.500000
1751195665.582000,32.500000
1751195665.623250,32.500000
1751195665.675700,32.500000
1751195665.728250,32.500000
1751195665.780800,32.500000
1751195665.822100,32.500000
1751195665.874550,32.500000
1751195665.927000,32.000000
1751195665.979500,32.500000
1751195666.032050,32.500000
1751195666.073350,32.500000
1751195666.125800,32.500000
1751195666.178350,32.500000
1751195666.230950,32.500000
1751195666.272200,32.500000
1751195666.325000,32.500000
1751195666.377650,32.500000
1751195666.430250,33.000000
1751195666.482900,32.000000
1751195666.524250,32.500000
1751195666.576950,32.500000
1751195666.629450,32.500000
1751195666.682000,32.500000
1751195666.723300,32.500000
1751195666.775750,32.500000
1751195666.828300,32.500000
1751195666.880850,32.500000
1751195666.922150,32.500000
1751195666.974600,32.500000
1751195667.027150,32.500000
1751195667.079700,32.500000
1751195667.132350,32.500000
1751195667.173850,32.500000
1751195667.226550,32.500000
1751195667.279150,32.500000
1751195667.331800,32.500000
1751195667.373300,32.500000
1751195667.425850,32.500000
1751195667.478300,32.500000
1751195667.530950,32.500000
1751195667.572350,32.500000
1751195667.625100,32.500000
1751195667.677750,32.500000
1751195667.730450,32.500000
1751195667.783250,32.500000
1751195667.824450,32.500000
1751195667.929950,32.500000
1751195667.982700,32.500000
1751195668.024150,32.500000
1751195668.076950,32.500000
1751195668.129600,32.500000
1751195668.182200,32.500000
1751195668.223750,32.500000
1751195668.276550,32.500000
1751195668.329150,32.500000
1751195668.381850,32.500000
1751195668.423350,32.500000
1751195668.475950,32.500000
1751195668.528400,33.500000
1751195668.581100,32.000000
1751195668.622550,32.500000
1751195668.675300,32.500000
1751195668.728000,32.500000
1751195668.780650,32.500000
1751195668.822050,32.500000
1751195668.874650,32.500000
1751195668.979900,32.500000
1751195669.032650,32.500000
1751195669.074150,32.500000
1751195669.126900,32.500000
1751195669.179450,32.500000
1751195669.232050,32.000000
1751195669.273350,32.500000
1751195669.325850,32.500000
1751195669.378200,32.500000
1751195669.430750,32.500000
1751195669.472050,32.500000
1751195669.524550,32.500000
1751195669.577000,32.500000
1751195669.629450,32.000000
1751195669.682050,32.500000
1751195669.723350,32.500000
1751195669.775800,33.000000
1751195669.828300,32.500000
1751195669.880900,32.500000
1751195669.922200,32.500000
1751195669.974900,32.500000
1751195670.027550,32.500000
1751195670.080150,32.500000
1751195670.132800,32.500000
1751195670.174150,33.000000
1751195670.226800,33.000000
1751195670.279250,32.500000
1751195670.331800,32.500000
1751195670.373200,33.000000
1751195670.425650,32.500000
1751195670.478100,32.000000
1751195670.530700,32.500000
1751195670.572000,32.500000
1751195670.624400,32.500000
1751195670.677050,32.500000
1751195670.729550,32.500000
1751195670.782100,32.500000
1751195670.823550,32.500000
1751195670.876200,32.500000
1751195670.928700,32.500000
1751195670.981250,32.500000
1751195671.022500,32.500000
1751195671.075150,32.500000
1751195671.127800,32.500000
1751195671.180400,32.500000
1751195671.233050,32.500000
1751195671.274400,32.500000
1751195671.327050,32.500000
1751195671.379500,32.500000
1751195671.432000,32.500000
1751195671.473250,32.500000
1751195671.525750,32.500000
1751195671.578050,32.500000
1751195671.630600,32.500000
1751195671.683150,32.500000
1751195671.724350,32.500000
1751195671.777000,32.500000
1751195671.829450,32.500000
1751195671.882000,32.000000
1751195671.923300,32.500000
1751195671.975750,32.500000
1751195672.028100,32.500000
1751195672.080650,32.500000
1751195672.121950,32.500000
1751195672.174400,32.500000
1751195672.226850,32.500000
1751195672.279300,32.500000
1751195672.331850,32.500000
1751195672.373100,32.500000
1751195672.425550,32.500000
1751195672.478100,32.500000
1751195672.530650,32.500000
1751195672.571950,32.500000
1751195672.624350,32.500000
1751195672.676850,32.500000
1751195672.729350,32.500000
1751195672.782000,32.500000
1751195672.823550,32.500000
1751195672.876300,32.500000
1751195672.928800,32.000000
1751195672.981500,32.500000
1751195673.022900,32.500000
1751195673.075700,32.500000
1751195673.128250,32.500000
1751195673.181000,32.500000
1751195673.222450,32.500000
1751195673.275250,32.500000
1751195673.327950,32.500000
1751195673.380500,32.500000
1751195673.433050,32.500000
1751195673.474450,32.500000
1751195673.526900,32.500000
1751195673.579350,32.500000
1751195673.631900,32.500000
1751195673.673150,32.500000
1751195673.725600,32.500000
1751195673.778250,32.500000
1751195673.830950,32.500000
1751195673.872300,32.500000
1751195673.925050,32.500000
1751195673.977800,32.500000
1751195674.030500,32.500000
1751195674.083150,32.500000
1751195674.124350,32.500000
1751195674.176950,32.500000
1751195674.229500,32.500000
1751195674.282150,32.500000
1751195674.323650,32.500000
1751195674.376400,32.500000
1751195674.428950,32.500000
1751195674.481650,32.500000
1751195674.523150,32.500000
1751195674.575650,32.500000
1751195674.628100,32.500000
1751195674.680800,32.500000
1751195674.722150,32.500000
1751195674.774950,32.500000
1751195674.827550,32.500000
1751195674.880200,32.500000
1751195674.932900,32.500000
1751195674.974350,32.500000
1751195675.026850,32.500000
1751195675.079400,32.500000
1751195675.132000,32.500000
1751195675.173500,32.500000
1751195675.226300,32.500000
1751195675.278800,32.500000
1751195675.331350,32.500000
1751195675.372800,32.500000
1751195675.425500,32.500000
1751195675.478050,32.500000
1751195675.530650,32.500000
1751195675.583500,32.500000
1751195675.624900,32.500000
1751195675.677500,32.500000
1751195675.730050,32.500000
1751195675.782800,32.500000
1751195675.824200,32.500000
1751195675.876850,32.500000
1751195675.929350,32.500000
1751195675.981950,32.500000
1751195676.023200,32.500000
1751195676.076050,32.500000
1751195676.128500,32.500000
1751195676.181050,32.500000
1751195676.222300,32.500000
1751195676.275000,32.500000
1751195676.327650,32.500000
1751195676.380250,32.500000
1751195676.432900,32.500000
1751195676.474250,32.500000
1751195676.579500,32.500000
1751195676.632100,32.500000
1751195676.673500,32.500000
1751195676.726150,33.000000
1751195676.778650,32.500000
1751195676.831200,32.500000
1751195676.872600,32.500000
1751195676.925300,32.500000
1751195676.977800,32.500000
1751195677.030400,32.500000
1751195677.083100,32.500000
1751195677.124250,32.500000
1751195677.176900,32.500000
1751195677.229350,32.500000
1751195677.281900,32.500000
1751195677.323400,32.500000
1751195677.376050,32.500000
1751195677.428500,32.500000
1751195677.481050,32.500000
1751195677.522350,32.500000
1751195677.574950,32.500000
1751195677.627450,32.500000
1751195677.680000,32.500000
1751195677.732750,32.500000
1751195677.774050,32.500000
1751195677.826700,32.500000
1751195677.879150,32.500000
1751195677.931750,32.500000
1751195677.973000,32.500000
1751195678.025450,32.500000
1751195678.078000,32.500000
1751195678.130550,32.500000
1751195678.183100,32.500000
1751195678.224250,32.500000
1751195678.276700,32.500000
1751195678.329150,32.500000
1751195678.381700,32.500000
1751195678.422950,32.500000
1751195678.475450,32.500000
1751195678.527950,32.500000
1751195678.580550,32.500000
1751195678.633100,32.500000
1751195678.674200,32.500000
1751195678.726700,32.500000
1751195678.779150,32.500000
1751195678.831750,32.500000
1751195678.873000,32.500000
1751195678.925450,32.500000
1751195678.978000,32.500000
1751195679.030500,32.500000
1751195679.083150,32.500000
1751195679.124300,32.500000
1751195679.176750,32.500000
1751195679.229200,32.500000
1751195679.281800,32.500000
1751195679.323100,32.500000
1751195679.375600,32.500000
1751195679.427900,32.500000
1751195679.480550,32.500000
1751195679.533100,32.500000
1751195679.574250,32.500000
1751195679.626700,32.500000
1751195679.679150,32.500000
1751195679.731750,32.500000
1751195679.773050,32.500000
1751195679.825550,32.500000
1751195679.877900,32.500000
1751195679.930450,32.500000
1751195679.983000,32.500000
1751195680.024150,32.500000
1751195680.076650,32.500000
1751195680.129150,32.500000
1751195680.181700,32.500000
1751195680.223000,32.500000
1751195680.275450,32.500000
1751195680.328000,32.500000
1751195680.380600,32.500000
1751195680.433400,32.500000
1751195680.474800,32.500000
1751195680.527550,32.500000
1751195680.580250,32.500000
1751195680.633050,32.500000
1751195680.674300,32.500000
1751195680.779550,32.500000
1751195680.832250,32.000000
1751195680.873700,32.500000
1751195680.926500,32.500000
1751195680.979050,32.500000
1751195681.031750,32.500000
1751195681.073100,32.500000
1751195681.126000,32.000000
1751195681.178550,32.500000
1751195681.231300,32.500000
1751195681.272700,32.500000
1751195681.325450,32.500000
1751195681.378100,32.500000
1751195681.430800,32.500000
1751195681.472150,32.500000
1751195681.524950,32.500000
1751195681.577750,32.500000
1751195681.630350,32.500000
1751195681.682950,32.500000
1751195681.724100,32.500000
1751195681.776750,32.500000
1751195681.829250,32.500000
1751195681.881800,32.500000
1751195681.923050,32.500000
1751195681.975550,32.500000
1751195682.027850,32.000000
1751195682.080400,32.500000
1751195682.133000,32.500000
1751195682.174150,32.500000
1751195682.226600,32.500000
1751195682.279050,32.500000
1751195682.331650,32.500000
1751195682.372900,32.500000
1751195682.425350,32.500000
1751195682.477900,32.500000
1751195682.530500,32.500000
1751195682.583300,32.000000
1751195682.624650,32.500000
1751195682.677300,32.500000
1751195682.729900,32.000000
1751195682.782550,32.500000
1751195682.823900,32.500000
1751195682.876550,32.500000
1751195682.929000,32.500000
1751195682.981550,32.500000
1751195683.022900,32.500000
1751195683.075400,32.500000
1751195683.127900,32.500000
1751195683.180500,32.500000
1751195683.233300,32.500000
1751195683.274650,32.500000
1751195683.327300,32.500000
1751195683.379850,32.500000
1751195683.432550,32.500000
1751195683.473900,32.500000
1751195683.526600,32.500000
1751195683.579000,32.500000
1751195683.631550,32.500000
1751195683.672800,32.500000
1751195683.725300,32.500000
1751195683.777800,32.500000
1751195683.830350,32.500000
1751195683.882900,32.500000
1751195683.924050,32.500000
1751195683.976700,32.500000
1751195684.029150,32.500000
1751195684.081700,32.500000
1751195684.122950,32.500000
1751195684.175400,32.500000
1751195684.227950,32.500000
1751195684.280500,32.500000
1751195684.333250,32.500000
1751195684.374650,32.500000
1751195684.427300,32.500000
1751195684.479850,32.500000
1751195684.532500,33.000000
1751195684.573850,32.500000
1751195684.626500,32.500000
1751195684.678950,32.500000
1751195684.731500,32.500000
1751195684.772900,32.500000
1751195684.825300,32.500000
1751195684.877850,32.500000
1751195684.930350,32.500000
1751195684.982950,32.500000
1751195685.024100,32.500000
1751195685.076500,32.500000
1751195685.129000,33.000000
1751195685.181600,32.500000
1751195685.222850,32.500000
1751195685.275350,32.500000
1751195685.327900,32.500000
1751195685.380500,32.500000
1751195685.433250,32.500000
1751195685.474750,32.500000
1751195685.527500,32.500000
1751195685.580150,32.500000
1751195685.632850,32.500000
1751195685.674200,32.500000
1751195685.779600,32.500000
1751195685.832500,32.500000
1751195685.874100,32.500000
