t,dash_btn2_pressed,dash_btn1_pressed,st_wheel_btn4_pressed,st_wheel_btn3_pressed,st_wheel_btn2_pressed,st_wheel_btn1_pressed
1751195715.401100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.451150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.501150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.601150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.651100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.701150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.801100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.851150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.901100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195715.951150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.001150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.051100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.101150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.151100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.201150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.251150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.301100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.351150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.451100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.501150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.551100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.651100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.701100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.751150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.801100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.851100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.901100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195716.951100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.001150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.051100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.101100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.151100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.201100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.251150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.301100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.351100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.401100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.451100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.501150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.551100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.601100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.651100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.701100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.751100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.801100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.851100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.901100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195717.951100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.001100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.051100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.101100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.151100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.201100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.251100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.301100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.351100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.401100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.451100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.551100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.601100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.651100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.701100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.751100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.801100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.851100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.901100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195718.951100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.001100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.051100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.101100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.201100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.251100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.301100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.351100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.401100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.451100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.501100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.551100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.601300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.651100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.701100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.751100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.801100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.851050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.901100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195719.951100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.001100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1751195720.051100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.101050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.151100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.201100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.301100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.351050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.401100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.451100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.501050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.551100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.601050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.651100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.701300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.751050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.801100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.851050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.901100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195720.951100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.001050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.051100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.101050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.151050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.201100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.251050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.351050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.401050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.451100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.501050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.551050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.601050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.651050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.701100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.751050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.801050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.851050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.901050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195721.951100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.001050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.051050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.101050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.151050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.201100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.251050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.351050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.401050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.451050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.501050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.551050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.601050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.651050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.701250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.751050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.801050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.851050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.901050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195722.951050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.001050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.051050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.101050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.151200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.201050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.251050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.351050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.401050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.451050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.501050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.551050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.601050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.651050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.701050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.751050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.801050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.851050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.901050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195723.951050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.001050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.051050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.101050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.151050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.201050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.251050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.351050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.401050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.451050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.501050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.551050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.601050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.651050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.701200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.751050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.801050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.851050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.901050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195724.951050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.001050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.051050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.101050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.151050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.201000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.251050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.351050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.401050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.451000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.501050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.551200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.601050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.651050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.701000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.751150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.801050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.851000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.901050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195725.951000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.001050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.051050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.101000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.151050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.201000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.251000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.351000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.401150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.451000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.551050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.601000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.651050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.701000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.751000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.801050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.851000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.901000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195726.951000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.051050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.101000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.151000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.201000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.251150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.351000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.401000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.451100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.551000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.601000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.651000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.701000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.751000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.801000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.851000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.901000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195727.951000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.051000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.101000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.151000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.201000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.251000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.351000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.401000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.451000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.551000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.601000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.651000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.701000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.751000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.801000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.851000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.901000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195728.951000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.051000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.101000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.151100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.201000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.251000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.301000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.351000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.401000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.451000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.551000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.601000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.651000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.701000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.751000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.801000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.851000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.900950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195729.951000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.001050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.051000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.101000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.150950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.201000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.251000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.301000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.351000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.400950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.451000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.550950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.601000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.651050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.701000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.751000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.800950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.851000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.900950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195730.951000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.050950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.101000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.150950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.200950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.251000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.301050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.351000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.400950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.450950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.550950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.600950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.650950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.700950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.751000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.800950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.850950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.900950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195731.951000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.050950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.100950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.150950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.200950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.250950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.300950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.350950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.400950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.450950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.500950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.550950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.601000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.650950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.700950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.750950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.800950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.850950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.900950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195732.950950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.000950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.050950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.100950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.150950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.200950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.251000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.300950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.350950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.400950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.450950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.500950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.550950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.600950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.650950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.700950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.750950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.800950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.850950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.900950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195733.950950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195734.000950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
