t,Cell_Voltage_048,Cell_Voltage_047,Cell_Voltage_046,Cell_Voltage_045,Cell_Voltage_044,Cell_Voltage_043,Cell_Voltage_042,Cell_Voltage_041
1751195532.672250,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195532.724800,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195532.766100,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195532.818600,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195532.870950,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195532.923550,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195532.976150,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.017350,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.069900,4.020000,4.030000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.122300,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.174850,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.216150,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.268600,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.320950,4.020000,4.030000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.373550,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.426100,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.467300,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.519850,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.572250,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.624800,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.666100,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.718550,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.770950,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.823500,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.876050,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.917250,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195533.969800,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.022200,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.074750,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.116050,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.168500,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.220900,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.273500,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.326050,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.367250,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.419800,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.472200,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.524800,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.566050,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.618550,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.670900,4.020000,4.030000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
