t,ams_voltage_max_9
1751195773.561300,3.930000
1751195773.572650,3.930000
1751195773.591350,3.930000
1751195773.602600,3.930000
1751195773.613900,3.930000
1751195773.625100,3.930000
1751195773.643850,3.930000
1751195773.655050,3.930000
1751195773.666250,3.930000
1751195773.677500,3.930000
1751195773.696300,3.930000
1751195773.707600,3.930000
1751195773.718900,3.930000
1751195773.737750,3.930000
1751195773.749000,3.930000
1751195773.760300,3.930000
1751195773.771600,3.930000
1751195773.790300,3.930000
1751195773.801550,3.930000
1751195773.812900,3.930000
1751195773.824200,3.930000
1751195773.842850,3.930000
1751195773.854150,3.930000
1751195773.865500,3.930000
1751195773.876750,3.930000
1751195773.895550,3.930000
1751195773.906850,3.930000
1751195773.918100,3.930000
1751195773.936850,3.930000
1751195773.948150,3.930000
1751195773.959450,3.930000
1751195773.970750,3.930000
1751195773.989450,3.930000
1751195774.000700,3.930000
1751195774.012000,3.930000
1751195774.023300,3.930000
1751195774.042000,3.930000
1751195774.053300,3.930000
1751195774.075900,3.930000
1751195774.094550,3.930000
1751195774.106000,3.930000
1751195774.117300,3.930000
1751195774.128550,3.930000
1751195774.147250,3.930000
1751195774.158550,3.930000
1751195774.169850,3.930000
1751195774.188500,3.930000
1751195774.199800,3.930000
1751195774.211100,3.930000
1751195774.222400,3.930000
1751195774.241100,3.930000
1751195774.252400,3.930000
1751195774.263650,3.930000
1751195774.275000,3.930000
1751195774.293750,3.930000
1751195774.304950,3.930000
1751195774.316150,3.930000
1751195774.327400,3.930000
1751195774.346200,3.930000
1751195774.357550,3.930000
1751195774.368850,3.930000
1751195774.387600,3.930000
1751195774.398900,3.930000
1751195774.410200,3.930000
1751195774.421500,3.930000
1751195774.440200,3.930000
1751195774.451500,3.930000
1751195774.462750,3.930000
1751195774.474100,3.930000
1751195774.492750,3.930000
1751195774.504050,3.930000
1751195774.515350,3.930000
1751195774.526650,3.930000
1751195774.545400,3.930000
1751195774.556700,3.930000
1751195774.568000,3.930000
1751195774.586700,3.930000
1751195774.598000,3.930000
1751195774.609300,3.930000
1751195774.620550,3.930000
1751195774.639250,3.930000
1751195774.650550,3.930000
1751195774.661850,3.930000
1751195774.673150,3.930000
1751195774.691850,3.930000
1751195774.703150,3.930000
1751195774.725750,3.930000
1751195774.755800,3.930000
1751195774.767100,3.930000
1751195774.778400,3.930000
1751195774.797100,3.930000
1751195774.808400,3.930000
1751195774.819650,3.930000
1751195774.838450,3.930000
1751195774.849750,3.930000
1751195774.861000,3.930000
1751195774.872300,3.930000
1751195774.891000,3.930000
1751195774.902300,3.930000
1751195774.913600,3.930000
1751195774.924950,3.930000
1751195774.943750,3.930000
1751195774.954900,3.930000
1751195774.966100,3.930000
1751195774.977400,3.930000
1751195774.996100,3.930000
1751195775.007450,3.930000
1751195775.018750,3.930000
1751195775.037400,3.930000
1751195775.048700,3.930000
1751195775.059950,3.930000
1751195775.071250,3.930000
1751195775.089950,3.930000
1751195775.101250,3.930000
1751195775.112550,3.930000
1751195775.123850,3.930000
1751195775.142500,3.930000
1751195775.153800,3.930000
1751195775.165000,3.930000
1751195775.176200,3.930000
1751195775.194900,3.930000
1751195775.206100,3.930000
1751195775.217400,3.930000
1751195775.228650,3.930000
1751195775.247300,3.930000
1751195775.258600,3.930000
1751195775.269900,3.930000
1751195775.288550,3.930000
1751195775.299850,3.930000
1751195775.311150,3.930000
1751195775.322450,3.930000
1751195775.341150,3.930000
1751195775.352400,3.930000
1751195775.363750,3.930000
1751195775.374900,3.930000
1751195775.393700,3.930000
1751195775.404900,3.930000
1751195775.416100,3.930000
1751195775.427400,3.930000
1751195775.446150,3.930000
1751195775.457450,3.930000
1751195775.468750,3.930000
1751195775.487450,3.930000
1751195775.498700,3.930000
1751195775.510000,3.930000
1751195775.521350,3.930000
1751195775.540000,3.930000
1751195775.551300,3.930000
1751195775.562600,3.930000
1751195775.573900,3.930000
1751195775.592550,3.930000
1751195775.603900,3.930000
1751195775.615100,3.930000
1751195775.626250,3.930000
1751195775.644950,3.930000
1751195775.656050,3.930000
1751195775.667400,3.930000
1751195775.678700,3.930000
1751195775.697350,3.930000
1751195775.708650,3.930000
1751195775.719950,3.930000
1751195775.738600,3.920000
1751195775.749900,3.920000
1751195775.761200,3.920000
1751195775.772450,3.920000
1751195775.791150,3.920000
1751195775.802450,3.920000
1751195775.813750,3.920000
1751195775.824950,3.920000
1751195775.843800,3.920000
1751195775.854950,3.920000
1751195775.866150,3.920000
1751195775.877450,3.920000
1751195775.896200,3.920000
1751195775.907550,3.920000
1751195775.918800,3.920000
1751195775.937600,3.920000
1751195775.948900,3.920000
1751195775.960200,3.920000
1751195775.971500,3.920000
1751195775.990200,3.920000
1751195776.001550,3.920000
1751195776.012800,3.920000
1751195776.024100,3.920000
1751195776.042800,3.920000
1751195776.054100,3.920000
1751195776.065350,3.920000
1751195776.076650,3.920000
1751195776.095450,3.920000
1751195776.106750,3.920000
1751195776.118050,3.920000
1751195776.136700,3.920000
1751195776.148000,3.920000
1751195776.159300,3.920000
1751195776.170600,3.920000
1751195776.189300,3.920000
1751195776.200600,3.920000
1751195776.211900,3.920000
1751195776.223200,3.920000
1751195776.241900,3.920000
1751195776.253150,3.920000
1751195776.275750,3.920000
1751195776.305800,3.920000
1751195776.317100,3.920000
1751195776.328400,3.920000
1751195776.347150,3.920000
1751195776.358450,3.920000
1751195776.369700,3.920000
1751195776.388500,3.920000
1751195776.399800,3.920000
1751195776.411100,3.920000
1751195776.422400,3.920000
1751195776.441150,3.920000
1751195776.452400,3.920000
1751195776.463700,3.920000
1751195776.474900,3.920000
1751195776.493700,3.910000
1751195776.504950,3.910000
1751195776.516100,3.910000
1751195776.527400,3.910000
1751195776.546000,3.910000
1751195776.557300,3.910000
1751195776.568650,3.910000
1751195776.587350,3.910000
1751195776.598650,3.910000
1751195776.609950,3.910000
1751195776.621300,3.910000
1751195776.640100,3.910000
1751195776.651350,3.910000
1751195776.662650,3.910000
1751195776.673950,3.910000
1751195776.692750,3.910000
1751195776.704050,3.910000
1751195776.715350,3.910000
1751195776.726650,3.910000
1751195776.745550,3.910000
1751195776.756850,3.910000
1751195776.768150,3.910000
1751195776.786950,3.910000
1751195776.798200,3.910000
1751195776.809500,3.910000
1751195776.820800,3.910000
1751195776.839550,3.910000
1751195776.850850,3.910000
1751195776.862200,3.910000
1751195776.873450,3.910000
1751195776.892250,3.910000
1751195776.903550,3.910000
1751195776.914850,3.910000
1751195776.926150,3.910000
1751195776.944950,3.910000
1751195776.956100,3.910000
1751195776.967400,3.910000
1751195776.978700,3.910000
1751195776.997600,3.910000
1751195777.008900,3.910000
1751195777.020200,3.910000
1751195777.039050,3.910000
1751195777.050300,3.910000
1751195777.061600,3.910000
1751195777.072900,3.910000
1751195777.091700,3.910000
1751195777.103000,3.910000
1751195777.114300,3.910000
1751195777.125600,3.900000
1751195777.155800,3.900000
1751195777.167100,3.900000
1751195777.178400,3.900000
1751195777.197200,3.900000
1751195777.208500,3.900000
1751195777.219800,3.900000
1751195777.238600,3.900000
1751195777.249900,3.900000
1751195777.261200,3.900000
1751195777.272450,3.900000
1751195777.291300,3.900000
1751195777.302600,3.900000
1751195777.313850,3.900000
1751195777.325300,3.900000
1751195777.344200,3.900000
1751195777.355550,3.900000
1751195777.366800,3.900000
1751195777.378100,3.900000
1751195777.396900,3.900000
1751195777.408200,3.900000
1751195777.419500,3.900000
1751195777.438400,3.900000
1751195777.449700,3.900000
1751195777.460950,3.900000
1751195777.472250,3.900000
1751195777.491050,3.900000
1751195777.502400,3.900000
1751195777.513650,3.900000
1751195777.524850,3.900000
1751195777.543800,3.900000
1751195777.555000,3.900000
1751195777.566150,3.900000
1751195777.577450,3.900000
1751195777.596150,3.900000
1751195777.607400,3.900000
1751195777.618700,3.900000
1751195777.637600,3.900000
1751195777.648900,3.890000
1751195777.660200,3.890000
1751195777.671500,3.890000
1751195777.690250,3.890000
1751195777.701550,3.890000
1751195777.712850,3.890000
1751195777.724100,3.890000
1751195777.742850,3.890000
1751195777.754150,3.890000
1751195777.765450,3.890000
1751195777.776750,3.890000
1751195777.795550,3.890000
1751195777.806850,3.890000
1751195777.818200,3.890000
1751195777.836900,3.890000
1751195777.848200,3.890000
1751195777.859450,3.890000
1751195777.870750,3.890000
1751195777.889450,3.890000
1751195777.900750,3.890000
1751195777.912050,3.890000
1751195777.923350,3.890000
1751195777.942050,3.890000
1751195777.953350,3.890000
1751195777.964550,3.890000
1751195777.975900,3.890000
1751195777.994700,3.890000
1751195778.006000,3.890000
1751195778.017300,3.890000
1751195778.028600,3.890000
1751195778.047300,3.880000
1751195778.058600,3.880000
1751195778.069900,3.880000
1751195778.088550,3.880000
1751195778.099850,3.880000
1751195778.111150,3.880000
1751195778.122450,3.880000
1751195778.141150,3.880000
1751195778.152400,3.880000
1751195778.163700,3.880000
1751195778.174950,3.880000
1751195778.193700,3.880000
1751195778.204900,3.880000
1751195778.216050,3.880000
1751195778.227350,3.880000
1751195778.246100,3.870000
1751195778.257450,3.870000
1751195778.268700,3.870000
1751195778.287400,3.870000
1751195778.298700,3.870000
1751195778.309950,3.870000
1751195778.321250,3.870000
1751195778.339950,3.870000
1751195778.351250,3.870000
1751195778.362500,3.870000
1751195778.373800,3.870000
1751195778.392500,3.870000
1751195778.403800,3.870000
1751195778.415000,3.870000
1751195778.426200,3.870000
1751195778.444900,3.860000
1751195778.456050,3.860000
1751195778.467350,3.860000
1751195778.478650,3.870000
1751195778.497300,3.870000
1751195778.508600,3.870000
1751195778.519850,3.870000
1751195778.538550,3.870000
1751195778.549850,3.860000
1751195778.561150,3.860000
1751195778.572400,3.860000
1751195778.591100,3.860000
1751195778.602400,3.860000
1751195778.613700,3.860000
1751195778.624850,3.860000
1751195778.643600,3.850000
1751195778.654850,3.850000
1751195778.666000,3.850000
1751195778.677300,3.850000
1751195778.696100,3.850000
1751195778.707350,3.850000
1751195778.718650,3.850000
1751195778.737350,3.850000
1751195778.748600,3.850000
1751195778.759900,3.850000
1751195778.771200,3.850000
1751195778.789900,3.850000
1751195778.801200,3.850000
1751195778.812450,3.850000
1751195778.823750,3.850000
1751195778.842450,3.850000
1751195778.853750,3.850000
1751195778.864950,3.850000
1751195778.876150,3.850000
1751195778.894800,3.850000
1751195778.906000,3.840000
1751195778.917250,3.840000
1751195778.928550,3.840000
1751195778.947250,3.840000
1751195778.958550,3.850000
1751195778.969850,3.850000
1751195778.988500,3.850000
1751195778.999800,3.850000
1751195779.011100,3.850000
1751195779.022350,3.850000
1751195779.041100,3.840000
1751195779.052350,3.830000
1751195779.063650,3.830000
1751195779.074850,3.830000
1751195779.093650,3.830000
1751195779.104850,3.840000
1751195779.116000,3.840000
1751195779.127300,3.850000
1751195779.146100,3.850000
1751195779.157400,3.840000
1751195779.168650,3.840000
1751195779.187300,3.840000
1751195779.198650,3.840000
1751195779.209950,3.840000
1751195779.221200,3.840000
1751195779.239900,3.850000
1751195779.251200,3.850000
1751195779.262500,3.850000
1751195779.273800,3.850000
1751195779.292500,3.850000
1751195779.303750,3.850000
1751195779.314950,3.850000
1751195779.326100,3.840000
1751195779.344800,3.840000
1751195779.355950,3.840000
1751195779.367250,3.840000
1751195779.378550,3.840000
1751195779.397250,3.850000
1751195779.408550,3.850000
1751195779.419850,3.840000
1751195779.438500,3.850000
1751195779.449750,3.850000
1751195779.461050,3.840000
1751195779.472350,3.840000
1751195779.491050,3.840000
1751195779.502300,3.840000
1751195779.513600,3.840000
1751195779.524800,3.840000
1751195779.543600,3.840000
1751195779.554800,3.840000
1751195779.565950,3.840000
1751195779.577250,3.840000
1751195779.596000,3.840000
1751195779.607300,3.840000
1751195779.618600,3.840000
1751195779.637250,3.840000
1751195779.648550,3.840000
1751195779.659850,3.840000
1751195779.671150,3.840000
1751195779.689850,3.840000
1751195779.701150,3.840000
1751195779.712450,3.840000
1751195779.723700,3.840000
1751195779.742450,3.830000
1751195779.753700,3.830000
1751195779.764900,3.830000
1751195779.776100,3.830000
1751195779.794800,3.830000
1751195779.805950,3.830000
1751195779.817250,3.830000
1751195779.828550,3.830000
1751195779.847200,3.830000
1751195779.858500,3.830000
1751195779.869800,3.830000
1751195779.888450,3.830000
1751195779.899750,3.830000
1751195779.911050,3.830000
1751195779.922350,3.830000
1751195779.941000,3.820000
1751195779.952300,3.820000
1751195779.963600,3.820000
1751195779.974800,3.820000
1751195779.993600,3.830000
1751195780.004800,3.830000
1751195780.015950,3.830000
1751195780.027250,3.830000
1751195780.046050,3.830000
1751195780.057350,3.830000
1751195780.068650,3.830000
1751195780.087300,3.830000
1751195780.098600,3.820000
1751195780.109900,3.820000
1751195780.121200,3.820000
1751195780.139850,3.820000
1751195780.151200,3.820000
1751195780.162450,3.820000
1751195780.173750,3.820000
1751195780.192450,3.820000
1751195780.203750,3.820000
1751195780.214950,3.820000
1751195780.226100,3.820000
1751195780.244800,3.820000
1751195780.255950,3.820000
1751195780.267250,3.820000
1751195780.278550,3.810000
1751195780.297250,3.800000
1751195780.308550,3.800000
1751195780.319850,3.800000
1751195780.338550,3.800000
1751195780.349850,3.800000
1751195780.361150,3.810000
1751195780.372450,3.810000
1751195780.391150,3.810000
1751195780.402450,3.810000
1751195780.413750,3.810000
1751195780.424950,3.810000
1751195780.443750,3.800000
1751195780.454950,3.800000
1751195780.466150,3.800000
1751195780.477400,3.800000
1751195780.496050,3.800000
1751195780.507300,3.800000
1751195780.518650,3.800000
1751195780.537300,3.800000
1751195780.548650,3.800000
1751195780.559950,3.800000
1751195780.571250,3.800000
1751195780.590050,3.800000
1751195780.601300,3.790000
1751195780.612600,3.790000
1751195780.623950,3.790000
1751195780.642750,3.790000
1751195780.654100,3.790000
1751195780.665350,3.790000
1751195780.676650,3.800000
1751195780.695550,3.800000
1751195780.706850,3.800000
1751195780.718150,3.800000
1751195780.736900,3.800000
1751195780.748250,3.790000
1751195780.759500,3.790000
1751195780.770800,3.790000
1751195780.789650,3.790000
1751195780.800950,3.790000
1751195780.812250,3.790000
1751195780.823550,3.790000
1751195780.842450,3.790000
1751195780.853750,3.790000
1751195780.864950,3.790000
1751195780.876150,3.790000
1751195780.895250,3.780000
1751195780.906500,3.780000
1751195780.917850,3.780000
1751195780.929150,3.780000
1751195780.948200,3.780000
1751195780.959450,3.780000
1751195780.970750,3.770000
1751195780.989750,3.770000
1751195781.001050,3.770000
1751195781.012350,3.770000
1751195781.023650,3.770000
1751195781.042650,3.760000
1751195781.054000,3.750000
1751195781.065300,3.760000
1751195781.076600,3.760000
1751195781.095650,3.750000
1751195781.107000,3.750000
1751195781.118300,3.750000
1751195781.137250,3.740000
1751195781.148550,3.740000
1751195781.159900,3.750000
1751195781.171200,3.750000
1751195781.190200,3.750000
1751195781.201500,3.740000
1751195781.212800,3.740000
1751195781.224100,3.740000
1751195781.243100,3.740000
1751195781.265700,3.740000
1751195781.277000,3.730000
1751195781.296100,3.740000
1751195781.307400,3.740000
1751195781.318750,3.750000
1751195781.337850,3.750000
1751195781.349150,3.740000
1751195781.360450,3.750000
1751195781.371750,3.750000
1751195781.390700,3.750000
1751195781.402000,3.750000
1751195781.413350,3.750000
1751195781.424650,3.750000
1751195781.443750,3.750000
1751195781.454950,3.750000
1751195781.466150,3.750000
1751195781.477450,3.750000
1751195781.496450,3.760000
1751195781.507750,3.750000
1751195781.519050,3.750000
1751195781.538000,3.780000
1751195781.549300,3.790000
1751195781.560650,3.780000
1751195781.571950,3.770000
1751195781.590950,3.850000
1751195781.602200,3.860000
1751195781.613500,3.840000
1751195781.624750,3.840000
1751195781.643500,3.880000
1751195781.654800,3.880000
1751195781.666100,3.880000
1751195781.677350,3.880000
1751195781.696150,3.880000
1751195781.707450,3.890000
1751195781.718700,3.880000
1751195781.737500,3.890000
1751195781.748800,3.890000
1751195781.760050,3.890000
1751195781.771400,3.890000
1751195781.790050,3.890000
1751195781.801350,3.890000
1751195781.812650,3.890000
1751195781.823950,3.890000
1751195781.842650,3.890000
1751195781.853950,3.890000
1751195781.865250,3.890000
1751195781.876550,3.890000
1751195781.895350,3.890000
1751195781.906650,3.890000
1751195781.917950,3.890000
1751195781.929250,3.890000
1751195781.947950,3.890000
1751195781.959250,3.890000
1751195781.970500,3.890000
1751195781.989250,3.890000
1751195782.000500,3.890000
1751195782.011850,3.890000
1751195782.023150,3.890000
1751195782.041900,3.900000
1751195782.053200,3.900000
1751195782.064400,3.900000
1751195782.075800,3.900000
1751195782.094700,3.900000
1751195782.106000,3.890000
1751195782.117300,3.900000
1751195782.128600,3.900000
1751195782.147450,3.900000
1751195782.158750,3.900000
1751195782.170050,3.900000
1751195782.188850,3.900000
1751195782.200150,3.900000
1751195782.211450,3.900000
1751195782.222750,3.900000
1751195782.241550,3.900000
1751195782.252850,3.900000
1751195782.264150,3.900000
1751195782.275400,3.900000
1751195782.305650,3.900000
1751195782.316950,3.900000
1751195782.328200,3.900000
1751195782.347000,3.900000
1751195782.358300,3.900000
1751195782.369600,3.900000
1751195782.388350,3.900000
1751195782.399650,3.900000
1751195782.411000,3.900000
1751195782.422250,3.900000
1751195782.441050,3.900000
1751195782.452350,3.900000
1751195782.463700,3.900000
1751195782.474850,3.900000
1751195782.493800,3.900000
1751195782.505150,3.900000
1751195782.516450,3.900000
1751195782.527750,3.900000
1751195782.546550,3.900000
1751195782.557850,3.900000
1751195782.569150,3.900000
1751195782.587900,3.900000
1751195782.599200,3.900000
1751195782.610500,3.900000
1751195782.621850,3.900000
1751195782.640600,3.900000
1751195782.651900,3.900000
1751195782.663200,3.900000
1751195782.674400,3.900000
1751195782.693250,3.900000
1751195782.704600,3.900000
1751195782.715850,3.900000
1751195782.727150,3.900000
1751195782.746050,3.900000
1751195782.757350,3.900000
1751195782.768650,3.900000
1751195782.787550,3.900000
1751195782.798850,3.900000
1751195782.810150,3.900000
1751195782.821450,3.900000
1751195782.840250,3.900000
1751195782.851550,3.900000
1751195782.862850,3.900000
1751195782.874150,3.900000
1751195782.892950,3.900000
1751195782.915600,3.900000
1751195782.926900,3.900000
1751195782.945800,3.900000
1751195782.957050,3.900000
1751195782.968400,3.900000
1751195782.987150,3.900000
1751195782.998450,3.900000
1751195783.009750,3.900000
1751195783.021050,3.900000
1751195783.039850,3.900000
1751195783.051150,3.900000
1751195783.062450,3.900000
1751195783.073750,3.900000
1751195783.092550,3.900000
1751195783.103800,3.900000
1751195783.115150,3.900000
1751195783.126450,3.900000
1751195783.145300,3.900000
1751195783.156600,3.900000
1751195783.167900,3.900000
1751195783.179250,3.900000
1751195783.198000,3.900000
1751195783.209300,3.900000
1751195783.220600,3.900000
1751195783.239400,3.900000
1751195783.250700,3.900000
1751195783.262000,3.900000
1751195783.273300,3.900000
1751195783.292150,3.900000
1751195783.303450,3.900000
1751195783.314750,3.900000
1751195783.326000,3.900000
1751195783.344800,3.900000
1751195783.356000,3.900000
1751195783.367300,3.900000
1751195783.378600,3.900000
1751195783.397500,3.900000
1751195783.408800,3.900000
1751195783.420100,3.900000
1751195783.438950,3.900000
1751195783.450250,3.900000
1751195783.461500,3.900000
1751195783.472800,3.900000
1751195783.491600,3.900000
1751195783.502950,3.900000
1751195783.525500,3.900000
1751195783.544350,3.900000
1751195783.555750,3.900000
1751195783.567050,3.900000
1751195783.578350,3.900000
1751195783.597150,3.900000
1751195783.608450,3.900000
1751195783.619750,3.900000
1751195783.638550,3.910000
1751195783.649850,3.910000
1751195783.661150,3.910000
1751195783.672400,3.910000
1751195783.691200,3.910000
1751195783.702500,3.910000
1751195783.713800,3.910000
1751195783.725100,3.910000
1751195783.743950,3.910000
1751195783.755250,3.910000
1751195783.766550,3.910000
1751195783.777850,3.910000
1751195783.796650,3.910000
1751195783.807950,3.910000
1751195783.819250,3.910000
1751195783.838100,3.910000
1751195783.849400,3.910000
1751195783.860700,3.910000
1751195783.872000,3.910000
1751195783.890800,3.910000
1751195783.902100,3.910000
1751195783.913400,3.910000
1751195783.924700,3.910000
1751195783.943550,3.910000
1751195783.954750,3.910000
1751195783.965950,3.910000
1751195783.977250,3.910000
1751195783.995900,3.910000
1751195784.007200,3.910000
1751195784.018500,3.910000
1751195784.037400,3.910000
1751195784.048700,3.910000
1751195784.060000,3.910000
1751195784.071300,3.910000
1751195784.090050,3.910000
1751195784.101350,3.910000
1751195784.112650,3.910000
1751195784.123950,3.910000
1751195784.142700,3.910000
1751195784.154000,3.910000
1751195784.165300,3.910000
1751195784.176600,3.910000
1751195784.195450,3.910000
1751195784.206750,3.910000
1751195784.218100,3.910000
1751195784.229350,3.910000
1751195784.248250,3.910000
1751195784.259550,3.910000
1751195784.270850,3.910000
1751195784.289650,3.910000
1751195784.300950,3.910000
1751195784.312200,3.910000
1751195784.323500,3.910000
1751195784.342300,3.910000
1751195784.353600,3.910000
1751195784.364800,3.910000
1751195784.375950,3.910000
1751195784.394750,3.910000
1751195784.405900,3.910000
1751195784.417250,3.910000
1751195784.428550,3.910000
1751195784.447400,3.910000
1751195784.458700,3.910000
1751195784.470000,3.910000
1751195784.488800,3.910000
1751195784.500100,3.910000
1751195784.511400,3.910000
1751195784.522700,3.910000
1751195784.541500,3.910000
1751195784.552750,3.910000
1751195784.564100,3.910000
1751195784.575400,3.910000
1751195784.605550,3.910000
1751195784.616850,3.910000
1751195784.628150,3.910000
1751195784.646950,3.910000
1751195784.658250,3.910000
1751195784.669550,3.910000
1751195784.688300,3.910000
1751195784.699650,3.910000
1751195784.710900,3.910000
1751195784.722250,3.910000
1751195784.741050,3.910000
1751195784.752300,3.910000
1751195784.763600,3.910000
1751195784.774800,3.910000
1751195784.793700,3.910000
1751195784.805100,3.910000
1751195784.816400,3.910000
1751195784.827700,3.910000
1751195784.846500,3.910000
1751195784.857800,3.910000
1751195784.869100,3.910000
1751195784.887900,3.910000
1751195784.899150,3.910000
1751195784.910450,3.910000
1751195784.921750,3.910000
1751195784.940550,3.910000
1751195784.951800,3.910000
1751195784.963100,3.910000
1751195784.974350,3.910000
1751195784.993250,3.910000
1751195785.004550,3.910000
1751195785.015850,3.910000
1751195785.027150,3.910000
1751195785.046000,3.910000
1751195785.057300,3.910000
1751195785.068600,3.910000
1751195785.087500,3.910000
1751195785.098800,3.910000
1751195785.110100,3.910000
1751195785.121400,3.910000
1751195785.140150,3.910000
1751195785.151450,3.910000
1751195785.162750,3.910000
1751195785.174050,3.910000
1751195785.192850,3.910000
1751195785.204150,3.910000
1751195785.215450,3.910000
1751195785.226750,3.910000
1751195785.245600,3.910000
1751195785.256950,3.910000
1751195785.268200,3.910000
1751195785.287000,3.910000
1751195785.298300,3.910000
1751195785.309550,3.910000
1751195785.320900,3.910000
1751195785.339700,3.910000
1751195785.350950,3.910000
1751195785.362250,3.910000
1751195785.373550,3.910000
1751195785.392350,3.910000
1751195785.403650,3.910000
1751195785.415050,3.910000
1751195785.426350,3.910000
1751195785.445200,3.910000
1751195785.456500,3.910000
1751195785.467800,3.910000
1751195785.479100,3.910000
1751195785.497850,3.910000
1751195785.509150,3.910000
1751195785.520450,3.910000
1751195785.539200,3.910000
1751195785.550500,3.910000
1751195785.561800,3.910000
1751195785.573100,3.910000
1751195785.591900,3.910000
1751195785.603200,3.910000
1751195785.614500,3.910000
1751195785.625750,3.910000
1751195785.644650,3.910000
1751195785.655950,3.910000
1751195785.667250,3.910000
1751195785.678550,3.910000
1751195785.697400,3.910000
1751195785.708700,3.910000
1751195785.720050,3.910000
1751195785.738800,3.910000
1751195785.750100,3.910000
1751195785.761400,3.910000
1751195785.772700,3.910000
1751195785.791450,3.910000
1751195785.802750,3.910000
1751195785.814050,3.910000
1751195785.825350,3.910000
1751195785.855550,3.910000
1751195785.866800,3.910000
1751195785.878100,3.910000
1751195785.896900,3.910000
1751195785.908200,3.910000
1751195785.919500,3.910000
1751195785.938250,3.910000
1751195785.949500,3.910000
1751195785.960800,3.910000
1751195785.972100,3.910000
1751195785.990900,3.910000
1751195786.002200,3.910000
1751195786.013500,3.910000
1751195786.024700,3.910000
1751195786.043550,3.910000
1751195786.054750,3.910000
1751195786.065900,3.910000
1751195786.077250,3.910000
1751195786.095900,3.910000
1751195786.107200,3.910000
1751195786.118450,3.910000
1751195786.137350,3.910000
1751195786.148600,3.910000
1751195786.159900,3.910000
1751195786.171250,3.910000
1751195786.189950,3.910000
1751195786.201300,3.910000
1751195786.212600,3.910000
1751195786.223850,3.910000
1751195786.242600,3.910000
1751195786.253900,3.910000
1751195786.265200,3.910000
1751195786.276500,3.910000
1751195786.295350,3.910000
1751195786.306650,3.910000
1751195786.317950,3.910000
1751195786.329250,3.910000
1751195786.348100,3.910000
1751195786.359400,3.910000
1751195786.370700,3.910000
1751195786.389450,3.910000
1751195786.400750,3.910000
1751195786.412050,3.910000
1751195786.423350,3.910000
1751195786.442100,3.910000
1751195786.453350,3.910000
1751195786.464700,3.910000
1751195786.475950,3.910000
1751195786.494700,3.910000
1751195786.505850,3.910000
1751195786.517200,3.910000
1751195786.528450,3.910000
1751195786.547350,3.910000
1751195786.558600,3.910000
1751195786.569950,3.910000
1751195786.588700,3.910000
1751195786.600000,3.910000
1751195786.611250,3.910000
1751195786.622550,3.910000
1751195786.641300,3.910000
1751195786.652600,3.910000
1751195786.663900,3.910000
1751195786.675150,3.910000
1751195786.694050,3.910000
1751195786.705300,3.910000
1751195786.716600,3.910000
1751195786.727900,3.910000
1751195786.746650,3.910000
1751195786.757950,3.910000
1751195786.769250,3.910000
1751195786.788100,3.910000
1751195786.799400,3.910000
1751195786.810700,3.910000
1751195786.821950,3.910000
1751195786.840750,3.910000
1751195786.852000,3.910000
1751195786.863300,3.910000
1751195786.874650,3.910000
1751195786.893450,3.910000
1751195786.904650,3.910000
1751195786.915850,3.910000
1751195786.927150,3.910000
1751195786.945800,3.910000
1751195786.957100,3.910000
1751195786.968400,3.910000
1751195786.987300,3.910000
1751195786.998600,3.910000
1751195787.009900,3.910000
1751195787.021200,3.910000
1751195787.040000,3.910000
1751195787.051250,3.910000
1751195787.062550,3.910000
1751195787.073850,3.910000
1751195787.092650,3.910000
1751195787.103950,3.910000
1751195787.115250,3.910000
1751195787.126550,3.910000
1751195787.145400,3.910000
1751195787.156700,3.910000
1751195787.168000,3.910000
1751195787.179300,3.910000
1751195787.198200,3.910000
1751195787.209500,3.910000
1751195787.220800,3.910000
1751195787.239550,3.910000
1751195787.250850,3.910000
1751195787.262150,3.910000
1751195787.273450,3.910000
1751195787.292250,3.910000
1751195787.303550,3.910000
1751195787.314750,3.910000
1751195787.325900,3.910000
1751195787.344700,3.910000
1751195787.355850,3.910000
1751195787.367200,3.910000
1751195787.378450,3.910000
1751195787.397350,3.910000
1751195787.408650,3.910000
1751195787.419950,3.910000
1751195787.438700,3.910000
1751195787.450050,3.910000
1751195787.461350,3.910000
1751195787.472650,3.910000
1751195787.491400,3.910000
1751195787.502700,3.910000
1751195787.514000,3.910000
1751195787.525300,3.910000
1751195787.555450,3.910000
1751195787.566750,3.910000
1751195787.578050,3.910000
1751195787.596850,3.910000
1751195787.608150,3.910000
1751195787.619400,3.910000
1751195787.638200,3.910000
1751195787.649500,3.910000
1751195787.660800,3.910000
1751195787.672100,3.910000
1751195787.690900,3.910000
1751195787.702150,3.910000
1751195787.713450,3.910000
1751195787.724650,3.910000
1751195787.743550,3.910000
1751195787.754750,3.910000
1751195787.765900,3.910000
1751195787.777200,3.910000
1751195787.795850,3.910000
1751195787.807150,3.910000
1751195787.818450,3.910000
1751195787.837350,3.910000
1751195787.848650,3.910000
1751195787.859950,3.910000
1751195787.871250,3.910000
1751195787.890050,3.910000
1751195787.901350,3.910000
1751195787.912650,3.910000
1751195787.923900,3.910000
1751195787.942700,3.910000
1751195787.954000,3.910000
1751195787.965300,3.910000
1751195787.976600,3.910000
1751195787.995500,3.910000
